0; 13351; 1; 83; 2; 1; 7.73105; 8; 5.0917; 0.0161413
1; 2191; 0.917757; 121; 0; 0; 0.750603; 4; 3.12218; 0.00317549
2; 531; 0.887038; 1; 2; 1; 7.6544; 9; 4.125; 0.052566
3; 428; 0.895522; 8; 2; 4; 9.52666; 8; 1.21649; 0.0424361
4; 235; 0.95919; 11; 2; 1; 9.00124; 9; 7.17241; 0.048585
5; 207; 0.957538; 1; 0; 2; 4.25457; 7; 1.2; 0.0392046
6; 113; 0.89101; 127; 2; 1; 7.87623; 8; 1.12963; 0.0522086
7; 53; 0.755544; 73; 1; 4; 3.13524; 8; 12.75; 0.0510726
8; 50; 0.746739; 27; 1; 2; 8.18403; 9; 1.16667; 0.0512373
9; 27; 0.62399; 55; 1; 1; 8.78337; 4; 2.22222; 0.0759907
10; 19; 0.58074; 25; 2; 3; 7.7889; 8; 2.5; 0.356199
11; 14; 0.304735; 133; 0; 1; 8.4828; 9; 1.66667; 0.0279379
12; 5; 0; -1; -1; -1; -1; -1; -1; -1
12; 9; 0.430574; -1; -1; -1; -1; -1; -1; -1
11; 5; 0; -1; -1; -1; -1; -1; -1; -1
10; 8; 0.470237; -1; -1; -1; -1; -1; -1; -1
9; 23; 0.779451; 57; 0; 4; 8.44438; 3; 11.5; 0.0733697
10; 22; 0.738176; 88; 0; 1; 5.58155; 9; 2; 0.132414
11; 15; 0.888452; 38; 2; 5; 2.67849; 7; 1.125; 0.130207
12; 7; 0.866368; -1; -1; -1; -1; -1; -1; -1
12; 8; 0.663638; -1; -1; -1; -1; -1; -1; -1
11; 7; 0; -1; -1; -1; -1; -1; -1; -1
10; 1; 0; -1; -1; -1; -1; -1; -1; -1
8; 3; 0; -1; -1; -1; -1; -1; -1; -1
7; 60; 0.912345; 111; 0; 5; 9.89088; 3; 5.2; 0.0535581
8; 9; 0.8036; -1; -1; -1; -1; -1; -1; -1
8; 51; 0.868526; 107; 1; 1; 6.36207; 8; 7.83333; 0.0447365
9; 46; 0.913332; 39; 2; 1; 7.30132; 7; 7; 0.0310191
10; 5; 0.402065; -1; -1; -1; -1; -1; -1; -1
10; 41; 0.94088; 14; 1; 0; 6.9839; 7; 5.14286; 0.101199
11; 6; 0.623803; -1; -1; -1; -1; -1; -1; -1
11; 35; 0.876689; 97; 2; 0; 8.90463; 8; 2.08333; 0.0695316
12; 24; 0.769767; 24; 2; 3; 8.00448; 9; 12; 0.0571385
13; 1; 0; -1; -1; -1; -1; -1; -1; -1
13; 23; 0.743613; 62; 1; 3; 0.916943; 8; 1.5; 0.132628
14; 14; 0.448951; 28; 1; 5; 8.24802; 6; 3; 0.019256
15; 3; 0.557487; -1; -1; -1; -1; -1; -1; -1
15; 11; 0.394842; 59; 0; 2; 3.90065; 5; 5.5; 0.188576
16; 10; 0.226893; 145; 1; 2; 3.33171; 9; 1; 0.0256342
17; 5; 0.402517; -1; -1; -1; -1; -1; -1; -1
