0; 13450; 1; 1; 1; 0; 8.14385; 6; 10.9467; 0.0195397
1; 12325; 0.99819; 53; 1; 3; 7.02432; 8; 6.8217; 0.00931931
2; 1575; 0.940889; 92; 1; 3; 2.99779; 9; 1.29883; 0.00461332
3; 685; 0.971725; 62; 0; 1; 7.6544; 3; 4.77311; 0.0547195
4; 567; 0.96297; 66; 1; 4; 9.98199; 4; 12.2326; 0.0394018
5; 525; 0.948713; 143; 1; 3; 8.87605; 9; 2.02874; 0.0259054
6; 173; 0.86677; 109; 0; 5; 2.803; 5; 14.9091; 0.0328017
7; 163; 0.885132; 102; 2; 2; 6.7995; 8; 22.5714; 0.0458844
8; 6; 0; -1; -1; -1; -1; -1; -1; -1
8; 157; 0.87132; 138; 2; 0; 7.47754; 8; 1.30435; 0.0134679
9; 68; 0.900436; 106; 1; 0; 8.18403; 9; 2.88889; 0.0404659
10; 51; 0.913052; 36; 2; 1; 4.70446; 7; 1.03846; 0.113721
11; 25; 0.920582; 21; 2; 1; 8.9429; 9; 5.75; 0.0890091
12; 3; 0.560777; -1; -1; -1; -1; -1; -1; -1
12; 22; 0.8685; 89; 1; 5; 8.59186; 8; 2.42857; 0.0843741
13; 16; 0.947059; 138; 0; 2; 1.0346; 4; 3.5; 0.0858773
14; 3; 0.558846; -1; -1; -1; -1; -1; -1; -1
14; 13; 0.930951; 126; 2; 2; 9.89088; 7; 6.5; 0.115283
15; 12; 0.883641; 60; 0; 1; 7.47364; 6; 1; 0.122022
16; 6; 0.902625; -1; -1; -1; -1; -1; -1; -1
16; 6; 0.620613; -1; -1; -1; -1; -1; -1; -1
15; 1; 0; -1; -1; -1; -1; -1; -1; -1
13; 6; 0.349638; -1; -1; -1; -1; -1; -1; -1
11; 26; 0.682743; 123; 2; 1; 7.30132; 7; 4.6; 0.0572588
12; 4; 0.937465; -1; -1; -1; -1; -1; -1; -1
12; 22; 0.56876; 58; 0; 2; 4.48108; 7; 11; 0.0819751
13; 21; 0.509965; 9; 1; 4; 6.70035; 8; 1.3; 0.124918
14; 12; 0; -1; -1; -1; -1; -1; -1; -1
14; 9; 0.898444; -1; -1; -1; -1; -1; -1; -1
13; 1; 0; -1; -1; -1; -1; -1; -1; -1
10; 17; 0.700724; 72; 2; 1; 8.90463; 9; 8.5; 0.103571
11; 16; 0.634475; 135; 1; 5; 8.00448; 5; 3.5; 0.0690383
12; 13; 0.695923; 82; 2; 1; 8.54618; 8; 1.14286; 0.36757
13; 7; 0.310056; -1; -1; -1; -1; -1; -1; -1
13; 6; 0.349698; -1; -1; -1; -1; -1; -1; -1
12; 3; 0; -1; -1; -1; -1; -1; -1; -1
11; 1; 0; -1; -1; -1; -1; -1; -1; -1
9; 89; 0.825317; 77; 2; 0; 9.05064; 9; 1.11628; 0.131408
10; 47; 0.533765; 3; 1; 2; 9.45242; 8; 1.45; 0.0616906
11; 19; 0.803515; 33; 1; 0; 9.75285; 9; 2.5; 0.135821
12; 5; 0; -1; -1; -1; -1; -1; -1; -1
12; 14; 0.906156; 54; 1; 0; 5.0151; 6; 4.33333; 0.206331
13; 12; 0.816463; 143; 0; 2; 6.3697; 6; 1.33333; 0.458281
14; 5; 0; -1; -1; -1; -1; -1; -1; -1
14; 7; 0.614026; -1; -1; -1; -1; -1; -1; -1
13; 2; 0; -1; -1; -1; -1; -1; -1; -1
11; 28; 0.247168; 42; 2; 2; 6.45489; 6; 2.33333; 0.0091651
12; 20; 0.333205; 12; 2; 1; 9.39195; 8; 3.4; 0.0578066
13; 4; 0.781799; -1; -1; -1; -1; -1; -1; -1
13; 16; 0.148798; 106; 1; 4; 6.39705; 8; 2; 0.0224524
14; 11; 0; -1; -1; -1; -1; -1; -1; -1
14; 5; 0.404306; -1; -1; -1; -1; -1; -1; -1
12; 8; 0; -1; -1; -1; -1; -1; -1; -1
10; 42; 0.873117; 80; 0; 3; 0.867229; 5; 1.58824; 0.270806
11; 16; 0.774036; 39; 1; 3; 7.34007; 7; 5; 0.17954
12; 2; 0; -1; -1; -1; -1; -1; -1; -1
12; 14; 0.679424; 142; 2; 1; 7.60927; 9; 3; 0.266827
13; 3; 0.552764; -1; -1; -1; -1; -1; -1; -1
13; 11; 0.374369; 127; 2; 0; 9.07346; 9; 1.16667; 0.0702918
14; 6; 0.557475; -1; -1; -1; -1; -1; -1; -1
14; 5; 0; -1; -1; -1; -1; -1; -1; -1
