0; 13367; 1; 66; 2; 0; 7.73105; 8; 7.78961; 0.022176
1; 1520; 0.827287; 83; 2; 5; 9.05654; 9; 2.41256; 0.00720494
2; 445; 0.852842; 121; 2; 2; 8.87605; 9; 25.2941; 0.0101381
3; 429; 0.85513; 12; 0; 4; 8.15903; 6; 1.03302; 0.154342
4; 218; 0.740352; 24; 1; 3; 9.44896; 9; 5.875; 0.0116558
5; 31; 0.474453; 73; 1; 0; 4.51901; 9; 4.5; 0.0263003
6; 26; 0.418882; 60; 2; 5; 6.4982; 8; 1.8; 0.00999597
7; 17; 0.493757; 1; 2; 5; 8.15994; 8; 2.16667; 0.124119
8; 12; 0.190085; 92; 1; 3; 8.21763; 8; 1.8; 0.0342714
9; 8; 0; -1; -1; -1; -1; -1; -1; -1
9; 4; 0.467439; -1; -1; -1; -1; -1; -1; -1
8; 5; 0.800568; -1; -1; -1; -1; -1; -1; -1
7; 9; 0.248574; -1; -1; -1; -1; -1; -1; -1
6; 5; 0.600358; -1; -1; -1; -1; -1; -1; -1
5; 187; 0.770844; 53; 2; 3; 6.01767; 8; 46.25; 0.0122308
6; 3; 0.555139; -1; -1; -1; -1; -1; -1; -1
6; 184; 0.76193; 11; 2; 5; 9.35451; 9; 22.25; 0.0116686
7; 177; 0.74564; 84; 2; 1; 2.67849; 7; 1.18293; 0.0291556
8; 81; 0.854259; 119; 1; 0; 6.91574; 7; 4.1875; 0.00362969
9; 66; 0.834403; 108; 0; 4; 7.47364; 6; 2.77778; 0.00262722
10; 49; 0.823212; 134; 1; 0; 4.44394; 8; 4.66667; 0.00582125
11; 41; 0.8319; 86; 2; 0; 9.02736; 7; 6.16667; 0.0712771
12; 5; 0; -1; -1; -1; -1; -1; -1; -1
12; 36; 0.866265; 45; 0; 3; 0.87737; 8; 8.5; 0.085161
13; 3; 0; -1; -1; -1; -1; -1; -1; -1
13; 33; 0.852114; 102; 0; 0; 8.90463; 8; 2.18182; 0.0869286
14; 10; 0.601026; 12; 0; 3; 0.0676403; 6; 1; 0.402061
15; 5; 0; -1; -1; -1; -1; -1; -1; -1
15; 5; 0.39793; -1; -1; -1; -1; -1; -1; -1
14; 23; 0.836559; 1; 1; 0; 6.13941; 7; 1.5; 0.0929828
15; 9; 0.710071; -1; -1; -1; -1; -1; -1; -1
15; 14; 0.765114; 123; 0; 2; 2.9657; 3; 1.66667; 0.0867167
16; 9; 0.832664; -1; -1; -1; -1; -1; -1; -1
16; 5; 0.400718; -1; -1; -1; -1; -1; -1; -1
11; 8; 0.743033; -1; -1; -1; -1; -1; -1; -1
10; 17; 0.856458; 107; 1; 0; 6.25808; 4; 5.33333; 0.12076
11; 15; 0.833792; 53; 0; 2; 8.54618; 7; 4.66667; 0.153751
12; 2; 0; -1; -1; -1; -1; -1; -1; -1
12; 13; 0.784663; 59; 2; 3; 7.26796; 9; 6.5; 0.110924
13; 12; 0.729884; 36; 2; 1; 9.45242; 9; 3.66667; 0.145838
14; 10; 0.575855; 126; 0; 3; 9.8313; 8; 1.4; 0.117596
15; 6; 0.763765; -1; -1; -1; -1; -1; -1; -1
15; 4; 0; -1; -1; -1; -1; -1; -1; -1
14; 2; 0.624995; -1; -1; -1; -1; -1; -1; -1
13; 1; 0; -1; -1; -1; -1; -1; -1; -1
11; 2; 0; -1; -1; -1; -1; -1; -1; -1
9; 15; 0.922026; 64; 0; 5; 3.56919; 6; 1.42857; 0.135205
10; 9; 0.89471; -1; -1; -1; -1; -1; -1; -1
10; 6; 0.624988; -1; -1; -1; -1; -1; -1; -1
8; 96; 0.600237; 29; 1; 3; 5.52958; 7; 15.3333; 0.0257246
9; 5; 0.799531; -1; -1; -1; -1; -1; -1; -1
9; 91; 0.562149; 60; 0; 0; 7.081; 7; 14.5; 0.0470391
10; 5; 0.399282; -1; -1; -1; -1; -1; -1; -1
10; 86; 0.521844; 112; 0; 5; 2.3296; 3; 1.2; 0.0364148
