15; 6; 0.355817; -1; -1; -1; -1; -1; -1; -1
15; 12; 0.70626; 59; 2; 2; 8.72619; 9; 6; 0.123918
16; 11; 0.635282; 69; 2; 0; 7.66245; 8; 3.33333; 0.0580452
17; 9; 0.705512; -1; -1; -1; -1; -1; -1; -1
17; 2; 0; -1; -1; -1; -1; -1; -1; -1
16; 1; 0; -1; -1; -1; -1; -1; -1; -1
14; 18; 0.624909; 94; 2; 3; 9.95657; 8; 5.66667; 0.0797581
15; 2; 0; -1; -1; -1; -1; -1; -1; -1
15; 16; 0.613295; 1; 2; 2; 9.56745; 9; 3.5; 0.18465
16; 3; 0; -1; -1; -1; -1; -1; -1; -1
16; 13; 0.527563; 129; 2; 2; 4.33471; 9; 1.5; 0.143003
17; 5; 0; -1; -1; -1; -1; -1; -1; -1
17; 8; 0.624909; -1; -1; -1; -1; -1; -1; -1
12; 11; 0.739144; 136; 1; 4; 4.0524; 3; 2.25; 0.0336186
13; 3; 0.833235; -1; -1; -1; -1; -1; -1; -1
13; 8; 0.657634; -1; -1; -1; -1; -1; -1; -1
11; 2; 0; -1; -1; -1; -1; -1; -1; -1
10; 32; 0.886939; 1; 1; 3; 6.31919; 9; 2.4; 0.0972987
11; 9; 0.619389; -1; -1; -1; -1; -1; -1; -1
11; 23; 0.85626; 60; 2; 1; 9.19493; 9; 5.25; 0.08338
12; 3; 0.551793; -1; -1; -1; -1; -1; -1; -1
12; 20; 0.806043; 113; 2; 4; 8.7187; 9; 1.75; 0.162713
13; 7; 0.30071; -1; -1; -1; -1; -1; -1; -1
13; 13; 0.827817; 130; 2; 1; 9.97212; 6; 2.75; 0.104888
14; 3; 0.555695; -1; -1; -1; -1; -1; -1; -1
14; 10; 0.7731; 4; 2; 1; 5.29056; 9; 1.4; 0.252571
15; 4; 0.471581; -1; -1; -1; -1; -1; -1; -1
15; 6; 0.553161; -1; -1; -1; -1; -1; -1; -1
9; 81; 0.9083; 122; 1; 0; 9.5344; 5; 1.24324; 0.025535
10; 45; 0.841482; 21; 0; 2; 9.42771; 8; 1.2381; 0.153857
11; 20; 0.830557; 89; 1; 4; 6.4812; 6; 10; 0.0218439
12; 19; 0.851277; 55; 2; 2; 7.60079; 7; 4.25; 0.113753
13; 16; 0.77079; 22; 2; 1; 5.22448; 9; 1.25; 0.123841
14; 7; 0.919223; -1; -1; -1; -1; -1; -1; -1
14; 9; 0.435182; -1; -1; -1; -1; -1; -1; -1
13; 3; 0.560102; -1; -1; -1; -1; -1; -1; -1
12; 1; 0; -1; -1; -1; -1; -1; -1; -1
11; 25; 0.573278; 99; 1; 4; 9.46794; 4; 5.75; 0.0712631
12; 22; 0.49535; 96; 2; 0; 7.18518; 8; 7; 0.130245
13; 2; 0.624974; -1; -1; -1; -1; -1; -1; -1
13; 20; 0.339118; 26; 1; 2; 9.64274; 6; 4.5; 0.0297551
14; 17; 0.264481; 48; 2; 3; 3.14704; 4; 1.11111; 0.0325651
15; 9; 0.438063; -1; -1; -1; -1; -1; -1; -1
15; 8; 0; -1; -1; -1; -1; -1; -1; -1
14; 3; 0.563694; -1; -1; -1; -1; -1; -1; -1
12; 3; 0.550894; -1; -1; -1; -1; -1; -1; -1
10; 36; 0.934368; 137; 1; 0; 7.2965; 8; 3.22222; 0.056183
11; 8; 0.78034; -1; -1; -1; -1; -1; -1; -1
11; 28; 0.906141; 73; 2; 4; 9.41998; 8; 1.5; 0.0595514
12; 17; 0.899597; 39; 0; 1; 9.34491; 5; 2.16667; 0.0885174
13; 12; 0.814913; 68; 2; 0; 7.07324; 9; 3.66667; 0.107261
14; 10; 0.724201; 67; 0; 3; 7.54244; 6; 3; 0.319241
15; 8; 0.506199; -1; -1; -1; -1; -1; -1; -1
15; 2; 0; -1; -1; -1; -1; -1; -1; -1
14; 2; 0.624903; -1; -1; -1; -1; -1; -1; -1
13; 5; 0.80188; -1; -1; -1; -1; -1; -1; -1
12; 11; 0.764669; 126; 2; 4; 8.83845; 7; 5.5; 0.152781
13; 10; 0.673077; 69; 2; 0; 9.9346; 7; 2; 0.135913
14; 7; 0.767376; -1; -1; -1; -1; -1; -1; -1
14; 3; 0; -1; -1; -1; -1; -1; -1; -1
13; 1; 0; -1; -1; -1; -1; -1; -1; -1
8; 29; 0.470937; 19; 2; 3; 9.62348; 9; 14.5; 0.0535361
9; 1; 0; -1; -1; -1; -1; -1; -1; -1
9; 28; 0.432308; 61; 2; 3; 9.14891; 7; 6.5; 0.0480877
10; 25; 0.330339; 101; 1; 2; 5.89568; 6; 1.45455; 0.0404248
11; 10; 0; -1; -1; -1; -1; -1; -1; -1
11; 15; 0.48319; 3; 0; 2; 9.93602; 7; 1.83333; 0.135186
12; 5; 0.602902; -1; -1; -1; -1; -1; -1; -1
12; 10; 0.220556; 99; 1; 2; 5.90318; 9; 3; 0.0955753
13; 2; 0.624903; -1; -1; -1; -1; -1; -1; -1
13; 8; 0; -1; -1; -1; -1; -1; -1; -1
10; 3; 0.833235; -1; -1; -1; -1; -1; -1; -1
7; 6; 0.352996; -1; -1; -1; -1; -1; -1; -1
6; 347; 0.719834; 17; 1; 4; 9.72516; 6; 10.2581; 0.055879
7; 317; 0.647422; 82; 2; 1; 8.77464; 8; 23.5385; 0.0111208
8; 305; 0.626505; 112; 1; 3; 4.02413; 9; 12.3478; 0.00956655
9; 22; 0.707436; 92; 0; 3; 2.67642; 6; 1.4; 0.067278
10; 9; 0.426125; -1; -1; -1; -1; -1; -1; -1
10; 13; 0.788335; 118; 2; 0; 9.96007; 7; 4; 0.104763
11; 11; 0.807858; 70; 0; 1; 9.9037; 8; 3.33333; 0.176366
12; 2; 0; -1; -1; -1; -1; -1; -1; -1
12; 9; 0.771823; -1; -1; -1; -1; -1; -1; -1
11; 2; 0; -1; -1; -1; -1; -1; -1; -1
9; 283; 0.609904; 112; 1; 1; 9.07476; 6; 1.54464; 0.0479555
10; 172; 0.630627; 22; 2; 0; 4.83206; 8; 23.8571; 0.0083633
11; 166; 0.631996; 1; 0; 3; 2.80056; 3; 1.12658; 0.067969
12; 78; 0.561437; 1; 1; 0; 9.35529; 9; 2.07692; 0.0207068
13; 53; 0.50179; 3; 2; 1; 9.72945; 9; 1.11538; 0.0532682
14; 28; 0.30071; 54; 2; 2; 9.06343; 9; 14; 0.0671901
15; 1; 0; -1; -1; -1; -1; -1; -1; -1
15; 27; 0.242169; 144; 0; 0; 8.51598; 9; 2.625; 0.0252991
16; 7; 0.504732; -1; -1; -1; -1; -1; -1; -1
16; 20; 0.116118; 41; 0; 2; 9.49992; 6; 1; 0.00584049
17; 10; 0; -1; -1; -1; -1; -1; -1; -1
17; 10; 0.220556; 1; 0; 3; 1.85746; 5; 1.4; 0.0353942
18; 6; 0; -1; -1; -1; -1; -1; -1; -1
18; 4; 0.462904; -1; -1; -1; -1; -1; -1; -1
14; 25; 0.614071; 10; 0; 5; 3.60123; 9; 2; 0.223082
15; 8; 0.278566; -1; -1; -1; -1; -1; -1; -1
15; 17; 0.443895; 1; 0; 2; 3.11334; 8; 8.5; 0.0909999
16; 16; 0.374951; 35; 1; 3; 3.01478; 6; 2; 0.0379145
17; 5; 0; -1; -1; -1; -1; -1; -1; -1
17; 11; 0.490235; 88; 1; 0; 7.63962; 7; 1.6; 0.0716358
18; 4; 0.624903; -1; -1; -1; -1; -1; -1; -1
18; 7; 0.30071; -1; -1; -1; -1; -1; -1; -1
16; 1; 0; -1; -1; -1; -1; -1; -1; -1
13; 25; 0.623283; 136; 1; 3; 8.44073; 9; 2.85714; 0.216555
14; 6; 0; -1; -1; -1; -1; -1; -1; -1
14; 19; 0.535169; 1; 1; 3; 6.41027; 9; 1.625; 0.227074
15; 12; 0.187047; 78; 2; 2; 6.41182; 9; 1; 0.0163046
16; 6; 0.341484; -1; -1; -1; -1; -1; -1; -1
16; 6; 0; -1; -1; -1; -1; -1; -1; -1
15; 7; 0.515605; -1; -1; -1; -1; -1; -1; -1
12; 88; 0.566322; 29; 1; 4; 9.72908; 9; 17; 0.0217467
13; 84; 0.548464; 36; 0; 0; 6.9783; 7; 3.77778; 0.104141
14; 67; 0.426725; 87; 0; 1; 6.74616; 6; 1.15625; 0.0777802
15; 36; 0.580689; 93; 1; 4; 7.47564; 9; 11.6667; 0.0594567
16; 34; 0.551894; 1; 1; 0; 4.07666; 5; 5; 0.0334241
17; 29; 0.504941; 108; 2; 2; 6.59414; 7; 6.75; 0.151463
18; 26; 0.394263; 1; 0; 0; 3.60969; 8; 1.33333; 0.0711274
19; 11; 0; -1; -1; -1; -1; -1; -1; -1
19; 15; 0.560102; 136; 1; 0; 9.04363; 9; 2.4; 0.15961
20; 4; 0.462904; -1; -1; -1; -1; -1; -1; -1
20; 11; 0.377798; 14; 2; 4; 9.49703; 8; 1.16667; 0.0722873
21; 6; 0.560102; -1; -1; -1; -1; -1; -1; -1
21; 5; 0; -1; -1; -1; -1; -1; -1; -1
18; 3; 0; -1; -1; -1; -1; -1; -1; -1
17; 5; 0.596935; -1; -1; -1; -1; -1; -1; -1
16; 2; 0; -1; -1; -1; -1; -1; -1; -1
15; 31; 0.0798229; 1; 1; 0; 8.51038; 8; 1.2; 0.00337706
16; 14; 0.169273; 74; 1; 0; 5.80244; 8; 1.66667; 0.0243473
17; 9; 0; -1; -1; -1; -1; -1; -1; -1
17; 5; 0.405792; -1; -1; -1; -1; -1; -1; -1
16; 17; 0; -1; -1; -1; -1; -1; -1; -1
14; 17; 0.513678; 3; 2; 4; 8.69336; 9; 2.16667; 0.513678
15; 12; 0; -1; -1; -1; -1; -1; -1; -1
15; 5; 0; -1; -1; -1; -1; -1; -1; -1
13; 4; 0.462904; -1; -1; -1; -1; -1; -1; -1
11; 6; 0.352996; -1; -1; -1; -1; -1; -1; -1
10; 111; 0.455527; 2; 2; 5; 9.71225; 8; 7.07143; 0.0257808
11; 98; 0.404191; 123; 2; 3; 8.41379; 9; 19; 0.0287994
12; 94; 0.358139; 46; 1; 1; 4.63604; 5; 31; 0.0413783
13; 2; 0; -1; -1; -1; -1; -1; -1; -1
13; 92; 0.323646; 119; 0; 0; 5.12204; 9; 1.9375; 0.00631925
14; 31; 0.157752; 1; 2; 1; 4.99247; 4; 1.75; 0.0154725
15; 11; 0.40097; 111; 2; 4; 6.71739; 9; 3.33333; 0.287338
16; 9; 0; -1; -1; -1; -1; -1; -1; -1
16; 2; 0.624977; -1; -1; -1; -1; -1; -1; -1
15; 20; 0; -1; -1; -1; -1; -1; -1; -1
14; 61; 0.398423; 118; 1; 3; 5.68831; 8; 14.75; 0.0703659
15; 3; 0.557782; -1; -1; -1; -1; -1; -1; -1
15; 58; 0.316174; 32; 0; 0; 3.22978; 7; 19; 0.0527837
16; 2; 0.624977; -1; -1; -1; -1; -1; -1; -1
16; 56; 0.250477; 118; 1; 3; 9.66233; 9; 3.14286; 0.046472
17; 13; 0.68645; 54; 1; 0; 8.25968; 9; 6.5; 0.103273
18; 1; 0; -1; -1; -1; -1; -1; -1; -1
18; 12; 0.631775; 55; 1; 0; 1.60144; 9; 6; 0.132925
19; 11; 0.5442; 47; 1; 0; 8.51839; 8; 5.5; 0.151583
20; 10; 0.431879; 73; 1; 3; 8.36278; 8; 5; 0.205331
21; 1; 0; -1; -1; -1; -1; -1; -1; -1
21; 9; 0.25172; -1; -1; -1; -1; -1; -1; -1
20; 1; 0; -1; -1; -1; -1; -1; -1; -1
19; 1; 0; -1; -1; -1; -1; -1; -1; -1
17; 43; 0.0581492; 11; 2; 2; 6.7915; 7; 5.42857; 0.00889392
18; 37; 0; -1; -1; -1; -1; -1; -1; -1
18; 6; 0.352996; -1; -1; -1; -1; -1; -1; -1
12; 4; 0.780839; -1; -1; -1; -1; -1; -1; -1
11; 13; 0.622396; 10; 1; 3; 8.53469; 9; 1.5; 0.178806
12; 8; 0.474559; -1; -1; -1; -1; -1; -1; -1
12; 5; 0.394037; -1; -1; -1; -1; -1; -1; -1
8; 12; 0.885292; 7; 1; 4; 9.26768; 9; 2.5; 0.144364
9; 3; 0.557782; -1; -1; -1; -1; -1; -1; -1
9; 9; 0.801976; -1; -1; -1; -1; -1; -1; -1
7; 30; 0.838645; 94; 2; 2; 9.59824; 9; 3.57143; 0.0663634
8; 6; 0.833235; -1; -1; -1; -1; -1; -1; -1
8; 24; 0.757043; 8; 1; 2; 9.88887; 4; 5.5; 0.0547024
9; 21; 0.723632; 58; 0; 3; 3.4382; 9; 1.875; 0.0785295
10; 7; 0.713113; -1; -1; -1; -1; -1; -1; -1
10; 14; 0.611097; 59; 0; 0; 9.85629; 4; 3; 0.223769
11; 11; 0.492964; 1; 1; 0; 9.51185; 3; 1.6; 0.104084
12; 7; 0.611097; -1; -1; -1; -1; -1; -1; -1
12; 4; 0; -1; -1; -1; -1; -1; -1; -1
11; 3; 0; -1; -1; -1; -1; -1; -1; -1
9; 3; 0.553302; -1; -1; -1; -1; -1; -1; -1
3; 9209; 0.995418; 1; 2; 0; 9.18578; 8; 18.1497; 0.0226567
4; 480; 0.643045; 29; 1; 4; 8.64817; 8; 3.91837; 0.00803099
5; 383; 0.686602; 109; 1; 3; 8.72674; 7; 1.00521; 0.00916663
6; 191; 0.649315; 32; 0; 0; 8.87638; 3; 1.21839; 0.0206812
7; 105; 0.755258; 61; 0; 0; 2.39486; 4; 1.97222; 0.241018
8; 35; 0.857192; 57; 2; 0; 9.90463; 8; 2.36364; 0.0617611
9; 25; 0.823038; 100; 0; 5; 1.20655; 5; 8; 0.0395308
10; 23; 0.797293; 58; 0; 4; 6.69097; 9; 4; 0.0475518
11; 19; 0.808934; 93; 2; 2; 9.97345; 4; 1.33333; 0.0970095
12; 8; 0.468926; -1; -1; -1; -1; -1; -1; -1
12; 11; 0.88865; 8; 2; 1; 9.56838; 7; 3.33333; 0.206302
13; 9; 0.833981; -1; -1; -1; -1; -1; -1; -1
13; 2; 0; -1; -1; -1; -1; -1; -1; -1
11; 4; 0.468574; -1; -1; -1; -1; -1; -1; -1
10; 2; 0.624977; -1; -1; -1; -1; -1; -1; -1
9; 10; 0.726413; 12; 1; 0; 3.49033; 8; 1; 0.126291
10; 5; 0.79716; -1; -1; -1; -1; -1; -1; -1
10; 5; 0.403085; -1; -1; -1; -1; -1; -1; -1
8; 70; 0.342764; 125; 1; 4; 3.94442; 9; 23; 0.00131204
9; 68; 0.351495; 18; 0; 1; 3.28161; 4; 10.6667; 0.150688
10; 5; 0; -1; -1; -1; -1; -1; -1; -1
10; 63; 0.216744; 119; 2; 1; 9.5618; 8; 6.22222; 0.00954741
11; 8; 0.466868; -1; -1; -1; -1; -1; -1; -1
11; 55; 0.169426; 10; 1; 4; 8.97668; 8; 1.03571; 0.00594933
12; 28; 0.0845023; 19; 0; 1; 2.54736; 7; 9; 0.039864
13; 2; 0.624937; -1; -1; -1; -1; -1; -1; -1
13; 26; 0; -1; -1; -1; -1; -1; -1; -1
12; 27; 0.245377; 55; 0; 5; 1.64963; 6; 8.66667; 0.0298554
13; 2; 0.62499; -1; -1; -1; -1; -1; -1; -1
13; 25; 0.182764; 110; 2; 3; 4.47847; 8; 12.5; 0.0876326
14; 24; 0.0990949; 108; 2; 3; 8.59458; 9; 3.33333; 0.0161625
15; 5; 0.398076; -1; -1; -1; -1; -1; -1; -1
15; 19; 0; -1; -1; -1; -1; -1; -1; -1
14; 1; 0; -1; -1; -1; -1; -1; -1; -1
9; 2; 0; -1; -1; -1; -1; -1; -1; -1
7; 86; 0.474034; 100; 0; 0; 5.26879; 4; 4.17647; 0.0639503
8; 70; 0.310114; 103; 0; 5; 2.57495; 8; 6.2; 0.203649
9; 9; 0.560102; -1; -1; -1; -1; -1; -1; -1
9; 61; 0.0395347; 61; 0; 2; 6.66229; 3; 2.70588; 0.00178386
10; 16; 0.143925; 10; 0; 5; 8.11337; 8; 8; 0.143925
11; 1; 0; -1; -1; -1; -1; -1; -1; -1
11; 15; 0; -1; -1; -1; -1; -1; -1; -1
10; 45; 0; -1; -1; -1; -1; -1; -1; -1
8; 16; 0.847451; 30; 2; 4; 8.95044; 9; 1.25; 0.113468
9; 7; 0.768079; -1; -1; -1; -1; -1; -1; -1
9; 9; 0.707463; -1; -1; -1; -1; -1; -1; -1
6; 192; 0.705409; 58; 1; 3; 7.77018; 9; 31.3333; 0.0292581
7; 5; 0; -1; -1; -1; -1; -1; -1; -1
7; 187; 0.69423; 57; 1; 3; 9.43753; 9; 26; 0.00633097
8; 181; 0.683082; 18; 0; 2; 1.28859; 3; 1.95161; 0.362603
9; 61; 0.537374; 25; 2; 5; 7.97816; 5; 3.2; 0.0228916
10; 14; 0.167543; 19; 2; 2; 8.84151; 9; 7; 0.167543
11; 13; 0; -1; -1; -1; -1; -1; -1; -1
11; 1; 0; -1; -1; -1; -1; -1; -1; -1
10; 47; 0.617826; 105; 2; 4; 9.27751; 9; 6; 0.0357482
11; 6; 0.625; -1; -1; -1; -1; -1; -1; -1
11; 41; 0.575796; 1; 0; 1; 6.27445; 9; 5.14286; 0.040384
12; 35; 0.472097; 86; 1; 0; 9.91603; 7; 1.05556; 0.0250135
13; 17; 0.664051; 1; 0; 1; 2.5172; 8; 8.5; 0.0964849
14; 1; 0; -1; -1; -1; -1; -1; -1; -1
14; 16; 0.603039; 0; 1; 0; 9.03124; 8; 5; 0.161853
15; 14; 0.414937; 57; 1; 4; 9.82983; 9; 4.33333; 0.254611
16; 12; 0.187047; 79; 1; 3; 8.9318; 9; 2.5; 0.0493233
17; 3; 0.550894; -1; -1; -1; -1; -1; -1; -1
17; 9; 0; -1; -1; -1; -1; -1; -1; -1
16; 2; 0; -1; -1; -1; -1; -1; -1; -1
15; 2; 0.624932; -1; -1; -1; -1; -1; -1; -1
13; 18; 0.242169; 113; 1; 3; 8.52871; 8; 1; 0.0291067
14; 9; 0; -1; -1; -1; -1; -1; -1; -1
14; 9; 0.426125; -1; -1; -1; -1; -1; -1; -1
12; 6; 0.904751; -1; -1; -1; -1; -1; -1; -1
9; 120; 0.210225; 136; 1; 0; 1.5933; 9; 3.69231; 0.00679693
10; 25; 0.413119; 5; 0; 3; 0.136574; 4; 2; 0.0386812
11; 8; 0; -1; -1; -1; -1; -1; -1; -1
11; 17; 0.550644; 69; 2; 2; 9.947; 9; 3.75; 0.0585401
12; 14; 0.418989; 109; 1; 4; 4.09775; 5; 7; 0.118467
13; 1; 0; -1; -1; -1; -1; -1; -1; -1
13; 13; 0.323639; 33; 1; 3; 7.92675; 3; 1.5; 0.0363355
14; 5; 0; -1; -1; -1; -1; -1; -1; -1
14; 8; 0.466868; -1; -1; -1; -1; -1; -1; -1
12; 3; 0.833305; -1; -1; -1; -1; -1; -1; -1
10; 95; 0.148246; 1; 0; 1; 2.04186; 8; 18.4; 0.0529693
11; 91; 0.0787777; 78; 0; 0; 6.55376; 4; 17.6; 0.00536499
12; 87; 0.0557235; 14; 1; 3; 6.70393; 4; 2.86957; 0.000717189
13; 22; 0.106503; 69; 2; 4; 8.98636; 7; 3.8; 0.0221355
14; 18; 0; -1; -1; -1; -1; -1; -1; -1
14; 4; 0.464023; -1; -1; -1; -1; -1; -1; -1
13; 65; 0.0375766; 62; 2; 5; 8.31021; 7; 2.52632; 0.000221343
14; 47; 0.0516615; 48; 2; 1; 8.05183; 9; 23.5; 0.0516615
15; 46; 0; -1; -1; -1; -1; -1; -1; -1
15; 1; 0; -1; -1; -1; -1; -1; -1; -1
14; 18; 0; -1; -1; -1; -1; -1; -1; -1
12; 4; 0.458152; -1; -1; -1; -1; -1; -1; -1
11; 4; 0.470628; -1; -1; -1; -1; -1; -1; -1
8; 6; 0.833193; -1; -1; -1; -1; -1; -1; -1
5; 97; 0.431322; 42; 2; 5; 8.55742; 8; 13.1429; 0.00562012
6; 6; 0.551793; -1; -1; -1; -1; -1; -1; -1
6; 91; 0.417388; 128; 2; 5; 7.26076; 7; 30; 0.0270396
7; 2; 0.624903; -1; -1; -1; -1; -1; -1; -1
7; 89; 0.385078; 124; 1; 3; 9.49811; 6; 14.1667; 0.0108422
8; 84; 0.360944; 132; 1; 0; 8.18984; 6; 5.14286; 0.0516778
9; 71; 0.225418; 111; 1; 4; 9.8765; 8; 23.3333; 0.0442267
10; 69; 0.168327; 20; 0; 2; 3.75184; 4; 6.1; 0.0198211
11; 60; 0.0788; 37; 0; 2; 0.43811; 4; 3.42857; 0.00177843
12; 47; 0.0510661; 108; 2; 4; 9.31538; 9; 1.45; 0.000724344
13; 28; 0.0845023; 32; 1; 0; 5.16583; 8; 9; 0.039864
14; 2; 0.624937; -1; -1; -1; -1; -1; -1; -1
14; 26; 0; -1; -1; -1; -1; -1; -1; -1
13; 19; 0; -1; -1; -1; -1; -1; -1; -1
12; 13; 0.170861; 27; 1; 0; 7.47444; 9; 2; 0.0298908
13; 9; 0; -1; -1; -1; -1; -1; -1; -1
13; 4; 0.458152; -1; -1; -1; -1; -1; -1; -1
11; 9; 0.613215; -1; -1; -1; -1; -1; -1; -1
10; 2; 0.625; -1; -1; -1; -1; -1; -1; -1
9; 13; 0.767205; 41; 2; 1; 6.89497; 8; 6.5; 0.0659116
10; 12; 0.759735; 40; 1; 5; 2.69865; 9; 3.66667; 0.182981
11; 10; 0.692104; 103; 1; 1; 9.16983; 8; 2; 0.122773
12; 7; 0.81333; -1; -1; -1; -1; -1; -1; -1
12; 3; 0; -1; -1; -1; -1; -1; -1; -1
11; 2; 0; -1; -1; -1; -1; -1; -1; -1
10; 1; 0; -1; -1; -1; -1; -1; -1; -1
8; 5; 0.597533; -1; -1; -1; -1; -1; -1; -1
4; 8729; 0.990893; 60; 2; 3; 8.61706; 9; 9.76572; 0.0142781
5; 810; 0.921581; 1; 1; 3; 9.53449; 8; 1.33333; 0.0151937
6; 347; 0.831728; 145; 0; 1; 6.04502; 5; 1.01734; 0.188549
7; 172; 0.558299; 73; 0; 1; 0.0134144; 8; 10.6; 0.0618556
8; 158; 0.491692; 18; 2; 3; 6.13972; 9; 31; 0.0284596
9; 154; 0.459033; 26; 0; 2; 0.745141; 8; 5; 0.0159263
10; 25; 0.686015; 34; 1; 3; 7.2011; 8; 12.5; 0.046492
11; 24; 0.66617; 80; 0; 1; 0.811568; 4; 5.5; 0.0833115
12; 21; 0.585596; 22; 0; 1; 2.62758; 9; 2.28571; 0.0372687
13; 6; 0.624937; -1; -1; -1; -1; -1; -1; -1
13; 15; 0.517683; 52; 1; 5; 5.70429; 7; 1.83333; 0.0697971
14; 5; 0; -1; -1; -1; -1; -1; -1; -1
14; 10; 0.671829; 101; 2; 1; 9.4448; 9; 3; 0.268872
15; 2; 0; -1; -1; -1; -1; -1; -1; -1
15; 8; 0.503696; -1; -1; -1; -1; -1; -1; -1
12; 3; 0.563694; -1; -1; -1; -1; -1; -1; -1
11; 1; 0; -1; -1; -1; -1; -1; -1; -1
