0; 13277; 1; 1; 0; 1; 1.99259; 5; 2.96981; 0.0862106
1; 3344; 0.743333; 109; 2; 3; 7.62094; 8; 10.5379; 0.0130983
2; 3055; 0.726624; 16; 2; 2; 7.6544; 9; 2.91421; 0.0483509
3; 780; 0.365769; 56; 1; 1; 8.87605; 9; 3.76829; 0.00131672
4; 617; 0.393821; 129; 1; 4; 1.8396; 8; 3.68939; 0.00472578
5; 486; 0.345384; 25; 0; 2; 4.11995; 4; 2.78295; 0.0124597
6; 358; 0.242746; 35; 0; 0; 9.00124; 6; 2.42857; 0.00548874
7; 254; 0.305529; 28; 1; 1; 4.51901; 9; 16.0667; 0.0089626
8; 240; 0.271452; 93; 1; 5; 6.7995; 7; 5.54054; 0.000128024
9; 204; 0.275809; 87; 2; 1; 7.47754; 6; 12.7333; 0.0210698
10; 190; 0.218053; 29; 0; 4; 8.15994; 7; 1; 0.00444062
11; 95; 0.300645; 52; 0; 1; 0.930201; 8; 47.5; 0.0229652
12; 1; 0; -1; -1; -1; -1; -1; -1; -1
12; 94; 0.280634; 82; 0; 0; 8.7031; 3; 3.36364; 0.0400588
13; 21; 0.628859; 1; 2; 5; 7.7889; 8; 1.55556; 0.0509044
14; 8; 0.507931; -1; -1; -1; -1; -1; -1; -1
14; 13; 0.621047; 41; 0; 1; 8.4828; 9; 6.5; 0.0606433
15; 1; 0; -1; -1; -1; -1; -1; -1; -1
15; 12; 0.607104; 107; 2; 1; 8.59186; 8; 6; 0.0775623
16; 11; 0.577682; 113; 0; 0; 2.24334; 6; 3.33333; 0.225177
17; 9; 0.430839; -1; -1; -1; -1; -1; -1; -1
17; 2; 0; -1; -1; -1; -1; -1; -1; -1
16; 1; 0; -1; -1; -1; -1; -1; -1; -1
13; 73; 0.128877; 2; 2; 1; 9.89088; 8; 6.5; 0.026963
14; 64; 0.0382572; 140; 1; 1; 4.44394; 8; 5; 0.00324829
15; 54; 0; -1; -1; -1; -1; -1; -1; -1
15; 10; 0.224057; 72; 2; 0; 9.02736; 7; 2; 0.0576828
16; 7; 0; -1; -1; -1; -1; -1; -1; -1
16; 3; 0.554582; -1; -1; -1; -1; -1; -1; -1
14; 9; 0.554582; -1; -1; -1; -1; -1; -1; -1
11; 95; 0.12658; 92; 0; 4; 7.67609; 6; 31.3333; 0.0111659
12; 93; 0.104455; 55; 0; 2; 0.87737; 8; 4.27778; 0.00305839
13; 17; 0.269741; 1; 2; 0; 9.76753; 7; 1.11111; 0.0235209
14; 9; 0.465083; -1; -1; -1; -1; -1; -1; -1
14; 8; 0; -1; -1; -1; -1; -1; -1; -1
13; 76; 0.0637406; 59; 0; 2; 2.9657; 3; 1; 0.00170564
14; 38; 0; -1; -1; -1; -1; -1; -1; -1
14; 38; 0.12407; 113; 2; 1; 8.54618; 8; 19; 0.0603754
15; 37; 0.065416; 59; 1; 0; 7.26796; 5; 1.16667; 0.00211672
16; 20; 0; -1; -1; -1; -1; -1; -1; -1
16; 17; 0.137769; 133; 2; 2; 9.26997; 9; 1.375; 0.0121904
17; 10; 0; -1; -1; -1; -1; -1; -1; -1
17; 7; 0.304977; -1; -1; -1; -1; -1; -1; -1
15; 1; 0; -1; -1; -1; -1; -1; -1; -1
12; 2; 0.624996; -1; -1; -1; -1; -1; -1; -1
10; 14; 0.752632; 130; 1; 1; 9.75285; 9; 1.28571; 0.157314
11; 8; 0.782299; -1; -1; -1; -1; -1; -1; -1
11; 6; 0.346009; -1; -1; -1; -1; -1; -1; -1
9; 36; 0.245908; 18; 2; 0; 6.3697; 7; 18; 0.0562579
10; 35; 0.195068; 78; 2; 0; 6.45489; 9; 11.3333; 0.0257725
11; 2; 0.624996; -1; -1; -1; -1; -1; -1; -1
11; 33; 0.141678; 45; 1; 2; 9.39195; 8; 1.05882; 0.00852333
12; 17; 0.258476; 9; 2; 5; 7.41716; 8; 1.375; 0.0488648
13; 10; 0; -1; -1; -1; -1; -1; -1; -1
13; 7; 0.509056; -1; -1; -1; -1; -1; -1; -1
12; 16; 0; -1; -1; -1; -1; -1; -1; -1
10; 1; 0; -1; -1; -1; -1; -1; -1; -1
8; 14; 0.727104; 14; 1; 3; 5.76696; 9; 2.2; 0.137208
9; 4; 0; -1; -1; -1; -1; -1; -1; -1
9; 10; 0.825854; 31; 1; 0; 0.656033; 8; 3; 0.169356
10; 8; 0.820622; -1; -1; -1; -1; -1; -1; -1
10; 2; 0; -1; -1; -1; -1; -1; -1; -1
7; 104; 0.0705139; 55; 0; 5; 8.88152; 8; 3.24; 0.00271587
8; 24; 0.191452; 14; 0; 2; 2.45487; 3; 2.71429; 0.0524237
9; 6; 0.556112; -1; -1; -1; -1; -1; -1; -1
9; 18; 0; -1; -1; -1; -1; -1; -1; -1
8; 80; 0.0307019; 46; 1; 1; 7.0903; 7; 1.92857; 0.000755182
9; 53; 0; -1; -1; -1; -1; -1; -1; -1
9; 27; 0.0887311; 62; 1; 1; 4.91967; 7; 1.41667; 0.00491673
10; 16; 0; -1; -1; -1; -1; -1; -1; -1
10; 11; 0.205726; 1; 0; 5; 7.34261; 7; 1.16667; 0.0244802
11; 6; 0; -1; -1; -1; -1; -1; -1; -1
11; 5; 0.398741; -1; -1; -1; -1; -1; -1; -1
6; 128; 0.585142; 95; 2; 0; 9.26167; 9; 5.19048; 0.00801996
7; 20; 0.331165; 122; 2; 3; 8.25343; 9; 3.4; 0.0191184
8; 16; 0.272363; 78; 0; 0; 9.69297; 3; 1.25; 0.0300159
9; 7; 0; -1; -1; -1; -1; -1; -1; -1
9; 9; 0.430839; -1; -1; -1; -1; -1; -1; -1
8; 4; 0.470782; -1; -1; -1; -1; -1; -1; -1
7; 108; 0.62267; 48; 1; 4; 6.76296; 6; 1.61905; 0.0194797
8; 41; 0.465638; 12; 1; 1; 9.46304; 8; 3.3; 0.0233891
9; 32; 0.566631; 1; 2; 0; 7.66245; 8; 2.4; 0.0821665
10; 23; 0.384003; 20; 0; 5; 2.20223; 4; 11.5; 0.0868289
11; 22; 0.310682; 126; 2; 5; 8.14488; 9; 1; 0.0312563
12; 11; 0; -1; -1; -1; -1; -1; -1; -1
12; 11; 0.558851; 97; 2; 2; 4.31203; 9; 1.6; 0.217945
13; 7; 0; -1; -1; -1; -1; -1; -1; -1
13; 4; 0.937491; -1; -1; -1; -1; -1; -1; -1
11; 1; 0; -1; -1; -1; -1; -1; -1; -1
10; 9; 0.741201; -1; -1; -1; -1; -1; -1; -1
9; 9; 0; -1; -1; -1; -1; -1; -1; -1
8; 67; 0.687364; 95; 0; 2; 0.707824; 4; 3.6; 0.0218633
9; 14; 0.612767; 139; 1; 3; 9.08198; 9; 2.2; 0.326019
10; 4; 0; -1; -1; -1; -1; -1; -1; -1
10; 10; 0.401447; 87; 2; 5; 9.62666; 9; 1; 0.101088
11; 5; 0.600719; -1; -1; -1; -1; -1; -1; -1
11; 5; 0; -1; -1; -1; -1; -1; -1; -1
9; 53; 0.679431; 3; 0; 2; 5.38866; 6; 17.3333; 0.0566819
10; 51; 0.64717; 46; 0; 0; 8.84191; 8; 1.30435; 0.0353649
11; 22; 0.398092; 34; 0; 5; 3.29171; 4; 7; 0.130978
12; 2; 0.62497; -1; -1; -1; -1; -1; -1; -1
12; 20; 0.231328; 16; 0; 4; 9.38553; 3; 3.4; 0.0200167
13; 16; 0.147259; 103; 1; 4; 2.5106; 6; 8; 0.147259
14; 1; 0; -1; -1; -1; -1; -1; -1; -1
14; 15; 0; -1; -1; -1; -1; -1; -1; -1
