0; 13346; 1; 96; 2; 3; 7.73105; 8; 3.02655; 0.00311834
1; 10032; 0.998968; 113; 0; 1; 0.750603; 4; 1.03447; 0.108961
2; 5101; 0.881238; 36; 0; 2; 9.05654; 7; 5.23077; 0.0555228
3; 4283; 0.889887; 123; 0; 5; 7.6544; 3; 266.812; 0.000514189
4; 4268; 0.889756; 111; 0; 4; 5.51514; 9; 22.0811; 0.00552692
5; 184; 0.672216; 64; 1; 5; 4.25861; 9; 15.9091; 0.0522138
6; 174; 0.632878; 30; 0; 2; 2.70783; 9; 3.51282; 0.147832
7; 38; 0.865914; 94; 2; 1; 8.15903; 9; 1; 0.0997119
8; 19; 0.653335; 30; 2; 2; 6.7995; 8; 6; 0.187441
9; 17; 0.520705; 126; 1; 4; 6.67349; 8; 8.5; 0.0777985
10; 16; 0.470588; 126; 2; 5; 8.15994; 9; 2.6; 0.0525597
11; 12; 0.349042; 112; 0; 5; 2.73414; 8; 3.66667; 0.349042
12; 2; 0; -1; -1; -1; -1; -1; -1; -1
12; 10; 0; -1; -1; -1; -1; -1; -1; -1
11; 4; 0.62499; -1; -1; -1; -1; -1; -1; -1
10; 1; 0; -1; -1; -1; -1; -1; -1; -1
9; 2; 0; -1; -1; -1; -1; -1; -1; -1
8; 19; 0.879069; 126; 1; 2; 4.70446; 7; 6; 0.0663365
9; 2; 0; -1; -1; -1; -1; -1; -1; -1
9; 17; 0.908348; 132; 0; 1; 5.23632; 4; 2.16667; 0.154819
10; 12; 0.817111; 26; 0; 4; 0.0165157; 5; 3.66667; 0.1298
11; 10; 0.824773; 26; 0; 4; 3.33208; 8; 1; 0.323195
12; 5; 0.401174; -1; -1; -1; -1; -1; -1; -1
12; 5; 0.601982; -1; -1; -1; -1; -1; -1; -1
11; 2; 0; -1; -1; -1; -1; -1; -1; -1
10; 5; 0.600934; -1; -1; -1; -1; -1; -1; -1
7; 136; 0.378627; 13; 1; 1; 9.35451; 8; 3.18182; 0.0424247
8; 32; 0.772163; 124; 1; 0; 8.59186; 8; 1.61538; 0.0454582
9; 20; 0.858065; 30; 1; 2; 2.67849; 6; 4.5; 0.0926935
10; 17; 0.900437; 85; 1; 2; 6.17603; 9; 1.11111; 0.0560045
11; 8; 0.820303; -1; -1; -1; -1; -1; -1; -1
11; 9; 0.865881; -1; -1; -1; -1; -1; -1; -1
10; 3; 0; -1; -1; -1; -1; -1; -1; -1
9; 12; 0.50777; 4; 2; 0; 7.47364; 8; 1; 0.124899
10; 6; 0.765742; -1; -1; -1; -1; -1; -1; -1
10; 6; 0; -1; -1; -1; -1; -1; -1; -1
8; 104; 0.20206; 142; 0; 5; 5.77444; 7; 14.1429; 0.00128228
9; 6; 0.348169; -1; -1; -1; -1; -1; -1; -1
9; 98; 0.191754; 93; 0; 5; 5.827; 4; 8.09091; 0.00156849
10; 88; 0.211797; 13; 0; 1; 0.0676403; 6; 11.8571; 0.13158
11; 6; 0.350177; -1; -1; -1; -1; -1; -1; -1
11; 82; 0.0604637; 77; 0; 2; 9.76753; 7; 2.81818; 0.00334628
12; 61; 0; -1; -1; -1; -1; -1; -1; -1
12; 21; 0.22303; 139; 0; 2; 6.07921; 5; 4.75; 0.02943
13; 18; 0.133148; 20; 1; 0; 3.86269; 9; 1.85714; 0.016106
14; 12; 0; -1; -1; -1; -1; -1; -1; -1
14; 6; 0.351127; -1; -1; -1; -1; -1; -1; -1
13; 3; 0.556311; -1; -1; -1; -1; -1; -1; -1
10; 10; 0; -1; -1; -1; -1; -1; -1; -1
6; 10; 0.395963; 141; 1; 3; 0.916943; 8; 2; 0.0185215
7; 7; 0.302454; -1; -1; -1; -1; -1; -1; -1
7; 3; 0.552412; -1; -1; -1; -1; -1; -1; -1
5; 4084; 0.893781; 67; 2; 0; 7.26796; 9; 24.0675; 0.0148676
6; 162; 0.835581; 75; 0; 4; 3.77357; 9; 3.9697; 0.0493878
7; 130; 0.803562; 15; 1; 2; 9.45242; 8; 1.4; 0.0477828
8; 54; 0.933223; 35; 0; 3; 0.78381; 9; 2.5; 0.10021
