id,depth,n_node_samples,impurity,value
147,25,843,0.100841,"[7,3,6,19,808]"
148,26,47,0.537574,"[0,1,0,13,33]"
149,27,33,0.624426,"[0,1,0,12,20]"
150,28,18,0.455247,"[0,1,0,3,14]"
151,29,12,0.190972,"[0,0,0,1,11]"
152,30,5,0.4,"[0,0,0,1,4]"
153,30,7,0,"[0,0,0,0,7]"
154,29,6,0.763889,"[0,1,0,2,3]"
155,28,15,0.6,"[0,0,0,9,6]"
156,29,6,0,"[0,0,0,0,6]"
157,29,9,0,"[0,0,0,9,0]"
158,27,14,0.165816,"[0,0,0,1,13]"
159,28,13,0,"[0,0,0,0,13]"
160,28,1,0,"[0,0,0,1,0]"
161,26,796,0.0648382,"[7,2,6,6,775]"
162,27,789,0.0592751,"[5,2,6,6,770]"
163,28,636,0.0694753,"[5,2,5,6,618]"
164,29,366,0.0735877,"[2,0,5,4,355]"
165,30,17,0.259516,"[0,0,2,0,15]"
166,31,4,0.46875,"[0,0,1,0,3]"
167,31,13,0.177515,"[0,0,1,0,12]"
168,32,12,0,"[0,0,0,0,12]"
169,32,1,0,"[0,0,1,0,0]"
170,30,349,0.063341,"[2,0,3,4,340]"
171,31,346,0.049889,"[2,0,3,2,339]"
172,32,11,0.206611,"[0,0,0,1,10]"
173,33,9,0,"[0,0,0,0,9]"
174,33,2,0.625,"[0,0,0,1,1]"
175,32,335,0.0442191,"[2,0,3,1,329]"
176,33,1,0,"[0,0,1,0,0]"
177,33,334,0.037044,"[2,0,2,1,329]"
178,34,315,0.0314689,"[1,0,2,1,311]"
179,35,144,0.0512393,"[1,0,2,0,141]"
180,36,136,0.0363593,"[1,0,1,0,134]"
181,37,126,0.0196837,"[1,0,0,0,125]"
182,38,123,1.49012e-7,"[0,0,0,0,123]"
183,38,3,0.555556,"[1,0,0,0,2]"
184,37,10,0.225,"[0,0,1,0,9]"
185,36,8,0.273438,"[0,0,1,0,7]"
186,35,171,0.0145343,"[0,0,0,1,170]"
187,36,19,0.124654,"[0,0,0,1,18]"
188,37,15,0,"[0,0,0,0,15]"
189,37,4,0.46875,"[0,0,0,1,3]"
190,36,152,0,"[0,0,0,0,152]"
191,34,19,0.124654,"[1,0,0,0,18]"
192,35,18,0,"[0,0,0,0,18]"
193,35,1,0,"[1,0,0,0,0]"
194,31,3,0.555556,"[0,0,0,2,1]"
195,29,270,0.0636831,"[3,2,0,2,263]"
196,30,257,0.0384942,"[2,1,0,1,253]"
197,31,135,0.0183814,"[0,0,0,1,134]"
198,32,18,0.131173,"[0,0,0,1,17]"
199,33,2,0.625,"[0,0,0,1,1]"
200,33,16,0,"[0,0,0,0,16]"
201,32,117,0,"[0,0,0,0,117]"
202,31,122,0.0602997,"[2,1,0,0,119]"
203,32,118,0.0418343,"[1,1,0,0,116]"
204,33,98,0.0252499,"[1,0,0,0,97]"
205,34,76,0,"[0,0,0,0,76]"
206,34,22,0.108471,"[1,0,0,0,21]"
207,35,12,0,"[0,0,0,0,12]"
208,35,10,0.225,"[1,0,0,0,9]"
209,33,20,0.11875,"[0,1,0,0,19]"
210,34,9,0.246914,"[0,1,0,0,8]"
211,34,11,0,"[0,0,0,0,11]"
212,32,4,0.46875,"[1,0,0,0,3]"
213,30,13,0.488166,"[1,1,0,1,10]"
214,31,9,0.246914,"[1,0,0,0,8]"
215,31,4,0.78125,"[0,1,0,1,2]"
216,28,153,0.016233,"[0,0,1,0,152]"
217,29,134,0,"[0,0,0,0,134]"
218,29,19,0.124654,"[0,0,1,0,18]"
219,30,16,0.146484,"[0,0,1,0,15]"
220,31,8,0,"[0,0,0,0,8]"
221,31,8,0.273438,"[0,0,1,0,7]"
222,30,3,0,"[0,0,0,0,3]"
223,27,7,0.510204,"[2,0,0,0,5]"
224,24,1,0,"[0,0,1,0,0]"
225,23,3,0.555556,"[1,0,0,0,2]"
226,22,40,0.575,"[4,0,8,0,28]"
227,23,20,0.73125,"[3,0,6,0,11]"
228,24,15,0.522222,"[1,0,3,0,11]"
229,25,2,0,"[0,0,2,0,0]"
230,25,13,0.340237,"[1,0,1,0,11]"
231,26,6,0.625,"[1,0,1,0,4]"
232,26,7,0,"[0,0,0,0,7]"
233,24,5,0.6,"[2,0,3,0,0]"
234,23,20,0.33125,"[1,0,2,0,17]"
235,24,2,0.625,"[0,0,1,0,1]"
236,24,18,0.25463,"[1,0,1,0,16]"
237,25,17,0.138408,"[1,0,0,0,16]"
238,26,7,0.306122,"[1,0,0,0,6]"
239,26,10,0,"[0,0,0,0,10]"
240,25,1,0,"[0,0,1,0,0]"
241,21,28,0.455995,"[3,2,1,0,22]"
242,22,17,0.138408,"[0,1,0,0,16]"
243,23,8,0,"[0,0,0,0,8]"
244,23,9,0.246914,"[0,1,0,0,8]"
245,22,11,0.764463,"[3,1,1,0,6]"
246,23,7,0.561225,"[0,1,1,0,5]"
247,23,4,0.46875,"[3,0,0,0,1]"
248,20,26,0.477071,"[1,1,4,0,20]"
249,21,21,0.323129,"[1,1,1,0,18]"
250,22,20,0.23125,"[1,0,1,0,18]"
251,23,19,0.124654,"[0,0,1,0,18]"
252,24,15,0,"[0,0,0,0,15]"
253,24,4,0.46875,"[0,0,1,0,3]"
254,23,1,0,"[1,0,0,0,0]"
255,22,1,0,"[0,1,0,0,0]"
256,21,5,0.6,"[0,0,3,0,2]"
257,18,2,0.625,"[0,0,1,0,1]"
258,17,59,0.0416547,"[0,0,0,1,58]"
259,18,38,0,"[0,0,0,0,38]"
260,18,21,0.113379,"[0,0,0,1,20]"
261,19,10,0.225,"[0,0,0,1,9]"
262,19,11,0,"[0,0,0,0,11]"
263,16,119,0.403396,"[12,3,5,2,97]"
264,17,112,0.356944,"[10,3,4,1,94]"
265,18,61,0.22709,"[4,0,2,0,55]"
266,19,59,0.158001,"[4,0,0,0,55]"
267,20,51,0.0941944,"[2,0,0,0,49]"
268,21,48,0.0509982,"[1,0,0,0,47]"
269,22,24,0,"[0,0,0,0,24]"
270,22,24,0.0998263,"[1,0,0,0,23]"
271,23,11,0.206611,"[1,0,0,0,10]"
272,24,8,0,"[0,0,0,0,8]"
273,24,3,0.555556,"[1,0,0,0,2]"
274,23,13,0,"[0,0,0,0,13]"
275,21,3,0.555556,"[1,0,0,0,2]"
276,20,8,0.46875,"[2,0,0,0,6]"
277,19,2,0,"[0,0,2,0,0]"
278,18,51,0.495002,"[6,3,2,1,39]"
279,19,4,0.78125,"[2,0,0,1,1]"
280,19,47,0.416478,"[4,3,2,0,38]"
281,20,34,0.140571,"[1,1,0,0,32]"
282,21,33,0.0734618,"[0,1,0,0,32]"
283,22,17,0,"[0,0,0,0,17]"
284,22,16,0.146484,"[0,1,0,0,15]"
285,23,15,0,"[0,0,0,0,15]"
286,23,1,0,"[0,1,0,0,0]"
287,21,1,0,"[1,0,0,0,0]"
288,20,13,0.857988,"[3,2,2,0,6]"
289,21,6,0.347222,"[0,1,0,0,5]"
290,21,7,0.867347,"[3,1,2,0,1]"
291,17,7,0.867347,"[2,0,1,1,3]"
292,15,1,0,"[0,0,1,0,0]"
293,14,9,0.462963,"[7,0,1,0,1]"
294,13,5,0.4,"[0,0,4,0,1]"
295,10,73,0.821449,"[27,0,16,1,29]"
296,11,58,0.766201,"[24,0,7,1,26]"
297,12,52,0.764608,"[18,0,7,1,26]"
298,13,39,0.718277,"[9,0,6,1,23]"
299,14,1,0,"[1,0,0,0,0]"
300,14,38,0.70464,"[8,0,6,1,23]"
301,15,8,0.46875,"[0,0,2,0,6]"
302,15,30,0.736111,"[8,0,4,1,17]"
303,16,29,0.722354,"[7,0,4,1,17]"
304,17,13,0.473373,"[0,0,2,1,10]"
305,18,12,0.347222,"[0,0,2,0,10]"
306,19,11,0.206611,"[0,0,1,0,10]"
307,20,5,0,"[0,0,0,0,5]"
308,20,6,0.347222,"[0,0,1,0,5]"
309,19,1,0,"[0,0,1,0,0]"
310,18,1,0,"[0,0,0,1,0]"
311,17,16,0.751953,"[7,0,2,0,7]"
312,18,3,0,"[0,0,0,0,3]"
313,18,13,0.739645,"[7,0,2,0,4]"
314,19,11,0.661157,"[7,0,2,0,2]"
315,20,8,0.507812,"[6,0,1,0,1]"
316,20,3,0.833333,"[1,0,1,0,1]"
317,19,2,0,"[0,0,0,0,2]"
318,16,1,0,"[1,0,0,0,0]"
319,13,13,0.576923,"[9,0,1,0,3]"
320,14,5,0.6,"[2,0,0,0,3]"
321,14,8,0.273438,"[7,0,1,0,0]"
322,12,6,0,"[6,0,0,0,0]"
323,11,15,0.7,"[3,0,9,0,3]"
324,12,1,0,"[0,0,0,0,1]"
325,12,14,0.65051,"[3,0,9,0,2]"
326,13,3,0.555556,"[0,0,1,0,2]"
327,13,11,0.495868,"[3,0,8,0,0]"
328,14,5,0,"[0,0,5,0,0]"
329,14,6,0.625,"[3,0,3,0,0]"
330,9,444,0.124445,"[13,0,421,0,10]"
331,10,357,0.0948419,"[11,0,343,0,3]"
332,11,350,0.0900204,"[10,0,337,0,3]"
333,12,95,0.0260387,"[0,0,94,0,1]"
334,13,51,0,"[0,0,51,0,0]"
335,13,44,0.0555268,"[0,0,43,0,1]"
336,14,23,0.10397,"[0,0,22,0,1]"
337,15,21,0,"[0,0,21,0,0]"
338,15,2,0.625,"[0,0,1,0,1]"
339,14,21,0,"[0,0,21,0,0]"
340,12,255,0.112879,"[10,0,243,0,2]"
341,13,12,0.347222,"[2,0,10,0,0]"
342,14,1,0,"[1,0,0,0,0]"
343,14,11,0.206611,"[1,0,10,0,0]"
344,15,1,0,"[1,0,0,0,0]"
345,15,10,0,"[0,0,10,0,0]"
346,13,243,0.0993244,"[8,0,233,0,2]"
347,14,36,0.246914,"[4,0,32,0,0]"
348,15,10,0,"[0,0,10,0,0]"
349,15,26,0.325444,"[4,0,22,0,0]"
350,16,24,0.273438,"[3,0,21,0,0]"
351,17,23,0.198488,"[2,0,21,0,0]"
352,18,6,0,"[0,0,6,0,0]"
353,18,17,0.259515,"[2,0,15,0,0]"
354,19,1,0,"[1,0,0,0,0]"
355,19,16,0.146484,"[1,0,15,0,0]"
356,20,7,0.306122,"[1,0,6,0,0]"
357,20,9,0,"[0,0,9,0,0]"
358,17,1,0,"[1,0,0,0,0]"
359,16,2,0.625,"[1,0,1,0,0]"
360,14,207,0.07083,"[4,0,201,0,2]"
361,15,206,0.0595603,"[3,0,201,0,2]"
362,16,2,0.625,"[1,0,0,0,1]"
363,16,204,0.0363441,"[2,0,201,0,1]"
364,17,12,0.190972,"[1,0,11,0,0]"
365,18,10,0,"[0,0,10,0,0]"
366,18,2,0.625,"[1,0,1,0,0]"
367,17,192,0.0258382,"[1,0,190,0,1]"
368,18,105,0.0469386,"[1,0,103,0,1]"
369,19,89,0.0277743,"[0,0,88,0,1]"
370,20,56,0,"[0,0,56,0,0]"
371,20,33,0.0734618,"[0,0,32,0,1]"
372,21,20,0,"[0,0,20,0,0]"
373,21,13,0.177515,"[0,0,12,0,1]"
374,22,6,0,"[0,0,6,0,0]"
375,22,7,0.306122,"[0,0,6,0,1]"
376,19,16,0.146484,"[1,0,15,0,0]"
377,20,15,0,"[0,0,15,0,0]"
378,20,1,0,"[1,0,0,0,0]"
379,18,87,0,"[0,0,87,0,0]"
380,15,1,0,"[1,0,0,0,0]"
381,11,7,0.306122,"[1,0,6,0,0]"
382,10,87,0.236491,"[2,0,78,0,7]"
383,11,17,0.683391,"[1,0,9,0,7]"
384,12,3,0,"[0,0,3,0,0]"
385,12,14,0.701531,"[1,0,6,0,7]"
386,13,10,0.675,"[1,0,6,0,3]"
387,13,4,0,"[0,0,0,0,4]"
388,11,70,0.035204,"[1,0,69,0,0]"
389,12,20,0.11875,"[1,0,19,0,0]"
390,13,18,0,"[0,0,18,0,0]"
391,13,2,0.625,"[1,0,1,0,0]"
392,12,50,0,"[0,0,50,0,0]"
393,8,696,0.691472,"[134,5,427,3,127]"
394,9,428,0.44802,"[62,2,336,0,28]"
395,10,408,0.461046,"[62,2,317,0,27]"
396,11,11,0.206611,"[10,0,1,0,0]"
397,12,1,0,"[0,0,1,0,0]"
398,12,10,0,"[10,0,0,0,0]"
399,11,397,0.430781,"[52,2,316,0,27]"
400,12,346,0.401617,"[43,1,281,0,21]"
401,13,128,0.510101,"[15,1,96,0,16]"
402,14,125,0.492,"[15,0,95,0,15]"
403,15,87,0.410226,"[13,0,70,0,4]"
404,16,55,0.316529,"[7,0,47,0,1]"
405,17,52,0.2598,"[5,0,46,0,1]"
406,18,22,0.459711,"[4,0,17,0,1]"
407,19,17,0.553633,"[4,0,12,0,1]"
408,20,1,0,"[0,0,0,0,1]"
409,20,16,0.46875,"[4,0,12,0,0]"
410,21,7,0.612245,"[4,0,3,0,0]"
411,21,9,0,"[0,0,9,0,0]"
412,19,5,0,"[0,0,5,0,0]"
413,18,30,0.0805555,"[1,0,29,0,0]"
414,19,2,0.625,"[1,0,1,0,0]"
415,19,28,0,"[0,0,28,0,0]"
416,17,3,0.555556,"[2,0,1,0,0]"
417,16,32,0.549316,"[6,0,23,0,3]"
418,17,24,0.360243,"[3,0,20,0,1]"
419,18,23,0.293006,"[2,0,20,0,1]"
420,19,3,0.555556,"[0,0,2,0,1]"
421,19,20,0.225,"[2,0,18,0,0]"
422,20,12,0,"[0,0,12,0,0]"
423,20,8,0.46875,"[2,0,6,0,0]"
424,18,1,0,"[1,0,0,0,0]"
425,17,8,0.820312,"[3,0,3,0,2]"
426,15,38,0.600762,"[2,0,25,0,11]"
427,16,19,0.692521,"[2,0,6,0,11]"
428,17,9,0.617284,"[2,0,6,0,1]"
429,17,10,0,"[0,0,0,0,10]"
430,16,19,0,"[0,0,19,0,0]"
431,14,3,0.833333,"[0,1,1,0,1]"
432,13,218,0.328518,"[28,0,185,0,5]"
433,14,40,0.68125,"[18,0,20,0,2]"
434,15,34,0.672578,"[13,0,19,0,2]"
435,16,28,0.589923,"[7,0,19,0,2]"
436,17,20,0.23125,"[1,0,18,0,1]"
437,18,11,0.392562,"[1,0,9,0,1]"
438,19,2,0.625,"[1,0,0,0,1]"
439,19,9,0,"[0,0,9,0,0]"
440,18,9,0,"[0,0,9,0,0]"
441,17,8,0.507812,"[6,0,1,0,1]"
442,16,6,0,"[6,0,0,0,0]"
443,15,6,0.347222,"[5,0,1,0,0]"
444,14,178,0.171617,"[10,0,165,0,3]"
445,15,95,0.262604,"[8,0,84,0,3]"
446,16,2,0.625,"[1,0,1,0,0]"
447,16,93,0.245982,"[7,0,83,0,3]"
448,17,90,0.183025,"[4,0,83,0,3]"
449,18,70,0.134694,"[4,0,66,0,0]"
450,19,5,0.4,"[4,0,1,0,0]"
451,19,65,0,"[0,0,65,0,0]"
452,18,20,0.31875,"[0,0,17,0,3]"
453,19,6,0.625,"[0,0,3,0,3]"
454,19,14,0,"[0,0,14,0,0]"
455,17,3,0,"[3,0,0,0,0]"
456,15,83,0.0587896,"[2,0,81,0,0]"
457,16,39,0.12163,"[2,0,37,0,0]"
458,17,38,0.0640582,"[1,0,37,0,0]"
459,18,37,0,"[0,0,37,0,0]"
460,18,1,0,"[1,0,0,0,0]"
461,17,1,0,"[1,0,0,0,0]"
462,16,44,0,"[0,0,44,0,0]"
463,12,51,0.604575,"[9,1,35,0,6]"
464,13,45,0.658025,"[9,1,29,0,6]"
465,14,26,0.839497,"[8,1,11,0,6]"
466,15,11,0.764463,"[1,1,3,0,6]"
467,16,1,0,"[1,0,0,0,0]"
468,16,10,0.675,"[0,1,3,0,6]"
469,15,15,0.622222,"[7,0,8,0,0]"
470,16,12,0.607639,"[7,0,5,0,0]"
471,17,10,0.525,"[7,0,3,0,0]"
472,17,2,0,"[0,0,2,0,0]"
473,16,3,0,"[0,0,3,0,0]"
474,14,19,0.124654,"[1,0,18,0,0]"
475,15,13,0,"[0,0,13,0,0]"
476,15,6,0.347222,"[1,0,5,0,0]"
477,13,6,0,"[0,0,6,0,0]"
478,10,20,0.11875,"[0,0,19,0,1]"
479,11,8,0.273438,"[0,0,7,0,1]"
480,11,12,0,"[0,0,12,0,0]"
481,9,268,0.844773,"[72,3,91,3,99]"
482,10,44,0.741219,"[25,1,9,0,9]"
483,11,25,0.86,"[8,1,7,0,9]"
484,12,6,0.625,"[0,0,3,0,3]"
485,12,19,0.844875,"[8,1,4,0,6]"
486,13,11,0.619835,"[5,0,0,0,6]"
487,14,2,0,"[2,0,0,0,0]"
488,14,9,0.555556,"[3,0,0,0,6]"
489,13,8,0.742188,"[3,1,4,0,0]"
490,11,19,0.235457,"[17,0,2,0,0]"
491,12,3,0.555556,"[2,0,1,0,0]"
492,12,16,0.146484,"[15,0,1,0,0]"
493,13,6,0.347222,"[5,0,1,0,0]"
494,13,10,0,"[10,0,0,0,0]"
495,10,224,0.825345,"[47,2,82,3,90]"
496,11,103,0.817466,"[44,2,19,1,37]"
497,12,62,0.694589,"[26,2,2,0,32]"
498,13,55,0.67438,"[19,2,2,0,32]"
499,14,13,0.606509,"[9,1,1,0,2]"
500,15,11,0.371901,"[9,0,0,0,2]"
501,16,9,0,"[9,0,0,0,0]"
502,16,2,0,"[0,0,0,0,2]"
503,15,2,0.625,"[0,1,1,0,0]"
504,14,42,0.539966,"[10,1,1,0,30]"
505,15,40,0.495313,"[8,1,1,0,30]"
506,16,8,0.507812,"[6,0,1,0,1]"
507,16,32,0.217285,"[2,1,0,0,29]"
508,17,31,0.153486,"[1,1,0,0,29]"
509,18,7,0.306122,"[1,0,0,0,6]"
510,18,24,0.0998263,"[0,1,0,0,23]"
511,19,12,0.190972,"[0,1,0,0,11]"
512,20,6,0.347222,"[0,1,0,0,5]"
513,20,6,0,"[0,0,0,0,6]"
514,19,12,0,"[0,0,0,0,12]"
515,17,1,0,"[1,0,0,0,0]"
516,15,2,0,"[2,0,0,0,0]"
517,13,7,0,"[7,0,0,0,0]"
518,12,41,0.774836,"[18,0,17,1,5]"
519,13,21,0.538549,"[15,0,0,1,5]"
520,14,5,0.6,"[2,0,0,0,3]"
521,14,16,0.400391,"[13,0,0,1,2]"
522,15,3,0.555556,"[2,0,0,1,0]"
523,15,13,0.325444,"[11,0,0,0,2]"
524,16,3,0.555556,"[1,0,0,0,2]"
525,16,10,0,"[10,0,0,0,0]"
526,13,20,0.31875,"[3,0,17,0,0]"
527,14,16,0.146484,"[1,0,15,0,0]"
528,15,6,0.347222,"[1,0,5,0,0]"
529,15,10,0,"[0,0,10,0,0]"
530,14,4,0.625,"[2,0,2,0,0]"
531,11,121,0.670207,"[3,0,63,2,53]"
532,12,25,0.704,"[2,0,10,0,13]"
533,13,24,0.664062,"[1,0,10,0,13]"
534,14,20,0.64375,"[1,0,7,0,12]"
535,15,18,0.671296,"[1,0,7,0,10]"
536,16,11,0.206611,"[1,0,0,0,10]"
537,17,10,0,"[0,0,0,0,10]"
538,17,1,0,"[1,0,0,0,0]"
539,16,7,0,"[0,0,7,0,0]"
540,15,2,0,"[0,0,0,0,2]"
541,14,4,0.46875,"[0,0,3,0,1]"
542,13,1,0,"[1,0,0,0,0]"
543,12,96,0.651313,"[1,0,53,2,40]"
544,13,83,0.668094,"[1,0,41,2,39]"
545,14,75,0.654222,"[0,0,34,2,39]"
546,15,4,0,"[0,0,4,0,0]"
547,15,71,0.648681,"[0,0,30,2,39]"
548,16,18,0.347222,"[0,0,3,0,15]"
549,17,3,0.555556,"[0,0,2,0,1]"
550,17,15,0.155555,"[0,0,1,0,14]"
551,18,8,0,"[0,0,0,0,8]"
552,18,7,0.306122,"[0,0,1,0,6]"
553,16,53,0.667497,"[0,0,27,2,24]"
554,17,52,0.646265,"[0,0,27,1,24]"
555,18,50,0.649,"[0,0,25,1,24]"
556,19,27,0.253772,"[0,0,2,1,24]"
557,20,25,0.188,"[0,0,1,1,23]"
558,21,1,0,"[0,0,0,1,0]"
559,21,24,0.0998263,"[0,0,1,0,23]"
560,22,7,0.306122,"[0,0,1,0,6]"
561,22,17,0,"[0,0,0,0,17]"
562,20,2,0.625,"[0,0,1,0,1]"
563,19,23,0,"[0,0,23,0,0]"
564,18,2,0,"[0,0,2,0,0]"
565,17,1,0,"[0,0,0,1,0]"
566,14,8,0.273438,"[1,0,7,0,0]"
567,13,13,0.177515,"[0,0,12,0,1]"
568,14,9,0,"[0,0,9,0,0]"
569,14,4,0.46875,"[0,0,3,0,1]"
570,7,343,0.887768,"[125,17,107,13,81]"
571,8,231,0.90211,"[79,15,65,8,64]"
572,9,215,0.90119,"[67,13,64,7,64]"
573,10,96,0.78342,"[53,7,17,2,17]"
574,11,30,0.825,"[5,0,14,2,9]"
