id,depth,n_node_samples,impurity,value
50,11,8,0.742188,"[0,4,0,1,3]"
51,11,3,0.555556,"[2,1,0,0,0]"
52,9,13,0.591716,"[9,2,2,0,0]"
53,10,12,0.503472,"[9,2,1,0,0]"
54,11,6,0.763889,"[3,2,1,0,0]"
55,11,6,0,"[6,0,0,0,0]"
56,10,1,0,"[0,0,1,0,0]"
57,6,15,0.544444,"[11,0,2,1,1]"
58,7,12,0.364583,"[10,0,1,1,0]"
59,8,2,0.625,"[1,0,1,0,0]"
60,8,10,0.225,"[9,0,0,1,0]"
61,7,3,0.833333,"[1,0,1,0,1]"
62,5,545,0.952462,"[116,72,99,62,196]"
63,6,416,0.866251,"[80,72,8,62,194]"
64,7,19,0.235457,"[17,2,0,0,0]"
65,8,1,0,"[0,1,0,0,0]"
66,8,18,0.131173,"[17,1,0,0,0]"
67,9,6,0.347222,"[5,1,0,0,0]"
68,9,12,0,"[12,0,0,0,0]"
69,7,397,0.850174,"[63,70,8,62,194]"
70,8,393,0.846105,"[60,69,8,62,194]"
71,9,271,0.559565,"[56,10,8,4,193]"
72,10,207,0.423697,"[26,8,5,2,166]"
73,11,161,0.34798,"[12,6,5,2,136]"
74,12,9,0.833333,"[4,3,1,0,1]"
75,12,152,0.258938,"[8,3,4,2,135]"
76,13,10,0.725,"[5,0,1,0,4]"
77,13,142,0.184239,"[3,3,3,2,131]"
78,14,4,0.78125,"[1,1,2,0,0]"
79,14,138,0.122742,"[2,2,1,2,131]"
80,15,137,0.106426,"[1,2,1,2,131]"
81,16,128,0.0765991,"[1,1,1,1,124]"
82,17,127,0.0581251,"[1,0,1,1,124]"
83,18,78,0.0316403,"[0,0,0,1,77]"
84,19,73,0,"[0,0,0,0,73]"
85,19,5,0.4,"[0,0,0,1,4]"
86,18,49,0.0989172,"[1,0,1,0,47]"
87,19,29,0.163496,"[1,0,1,0,27]"
88,20,3,0.555556,"[1,0,0,0,2]"
89,20,26,0.0924556,"[0,0,1,0,25]"
90,21,22,0,"[0,0,0,0,22]"
91,21,4,0.46875,"[0,0,1,0,3]"
92,19,20,0,"[0,0,0,0,20]"
93,17,1,0,"[0,1,0,0,0]"
94,16,9,0.462963,"[0,1,0,1,7]"
95,15,1,0,"[1,0,0,0,0]"
96,11,46,0.600189,"[14,2,0,0,30]"
97,12,36,0.362654,"[4,2,0,0,30]"
98,13,16,0.576172,"[4,1,0,0,11]"
99,14,14,0.420918,"[3,0,0,0,11]"
100,15,13,0.325444,"[2,0,0,0,11]"
101,16,8,0,"[0,0,0,0,8]"
102,16,5,0.6,"[2,0,0,0,3]"
103,15,1,0,"[1,0,0,0,0]"
104,14,2,0.625,"[1,1,0,0,0]"
105,13,20,0.11875,"[0,1,0,0,19]"
106,14,2,0.625,"[0,1,0,0,1]"
107,14,18,0,"[0,0,0,0,18]"
108,12,10,0,"[10,0,0,0,0]"
109,10,64,0.747681,"[30,2,3,2,27]"
110,11,34,0.659602,"[10,1,0,2,21]"
111,12,28,0.46875,"[7,0,0,0,21]"
112,13,17,0.138408,"[1,0,0,0,16]"
113,14,12,0,"[0,0,0,0,12]"
114,14,5,0.4,"[1,0,0,0,4]"
115,13,11,0.619835,"[6,0,0,0,5]"
116,14,8,0.585938,"[3,0,0,0,5]"
117,14,3,0,"[3,0,0,0,0]"
118,12,6,0.763889,"[3,1,0,2,0]"
119,11,30,0.630556,"[20,1,3,0,6]"
120,12,22,0.759298,"[12,1,3,0,6]"
121,13,18,0.825617,"[8,1,3,0,6]"
122,14,12,0.711806,"[5,1,0,0,6]"
123,15,9,0.617284,"[2,1,0,0,6]"
124,15,3,0,"[3,0,0,0,0]"
125,14,6,0.625,"[3,0,3,0,0]"
126,13,4,0,"[4,0,0,0,0]"
127,12,8,0,"[8,0,0,0,0]"
128,9,122,0.67371,"[4,59,0,58,1]"
129,10,26,0.617603,"[2,7,0,17,0]"
130,11,13,0.177515,"[0,1,0,12,0]"
131,12,7,0,"[0,0,0,7,0]"
132,12,6,0.347222,"[0,1,0,5,0]"
133,11,13,0.769231,"[2,6,0,5,0]"
134,12,3,0,"[0,0,0,3,0]"
135,12,10,0.7,"[2,6,0,2,0]"
136,10,96,0.654568,"[2,52,0,41,1]"
137,11,1,0,"[1,0,0,0,0]"
138,11,95,0.642382,"[1,52,0,41,1]"
139,12,94,0.629527,"[0,52,0,41,1]"
140,13,81,0.640146,"[0,40,0,40,1]"
141,14,36,0.246914,"[0,32,0,4,0]"
142,15,23,0.10397,"[0,22,0,1,0]"
143,16,7,0.306122,"[0,6,0,1,0]"
144,16,16,0,"[0,16,0,0,0]"
145,15,13,0.443787,"[0,10,0,3,0]"
146,16,4,0.625,"[0,2,0,2,0]"
147,16,9,0.246914,"[0,8,0,1,0]"
148,14,45,0.409876,"[0,8,0,36,1]"
149,15,29,0.306183,"[0,3,0,25,1]"
150,16,2,0.625,"[0,1,0,1,0]"
151,16,27,0.253772,"[0,2,0,24,1]"
152,17,2,0.625,"[0,0,0,1,1]"
153,17,25,0.184,"[0,2,0,23,0]"
154,18,24,0.0998263,"[0,1,0,23,0]"
155,19,20,0,"[0,0,0,20,0]"
156,19,4,0.46875,"[0,1,0,3,0]"
157,18,1,0,"[0,1,0,0,0]"
158,15,16,0.537109,"[0,5,0,11,0]"
159,16,3,0,"[0,0,0,3,0]"
160,16,13,0.591716,"[0,5,0,8,0]"
161,17,10,0.4,"[0,2,0,8,0]"
162,17,3,0,"[0,3,0,0,0]"
163,13,13,0.177515,"[0,12,0,1,0]"
164,14,12,0,"[0,12,0,0,0]"
165,14,1,0,"[0,0,0,1,0]"
166,12,1,0,"[1,0,0,0,0]"
167,8,4,0.46875,"[3,1,0,0,0]"
168,6,129,0.530317,"[36,0,91,0,2]"
169,7,72,0.13262,"[3,0,68,0,1]"
170,8,57,0.0854109,"[1,0,55,0,1]"
171,9,4,0.46875,"[1,0,3,0,0]"
172,9,53,0.0462798,"[0,0,52,0,1]"
173,10,7,0.306122,"[0,0,6,0,1]"
174,10,46,0,"[0,0,46,0,0]"
175,8,15,0.288889,"[2,0,13,0,0]"
176,9,2,0.625,"[1,0,1,0,0]"
177,9,13,0.177515,"[1,0,12,0,0]"
178,10,1,0,"[1,0,0,0,0]"
179,10,12,0,"[0,0,12,0,0]"
180,7,57,0.627116,"[33,0,23,0,1]"
181,8,37,0.640979,"[15,0,21,0,1]"
182,9,19,0.512465,"[4,0,14,0,1]"
183,10,9,0.246914,"[0,0,8,0,1]"
184,10,10,0.6,"[4,0,6,0,0]"
185,9,18,0.594136,"[11,0,7,0,0]"
186,10,12,0.46875,"[9,0,3,0,0]"
187,11,7,0,"[7,0,0,0,0]"
188,11,5,0.6,"[2,0,3,0,0]"
189,10,6,0.555556,"[2,0,4,0,0]"
190,8,20,0.225,"[18,0,2,0,0]"
191,9,19,0.124654,"[18,0,1,0,0]"
192,10,16,0,"[16,0,0,0,0]"
193,10,3,0.555556,"[2,0,1,0,0]"
194,9,1,0,"[0,0,1,0,0]"
195,4,355,0.88296,"[63,49,161,15,67]"
196,5,205,0.908685,"[30,31,82,9,53]"
197,6,165,0.924977,"[22,29,59,8,47]"
198,7,21,0.572562,"[2,1,15,0,3]"
199,8,10,0.225,"[1,0,9,0,0]"
200,8,11,0.764463,"[1,1,6,0,3]"
201,9,1,0,"[1,0,0,0,0]"
202,9,10,0.675,"[0,1,6,0,3]"
203,7,144,0.941358,"[20,28,44,8,44]"
204,8,114,0.926631,"[17,28,17,8,44]"
205,9,32,0.947266,"[11,7,5,2,7]"
206,10,17,0.899654,"[2,6,1,2,6]"
207,11,16,0.859375,"[2,6,0,2,6]"
208,12,13,0.857988,"[2,3,0,2,6]"
209,13,2,0,"[0,2,0,0,0]"
210,13,11,0.785124,"[2,1,0,2,6]"
211,14,7,0.918367,"[2,1,0,2,2]"
212,14,4,0,"[0,0,0,0,4]"
213,12,3,0,"[0,3,0,0,0]"
214,11,1,0,"[0,0,1,0,0]"
215,10,15,0.7,"[9,1,4,0,1]"
216,11,7,0.306122,"[6,0,1,0,0]"
217,11,8,0.859375,"[3,1,3,0,1]"
218,9,82,0.873364,"[6,21,12,6,37]"
219,10,18,0.910494,"[1,3,7,2,5]"
220,11,4,0.78125,"[1,0,0,1,2]"
221,11,14,0.816326,"[0,3,7,1,3]"
222,12,7,0.765306,"[0,3,0,1,3]"
223,12,7,0,"[0,0,7,0,0]"
224,10,64,0.818481,"[5,18,5,4,32]"
225,11,62,0.795395,"[5,18,3,4,32]"
226,12,56,0.750159,"[3,14,3,4,32]"
227,13,12,0.868056,"[1,5,1,1,4]"
228,14,3,0,"[0,3,0,0,0]"
229,14,9,0.895062,"[1,2,1,1,4]"
230,13,44,0.680527,"[2,9,2,3,28]"
231,14,4,0.78125,"[2,0,0,1,1]"
232,14,40,0.610937,"[0,9,2,2,27]"
233,15,31,0.288762,"[0,3,0,1,27]"
234,16,28,0.169005,"[0,1,0,1,26]"
235,17,27,0.0891632,"[0,0,0,1,26]"
236,18,16,0,"[0,0,0,0,16]"
237,18,11,0.206611,"[0,0,0,1,10]"
238,19,1,0,"[0,0,0,1,0]"
239,19,10,0,"[0,0,0,0,10]"
240,17,1,0,"[0,1,0,0,0]"
241,16,3,0.555556,"[0,2,0,0,1]"
242,15,9,0.617284,"[0,6,2,1,0]"
243,12,6,0.555556,"[2,4,0,0,0]"
244,11,2,0,"[0,0,2,0,0]"
245,8,30,0.225,"[3,0,27,0,0]"
246,9,10,0,"[0,0,10,0,0]"
247,9,20,0.31875,"[3,0,17,0,0]"
248,10,1,0,"[1,0,0,0,0]"
249,10,19,0.235457,"[2,0,17,0,0]"
250,11,1,0,"[1,0,0,0,0]"
251,11,18,0.131173,"[1,0,17,0,0]"
252,12,12,0,"[0,0,12,0,0]"
253,12,6,0.347222,"[1,0,5,0,0]"
254,6,40,0.754687,"[8,2,23,1,6]"
255,7,27,0.534979,"[2,2,20,0,3]"
256,8,16,0.771484,"[2,2,9,0,3]"
257,9,6,0.833333,"[1,1,1,0,3]"
258,9,10,0.425,"[1,1,8,0,0]"
259,8,11,0,"[0,0,11,0,0]"
260,7,13,0.843195,"[6,0,3,1,3]"
261,8,2,0,"[2,0,0,0,0]"
262,8,11,0.88843,"[4,0,3,1,3]"
263,9,6,0.625,"[3,0,0,0,3]"
264,9,5,0.7,"[1,0,3,1,0]"
265,5,150,0.811889,"[33,18,79,6,14]"
266,6,117,0.69764,"[22,6,73,2,14]"
267,7,15,0.844444,"[2,4,7,0,2]"
268,8,8,0.78125,"[2,4,0,0,2]"
269,8,7,0,"[0,0,7,0,0]"
270,7,102,0.660323,"[20,2,66,2,12]"
271,8,3,0.833333,"[1,1,0,0,1]"
272,8,99,0.632333,"[19,1,66,2,11]"
273,9,72,0.298997,"[10,0,62,0,0]"
274,10,61,0.188121,"[5,0,56,0,0]"
275,11,10,0.525,"[3,0,7,0,0]"
276,11,51,0.0941944,"[2,0,49,0,0]"
277,12,50,0.0490001,"[1,0,49,0,0]"
278,13,41,1.49012e-7,"[0,0,41,0,0]"
279,13,9,0.246914,"[1,0,8,0,0]"
280,12,1,0,"[1,0,0,0,0]"
281,10,11,0.619835,"[5,0,6,0,0]"
282,11,5,0,"[5,0,0,0,0]"
283,11,6,0,"[0,0,6,0,0]"
284,9,27,0.867627,"[9,1,4,2,11]"
285,10,14,0.67602,"[2,1,0,2,9]"
286,11,3,0.555556,"[0,1,0,2,0]"
287,11,11,0.371901,"[2,0,0,0,9]"
288,12,5,0,"[0,0,0,0,5]"
289,12,6,0.555556,"[2,0,0,0,4]"
290,10,13,0.739645,"[7,0,4,0,2]"
291,11,12,0.711806,"[7,0,3,0,2]"
292,12,7,0.510204,"[5,0,0,0,2]"
293,12,5,0.6,"[2,0,3,0,0]"
294,11,1,0,"[0,0,1,0,0]"
295,6,33,0.886134,"[11,12,6,4,0]"
296,7,13,0.754438,"[7,1,4,1,0]"
297,8,12,0.677083,"[7,0,4,1,0]"
298,9,11,0.640496,"[7,0,3,1,0]"
299,10,1,0,"[0,0,0,1,0]"
300,10,10,0.525,"[7,0,3,0,0]"
301,9,1,0,"[0,0,1,0,0]"
302,8,1,0,"[0,1,0,0,0]"
303,7,20,0.78125,"[4,11,2,3,0]"
304,8,3,0,"[0,3,0,0,0]"
305,8,17,0.847751,"[4,8,2,3,0]"
306,9,6,0.555556,"[4,0,2,0,0]"
307,9,11,0.495868,"[0,8,0,3,0]"
308,10,2,0,"[0,2,0,0,0]"
309,10,9,0.555556,"[0,6,0,3,0]"
310,3,7784,0.984095,"[1053,1624,1176,2095,1836]"
311,4,935,0.957354,"[187,127,286,79,256]"
312,5,565,0.886342,"[90,127,20,79,249]"
313,6,404,0.788939,"[18,90,9,71,216]"
314,7,351,0.750948,"[10,62,9,69,201]"
315,8,347,0.743342,"[9,59,9,69,201]"
316,9,179,0.43694,"[6,6,8,16,143]"
317,10,32,0.793457,"[1,4,1,16,10]"
318,11,13,0.621302,"[0,0,0,7,6]"
319,12,3,0,"[0,0,0,0,3]"
320,12,10,0.525,"[0,0,0,7,3]"
321,11,19,0.851801,"[1,4,1,9,4]"
322,12,18,0.810185,"[0,4,1,9,4]"
323,13,5,0.9,"[0,1,1,1,2]"
324,13,13,0.680473,"[0,3,0,8,2]"
325,14,1,0,"[0,0,0,0,1]"
326,14,12,0.607639,"[0,3,0,8,1]"
327,15,6,0.763889,"[0,2,0,3,1]"
328,15,6,0.347222,"[0,1,0,5,0]"
329,12,1,0,"[1,0,0,0,0]"
330,10,147,0.222245,"[5,2,7,0,133]"
331,11,1,0,"[0,1,0,0,0]"
332,11,146,0.208294,"[5,1,7,0,133]"
333,12,11,0.557851,"[1,1,1,0,8]"
334,13,7,0.306122,"[0,1,0,0,6]"
335,13,4,0.78125,"[1,0,1,0,2]"
336,12,135,0.17476,"[4,0,6,0,125]"
337,13,1,0,"[0,0,1,0,0]"
338,13,134,0.159418,"[4,0,5,0,125]"
339,14,2,0.625,"[1,0,0,0,1]"
340,14,132,0.144484,"[3,0,5,0,124]"
341,15,128,0.130768,"[2,0,5,0,121]"
342,16,127,0.11377,"[2,0,4,0,121]"
343,17,97,0.0255077,"[0,0,1,0,96]"
344,18,94,1.49012e-7,"[0,0,0,0,94]"
345,18,3,0.555556,"[0,0,1,0,2]"
346,17,30,0.363889,"[2,0,3,0,25]"
347,18,14,0.548469,"[1,0,3,0,10]"
348,19,3,0,"[0,0,0,0,3]"
349,19,11,0.640496,"[1,0,3,0,7]"
350,20,9,0.432099,"[0,0,2,0,7]"
351,20,2,0.625,"[1,0,1,0,0]"
352,18,16,0.146484,"[1,0,0,0,15]"
353,19,15,0,"[0,0,0,0,15]"
354,19,1,0,"[1,0,0,0,0]"
355,16,1,0,"[0,0,1,0,0]"
356,15,4,0.46875,"[1,0,0,0,3]"
357,9,168,0.851757,"[3,53,1,53,58]"
358,10,137,0.83875,"[3,35,0,45,54]"
359,11,119,0.808559,"[2,23,0,42,52]"
360,12,4,0.46875,"[0,1,0,3,0]"
361,12,115,0.804537,"[2,22,0,39,52]"
362,13,112,0.798988,"[2,20,0,39,51]"
363,14,86,0.775757,"[2,13,0,28,43]"
364,15,9,0.617284,"[0,1,0,6,2]"
365,15,77,0.762354,"[2,12,0,22,41]"
366,16,35,0.64898,"[0,12,0,21,2]"
367,17,21,0.612245,"[0,5,0,14,2]"
368,18,11,0.702479,"[0,4,0,6,1]"
369,19,10,0.6,"[0,4,0,6,0]"
370,19,1,0,"[0,0,0,0,1]"
371,18,10,0.425,"[0,1,0,8,1]"
372,17,14,0.625,"[0,7,0,7,0]"
373,18,4,0,"[0,4,0,0,0]"
374,18,10,0.525,"[0,3,0,7,0]"
375,16,42,0.168651,"[2,0,0,1,39]"
376,17,30,0,"[0,0,0,0,30]"
377,17,12,0.503472,"[2,0,0,1,9]"
378,18,10,0.4,"[2,0,0,0,8]"
379,18,2,0.625,"[0,0,0,1,1]"
380,14,26,0.817308,"[0,7,0,11,8]"
381,15,17,0.605536,"[0,7,0,10,0]"
382,16,3,0,"[0,0,0,3,0]"
383,16,14,0.625,"[0,7,0,7,0]"
384,17,5,0.4,"[0,4,0,1,0]"
385,17,9,0.555556,"[0,3,0,6,0]"
386,15,9,0.246914,"[0,0,0,1,8]"
387,13,3,0.555556,"[0,2,0,0,1]"
388,11,18,0.640432,"[1,12,0,3,2]"
389,12,6,0,"[0,6,0,0,0]"
390,12,12,0.815972,"[1,6,0,3,2]"
391,13,9,0.617284,"[1,6,0,0,2]"
392,13,3,0,"[0,0,0,3,0]"
393,10,31,0.723205,"[0,18,1,8,4]"
394,11,24,0.577257,"[0,17,1,4,2]"
395,12,6,0.625,"[0,1,0,4,1]"
396,12,18,0.25463,"[0,16,1,0,1]"
397,13,1,0,"[0,0,0,0,1]"
398,13,17,0.138408,"[0,16,1,0,0]"
399,14,15,0,"[0,15,0,0,0]"
400,14,2,0.625,"[0,1,1,0,0]"
401,11,7,0.714286,"[0,1,0,4,2]"
402,8,4,0.46875,"[1,3,0,0,0]"
403,7,53,0.770737,"[8,28,0,2,15]"
404,8,46,0.816399,"[8,21,0,2,15]"
405,9,37,0.734112,"[2,19,0,2,14]"
406,10,32,0.681152,"[1,19,0,2,10]"
407,11,25,0.74,"[1,13,0,2,9]"
408,12,14,0.65051,"[0,3,0,2,9]"
409,13,5,0.8,"[0,1,0,2,2]"
410,13,9,0.432099,"[0,2,0,0,7]"
411,12,11,0.206611,"[1,10,0,0,0]"
412,13,8,0,"[0,8,0,0,0]"
413,13,3,0.555556,"[1,2,0,0,0]"
414,11,7,0.306122,"[0,6,0,0,1]"
415,10,5,0.4,"[1,0,0,0,4]"
416,9,9,0.617284,"[6,2,0,0,1]"
417,8,7,0,"[0,7,0,0,0]"
418,6,161,0.872555,"[72,37,11,8,33]"
419,7,88,0.910705,"[32,13,10,5,28]"
420,8,82,0.918724,"[27,12,10,5,28]"
421,9,58,0.896998,"[10,10,7,5,26]"
422,10,40,0.948438,"[9,8,6,3,14]"
423,11,29,0.900713,"[4,5,4,3,13]"
424,12,13,0.695266,"[1,3,1,0,8]"
425,13,3,0,"[0,3,0,0,0]"
426,13,10,0.425,"[1,0,1,0,8]"
427,12,16,0.976562,"[3,2,3,3,5]"
428,13,4,0.46875,"[0,1,0,3,0]"
429,13,12,0.868056,"[3,1,3,0,5]"
430,14,8,0.703125,"[1,1,1,0,5]"
431,14,4,0.625,"[2,0,2,0,0]"
432,11,11,0.847107,"[5,3,2,0,1]"
433,12,2,0,"[0,2,0,0,0]"
434,12,9,0.771605,"[5,1,2,0,1]"
435,10,18,0.655864,"[1,2,1,2,12]"
436,11,15,0.433333,"[0,1,1,1,12]"
437,12,1,0,"[0,0,1,0,0]"
438,12,14,0.318877,"[0,1,0,1,12]"
439,13,2,0.625,"[0,1,0,1,0]"
440,13,12,0,"[0,0,0,0,12]"
441,11,3,0.833333,"[1,1,0,1,0]"
442,9,24,0.585937,"[17,2,3,0,2]"
443,10,1,0,"[0,1,0,0,0]"
444,10,23,0.534026,"[17,1,3,0,2]"
445,11,17,0.66609,"[11,1,3,0,2]"
446,12,9,0.802469,"[4,0,3,0,2]"
447,12,8,0.273438,"[7,1,0,0,0]"
448,11,6,0,"[6,0,0,0,0]"
449,8,6,0.347222,"[5,1,0,0,0]"
450,7,73,0.731376,"[40,24,1,3,5]"
451,8,39,0.705128,"[11,23,0,3,2]"
452,9,34,0.659602,"[7,22,0,3,2]"
453,10,26,0.610207,"[3,18,0,3,2]"
454,11,18,0.779321,"[3,10,0,3,2]"
455,12,14,0.663265,"[1,9,0,3,1]"
456,13,7,0.306122,"[0,6,0,1,0]"
457,13,7,0.867347,"[1,3,0,2,1]"
458,12,4,0.78125,"[2,1,0,0,1]"
459,11,8,0,"[0,8,0,0,0]"
460,10,8,0.625,"[4,4,0,0,0]"
461,9,5,0.4,"[4,1,0,0,0]"
462,8,34,0.32872,"[29,1,1,0,3]"
463,9,29,0.231867,"[26,0,0,0,3]"
464,10,16,0,"[16,0,0,0,0]"
465,10,13,0.443787,"[10,0,0,0,3]"
466,11,9,0.555556,"[6,0,0,0,3]"
467,11,4,0,"[4,0,0,0,0]"
468,9,5,0.7,"[3,1,1,0,0]"
469,5,370,0.517586,"[97,0,266,0,7]"
470,6,299,0.337077,"[42,0,252,0,5]"
471,7,289,0.303367,"[35,0,249,0,5]"
472,8,186,0.332914,"[27,0,157,0,2]"
473,9,158,0.204294,"[12,0,144,0,2]"
474,10,108,0.132244,"[5,0,102,0,1]"
475,11,90,0.157099,"[5,0,84,0,1]"
476,12,78,0.0932774,"[2,0,75,0,1]"
477,13,68,0,"[0,0,68,0,0]"
478,13,10,0.575,"[2,0,7,0,1]"
479,12,12,0.46875,"[3,0,9,0,0]"
480,13,1,0,"[1,0,0,0,0]"
481,13,11,0.371901,"[2,0,9,0,0]"
482,14,7,0,"[0,0,7,0,0]"
483,14,4,0.625,"[2,0,2,0,0]"
484,11,18,0,"[0,0,18,0,0]"
485,10,50,0.343,"[7,0,42,0,1]"
486,11,46,0.283554,"[6,0,40,0,0]"
487,12,3,0.555556,"[2,0,1,0,0]"
488,12,43,0.210925,"[4,0,39,0,0]"
489,13,33,0.0734618,"[1,0,32,0,0]"
490,14,6,0.347222,"[1,0,5,0,0]"
491,14,27,0,"[0,0,27,0,0]"
492,13,10,0.525,"[3,0,7,0,0]"
493,11,4,0.78125,"[1,0,2,0,1]"
494,9,28,0.621811,"[15,0,13,0,0]"
495,10,18,0.617284,"[8,0,10,0,0]"
496,11,1,0,"[1,0,0,0,0]"
497,11,17,0.605536,"[7,0,10,0,0]"
498,12,15,0.622222,"[7,0,8,0,0]"
499,13,11,0.495868,"[3,0,8,0,0]"
500,14,1,0,"[1,0,0,0,0]"
501,14,10,0.4,"[2,0,8,0,0]"
502,13,4,0,"[4,0,0,0,0]"
503,12,2,0,"[0,0,2,0,0]"
504,10,10,0.525,"[7,0,3,0,0]"
505,8,103,0.244132,"[8,0,92,0,3]"
506,9,59,0.120655,"[3,0,56,0,0]"
507,10,1,0,"[1,0,0,0,0]"
508,10,58,0.0832343,"[2,0,56,0,0]"
509,11,50,0.0490001,"[1,0,49,0,0]"
510,12,29,0,"[0,0,29,0,0]"
511,12,21,0.113379,"[1,0,20,0,0]"
512,13,7,0.306122,"[1,0,6,0,0]"
513,13,14,0,"[0,0,14,0,0]"
514,11,8,0.273438,"[1,0,7,0,0]"
515,9,44,0.391271,"[5,0,36,0,3]"
516,10,21,0.113379,"[1,0,20,0,0]"
517,11,20,0,"[0,0,20,0,0]"
518,11,1,0,"[1,0,0,0,0]"
519,10,23,0.586011,"[4,0,16,0,3]"
520,11,5,0.7,"[1,0,1,0,3]"
521,11,18,0.347222,"[3,0,15,0,0]"
522,12,2,0.625,"[1,0,1,0,0]"
523,12,16,0.273438,"[2,0,14,0,0]"
524,13,2,0,"[2,0,0,0,0]"
525,13,14,0,"[0,0,14,0,0]"
526,7,10,0.525,"[7,0,3,0,0]"
527,6,71,0.450307,"[55,0,14,0,2]"
528,7,62,0.496878,"[46,0,14,0,2]"
529,8,1,0,"[0,0,1,0,0]"
530,8,61,0.481054,"[46,0,13,0,2]"
531,9,5,0.6,"[2,0,3,0,0]"
532,9,56,0.436862,"[44,0,10,0,2]"
533,10,55,0.414876,"[44,0,9,0,2]"
534,11,18,0,"[18,0,0,0,0]"
535,11,37,0.55515,"[26,0,9,0,2]"
536,12,3,0,"[3,0,0,0,0]"
537,12,34,0.586073,"[23,0,9,0,2]"
538,13,7,0.816326,"[2,0,3,0,2]"
539,13,27,0.432099,"[21,0,6,0,0]"
540,14,18,0.555556,"[12,0,6,0,0]"
541,15,4,0,"[4,0,0,0,0]"
542,15,14,0.612245,"[8,0,6,0,0]"
543,16,7,0.306122,"[6,0,1,0,0]"
544,16,7,0.510204,"[2,0,5,0,0]"
545,14,9,0,"[9,0,0,0,0]"
546,10,1,0,"[0,0,1,0,0]"
547,7,9,0,"[9,0,0,0,0]"
548,4,6849,0.974366,"[866,1497,890,2016,1580]"
549,5,6391,0.968947,"[704,1287,888,1951,1561]"
550,6,5450,0.953747,"[565,1124,630,1847,1284]"
551,7,2865,0.832865,"[116,757,134,1381,477]"
552,8,396,0.867258,"[16,88,24,176,92]"
553,9,219,0.771356,"[6,40,9,122,42]"
554,10,177,0.710923,"[3,29,6,108,31]"
555,11,82,0.395598,"[1,9,0,67,5]"
556,12,8,0.664062,"[0,2,0,1,5]"
557,12,74,0.244248,"[1,7,0,66,0]"
558,13,55,0.0876033,"[0,2,0,53,0]"
559,14,21,0.21542,"[0,2,0,19,0]"
560,15,20,0.11875,"[0,1,0,19,0]"
561,16,4,0.46875,"[0,1,0,3,0]"
562,16,16,0,"[0,0,0,16,0]"
563,15,1,0,"[0,1,0,0,0]"
564,14,34,0,"[0,0,0,34,0]"
565,13,19,0.574792,"[1,5,0,13,0]"
566,14,14,0.573979,"[0,5,0,9,0]"
567,15,9,0.432099,"[0,2,0,7,0]"
568,15,5,0.6,"[0,3,0,2,0]"
569,14,5,0.4,"[1,0,0,4,0]"
570,11,95,0.862604,"[2,20,6,41,26]"
571,12,77,0.769523,"[1,20,1,41,14]"
572,13,63,0.679642,"[1,15,0,39,8]"
573,14,37,0.0657414,"[0,1,0,36,0]"
