id,depth,n_node_samples,impurity,value
56,14,19,0.740997,"[8,9,0,1,1]"
57,15,7,0,"[0,7,0,0,0]"
58,15,12,0.642361,"[8,2,0,1,1]"
59,16,11,0.53719,"[8,2,0,0,1]"
60,17,3,0.833333,"[1,1,0,0,1]"
61,17,8,0.273438,"[7,1,0,0,0]"
62,16,1,0,"[0,0,0,1,0]"
63,13,23,0.581285,"[5,16,1,0,1]"
64,14,2,0.625,"[1,0,1,0,0]"
65,14,21,0.47619,"[4,16,0,0,1]"
66,15,10,0.225,"[0,9,0,0,1]"
67,15,11,0.578512,"[4,7,0,0,0]"
68,16,1,0,"[1,0,0,0,0]"
69,16,10,0.525,"[3,7,0,0,0]"
70,12,7,0,"[0,7,0,0,0]"
71,10,51,0.742983,"[30,9,3,8,1]"
72,11,18,0.794753,"[2,7,0,8,1]"
73,12,16,0.742188,"[2,6,0,8,0]"
74,13,8,0.664062,"[1,2,0,5,0]"
75,13,8,0.742188,"[1,4,0,3,0]"
76,12,2,0.625,"[0,1,0,0,1]"
77,11,33,0.33517,"[28,2,3,0,0]"
78,12,31,0.223725,"[28,1,2,0,0]"
79,13,1,0,"[0,0,1,0,0]"
80,13,30,0.158333,"[28,1,1,0,0]"
81,14,8,0.507812,"[6,1,1,0,0]"
82,14,22,0,"[22,0,0,0,0]"
83,12,2,0.625,"[0,1,1,0,0]"
84,9,14,0.446429,"[11,2,0,1,0]"
85,10,1,0,"[0,1,0,0,0]"
86,10,13,0.340237,"[11,1,0,1,0]"
87,11,5,0.7,"[3,1,0,1,0]"
88,11,8,0,"[8,0,0,0,0]"
89,8,211,0.380663,"[174,7,25,2,3]"
90,9,60,0.784028,"[32,7,16,2,3]"
91,10,34,0.555796,"[24,1,8,0,1]"
92,11,28,0.449617,"[22,1,4,0,1]"
93,12,14,0.663265,"[9,1,3,0,1]"
94,13,1,0,"[0,1,0,0,0]"
95,13,13,0.576923,"[9,0,3,0,1]"
96,14,1,0,"[0,0,1,0,0]"
97,14,12,0.503472,"[9,0,2,0,1]"
98,15,9,0.246914,"[8,0,0,0,1]"
99,15,3,0.555556,"[1,0,2,0,0]"
100,12,14,0.165816,"[13,0,1,0,0]"
101,13,13,0,"[13,0,0,0,0]"
102,13,1,0,"[0,0,1,0,0]"
103,11,6,0.555556,"[2,0,4,0,0]"
104,10,26,0.931953,"[8,6,8,2,2]"
105,11,25,0.936,"[8,6,7,2,2]"
106,12,21,0.929705,"[8,5,4,2,2]"
107,13,12,0.798611,"[5,5,0,1,1]"
108,14,9,0.771605,"[2,5,0,1,1]"
109,14,3,0,"[3,0,0,0,0]"
110,13,9,0.833333,"[3,0,4,1,1]"
111,12,4,0.46875,"[0,1,3,0,0]"
112,11,1,0,"[0,0,1,0,0]"
113,9,151,0.140125,"[142,0,9,0,0]"
114,10,70,0.225,"[63,0,7,0,0]"
115,11,65,0.144379,"[61,0,4,0,0]"
116,12,54,0.171468,"[50,0,4,0,0]"
117,13,24,0.347222,"[20,0,4,0,0]"
118,14,20,0.11875,"[19,0,1,0,0]"
119,15,14,0,"[14,0,0,0,0]"
120,15,6,0.347222,"[5,0,1,0,0]"
121,14,4,0.46875,"[1,0,3,0,0]"
122,13,30,0,"[30,0,0,0,0]"
123,12,11,0,"[11,0,0,0,0]"
124,11,5,0.6,"[2,0,3,0,0]"
125,10,81,0.0602043,"[79,0,2,0,0]"
126,11,7,0.306122,"[6,0,1,0,0]"
127,11,74,0.0333272,"[73,0,1,0,0]"
128,12,23,0.10397,"[22,0,1,0,0]"
129,13,20,0,"[20,0,0,0,0]"
130,13,3,0.555556,"[2,0,1,0,0]"
131,12,51,0,"[51,0,0,0,0]"
132,7,112,0.520767,"[83,20,4,3,2]"
133,8,34,0.270329,"[30,1,2,1,0]"
134,9,32,0.217285,"[29,0,2,1,0]"
135,10,5,0.4,"[4,0,0,1,0]"
136,10,27,0.171468,"[25,0,2,0,0]"
137,11,8,0.46875,"[6,0,2,0,0]"
138,11,19,0,"[19,0,0,0,0]"
139,9,2,0.625,"[1,1,0,0,0]"
140,8,78,0.596236,"[53,19,2,2,2]"
141,9,70,0.559184,"[50,14,2,2,2]"
142,10,68,0.532007,"[50,12,2,2,2]"
143,11,64,0.459595,"[50,9,1,2,2]"
144,12,3,0.833333,"[0,1,1,1,0]"
145,12,61,0.386993,"[50,8,0,1,2]"
146,13,50,0.455,"[39,8,0,1,2]"
147,14,30,0.652778,"[19,8,0,1,2]"
148,15,24,0.559896,"[17,5,0,0,2]"
149,16,1,0,"[0,1,0,0,0]"
150,16,23,0.519849,"[17,4,0,0,2]"
151,17,20,0.425,"[16,2,0,0,2]"
152,18,1,0,"[0,1,0,0,0]"
153,18,19,0.34626,"[16,1,0,0,2]"
154,19,2,0.625,"[0,1,0,0,1]"
155,19,17,0.138408,"[16,0,0,0,1]"
156,20,5,0.4,"[4,0,0,0,1]"
157,20,12,0,"[12,0,0,0,0]"
158,17,3,0.555556,"[1,2,0,0,0]"
159,15,6,0.763889,"[2,3,0,1,0]"
160,14,20,0,"[20,0,0,0,0]"
161,13,11,0,"[11,0,0,0,0]"
162,11,4,0.46875,"[0,3,1,0,0]"
163,10,2,0,"[0,2,0,0,0]"
164,9,8,0.585938,"[3,5,0,0,0]"
165,6,862,0.979195,"[189,255,107,170,141]"
166,7,799,0.983034,"[170,228,103,164,134]"
167,8,623,0.949865,"[60,212,72,156,123]"
168,9,130,0.876775,"[35,4,42,4,45]"
169,10,57,0.547861,"[5,4,2,4,42]"
170,11,53,0.449448,"[4,3,1,3,42]"
171,12,6,0.763889,"[0,2,0,1,3]"
172,12,47,0.376867,"[4,1,1,2,39]"
173,13,46,0.339083,"[4,0,1,2,39]"
174,14,35,0.428571,"[4,0,1,2,28]"
175,15,32,0.283203,"[2,0,0,2,28]"
176,16,1,0,"[1,0,0,0,0]"
177,16,31,0.223725,"[1,0,0,2,28]"
178,17,30,0.155555,"[0,0,0,2,28]"
179,18,26,0.0924556,"[0,0,0,1,25]"
180,19,12,0.190972,"[0,0,0,1,11]"
181,20,6,0,"[0,0,0,0,6]"
182,20,6,0.347222,"[0,0,0,1,5]"
183,19,14,0,"[0,0,0,0,14]"
184,18,4,0.46875,"[0,0,0,1,3]"
185,17,1,0,"[1,0,0,0,0]"
186,15,3,0.555556,"[2,0,1,0,0]"
187,14,11,0,"[0,0,0,0,11]"
188,13,1,0,"[0,1,0,0,0]"
189,11,4,0.9375,"[1,1,1,1,0]"
190,10,73,0.661475,"[30,0,40,0,3]"
191,11,49,0.627863,"[15,0,31,0,3]"
192,12,33,0.392562,"[3,0,27,0,3]"
193,13,28,0.239158,"[3,0,25,0,0]"
194,14,10,0,"[0,0,10,0,0]"
195,14,18,0.347222,"[3,0,15,0,0]"
196,15,3,0,"[0,0,3,0,0]"
197,15,15,0.4,"[3,0,12,0,0]"
198,16,12,0.190972,"[1,0,11,0,0]"
199,17,4,0.46875,"[1,0,3,0,0]"
200,17,8,0,"[0,0,8,0,0]"
201,16,3,0.555556,"[2,0,1,0,0]"
202,13,5,0.6,"[0,0,2,0,3]"
203,12,16,0.46875,"[12,0,4,0,0]"
204,13,5,0.6,"[2,0,3,0,0]"
205,13,11,0.206611,"[10,0,1,0,0]"
206,14,2,0.625,"[1,0,1,0,0]"
207,14,9,0,"[9,0,0,0,0]"
208,11,24,0.585938,"[15,0,9,0,0]"
209,12,13,0.621302,"[6,0,7,0,0]"
210,13,4,0,"[4,0,0,0,0]"
211,13,9,0.432099,"[2,0,7,0,0]"
212,12,11,0.371901,"[9,0,2,0,0]"
213,13,10,0.225,"[9,0,1,0,0]"
214,13,1,0,"[0,0,1,0,0]"
215,9,493,0.869537,"[25,208,30,152,78]"
216,10,226,0.818046,"[12,115,11,56,32]"
217,11,70,0.937245,"[12,14,11,6,27]"
218,12,30,0.961111,"[5,7,10,3,5]"
219,13,13,0.621302,"[1,1,9,1,1]"
220,14,2,0.625,"[0,1,0,1,0]"
221,14,11,0.392562,"[1,0,9,0,1]"
222,15,7,0.561225,"[1,0,5,0,1]"
223,15,4,0,"[0,0,4,0,0]"
224,13,17,0.934256,"[4,6,1,2,4]"
225,14,13,0.946746,"[4,2,1,2,4]"
226,15,4,0.625,"[0,2,0,2,0]"
227,15,9,0.740741,"[4,0,1,0,4]"
228,14,4,0,"[0,4,0,0,0]"
229,12,40,0.7875,"[7,7,1,3,22]"
230,13,9,0.617284,"[5,4,0,0,0]"
231,13,31,0.590531,"[2,3,1,3,22]"
232,14,19,0.450138,"[0,2,1,1,15]"
233,15,16,0.146484,"[0,0,1,0,15]"
234,16,13,0,"[0,0,0,0,13]"
235,16,3,0.555556,"[0,0,1,0,2]"
236,15,3,0.555556,"[0,2,0,1,0]"
237,14,12,0.746528,"[2,1,0,2,7]"
238,15,2,0.625,"[1,0,0,1,0]"
239,15,10,0.6,"[1,1,0,1,7]"
240,11,156,0.596339,"[0,101,0,50,5]"
241,12,147,0.614327,"[0,92,0,50,5]"
242,13,4,0,"[0,4,0,0,0]"
243,13,143,0.62228,"[0,88,0,50,5]"
244,14,123,0.648754,"[0,69,0,50,4]"
245,15,100,0.65775,"[0,52,0,45,3]"
246,16,64,0.656738,"[0,28,0,34,2]"
247,17,48,0.617404,"[0,18,0,29,1]"
248,18,40,0.542188,"[0,11,0,28,1]"
249,19,21,0.21542,"[0,2,0,19,0]"
250,20,8,0.46875,"[0,2,0,6,0]"
251,20,13,0,"[0,0,0,13,0]"
252,19,19,0.685596,"[0,9,0,9,1]"
253,20,14,0.67602,"[0,5,0,8,1]"
254,21,6,0.763889,"[0,3,0,2,1]"
255,21,8,0.46875,"[0,2,0,6,0]"
256,20,5,0.4,"[0,4,0,1,0]"
257,18,8,0.273438,"[0,7,0,1,0]"
258,17,16,0.634766,"[0,10,0,5,1]"
259,18,13,0.695266,"[0,7,0,5,1]"
260,19,10,0.525,"[0,7,0,3,0]"
261,19,3,0.555556,"[0,0,0,2,1]"
262,18,3,0,"[0,3,0,0,0]"
263,16,36,0.576775,"[0,24,0,11,1]"
264,17,11,0.206611,"[0,10,0,1,0]"
265,18,9,0,"[0,9,0,0,0]"
266,18,2,0.625,"[0,1,0,1,0]"
267,17,25,0.656,"[0,14,0,10,1]"
268,18,3,0,"[0,0,0,3,0]"
269,18,22,0.614669,"[0,14,0,7,1]"
270,19,7,0,"[0,7,0,0,0]"
271,19,15,0.7,"[0,7,0,7,1]"
272,20,13,0.695266,"[0,5,0,7,1]"
273,21,7,0.714286,"[0,4,0,2,1]"
274,21,6,0.347222,"[0,1,0,5,0]"
275,20,2,0,"[0,2,0,0,0]"
276,15,23,0.505671,"[0,17,0,5,1]"
277,16,1,0,"[0,0,0,1,0]"
278,16,22,0.459711,"[0,17,0,4,1]"
279,17,17,0.138408,"[0,16,0,1,0]"
280,18,8,0.273438,"[0,7,0,1,0]"
281,18,9,0,"[0,9,0,0,0]"
282,17,5,0.7,"[0,1,0,3,1]"
283,14,20,0.11875,"[0,19,0,0,1]"
284,15,5,0.4,"[0,4,0,0,1]"
285,15,15,0,"[0,15,0,0,0]"
286,12,9,0,"[0,9,0,0,0]"
287,10,267,0.890355,"[13,93,19,96,46]"
288,11,176,0.648486,"[0,79,0,93,4]"
289,12,174,0.649772,"[0,79,0,91,4]"
290,13,136,0.632029,"[0,58,0,76,2]"
291,14,39,0.641026,"[0,22,0,16,1]"
292,15,4,0,"[0,4,0,0,0]"
293,15,35,0.657143,"[0,18,0,16,1]"
294,16,8,0,"[0,8,0,0,0]"
295,16,27,0.63786,"[0,10,0,16,1]"
296,17,4,0,"[0,4,0,0,0]"
297,17,23,0.557656,"[0,6,0,16,1]"
298,18,21,0.47619,"[0,4,0,16,1]"
299,19,3,0,"[0,3,0,0,0]"
300,19,18,0.25463,"[0,1,0,16,1]"
301,20,2,0.625,"[0,0,0,1,1]"
302,20,16,0.146484,"[0,1,0,15,0]"
303,21,8,0,"[0,0,0,8,0]"
304,21,8,0.273438,"[0,1,0,7,0]"
305,18,2,0,"[0,2,0,0,0]"
306,14,97,0.599426,"[0,36,0,60,1]"
307,15,11,0,"[0,11,0,0,0]"
308,15,86,0.535763,"[0,25,0,60,1]"
309,16,22,0.619835,"[0,10,0,12,0]"
310,17,18,0.555556,"[0,6,0,12,0]"
311,18,2,0,"[0,0,0,2,0]"
312,18,16,0.585938,"[0,6,0,10,0]"
313,19,9,0.246914,"[0,1,0,8,0]"
314,19,7,0.510204,"[0,5,0,2,0]"
315,17,4,0,"[0,4,0,0,0]"
316,16,64,0.477905,"[0,15,0,48,1]"
317,17,5,0.7,"[0,3,0,1,1]"
318,17,59,0.405056,"[0,12,0,47,0]"
319,18,52,0.325444,"[0,8,0,44,0]"
320,19,50,0.301,"[0,7,0,43,0]"
321,20,3,0,"[0,3,0,0,0]"
322,20,47,0.194658,"[0,4,0,43,0]"
323,21,45,0.155556,"[0,3,0,42,0]"
324,22,25,0,"[0,0,0,25,0]"
325,22,20,0.31875,"[0,3,0,17,0]"
326,23,8,0,"[0,0,0,8,0]"
327,23,12,0.46875,"[0,3,0,9,0]"
328,24,11,0.371901,"[0,2,0,9,0]"
329,25,4,0,"[0,0,0,4,0]"
330,25,7,0.510204,"[0,2,0,5,0]"
331,24,1,0,"[0,1,0,0,0]"
332,21,2,0.625,"[0,1,0,1,0]"
333,19,2,0.625,"[0,1,0,1,0]"
334,18,7,0.612245,"[0,4,0,3,0]"
335,13,38,0.670014,"[0,21,0,15,2]"
336,14,34,0.637976,"[0,21,0,11,2]"
337,15,6,0.347222,"[0,5,0,0,1]"
338,15,28,0.647321,"[0,16,0,11,1]"
339,16,5,0.4,"[0,1,0,4,0]"
340,16,23,0.600189,"[0,15,0,7,1]"
341,17,11,0.578512,"[0,4,0,7,0]"
342,18,8,0.46875,"[0,2,0,6,0]"
343,18,3,0.555556,"[0,2,0,1,0]"
344,17,12,0.190972,"[0,11,0,0,1]"
345,18,1,0,"[0,0,0,0,1]"
346,18,11,0,"[0,11,0,0,0]"
347,14,4,0,"[0,0,0,4,0]"
348,12,2,0,"[0,0,0,2,0]"
349,11,91,0.872781,"[13,14,19,3,42]"
350,12,48,0.607639,"[1,9,2,3,33]"
351,13,38,0.49169,"[0,5,1,3,29]"
352,14,13,0.754438,"[0,4,1,1,7]"
353,15,3,0.555556,"[0,2,0,1,0]"
354,15,10,0.575,"[0,2,1,0,7]"
355,14,25,0.272,"[0,1,0,2,22]"
356,15,23,0.198488,"[0,0,0,2,21]"
357,16,11,0.371901,"[0,0,0,2,9]"
358,17,3,0.555556,"[0,0,0,2,1]"
359,17,8,0,"[0,0,0,0,8]"
360,16,12,0,"[0,0,0,0,12]"
361,15,2,0.625,"[0,1,0,0,1]"
362,13,10,0.825,"[1,4,1,0,4]"
363,12,43,0.885614,"[12,5,17,0,9]"
364,13,28,0.848214,"[5,3,13,0,7]"
365,14,14,0.816326,"[1,3,3,0,7]"
366,15,2,0,"[0,0,2,0,0]"
367,15,12,0.729167,"[1,3,1,0,7]"
368,16,10,0.575,"[0,2,1,0,7]"
369,16,2,0.625,"[1,1,0,0,0]"
370,14,14,0.510204,"[4,0,10,0,0]"
371,15,3,0.555556,"[2,0,1,0,0]"
372,15,11,0.371901,"[2,0,9,0,0]"
373,16,3,0,"[0,0,3,0,0]"
374,16,8,0.46875,"[2,0,6,0,0]"
375,13,15,0.844444,"[7,2,4,0,2]"
376,14,11,0.909091,"[3,2,4,0,2]"
377,15,8,0.742188,"[3,0,4,0,1]"
378,15,3,0.555556,"[0,2,0,0,1]"
379,14,4,0,"[4,0,0,0,0]"
380,8,176,0.705143,"[110,16,31,8,11]"
381,9,39,0.871137,"[5,5,17,1,11]"
382,10,18,0.756173,"[1,5,1,1,10]"
383,11,6,0.625,"[1,4,0,0,1]"
384,11,12,0.520833,"[0,1,1,1,9]"
385,12,11,0.392562,"[0,1,0,1,9]"
386,13,1,0,"[0,1,0,0,0]"
387,13,10,0.225,"[0,0,0,1,9]"
388,12,1,0,"[0,0,1,0,0]"
389,10,21,0.47619,"[4,0,16,0,1]"
390,11,16,0,"[0,0,16,0,0]"
391,11,5,0.4,"[4,0,0,0,1]"
392,9,137,0.491369,"[105,11,14,7,0]"
393,10,50,0.656,"[33,5,7,5,0]"
394,11,7,0,"[7,0,0,0,0]"
395,11,43,0.726068,"[26,5,7,5,0]"
396,12,32,0.563965,"[23,5,2,2,0]"
397,13,10,0.775,"[5,3,0,2,0]"
398,13,22,0.392562,"[18,2,2,0,0]"
399,14,1,0,"[0,1,0,0,0]"
400,14,21,0.31746,"[18,1,2,0,0]"
401,15,14,0.446429,"[11,1,2,0,0]"
402,16,12,0.347222,"[10,0,2,0,0]"
403,17,11,0.206611,"[10,0,1,0,0]"
404,18,5,0.4,"[4,0,1,0,0]"
405,18,6,0,"[6,0,0,0,0]"
406,17,1,0,"[0,0,1,0,0]"
407,16,2,0.625,"[1,1,0,0,0]"
408,15,7,0,"[7,0,0,0,0]"
409,12,11,0.805785,"[3,0,5,3,0]"
410,13,8,0.585938,"[0,0,5,3,0]"
411,13,3,0,"[3,0,0,0,0]"
412,10,87,0.379178,"[72,6,7,2,0]"
413,11,60,0.515972,"[45,6,7,2,0]"
414,12,3,0,"[0,3,0,0,0]"
415,12,57,0.447061,"[45,3,7,2,0]"
416,13,43,0.315035,"[37,3,2,1,0]"
417,14,35,0.377551,"[29,3,2,1,0]"
418,15,29,0.237812,"[26,2,1,0,0]"
419,16,26,0.177515,"[24,2,0,0,0]"
420,17,21,0.113379,"[20,1,0,0,0]"
421,18,15,0,"[15,0,0,0,0]"
422,18,6,0.347222,"[5,1,0,0,0]"
423,17,5,0.4,"[4,1,0,0,0]"
424,16,3,0.555556,"[2,0,1,0,0]"
425,15,6,0.833333,"[3,1,1,1,0]"
426,14,8,0,"[8,0,0,0,0]"
427,13,14,0.67602,"[8,0,5,1,0]"
428,14,13,0.591716,"[8,0,5,0,0]"
429,15,9,0.432099,"[7,0,2,0,0]"
430,15,4,0.46875,"[1,0,3,0,0]"
431,14,1,0,"[0,0,0,1,0]"
432,11,27,0,"[27,0,0,0,0]"
433,7,63,0.874905,"[19,27,4,6,7]"
434,8,56,0.904815,"[18,21,4,6,7]"
435,9,45,0.867901,"[10,21,2,5,7]"
436,10,15,0.911111,"[4,5,2,0,4]"
437,11,8,0.820312,"[1,1,2,0,4]"
438,11,7,0.612245,"[3,4,0,0,0]"
439,10,30,0.797222,"[6,16,0,5,3]"
440,11,20,0.70625,"[5,12,0,1,2]"
441,12,6,0.833333,"[3,1,0,1,1]"
442,12,14,0.446429,"[2,11,0,0,1]"
443,13,13,0.325444,"[2,11,0,0,0]"
444,14,2,0.625,"[1,1,0,0,0]"
445,14,11,0.206611,"[1,10,0,0,0]"
446,15,8,0,"[0,8,0,0,0]"
447,15,3,0.555556,"[1,2,0,0,0]"
448,13,1,0,"[0,0,0,0,1]"
449,11,10,0.825,"[1,4,0,4,1]"
450,9,11,0.53719,"[8,0,2,1,0]"
451,10,10,0.425,"[8,0,1,1,0]"
452,10,1,0,"[0,0,1,0,0]"
453,8,7,0.306122,"[1,6,0,0,0]"
454,5,3350,0.955427,"[260,657,542,1124,767]"
455,6,3126,0.950057,"[226,607,484,1070,739]"
456,7,2242,0.836335,"[51,603,107,1048,433]"
457,8,33,0.759871,"[17,11,0,4,1]"
458,9,17,0.83045,"[4,8,0,4,1]"
459,10,16,0.810547,"[3,8,0,4,1]"
460,11,15,0.777778,"[2,8,0,4,1]"
461,12,2,0,"[0,0,0,2,0]"
462,12,13,0.710059,"[2,8,0,2,1]"
463,13,3,0.833333,"[1,1,0,0,1]"
464,13,10,0.575,"[1,7,0,2,0]"
465,11,1,0,"[1,0,0,0,0]"
466,10,1,0,"[1,0,0,0,0]"
467,9,16,0.380859,"[13,3,0,0,0]"
468,10,10,0,"[10,0,0,0,0]"
469,10,6,0.625,"[3,3,0,0,0]"
470,8,2209,0.829986,"[34,592,107,1044,432]"
471,9,1969,0.807017,"[13,528,82,975,371]"
472,10,246,0.861053,"[1,62,20,107,56]"
473,11,29,0.734245,"[0,3,1,16,9]"
474,12,3,0,"[0,3,0,0,0]"
475,12,26,0.625,"[0,0,1,16,9]"
476,13,16,0.625,"[0,0,0,8,8]"
477,14,6,0.555556,"[0,0,0,2,4]"
478,14,10,0.6,"[0,0,0,6,4]"
479,13,10,0.425,"[0,0,1,8,1]"
480,11,217,0.869524,"[1,59,19,91,47]"
481,12,141,0.655777,"[0,55,1,80,5]"
482,13,137,0.652539,"[0,52,1,79,5]"
483,14,84,0.685587,"[0,35,0,44,5]"
484,15,54,0.63786,"[0,16,0,34,4]"
485,16,38,0.235457,"[0,0,0,34,4]"
486,17,37,0.186267,"[0,0,0,34,3]"
487,18,34,0.0713667,"[0,0,0,33,1]"
488,19,14,0.165816,"[0,0,0,13,1]"
489,20,6,0.347222,"[0,0,0,5,1]"
490,20,8,0,"[0,0,0,8,0]"
491,19,20,0,"[0,0,0,20,0]"
492,18,3,0.555556,"[0,0,0,1,2]"
493,17,1,0,"[0,0,0,0,1]"
494,16,16,0,"[0,16,0,0,0]"
495,15,30,0.608333,"[0,19,0,10,1]"
496,16,29,0.591558,"[0,19,0,9,1]"
497,17,28,0.545281,"[0,19,0,9,0]"
498,18,26,0.491864,"[0,19,0,7,0]"
499,19,6,0.625,"[0,3,0,3,0]"
500,19,20,0.4,"[0,16,0,4,0]"
501,20,16,0.146484,"[0,15,0,1,0]"
502,21,5,0.4,"[0,4,0,1,0]"
503,21,11,0,"[0,11,0,0,0]"
504,20,4,0.46875,"[0,1,0,3,0]"
505,18,2,0,"[0,0,0,2,0]"
506,17,1,0,"[0,0,0,0,1]"
507,16,1,0,"[0,0,0,1,0]"
508,14,53,0.575828,"[0,17,1,35,0]"
509,15,22,0.206611,"[0,2,0,20,0]"
510,16,2,0.625,"[0,1,0,1,0]"
511,16,20,0.11875,"[0,1,0,19,0]"
512,17,12,0,"[0,0,0,12,0]"
513,17,8,0.273438,"[0,1,0,7,0]"
514,15,31,0.663372,"[0,15,1,15,0]"
515,16,10,0.425,"[0,8,1,1,0]"
516,16,21,0.555556,"[0,7,0,14,0]"
517,17,3,0,"[0,3,0,0,0]"
518,17,18,0.432099,"[0,4,0,14,0]"
519,18,10,0.6,"[0,4,0,6,0]"
520,18,8,0,"[0,0,0,8,0]"
521,13,4,0.46875,"[0,3,0,1,0]"
522,12,76,0.768265,"[1,4,18,11,42]"
523,13,64,0.658569,"[1,4,6,11,42]"
524,14,59,0.568084,"[1,3,2,11,42]"
525,15,58,0.546225,"[1,2,2,11,42]"
526,16,31,0.223725,"[1,0,0,2,28]"
527,17,22,0.304752,"[1,0,0,2,19]"
528,18,3,0.555556,"[0,0,0,2,1]"
529,18,19,0.124654,"[1,0,0,0,18]"
530,19,17,0,"[0,0,0,0,17]"
531,19,2,0.625,"[1,0,0,0,1]"
532,17,9,0,"[0,0,0,0,9]"
533,16,27,0.761317,"[0,2,2,9,14]"
534,17,13,0.591716,"[0,2,0,9,2]"
535,18,12,0.503472,"[0,2,0,9,1]"
536,19,3,0.555556,"[0,2,0,1,0]"
537,19,9,0.246914,"[0,0,0,8,1]"
538,18,1,0,"[0,0,0,0,1]"
539,17,14,0.306122,"[0,0,2,0,12]"
540,18,7,0,"[0,0,0,0,7]"
541,18,7,0.510204,"[0,0,2,0,5]"
542,15,1,0,"[0,1,0,0,0]"
543,14,5,0.4,"[0,1,4,0,0]"
544,13,12,0,"[0,0,12,0,0]"
545,10,1723,0.797873,"[12,466,62,868,315]"
546,11,370,0.507469,"[8,3,59,22,278]"
547,12,282,0.412926,"[4,2,31,17,228]"
548,13,274,0.396099,"[3,2,29,16,224]"
549,14,271,0.378195,"[1,2,28,16,224]"
550,15,266,0.354599,"[1,1,28,13,223]"
551,16,216,0.302212,"[1,1,18,9,187]"
552,17,2,0.625,"[0,0,1,0,1]"
553,17,214,0.29555,"[1,1,17,9,186]"
554,18,207,0.274336,"[0,1,16,8,182]"
555,19,198,0.201319,"[0,1,8,8,181]"
556,20,40,0.425,"[0,0,4,4,32]"
557,21,36,0.246914,"[0,0,0,4,32]"
558,22,29,0,"[0,0,0,0,29]"
559,22,7,0.612245,"[0,0,0,4,3]"
560,21,4,0,"[0,0,4,0,0]"
561,20,158,0.136697,"[0,1,4,4,149]"
562,21,1,0,"[0,0,0,1,0]"
563,21,157,0.122824,"[0,1,4,3,149]"
564,22,153,0.0639711,"[0,1,0,3,149]"
565,23,5,0.6,"[0,0,0,3,2]"
566,23,148,0.0167777,"[0,1,0,0,147]"
567,24,38,0.0640582,"[0,1,0,0,37]"
568,25,27,0,"[0,0,0,0,27]"
569,25,11,0.206611,"[0,1,0,0,10]"
570,26,8,0,"[0,0,0,0,8]"
571,26,3,0.555556,"[0,1,0,0,2]"
572,24,110,1.49012e-7,"[0,0,0,0,110]"
573,22,4,0,"[0,0,4,0,0]"
574,19,9,0.246914,"[0,0,8,0,1]"
