id,depth,n_node_samples,impurity,value
71,13,36,0,"[0,36,0,0,0]"
72,11,27,0.603567,"[0,16,0,11,0]"
73,12,25,0.576,"[0,16,0,9,0]"
74,13,19,0.623269,"[0,10,0,9,0]"
75,14,4,0,"[0,4,0,0,0]"
76,14,15,0.6,"[0,6,0,9,0]"
77,15,14,0.573979,"[0,5,0,9,0]"
78,16,3,0,"[0,0,0,3,0]"
79,16,11,0.619835,"[0,5,0,6,0]"
80,17,10,0.6,"[0,4,0,6,0]"
81,17,1,0,"[0,1,0,0,0]"
82,15,1,0,"[0,1,0,0,0]"
83,13,6,0,"[0,6,0,0,0]"
84,12,2,0,"[0,0,0,2,0]"
85,9,23,0.10397,"[0,22,0,1,0]"
86,10,16,0,"[0,16,0,0,0]"
87,10,7,0.306122,"[0,6,0,1,0]"
88,8,31,0.572321,"[0,11,0,20,0]"
89,9,27,0.48011,"[0,7,0,20,0]"
90,10,23,0.283554,"[0,3,0,20,0]"
91,11,17,0.138408,"[0,1,0,16,0]"
92,12,15,0,"[0,0,0,15,0]"
93,12,2,0.625,"[0,1,0,1,0]"
94,11,6,0.555556,"[0,2,0,4,0]"
95,10,4,0,"[0,4,0,0,0]"
96,9,4,0,"[0,4,0,0,0]"
97,7,471,0.369747,"[0,386,0,85,0]"
98,8,296,0.451402,"[0,226,0,70,0]"
99,9,221,0.504597,"[0,159,0,62,0]"
100,10,53,0.624777,"[0,27,0,26,0]"
101,11,21,0.555556,"[0,7,0,14,0]"
102,12,1,0,"[0,1,0,0,0]"
103,12,20,0.525,"[0,6,0,14,0]"
104,13,3,0,"[0,3,0,0,0]"
105,13,17,0.363322,"[0,3,0,14,0]"
106,14,13,0.443787,"[0,3,0,10,0]"
107,15,4,0.625,"[0,2,0,2,0]"
108,15,9,0.246914,"[0,1,0,8,0]"
109,14,4,0,"[0,0,0,4,0]"
110,11,32,0.585938,"[0,20,0,12,0]"
111,12,3,0,"[0,0,0,3,0]"
112,12,29,0.535077,"[0,20,0,9,0]"
113,13,22,0.294421,"[0,19,0,3,0]"
114,14,16,0,"[0,16,0,0,0]"
115,14,6,0.625,"[0,3,0,3,0]"
116,13,7,0.306122,"[0,1,0,6,0]"
117,10,168,0.420918,"[0,132,0,36,0]"
118,11,77,0.28251,"[0,67,0,10,0]"
119,12,59,0.35191,"[0,49,0,10,0]"
120,13,55,0.310744,"[0,47,0,8,0]"
121,14,14,0.625,"[0,7,0,7,0]"
122,15,10,0.525,"[0,7,0,3,0]"
123,15,4,0,"[0,0,0,4,0]"
124,14,41,0.0594885,"[0,40,0,1,0]"
125,15,10,0.225,"[0,9,0,1,0]"
126,15,31,0,"[0,31,0,0,0]"
127,13,4,0.625,"[0,2,0,2,0]"
128,12,18,0,"[0,18,0,0,0]"
129,11,91,0.510204,"[0,65,0,26,0]"
130,12,90,0.501543,"[0,65,0,25,0]"
131,13,44,0.625,"[0,22,0,22,0]"
132,14,18,0.594136,"[0,7,0,11,0]"
133,15,12,0.625,"[0,6,0,6,0]"
134,16,2,0,"[0,2,0,0,0]"
135,16,10,0.6,"[0,4,0,6,0]"
136,15,6,0.347222,"[0,1,0,5,0]"
137,14,26,0.610207,"[0,15,0,11,0]"
138,15,4,0.46875,"[0,1,0,3,0]"
139,15,22,0.578512,"[0,14,0,8,0]"
140,16,21,0.555556,"[0,14,0,7,0]"
141,17,20,0.525,"[0,14,0,6,0]"
142,18,18,0.555556,"[0,12,0,6,0]"
143,19,2,0,"[0,0,0,2,0]"
144,19,16,0.46875,"[0,12,0,4,0]"
145,20,3,0,"[0,3,0,0,0]"
146,20,13,0.532544,"[0,9,0,4,0]"
147,21,6,0,"[0,6,0,0,0]"
148,21,7,0.612245,"[0,3,0,4,0]"
149,18,2,0,"[0,2,0,0,0]"
150,17,1,0,"[0,0,0,1,0]"
151,16,1,0,"[0,0,0,1,0]"
152,13,46,0.15241,"[0,43,0,3,0]"
153,14,22,0,"[0,22,0,0,0]"
154,14,24,0.273438,"[0,21,0,3,0]"
155,15,16,0.380859,"[0,13,0,3,0]"
156,16,6,0.555556,"[0,4,0,2,0]"
157,16,10,0.225,"[0,9,0,1,0]"
158,15,8,0,"[0,8,0,0,0]"
159,12,1,0,"[0,0,0,1,0]"
160,9,75,0.238222,"[0,67,0,8,0]"
161,10,8,0.585938,"[0,5,0,3,0]"
162,10,67,0.172644,"[0,62,0,5,0]"
163,11,35,0.306122,"[0,30,0,5,0]"
164,12,24,0.412326,"[0,19,0,5,0]"
165,13,16,0.537109,"[0,11,0,5,0]"
166,14,12,0.607639,"[0,7,0,5,0]"
167,15,8,0.585938,"[0,3,0,5,0]"
168,15,4,0,"[0,4,0,0,0]"
169,14,4,0,"[0,4,0,0,0]"
170,13,8,0,"[0,8,0,0,0]"
171,12,11,0,"[0,11,0,0,0]"
172,11,32,0,"[0,32,0,0,0]"
173,8,175,0.195918,"[0,160,0,15,0]"
174,9,118,0.0416547,"[0,116,0,2,0]"
175,10,67,0,"[0,67,0,0,0]"
176,10,51,0.0941944,"[0,49,0,2,0]"
177,11,19,0,"[0,19,0,0,0]"
178,11,32,0.146484,"[0,30,0,2,0]"
179,12,13,0,"[0,13,0,0,0]"
180,12,19,0.235457,"[0,17,0,2,0]"
181,13,1,0,"[0,0,0,1,0]"
182,13,18,0.131173,"[0,17,0,1,0]"
183,14,3,0.555556,"[0,2,0,1,0]"
184,14,15,0,"[0,15,0,0,0]"
185,9,57,0.440135,"[0,44,0,13,0]"
186,10,32,0.563965,"[0,21,0,11,0]"
187,11,21,0.623583,"[0,10,0,11,0]"
188,12,17,0.622837,"[0,9,0,8,0]"
189,13,5,0.4,"[0,1,0,4,0]"
190,13,12,0.555556,"[0,8,0,4,0]"
191,14,10,0.4,"[0,8,0,2,0]"
192,14,2,0,"[0,0,0,2,0]"
193,12,4,0.46875,"[0,1,0,3,0]"
194,11,11,0,"[0,11,0,0,0]"
195,10,25,0.184,"[0,23,0,2,0]"
196,11,13,0.325444,"[0,11,0,2,0]"
197,12,5,0,"[0,5,0,0,0]"
198,12,8,0.46875,"[0,6,0,2,0]"
199,11,12,0,"[0,12,0,0,0]"
200,5,3642,0.612272,"[84,1069,1,2367,121]"
201,6,3049,0.561562,"[53,769,1,2125,101]"
202,7,2824,0.544068,"[44,676,1,2009,94]"
203,8,2804,0.538665,"[42,660,1,2007,94]"
204,9,1924,0.43749,"[20,332,0,1514,58]"
205,10,1810,0.382469,"[9,268,0,1483,50]"
206,11,895,0.545083,"[8,214,0,636,37]"
207,12,827,0.496908,"[6,166,0,619,36]"
208,13,549,0.454702,"[1,93,0,427,28]"
209,14,475,0.323069,"[1,43,0,406,25]"
210,15,414,0.269843,"[1,27,0,365,21]"
211,16,408,0.253238,"[1,23,0,363,21]"
212,17,94,0.624434,"[1,14,0,63,16]"
213,18,75,0.451111,"[1,8,0,59,7]"
214,19,73,0.41049,"[0,7,0,59,7]"
215,20,70,0.345408,"[0,4,0,59,7]"
216,21,63,0.221088,"[0,3,0,57,3]"
217,22,30,0.297222,"[0,1,0,26,3]"
218,23,23,0,"[0,0,0,23,0]"
219,23,7,0.765306,"[0,1,0,3,3]"
220,22,33,0.142332,"[0,2,0,31,0]"
221,23,26,0,"[0,0,0,26,0]"
222,23,7,0.510204,"[0,2,0,5,0]"
223,21,7,0.714286,"[0,1,0,2,4]"
224,20,3,0,"[0,3,0,0,0]"
225,19,2,0.625,"[1,1,0,0,0]"
226,18,19,0.789474,"[0,6,0,4,9]"
227,19,14,0.65051,"[0,3,0,2,9]"
228,20,12,0.711806,"[0,3,0,2,7]"
229,21,6,0.347222,"[0,1,0,0,5]"
230,21,6,0.833333,"[0,2,0,2,2]"
231,20,2,0,"[0,0,0,0,2]"
232,19,5,0.6,"[0,3,0,2,0]"
233,17,314,0.107636,"[0,9,0,300,5]"
234,18,310,0.0862904,"[0,7,0,299,4]"
235,19,306,0.0640779,"[0,4,0,298,4]"
236,20,304,0.0565648,"[0,3,0,297,4]"
237,21,211,0.0808607,"[0,3,0,204,4]"
238,22,36,0,"[0,0,0,36,0]"
239,22,175,0.0969796,"[0,3,0,168,4]"
240,23,168,0.0583723,"[0,1,0,164,3]"
241,24,31,0.223725,"[0,1,0,28,2]"
242,25,16,0.400391,"[0,1,0,13,2]"
243,26,11,0,"[0,0,0,11,0]"
244,26,5,0.8,"[0,1,0,2,2]"
245,25,15,0,"[0,0,0,15,0]"
246,24,137,0.0181151,"[0,0,0,136,1]"
247,25,26,0.0924556,"[0,0,0,25,1]"
248,26,1,0,"[0,0,0,0,1]"
249,26,25,0,"[0,0,0,25,0]"
250,25,111,0,"[0,0,0,111,0]"
251,23,7,0.714286,"[0,2,0,4,1]"
252,21,93,0,"[0,0,0,93,0]"
253,20,2,0.625,"[0,1,0,1,0]"
254,19,4,0.46875,"[0,3,0,1,0]"
255,18,4,0.78125,"[0,2,0,1,1]"
256,16,6,0.555556,"[0,4,0,2,0]"
257,15,61,0.593926,"[0,16,0,41,4]"
258,16,56,0.525351,"[0,11,0,41,4]"
259,17,3,0.555556,"[0,2,0,1,0]"
260,17,53,0.494838,"[0,9,0,40,4]"
261,18,40,0.173437,"[0,3,0,37,0]"
262,19,18,0,"[0,0,0,18,0]"
263,19,22,0.294421,"[0,3,0,19,0]"
264,20,21,0.21542,"[0,2,0,19,0]"
265,21,19,0.124654,"[0,1,0,18,0]"
266,22,9,0,"[0,0,0,9,0]"
267,22,10,0.225,"[0,1,0,9,0]"
268,21,2,0.625,"[0,1,0,1,0]"
269,20,1,0,"[0,1,0,0,0]"
270,18,13,0.798817,"[0,6,0,3,4]"
271,19,2,0,"[0,2,0,0,0]"
272,19,11,0.826446,"[0,4,0,3,4]"
273,20,8,0.820312,"[0,2,0,3,3]"
274,20,3,0.555556,"[0,2,0,0,1]"
275,16,5,0,"[0,5,0,0,0]"
276,14,74,0.576607,"[0,50,0,21,3]"
277,15,57,0.610957,"[0,36,0,19,2]"
278,16,21,0.680272,"[0,10,0,10,1]"
279,17,7,0.561225,"[0,5,0,1,1]"
280,17,14,0.573979,"[0,5,0,9,0]"
281,18,13,0.532544,"[0,4,0,9,0]"
282,19,8,0.273438,"[0,1,0,7,0]"
283,19,5,0.6,"[0,3,0,2,0]"
284,18,1,0,"[0,1,0,0,0]"
285,16,36,0.518904,"[0,26,0,9,1]"
286,17,14,0.612245,"[0,8,0,6,0]"
287,18,7,0.510204,"[0,2,0,5,0]"
288,18,7,0.306122,"[0,6,0,1,0]"
289,17,22,0.387397,"[0,18,0,3,1]"
290,18,17,0.259515,"[0,15,0,2,0]"
291,19,1,0,"[0,0,0,1,0]"
292,19,16,0.146484,"[0,15,0,1,0]"
293,20,15,0,"[0,15,0,0,0]"
294,20,1,0,"[0,0,0,1,0]"
295,18,5,0.7,"[0,3,0,1,1]"
296,15,17,0.380623,"[0,14,0,2,1]"
297,16,6,0.625,"[0,4,0,1,1]"
298,16,11,0.206611,"[0,10,0,1,0]"
299,17,3,0.555556,"[0,2,0,1,0]"
300,17,8,0,"[0,8,0,0,0]"
301,13,278,0.566126,"[5,73,0,192,8]"
302,14,276,0.560905,"[5,71,0,192,8]"
303,15,273,0.550524,"[4,69,0,192,8]"
304,16,18,0.640432,"[0,11,0,1,6]"
305,17,16,0.537109,"[0,11,0,0,5]"
306,18,13,0.325444,"[0,11,0,0,2]"
307,19,8,0,"[0,8,0,0,0]"
308,19,5,0.6,"[0,3,0,0,2]"
309,18,3,0,"[0,0,0,0,3]"
310,17,2,0.625,"[0,0,0,1,1]"
311,16,255,0.48366,"[4,58,0,191,2]"
312,17,32,0.695801,"[1,16,0,14,1]"
313,18,25,0.636,"[1,15,0,9,0]"
314,19,17,0.692042,"[1,8,0,8,0]"
315,20,3,0.555556,"[1,0,0,2,0]"
316,20,14,0.612245,"[0,8,0,6,0]"
317,21,3,0.555556,"[0,1,0,2,0]"
318,21,11,0.578512,"[0,7,0,4,0]"
319,22,5,0.4,"[0,1,0,4,0]"
320,22,6,0,"[0,6,0,0,0]"
321,19,8,0.273438,"[0,7,0,1,0]"
322,18,7,0.561225,"[0,1,0,5,1]"
323,17,223,0.417915,"[3,42,0,177,1]"
324,18,175,0.308082,"[1,24,0,150,0]"
325,19,160,0.261621,"[0,19,0,141,0]"
326,20,1,0,"[0,1,0,0,0]"
327,20,159,0.250979,"[0,18,0,141,0]"
328,21,12,0.46875,"[0,9,0,3,0]"
329,22,6,0.625,"[0,3,0,3,0]"
330,22,6,0,"[0,6,0,0,0]"
331,21,147,0.14369,"[0,9,0,138,0]"
332,22,7,0.510204,"[0,2,0,5,0]"
333,22,140,0.11875,"[0,7,0,133,0]"
334,23,2,0.625,"[0,1,0,1,0]"
335,23,138,0.10397,"[0,6,0,132,0]"
336,24,137,0.0879109,"[0,5,0,132,0]"
337,25,135,0.0718793,"[0,4,0,131,0]"
338,26,111,0.0868435,"[0,4,0,107,0]"
339,27,110,0.0663224,"[0,3,0,107,0]"
340,28,108,0.0454389,"[0,2,0,106,0]"
341,29,16,0.146484,"[0,1,0,15,0]"
342,30,5,0.4,"[0,1,0,4,0]"
343,30,11,0,"[0,0,0,11,0]"
344,29,92,0.0268786,"[0,1,0,91,0]"
345,30,44,0.0555268,"[0,1,0,43,0]"
346,31,12,0.190972,"[0,1,0,11,0]"
347,32,2,0.625,"[0,1,0,1,0]"
348,32,10,0,"[0,0,0,10,0]"
349,31,32,0,"[0,0,0,32,0]"
350,30,48,0,"[0,0,0,48,0]"
351,28,2,0.625,"[0,1,0,1,0]"
352,27,1,0,"[0,1,0,0,0]"
353,26,24,0,"[0,0,0,24,0]"
354,25,2,0.625,"[0,1,0,1,0]"
355,24,1,0,"[0,1,0,0,0]"
356,19,15,0.655556,"[1,5,0,9,0]"
357,20,9,0.617284,"[0,5,0,4,0]"
358,20,6,0.347222,"[1,0,0,5,0]"
359,18,48,0.675998,"[2,18,0,27,1]"
360,19,38,0.55921,"[2,8,0,27,1]"
361,20,34,0.503893,"[1,8,0,25,0]"
362,21,7,0.714286,"[1,4,0,2,0]"
363,21,27,0.315501,"[0,4,0,23,0]"
364,22,2,0.625,"[0,1,0,1,0]"
365,22,25,0.264,"[0,3,0,22,0]"
366,23,22,0.108471,"[0,1,0,21,0]"
367,24,15,0,"[0,0,0,15,0]"
368,24,7,0.306122,"[0,1,0,6,0]"
369,23,3,0.555556,"[0,2,0,1,0]"
370,20,4,0.78125,"[1,0,0,2,1]"
371,19,10,0,"[0,10,0,0,0]"
372,15,3,0.555556,"[1,2,0,0,0]"
373,14,2,0,"[0,2,0,0,0]"
374,12,68,0.547686,"[2,48,0,17,1]"
375,13,66,0.522842,"[2,48,0,15,1]"
376,14,38,0.33241,"[0,32,0,6,0]"
377,15,3,0.555556,"[0,1,0,2,0]"
378,15,35,0.253061,"[0,31,0,4,0]"
379,16,7,0.510204,"[0,5,0,2,0]"
380,16,28,0.165816,"[0,26,0,2,0]"
381,17,13,0.325444,"[0,11,0,2,0]"
382,18,1,0,"[0,0,0,1,0]"
383,18,12,0.190972,"[0,11,0,1,0]"
384,19,5,0.4,"[0,4,0,1,0]"
385,19,7,0,"[0,7,0,0,0]"
386,17,15,0,"[0,15,0,0,0]"
387,14,28,0.704719,"[2,16,0,9,1]"
388,15,7,0,"[0,7,0,0,0]"
389,15,21,0.776644,"[2,9,0,9,1]"
390,16,18,0.686728,"[0,8,0,9,1]"
391,17,5,0,"[0,5,0,0,0]"
392,17,13,0.576923,"[0,3,0,9,1]"
393,18,12,0.46875,"[0,3,0,9,0]"
394,19,3,0.555556,"[0,2,0,1,0]"
395,19,9,0.246914,"[0,1,0,8,0]"
396,18,1,0,"[0,0,0,0,1]"
397,16,3,0.555556,"[2,1,0,0,0]"
398,13,2,0,"[0,0,0,2,0]"
399,11,915,0.174281,"[1,54,0,847,13]"
400,12,768,0.130535,"[1,33,0,726,8]"
401,13,752,0.0991815,"[0,28,0,721,3]"
402,14,383,0.0638425,"[0,8,0,373,2]"
403,15,322,0.0756143,"[0,8,0,312,2]"
404,16,309,0.0319435,"[0,4,0,305,0]"
405,17,125,0.0774398,"[0,4,0,121,0]"
406,18,124,0.0590207,"[0,3,0,121,0]"
407,19,81,0.0891632,"[0,3,0,78,0]"
408,20,22,0.206611,"[0,2,0,20,0]"
409,21,19,0.124654,"[0,1,0,18,0]"
410,22,2,0.625,"[0,1,0,1,0]"
411,22,17,0,"[0,0,0,17,0]"
412,21,3,0.555556,"[0,1,0,2,0]"
413,20,59,0.0416547,"[0,1,0,58,0]"
414,21,14,0.165816,"[0,1,0,13,0]"
415,22,13,0,"[0,0,0,13,0]"
416,22,1,0,"[0,1,0,0,0]"
417,21,45,0,"[0,0,0,45,0]"
418,19,43,0,"[0,0,0,43,0]"
419,18,1,0,"[0,1,0,0,0]"
420,17,184,0,"[0,0,0,184,0]"
421,16,13,0.739645,"[0,4,0,7,2]"
422,17,8,0.46875,"[0,0,0,6,2]"
423,17,5,0.4,"[0,4,0,1,0]"
424,15,61,1.49012e-7,"[0,0,0,61,0]"
425,14,369,0.134547,"[0,20,0,348,1]"
426,15,202,0.0245073,"[0,2,0,200,0]"
427,16,67,0.0723992,"[0,2,0,65,0]"
428,17,65,0.0378698,"[0,1,0,64,0]"
429,18,6,0.347222,"[0,1,0,5,0]"
430,18,59,0,"[0,0,0,59,0]"
431,17,2,0.625,"[0,1,0,1,0]"
432,16,135,0,"[0,0,0,135,0]"
433,15,167,0.253684,"[0,18,0,148,1]"
434,16,148,0.201675,"[0,12,0,135,1]"
435,17,147,0.188695,"[0,11,0,135,1]"
436,18,34,0,"[0,0,0,34,0]"
437,18,113,0.239447,"[0,11,0,101,1]"
438,19,48,0.347222,"[0,8,0,40,0]"
439,20,6,0.555556,"[0,2,0,4,0]"
440,20,42,0.306122,"[0,6,0,36,0]"
441,21,38,0.235457,"[0,4,0,34,0]"
442,22,7,0.510204,"[0,2,0,5,0]"
443,22,31,0.150885,"[0,2,0,29,0]"
444,23,25,0.096,"[0,1,0,24,0]"
445,24,22,0,"[0,0,0,22,0]"
446,24,3,0.555556,"[0,1,0,2,0]"
447,23,6,0.347222,"[0,1,0,5,0]"
448,21,4,0.625,"[0,2,0,2,0]"
449,19,65,0.146154,"[0,3,0,61,1]"
450,20,42,0.219671,"[0,3,0,38,1]"
451,21,11,0.53719,"[0,2,0,8,1]"
452,22,10,0.425,"[0,1,0,8,1]"
453,22,1,0,"[0,1,0,0,0]"
454,21,31,0.0780438,"[0,1,0,30,0]"
455,22,23,0,"[0,0,0,23,0]"
456,22,8,0.273438,"[0,1,0,7,0]"
457,20,23,0,"[0,0,0,23,0]"
458,17,1,0,"[0,1,0,0,0]"
459,16,19,0.540166,"[0,6,0,13,0]"
460,17,4,0.46875,"[0,3,0,1,0]"
461,17,15,0.4,"[0,3,0,12,0]"
462,18,10,0.525,"[0,3,0,7,0]"
463,18,5,0,"[0,0,0,5,0]"
464,13,16,0.878906,"[1,5,0,5,5]"
465,14,11,0.805785,"[1,1,0,4,5]"
466,15,9,0.771605,"[1,1,0,2,5]"
467,15,2,0,"[0,0,0,2,0]"
468,14,5,0.4,"[0,4,0,1,0]"
469,12,147,0.376116,"[0,21,0,121,5]"
470,13,12,0.607639,"[0,8,0,3,1]"
471,14,6,0,"[0,6,0,0,0]"
472,14,6,0.763889,"[0,2,0,3,1]"
473,13,135,0.282305,"[0,13,0,118,4]"
474,14,132,0.242769,"[0,10,0,118,4]"
475,15,126,0.253212,"[0,10,0,112,4]"
476,16,109,0.152765,"[0,3,0,102,4]"
477,17,104,0.1158,"[0,2,0,99,3]"
478,18,2,0.625,"[0,0,0,1,1]"
479,18,102,0.0951556,"[0,2,0,98,2]"
480,19,101,0.0725419,"[0,1,0,98,2]"
481,20,93,0.0265926,"[0,1,0,92,0]"
482,21,63,0,"[0,0,0,63,0]"
483,21,30,0.0805555,"[0,1,0,29,0]"
484,22,3,0.555556,"[0,1,0,2,0]"
485,22,27,0,"[0,0,0,27,0]"
486,20,8,0.46875,"[0,0,0,6,2]"
487,19,1,0,"[0,1,0,0,0]"
488,17,5,0.7,"[0,1,0,3,1]"
489,16,17,0.605536,"[0,7,0,10,0]"
490,17,2,0,"[0,0,0,2,0]"
491,17,15,0.622222,"[0,7,0,8,0]"
492,18,12,0.607639,"[0,7,0,5,0]"
493,19,1,0,"[0,0,0,1,0]"
494,19,11,0.578512,"[0,7,0,4,0]"
495,20,8,0.625,"[0,4,0,4,0]"
496,20,3,0,"[0,3,0,0,0]"
497,18,3,0,"[0,0,0,3,0]"
498,15,6,0,"[0,0,0,6,0]"
499,14,3,0,"[0,3,0,0,0]"
500,10,114,0.745806,"[11,64,0,31,8]"
501,11,6,0.625,"[1,1,0,4,0]"
502,11,108,0.728952,"[10,63,0,27,8]"
503,12,28,0.778061,"[2,12,0,12,2]"
504,13,18,0.748457,"[1,5,0,10,2]"
505,14,1,0,"[1,0,0,0,0]"
506,14,17,0.692041,"[0,5,0,10,2]"
507,15,12,0.364583,"[0,1,0,10,1]"
508,16,11,0.206611,"[0,0,0,10,1]"
509,17,8,0,"[0,0,0,8,0]"
510,17,3,0.555556,"[0,0,0,2,1]"
511,16,1,0,"[0,1,0,0,0]"
512,15,5,0.4,"[0,4,0,0,1]"
513,13,10,0.575,"[1,7,0,2,0]"
514,12,80,0.678516,"[8,51,0,15,6]"
515,13,49,0.762182,"[6,28,0,9,6]"
516,14,14,0.459184,"[1,11,0,1,1]"
517,15,2,0.625,"[1,1,0,0,0]"
518,15,12,0.364583,"[0,10,0,1,1]"
519,16,2,0.625,"[0,1,0,1,0]"
520,16,10,0.225,"[0,9,0,0,1]"
521,14,35,0.838776,"[5,17,0,8,5]"
522,15,34,0.823962,"[5,17,0,8,4]"
523,16,21,0.538549,"[1,15,0,5,0]"
524,17,3,0,"[0,3,0,0,0]"
525,17,18,0.594136,"[1,12,0,5,0]"
526,18,4,0,"[0,4,0,0,0]"
527,18,14,0.67602,"[1,8,0,5,0]"
528,19,3,0,"[0,3,0,0,0]"
529,19,11,0.72314,"[1,5,0,5,0]"
530,20,6,0.625,"[1,1,0,4,0]"
531,20,5,0.4,"[0,4,0,1,0]"
532,16,13,0.91716,"[4,2,0,3,4]"
533,17,1,0,"[0,1,0,0,0]"
534,17,12,0.885417,"[4,1,0,3,4]"
535,18,5,0.7,"[0,1,0,3,1]"
536,18,7,0.612245,"[4,0,0,0,3]"
537,15,1,0,"[0,0,0,0,1]"
538,13,31,0.509886,"[2,23,0,6,0]"
539,14,30,0.463889,"[1,23,0,6,0]"
540,15,1,0,"[0,0,0,1,0]"
541,15,29,0.425089,"[1,23,0,5,0]"
542,16,3,0.833333,"[1,1,0,1,0]"
543,16,26,0.325444,"[0,22,0,4,0]"
544,17,10,0,"[0,10,0,0,0]"
545,17,16,0.46875,"[0,12,0,4,0]"
546,18,11,0.206611,"[0,10,0,1,0]"
547,19,9,0,"[0,9,0,0,0]"
548,19,2,0.625,"[0,1,0,1,0]"
549,18,5,0.6,"[0,2,0,3,0]"
550,14,1,0,"[1,0,0,0,0]"
551,9,880,0.68115,"[22,328,1,493,36]"
552,10,248,0.728042,"[20,146,1,59,22]"
553,11,158,0.797949,"[11,79,1,48,19]"
554,12,50,0.677,"[4,32,0,9,5]"
555,13,6,0.625,"[0,1,0,4,1]"
556,13,44,0.592717,"[4,31,0,5,4]"
557,14,40,0.560937,"[4,29,0,3,4]"
558,15,7,0.714286,"[0,4,0,1,2]"
559,15,33,0.505051,"[4,25,0,2,2]"
560,16,25,0.272,"[1,22,0,2,0]"
561,17,8,0.507812,"[1,6,0,1,0]"
562,17,17,0.138408,"[0,16,0,1,0]"
563,18,12,0,"[0,12,0,0,0]"
564,18,5,0.4,"[0,4,0,1,0]"
565,16,8,0.820312,"[3,3,0,0,2]"
566,14,4,0.625,"[0,2,0,2,0]"
567,12,108,0.823903,"[7,47,1,39,14]"
568,13,100,0.839,"[7,39,1,39,14]"
569,14,15,0.522222,"[1,11,0,0,3]"
570,15,5,0.8,"[1,2,0,0,2]"
571,15,10,0.225,"[0,9,0,0,1]"
572,14,85,0.823875,"[6,28,1,39,11]"
573,15,8,0,"[0,8,0,0,0]"
574,15,77,0.811688,"[6,20,1,39,11]"
575,16,59,0.688021,"[6,12,0,37,4]"
