id,depth,n_node_samples,impurity,value
574,12,42,0.165816,"[0,39,0,3,0]"
575,13,27,0.246914,"[0,24,0,3,0]"
576,14,25,0.184,"[0,23,0,2,0]"
577,15,1,0,"[0,0,0,1,0]"
578,15,24,0.0998263,"[0,23,0,1,0]"
579,16,21,0,"[0,21,0,0,0]"
580,16,3,0.555556,"[0,2,0,1,0]"
581,14,2,0.625,"[0,1,0,1,0]"
582,13,15,0,"[0,15,0,0,0]"
583,10,19,0.581717,"[0,12,0,7,0]"
584,11,4,0,"[0,0,0,4,0]"
585,11,15,0.4,"[0,12,0,3,0]"
586,12,8,0.585938,"[0,5,0,3,0]"
587,12,7,0,"[0,7,0,0,0]"
588,9,124,0.25039,"[0,110,0,14,0]"
589,10,80,0.173437,"[0,74,0,6,0]"
590,11,13,0,"[0,13,0,0,0]"
591,11,67,0.203832,"[0,61,0,6,0]"
592,12,47,0.278407,"[0,41,0,6,0]"
593,13,6,0.555556,"[0,4,0,2,0]"
594,13,41,0.220107,"[0,37,0,4,0]"
595,14,35,0.253061,"[0,31,0,4,0]"
596,15,17,0.138408,"[0,16,0,1,0]"
597,16,11,0,"[0,11,0,0,0]"
598,16,6,0.347222,"[0,5,0,1,0]"
599,15,18,0.347222,"[0,15,0,3,0]"
600,16,4,0.625,"[0,2,0,2,0]"
601,16,14,0.165816,"[0,13,0,1,0]"
602,17,1,0,"[0,0,0,1,0]"
603,17,13,0,"[0,13,0,0,0]"
604,14,6,0,"[0,6,0,0,0]"
605,12,20,0,"[0,20,0,0,0]"
606,10,44,0.371901,"[0,36,0,8,0]"
607,11,23,0.482042,"[0,17,0,6,0]"
608,12,19,0.415512,"[0,15,0,4,0]"
609,13,9,0.555556,"[0,6,0,3,0]"
610,13,10,0.225,"[0,9,0,1,0]"
611,12,4,0.625,"[0,2,0,2,0]"
612,11,21,0.21542,"[0,19,0,2,0]"
613,12,5,0.4,"[0,4,0,1,0]"
614,12,16,0.146484,"[0,15,0,1,0]"
615,13,4,0.46875,"[0,3,0,1,0]"
616,13,12,0,"[0,12,0,0,0]"
617,7,214,0.0570466,"[0,209,0,5,0]"
618,8,57,0,"[0,57,0,0,0]"
619,8,157,0.0770822,"[0,152,0,5,0]"
620,9,143,0.0344761,"[0,141,0,2,0]"
621,10,57,0.0846414,"[0,55,0,2,0]"
622,11,20,0.225,"[0,18,0,2,0]"
623,12,15,0,"[0,15,0,0,0]"
624,12,5,0.6,"[0,3,0,2,0]"
625,11,37,0,"[0,37,0,0,0]"
626,10,86,0,"[0,86,0,0,0]"
627,9,14,0.420918,"[0,11,0,3,0]"
628,10,12,0.347222,"[0,10,0,2,0]"
629,11,1,0,"[0,0,0,1,0]"
630,11,11,0.206611,"[0,10,0,1,0]"
631,12,3,0.555556,"[0,2,0,1,0]"
632,12,8,0,"[0,8,0,0,0]"
633,10,2,0.625,"[0,1,0,1,0]"
634,5,725,0.636109,"[20,118,86,486,15]"
635,6,613,0.431083,"[2,113,9,483,6]"
636,7,48,0.764974,"[0,17,5,24,2]"
637,8,8,0.585938,"[0,5,3,0,0]"
638,8,40,0.68125,"[0,12,2,24,2]"
639,9,37,0.642805,"[0,9,2,24,2]"
640,10,10,0.225,"[0,9,0,1,0]"
641,10,27,0.329218,"[0,0,2,23,2]"
642,11,23,0,"[0,0,0,23,0]"
643,11,4,0.625,"[0,0,2,0,2]"
644,9,3,0,"[0,3,0,0,0]"
645,7,565,0.388801,"[2,96,4,459,4]"
646,8,471,0.102697,"[1,14,1,451,4]"
647,9,467,0.0985722,"[1,13,1,448,4]"
648,10,462,0.0736141,"[0,13,0,448,1]"
649,11,394,0.0558022,"[0,9,0,385,0]"
650,12,382,0.044972,"[0,7,0,375,0]"
651,13,20,0.225,"[0,2,0,18,0]"
652,14,3,0.555556,"[0,2,0,1,0]"
653,14,17,0,"[0,0,0,17,0]"
654,13,362,0.0340533,"[0,5,0,357,0]"
655,14,361,0.027394,"[0,4,0,357,0]"
656,15,360,0.0206597,"[0,3,0,357,0]"
657,16,140,0,"[0,0,0,140,0]"
658,16,220,0.0336261,"[0,3,0,217,0]"
659,17,216,0.0229338,"[0,2,0,214,0]"
660,18,44,0.108471,"[0,2,0,42,0]"
661,19,10,0.4,"[0,2,0,8,0]"
662,19,34,0,"[0,0,0,34,0]"
663,18,172,0,"[0,0,0,172,0]"
664,17,4,0.46875,"[0,1,0,3,0]"
665,15,1,0,"[0,1,0,0,0]"
666,14,1,0,"[0,1,0,0,0]"
667,12,12,0.347222,"[0,2,0,10,0]"
668,13,2,0.625,"[0,1,0,1,0]"
669,13,10,0.225,"[0,1,0,9,0]"
670,11,68,0.17247,"[0,4,0,63,1]"
671,12,63,0.150542,"[0,3,0,59,1]"
672,13,54,0.0454389,"[0,1,0,53,0]"
673,14,24,0.0998263,"[0,1,0,23,0]"
674,15,12,0.190972,"[0,1,0,11,0]"
675,16,6,0.347222,"[0,1,0,5,0]"
676,16,6,0,"[0,0,0,6,0]"
677,15,12,0,"[0,0,0,12,0]"
678,14,30,0,"[0,0,0,30,0]"
679,13,9,0.617284,"[0,2,0,6,1]"
680,12,5,0.4,"[0,1,0,4,0]"
681,10,5,0.7,"[1,0,1,0,3]"
682,9,4,0.46875,"[0,1,0,3,0]"
683,8,94,0.288309,"[1,82,3,8,0]"
684,9,3,0,"[0,0,0,3,0]"
685,9,91,0.229743,"[1,82,3,5,0]"
686,10,87,0.213701,"[0,79,3,5,0]"
687,11,34,0.201125,"[0,31,3,0,0]"
688,12,20,0,"[0,20,0,0,0]"
689,12,14,0.420918,"[0,11,3,0,0]"
690,13,3,0,"[0,3,0,0,0]"
691,13,11,0.495868,"[0,8,3,0,0]"
692,14,8,0,"[0,8,0,0,0]"
693,14,3,0,"[0,0,3,0,0]"
694,11,53,0.213599,"[0,48,0,5,0]"
695,12,6,0.555556,"[0,4,0,2,0]"
696,12,47,0.149389,"[0,44,0,3,0]"
697,13,8,0.46875,"[0,6,0,2,0]"
698,13,39,0.062459,"[0,38,0,1,0]"
699,14,24,0,"[0,24,0,0,0]"
700,14,15,0.155555,"[0,14,0,1,0]"
701,15,2,0.625,"[0,1,0,1,0]"
702,15,13,0,"[0,13,0,0,0]"
703,10,4,0.46875,"[1,3,0,0,0]"
704,6,112,0.615434,"[18,5,77,3,9]"
705,7,70,0.319898,"[3,1,60,0,6]"
706,8,3,0.555556,"[1,0,0,0,2]"
707,8,67,0.241702,"[2,1,60,0,4]"
708,9,61,0.190809,"[0,1,56,0,4]"
709,10,1,0,"[0,0,0,0,1]"
710,10,60,0.157639,"[0,1,56,0,3]"
711,11,59,0.120655,"[0,0,56,0,3]"
712,12,55,0.0876034,"[0,0,53,0,2]"
713,13,20,0.225,"[0,0,18,0,2]"
714,14,2,0.625,"[0,0,1,0,1]"
715,14,18,0.131173,"[0,0,17,0,1]"
716,15,17,0,"[0,0,17,0,0]"
717,15,1,0,"[0,0,0,0,1]"
718,13,35,0,"[0,0,35,0,0]"
719,12,4,0.46875,"[0,0,3,0,1]"
720,11,1,0,"[0,1,0,0,0]"
721,9,6,0.555556,"[2,0,4,0,0]"
722,7,42,0.861678,"[15,4,17,3,3]"
723,8,34,0.810986,"[10,2,17,2,3]"
724,9,7,0.867347,"[1,1,2,0,3]"
725,9,27,0.716735,"[9,1,15,2,0]"
726,10,14,0.803571,"[7,1,4,2,0]"
727,11,13,0.739645,"[7,0,4,2,0]"
728,12,9,0.617284,"[5,0,4,0,0]"
729,12,4,0.625,"[2,0,0,2,0]"
730,11,1,0,"[0,1,0,0,0]"
731,10,13,0.325444,"[2,0,11,0,0]"
732,11,12,0.190972,"[1,0,11,0,0]"
733,12,7,0,"[0,0,7,0,0]"
734,12,5,0.4,"[1,0,4,0,0]"
735,11,1,0,"[1,0,0,0,0]"
736,8,8,0.664062,"[5,2,0,1,0]"
737,4,1704,0.81658,"[243,23,512,105,821]"
738,5,1158,0.61252,"[105,22,123,104,804]"
739,6,964,0.509399,"[37,10,92,96,729]"
740,7,7,0.510204,"[5,0,0,0,2]"
741,7,957,0.502971,"[32,10,92,96,727]"
742,8,51,0.828527,"[12,4,5,4,26]"
743,9,4,0.625,"[2,0,0,2,0]"
744,9,47,0.785423,"[10,4,5,2,26]"
745,10,2,0.625,"[0,1,1,0,0]"
746,10,45,0.753086,"[10,3,4,2,26]"
747,11,31,0.637357,"[4,3,1,2,21]"
748,12,30,0.6,"[4,3,1,1,21]"
749,13,22,0.304752,"[1,2,0,0,19]"
750,14,20,0.225,"[0,2,0,0,18]"
751,15,14,0.306122,"[0,2,0,0,12]"
752,16,5,0.6,"[0,2,0,0,3]"
753,16,9,0,"[0,0,0,0,9]"
754,15,6,0,"[0,0,0,0,6]"
755,14,2,0.625,"[1,0,0,0,1]"
756,13,8,0.9375,"[3,1,1,1,2]"
757,12,1,0,"[0,0,0,1,0]"
758,11,14,0.803571,"[6,0,3,0,5]"
759,12,6,0.555556,"[2,0,0,0,4]"
760,12,8,0.742188,"[4,0,3,0,1]"
761,8,906,0.476596,"[20,6,87,92,701]"
762,9,779,0.490676,"[19,3,74,87,596]"
763,10,717,0.372324,"[18,3,15,87,594]"
764,11,436,0.463924,"[7,3,6,85,335]"
765,12,414,0.449981,"[7,3,5,77,322]"
766,13,120,0.654167,"[2,2,0,50,66]"
767,14,67,0.593673,"[2,2,0,45,18]"
768,15,49,0.435235,"[0,0,0,38,11]"
769,16,37,0.241052,"[0,0,0,33,4]"
770,17,35,0.195918,"[0,0,0,32,3]"
771,18,13,0,"[0,0,0,13,0]"
772,18,22,0.294421,"[0,0,0,19,3]"
773,19,17,0.363322,"[0,0,0,14,3]"
774,20,1,0,"[0,0,0,0,1]"
775,20,16,0.273438,"[0,0,0,14,2]"
776,21,5,0.6,"[0,0,0,3,2]"
777,21,11,0,"[0,0,0,11,0]"
778,19,5,0,"[0,0,0,5,0]"
779,17,2,0.625,"[0,0,0,1,1]"
780,16,12,0.607639,"[0,0,0,5,7]"
781,17,3,0,"[0,0,0,3,0]"
782,17,9,0.432099,"[0,0,0,2,7]"
783,15,18,0.841049,"[2,2,0,7,7]"
784,16,11,0.661157,"[0,2,0,7,2]"
785,17,5,0.8,"[0,1,0,2,2]"
786,17,6,0.347222,"[0,1,0,5,0]"
787,16,7,0.510204,"[2,0,0,0,5]"
788,14,53,0.213599,"[0,0,0,5,48]"
789,15,49,0.187422,"[0,0,0,4,45]"
790,16,27,0.315501,"[0,0,0,4,23]"
791,17,7,0,"[0,0,0,0,7]"
792,17,20,0.4,"[0,0,0,4,16]"
793,18,7,0,"[0,0,0,0,7]"
794,18,13,0.532544,"[0,0,0,4,9]"
795,19,7,0.612245,"[0,0,0,4,3]"
796,19,6,0,"[0,0,0,0,6]"
797,16,22,0,"[0,0,0,0,22]"
798,15,4,0.46875,"[0,0,0,1,3]"
799,13,294,0.290967,"[5,1,5,27,256]"
800,14,246,0.183257,"[5,1,5,8,227]"
801,15,57,0.409357,"[2,1,0,8,46]"
802,16,56,0.380261,"[1,1,0,8,46]"
803,17,22,0.578512,"[0,0,0,8,14]"
804,18,13,0.443787,"[0,0,0,3,10]"
805,19,10,0.225,"[0,0,0,1,9]"
806,19,3,0.555556,"[0,0,0,2,1]"
807,18,9,0.617284,"[0,0,0,5,4]"
808,17,34,0.140571,"[1,1,0,0,32]"
809,18,32,0.0756836,"[0,1,0,0,31]"
810,19,26,0,"[0,0,0,0,26]"
811,19,6,0.347222,"[0,1,0,0,5]"
812,18,2,0.625,"[1,0,0,0,1]"
813,16,1,0,"[1,0,0,0,0]"
814,15,189,0.102391,"[3,0,5,0,181]"
815,16,146,0.0505488,"[2,0,1,0,143]"
816,17,133,0,"[0,0,0,0,133]"
817,17,13,0.473373,"[2,0,1,0,10]"
818,18,11,0.206611,"[0,0,1,0,10]"
819,19,1,0,"[0,0,1,0,0]"
820,19,10,0,"[0,0,0,0,10]"
821,18,2,0,"[2,0,0,0,0]"
822,16,43,0.262304,"[1,0,4,0,38]"
823,17,35,0.136735,"[1,0,1,0,33]"
824,18,5,0.4,"[0,0,1,0,4]"
825,18,30,0.0805555,"[1,0,0,0,29]"
826,19,1,0,"[1,0,0,0,0]"
827,19,29,0,"[0,0,0,0,29]"
828,17,8,0.585938,"[0,0,3,0,5]"
829,14,48,0.597873,"[0,0,0,19,29]"
830,15,6,0,"[0,0,0,0,6]"
831,15,42,0.619331,"[0,0,0,19,23]"
832,16,37,0.60263,"[0,0,0,15,22]"
833,17,17,0.449827,"[0,0,0,4,13]"
834,18,11,0.206611,"[0,0,0,1,10]"
835,19,2,0.625,"[0,0,0,1,1]"
836,19,9,0,"[0,0,0,0,9]"
837,18,6,0.625,"[0,0,0,3,3]"
838,17,20,0.61875,"[0,0,0,11,9]"
839,18,15,0.488889,"[0,0,0,11,4]"
840,19,13,0.325444,"[0,0,0,11,2]"
841,20,11,0.206611,"[0,0,0,10,1]"
842,21,6,0,"[0,0,0,6,0]"
843,21,5,0.4,"[0,0,0,4,1]"
844,20,2,0.625,"[0,0,0,1,1]"
845,19,2,0,"[0,0,0,0,2]"
846,18,5,0,"[0,0,0,0,5]"
847,16,5,0.4,"[0,0,0,4,1]"
848,12,22,0.645661,"[0,0,1,8,13]"
849,13,9,0.432099,"[0,0,0,2,7]"
850,13,13,0.710059,"[0,0,1,6,6]"
851,14,4,0.46875,"[0,0,1,0,3]"
852,14,9,0.555556,"[0,0,0,6,3]"
853,11,281,0.184806,"[11,0,9,2,259]"
854,12,280,0.177455,"[11,0,8,2,259]"
855,13,269,0.159098,"[10,0,7,1,251]"
856,14,18,0.432099,"[4,0,0,0,14]"
857,15,1,0,"[1,0,0,0,0]"
858,15,17,0.363322,"[3,0,0,0,14]"
859,16,5,0,"[0,0,0,0,5]"
860,16,12,0.46875,"[3,0,0,0,9]"
861,17,7,0.612245,"[3,0,0,0,4]"
862,17,5,0,"[0,0,0,0,5]"
863,14,251,0.133847,"[6,0,7,1,237]"
864,15,248,0.126089,"[5,0,7,1,235]"
865,16,224,0.0762315,"[1,0,5,1,217]"
866,17,208,0.0238651,"[1,0,0,1,206]"
867,18,207,0.012019,"[0,0,0,1,206]"
868,19,115,1.49012e-7,"[0,0,0,0,115]"
869,19,92,0.0268786,"[0,0,0,1,91]"
870,20,26,0.0924556,"[0,0,0,1,25]"
871,21,23,0,"[0,0,0,0,23]"
872,21,3,0.555556,"[0,0,0,1,2]"
873,20,66,0,"[0,0,0,0,66]"
874,18,1,0,"[1,0,0,0,0]"
875,17,16,0.537109,"[0,0,5,0,11]"
876,18,7,0,"[0,0,0,0,7]"
877,18,9,0.617284,"[0,0,5,0,4]"
878,16,24,0.503472,"[4,0,2,0,18]"
879,17,13,0.177515,"[1,0,0,0,12]"
880,18,4,0.46875,"[1,0,0,0,3]"
881,18,9,0,"[0,0,0,0,9]"
882,17,11,0.743802,"[3,0,2,0,6]"
883,18,1,0,"[0,0,1,0,0]"
884,18,10,0.675,"[3,0,1,0,6]"
885,15,3,0.555556,"[1,0,0,0,2]"
886,13,11,0.557851,"[1,0,1,1,8]"
887,14,9,0.246914,"[0,0,0,1,8]"
888,14,2,0.625,"[1,0,1,0,0]"
889,12,1,0,"[0,0,1,0,0]"
890,10,62,0.116415,"[1,0,59,0,2]"
891,11,45,0.158025,"[1,0,42,0,2]"
892,12,43,0.110871,"[0,0,41,0,2]"
893,13,1,0,"[0,0,0,0,1]"
894,13,42,0.0581065,"[0,0,41,0,1]"
895,14,22,0,"[0,0,22,0,0]"
896,14,20,0.11875,"[0,0,19,0,1]"
897,15,13,0,"[0,0,13,0,0]"
898,15,7,0.306122,"[0,0,6,0,1]"
899,12,2,0.625,"[1,0,1,0,0]"
900,11,17,0,"[0,0,17,0,0]"
901,9,127,0.379751,"[1,3,13,5,105]"
902,10,123,0.345198,"[1,3,10,5,104]"
903,11,96,0.263129,"[0,1,5,5,85]"
904,12,95,0.24349,"[0,1,4,5,85]"
905,13,76,0.185682,"[0,1,4,1,70]"
906,14,73,0.099925,"[0,1,1,1,70]"
907,15,2,0.625,"[0,1,0,0,1]"
908,15,71,0.0689348,"[0,0,1,1,69]"
909,16,54,0.045439,"[0,0,0,1,53]"
910,17,30,0,"[0,0,0,0,30]"
911,17,24,0.0998263,"[0,0,0,1,23]"
912,18,3,0.555556,"[0,0,0,1,2]"
913,18,21,0,"[0,0,0,0,21]"
914,16,17,0.138408,"[0,0,1,0,16]"
915,17,16,0,"[0,0,0,0,16]"
916,17,1,0,"[0,0,1,0,0]"
917,14,3,0,"[0,0,3,0,0]"
918,13,19,0.415512,"[0,0,0,4,15]"
919,14,3,0,"[0,0,0,3,0]"
920,14,16,0.146484,"[0,0,0,1,15]"
921,15,12,0,"[0,0,0,0,12]"
922,15,4,0.46875,"[0,0,0,1,3]"
923,12,1,0,"[0,0,1,0,0]"
924,11,27,0.579561,"[1,2,5,0,19]"
925,12,5,0.4,"[0,0,4,0,1]"
926,12,22,0.397727,"[1,2,1,0,18]"
927,13,21,0.323129,"[1,1,1,0,18]"
928,14,1,0,"[0,1,0,0,0]"
929,14,20,0.23125,"[1,0,1,0,18]"
930,15,19,0.124654,"[1,0,0,0,18]"
931,16,9,0.246914,"[1,0,0,0,8]"
932,16,10,0,"[0,0,0,0,10]"
933,15,1,0,"[0,0,1,0,0]"
934,13,1,0,"[0,1,0,0,0]"
935,10,4,0.46875,"[0,0,3,0,1]"
936,6,194,0.870775,"[68,12,31,8,75]"
937,7,184,0.877171,"[60,12,31,8,73]"
938,8,40,0.695312,"[25,2,8,1,4]"
939,9,3,0.555556,"[0,1,0,0,2]"
940,9,37,0.615413,"[25,1,8,1,2]"
941,10,7,0.765306,"[3,0,3,1,0]"
942,10,30,0.536111,"[22,1,5,0,2]"
943,11,5,0.8,"[2,1,2,0,0]"
944,11,25,0.424,"[20,0,3,0,2]"
945,12,16,0.595703,"[11,0,3,0,2]"
946,13,15,0.522222,"[11,0,3,0,1]"
947,14,2,0.625,"[0,0,1,0,1]"
948,14,13,0.325444,"[11,0,2,0,0]"
949,15,6,0,"[6,0,0,0,0]"
950,15,7,0.510204,"[5,0,2,0,0]"
951,13,1,0,"[0,0,0,0,1]"
952,12,9,0,"[9,0,0,0,0]"
953,8,144,0.848283,"[35,10,23,7,69]"
954,9,32,0.783691,"[17,2,5,0,8]"
955,10,4,0.46875,"[0,1,0,0,3]"
956,10,28,0.707908,"[17,1,5,0,5]"
957,11,27,0.682442,"[17,1,5,0,4]"
958,12,6,0,"[6,0,0,0,0]"
959,12,21,0.787982,"[11,1,5,0,4]"
960,13,17,0.726644,"[10,1,2,0,4]"
961,14,3,0.555556,"[0,0,2,0,1]"
962,14,14,0.548469,"[10,1,0,0,3]"
963,15,4,0,"[4,0,0,0,0]"
964,15,10,0.675,"[6,1,0,0,3]"
965,13,4,0.46875,"[1,0,3,0,0]"
966,11,1,0,"[0,0,0,0,1]"
967,9,112,0.803372,"[18,8,18,7,61]"
968,10,93,0.702104,"[12,6,9,7,59]"
969,11,1,0,"[1,0,0,0,0]"
970,11,92,0.693525,"[11,6,9,7,59]"
971,12,84,0.640944,"[9,6,6,6,57]"
972,13,76,0.689491,"[9,6,6,6,49]"
973,14,8,0.9375,"[1,2,3,1,1]"
974,14,68,0.596345,"[8,4,3,5,48]"
975,15,60,0.518055,"[8,1,3,3,45]"
976,16,2,0.625,"[1,0,0,1,0]"
977,16,58,0.474138,"[7,1,3,2,45]"
978,17,2,0,"[0,0,0,2,0]"
979,17,56,0.419324,"[7,1,3,0,45]"
980,18,50,0.46,"[7,1,3,0,39]"
981,19,30,0.230555,"[2,0,1,0,27]"
982,20,20,0.11875,"[0,0,1,0,19]"
983,21,14,0,"[0,0,0,0,14]"
984,21,6,0.347222,"[0,0,1,0,5]"
985,20,10,0.4,"[2,0,0,0,8]"
986,19,20,0.70625,"[5,1,2,0,12]"
987,20,16,0.498047,"[3,1,0,0,12]"
988,21,1,0,"[1,0,0,0,0]"
989,21,15,0.422222,"[2,1,0,0,12]"
990,22,14,0.306122,"[2,0,0,0,12]"
991,23,1,0,"[1,0,0,0,0]"
992,23,13,0.177515,"[1,0,0,0,12]"
993,24,10,0,"[0,0,0,0,10]"
994,24,3,0.555556,"[1,0,0,0,2]"
995,22,1,0,"[0,1,0,0,0]"
996,20,4,0.625,"[2,0,2,0,0]"
997,18,6,0,"[0,0,0,0,6]"
998,15,8,0.820312,"[0,3,0,2,3]"
999,13,8,0,"[0,0,0,0,8]"
1000,12,8,0.898438,"[2,0,3,1,2]"
1001,10,19,0.817175,"[6,2,9,0,2]"
1002,11,1,0,"[0,1,0,0,0]"
1003,11,18,0.779321,"[6,1,9,0,2]"
1004,12,12,0.763889,"[6,0,4,0,2]"
1005,13,5,0.4,"[4,0,0,0,1]"
1006,13,7,0.714286,"[2,0,4,0,1]"
1007,12,6,0.347222,"[0,1,5,0,0]"
1008,7,10,0.4,"[8,0,0,0,2]"
1009,5,546,0.53444,"[138,1,389,1,17]"
1010,6,133,0.624117,"[42,0,84,1,6]"
1011,7,7,0.306122,"[6,0,1,0,0]"
1012,7,126,0.602639,"[36,0,83,1,6]"
1013,8,37,0.502191,"[28,0,3,1,5]"
1014,9,19,0.33241,"[16,0,3,0,0]"
1015,10,9,0.555556,"[6,0,3,0,0]"
1016,10,10,0,"[10,0,0,0,0]"
1017,9,18,0.594136,"[12,0,0,1,5]"
1018,10,11,0.371901,"[9,0,0,0,2]"
1019,11,3,0.555556,"[1,0,0,0,2]"
1020,11,8,0,"[8,0,0,0,0]"
1021,10,7,0.765306,"[3,0,0,1,3]"
1022,8,89,0.229769,"[8,0,80,0,1]"
1023,9,70,0.284184,"[8,0,61,0,1]"
1024,10,55,0.209917,"[4,0,50,0,1]"
1025,11,45,0.158025,"[2,0,42,0,1]"
1026,12,1,0,"[0,0,0,0,1]"
1027,12,44,0.108471,"[2,0,42,0,0]"
1028,13,30,0,"[0,0,30,0,0]"
1029,13,14,0.306122,"[2,0,12,0,0]"
1030,14,2,0.625,"[1,0,1,0,0]"
1031,14,12,0.190972,"[1,0,11,0,0]"
1032,15,5,0.4,"[1,0,4,0,0]"
1033,15,7,0,"[0,0,7,0,0]"
1034,11,10,0.4,"[2,0,8,0,0]"
1035,10,15,0.488889,"[4,0,11,0,0]"
1036,11,3,0.555556,"[2,0,1,0,0]"
1037,11,12,0.347222,"[2,0,10,0,0]"
1038,12,8,0.46875,"[2,0,6,0,0]"
1039,12,4,0,"[0,0,4,0,0]"
1040,9,19,0,"[0,0,19,0,0]"
1041,6,413,0.499842,"[96,1,305,0,11]"
1042,7,400,0.475344,"[85,1,303,0,11]"
1043,8,335,0.298106,"[44,0,289,0,2]"
1044,9,23,0.661626,"[14,0,7,0,2]"
1045,10,2,0.625,"[0,0,1,0,1]"
1046,10,21,0.589569,"[14,0,6,0,1]"
1047,11,2,0.625,"[0,0,1,0,1]"
1048,11,19,0.484765,"[14,0,5,0,0]"
1049,12,15,0.555556,"[10,0,5,0,0]"
1050,13,9,0.617284,"[4,0,5,0,0]"
1051,13,6,0,"[6,0,0,0,0]"
1052,12,4,0,"[4,0,0,0,0]"
1053,9,312,0.217271,"[30,0,282,0,0]"
1054,10,310,0.205411,"[28,0,282,0,0]"
1055,11,4,0.46875,"[3,0,1,0,0]"
1056,11,306,0.187561,"[25,0,281,0,0]"
1057,12,29,0.606421,"[12,0,17,0,0]"
1058,13,14,0.510204,"[4,0,10,0,0]"
1059,14,7,0,"[0,0,7,0,0]"
1060,14,7,0.612245,"[4,0,3,0,0]"
1061,13,15,0.622222,"[8,0,7,0,0]"
1062,14,10,0.525,"[7,0,3,0,0]"
1063,14,5,0.4,"[1,0,4,0,0]"
1064,12,277,0.111822,"[13,0,264,0,0]"
1065,13,236,0.0818729,"[8,0,228,0,0]"
1066,14,154,0.123124,"[8,0,146,0,0]"
1067,15,68,0.201125,"[6,0,62,0,0]"
1068,16,34,0.0713667,"[1,0,33,0,0]"
1069,17,21,0,"[0,0,21,0,0]"
1070,17,13,0.177515,"[1,0,12,0,0]"
1071,18,2,0.625,"[1,0,1,0,0]"
1072,18,11,0,"[0,0,11,0,0]"
1073,16,34,0.313581,"[5,0,29,0,0]"
1074,17,2,0.625,"[1,0,1,0,0]"
1075,17,32,0.273438,"[4,0,28,0,0]"
1076,18,2,0,"[2,0,0,0,0]"
1077,18,30,0.155555,"[2,0,28,0,0]"
1078,19,18,0.246914,"[2,0,16,0,0]"
1079,20,15,0.155555,"[1,0,14,0,0]"
1080,21,1,0,"[1,0,0,0,0]"
1081,21,14,0,"[0,0,14,0,0]"
1082,20,3,0.555556,"[1,0,2,0,0]"
1083,19,12,0,"[0,0,12,0,0]"
1084,15,86,0.0567874,"[2,0,84,0,0]"
1085,16,6,0.555556,"[2,0,4,0,0]"
1086,16,80,0,"[0,0,80,0,0]"
1087,14,82,1.49012e-7,"[0,0,82,0,0]"
1088,13,41,0.267698,"[5,0,36,0,0]"
1089,14,4,0.46875,"[3,0,1,0,0]"
1090,14,37,0.127831,"[2,0,35,0,0]"
1091,15,3,0.555556,"[1,0,2,0,0]"
1092,15,34,0.0713667,"[1,0,33,0,0]"
1093,16,17,0,"[0,0,17,0,0]"
1094,16,17,0.138408,"[1,0,16,0,0]"
1095,17,3,0.555556,"[1,0,2,0,0]"
1096,17,14,0,"[0,0,14,0,0]"
1097,10,2,0,"[2,0,0,0,0]"
1098,8,65,0.670414,"[41,1,14,0,9]"
1099,9,54,0.719307,"[31,0,14,0,9]"
1100,10,41,0.795657,"[19,0,13,0,9]"
1101,11,6,0,"[0,0,6,0,0]"
1102,11,35,0.74898,"[19,0,7,0,9]"
1103,12,34,0.737457,"[19,0,7,0,8]"
1104,13,29,0.790725,"[14,0,7,0,8]"
1105,14,7,0.510204,"[0,0,2,0,5]"
1106,14,22,0.655992,"[14,0,5,0,3]"
1107,15,14,0.752551,"[7,0,5,0,2]"
1108,16,5,0.6,"[0,0,3,0,2]"
1109,16,9,0.432099,"[7,0,2,0,0]"
1110,15,8,0.273438,"[7,0,0,0,1]"
1111,13,5,0,"[5,0,0,0,0]"
1112,12,1,0,"[0,0,0,0,1]"
1113,10,13,0.177515,"[12,0,1,0,0]"
1114,11,9,0,"[9,0,0,0,0]"
1115,11,4,0.46875,"[3,0,1,0,0]"
1116,9,11,0.206611,"[10,1,0,0,0]"
1117,10,7,0,"[7,0,0,0,0]"
1118,10,4,0.46875,"[3,1,0,0,0]"
1119,7,13,0.325444,"[11,0,2,0,0]"
1120,8,11,0,"[11,0,0,0,0]"
1121,8,2,0,"[0,0,2,0,0]"
1122,3,1174,0.81319,"[605,292,147,77,53]"
1123,4,729,0.887417,"[322,166,128,65,48]"
1124,5,69,0.646398,"[46,11,7,3,2]"
1125,6,42,0.851757,"[20,10,7,3,2]"
1126,7,39,0.879356,"[17,10,7,3,2]"
1127,8,35,0.855102,"[17,7,6,3,2]"
1128,9,34,0.836938,"[17,7,6,2,2]"
1129,10,1,0,"[0,0,0,1,0]"
1130,10,33,0.814968,"[17,7,6,1,2]"
1131,11,15,0.877778,"[4,5,5,1,0]"
1132,12,6,0.555556,"[4,0,2,0,0]"
1133,12,9,0.709876,"[0,5,3,1,0]"
1134,11,18,0.563272,"[13,2,1,0,2]"
1135,12,4,0.625,"[2,0,0,0,2]"
1136,12,14,0.446429,"[11,2,1,0,0]"
1137,13,1,0,"[0,0,1,0,0]"
1138,13,13,0.325444,"[11,2,0,0,0]"
1139,14,9,0,"[9,0,0,0,0]"
1140,14,4,0.625,"[2,2,0,0,0]"
1141,9,1,0,"[0,0,0,1,0]"
1142,8,4,0.46875,"[0,3,1,0,0]"
1143,7,3,0,"[3,0,0,0,0]"
1144,6,27,0.0891632,"[26,1,0,0,0]"
