id,depth,n_node_samples,impurity,value
165,16,3,0,"[3,0,0,0,0]"
166,15,3,0,"[3,0,0,0,0]"
167,13,2,0,"[2,0,0,0,0]"
168,12,44,0.623709,"[5,30,0,6,3]"
169,13,43,0.600325,"[4,30,0,6,3]"
170,14,41,0.550268,"[4,30,0,4,3]"
171,15,5,0,"[0,5,0,0,0]"
172,15,36,0.607639,"[4,25,0,4,3]"
173,16,31,0.676379,"[4,20,0,4,3]"
174,17,18,0.37037,"[1,15,0,1,1]"
175,18,9,0.648148,"[1,6,0,1,1]"
176,18,9,0,"[0,9,0,0,0]"
177,17,13,0.902367,"[3,5,0,3,2]"
178,18,6,0.555556,"[2,4,0,0,0]"
179,18,7,0.867347,"[1,1,0,3,2]"
180,16,5,0,"[0,5,0,0,0]"
181,14,2,0,"[0,0,0,2,0]"
182,13,1,0,"[1,0,0,0,0]"
183,11,47,0.871435,"[13,21,5,3,5]"
184,12,36,0.923997,"[12,12,4,3,5]"
185,13,17,0.865052,"[8,2,4,2,1]"
186,14,3,0.555556,"[0,2,0,1,0]"
187,14,14,0.727041,"[8,0,4,1,1]"
188,15,2,0.625,"[0,0,0,1,1]"
189,15,12,0.555556,"[8,0,4,0,0]"
190,16,1,0,"[0,0,1,0,0]"
191,16,11,0.495868,"[8,0,3,0,0]"
192,17,8,0.273438,"[7,0,1,0,0]"
193,17,3,0.555556,"[1,0,2,0,0]"
194,13,19,0.789474,"[4,10,0,1,4]"
195,14,1,0,"[0,0,0,0,1]"
196,14,18,0.763889,"[4,10,0,1,3]"
197,15,7,0.510204,"[2,5,0,0,0]"
198,15,11,0.847107,"[2,5,0,1,3]"
199,16,1,0,"[1,0,0,0,0]"
200,16,10,0.8,"[1,5,0,1,3]"
201,12,11,0.392562,"[1,9,1,0,0]"
202,13,2,0.625,"[1,1,0,0,0]"
203,13,9,0.246914,"[0,8,1,0,0]"
204,10,451,0.528156,"[12,24,31,47,337]"
205,11,96,0.799967,"[0,15,4,31,46]"
206,12,37,0.241052,"[0,0,4,0,33]"
207,13,23,0.359168,"[0,0,4,0,19]"
208,14,15,0.488889,"[0,0,4,0,11]"
209,15,4,0,"[0,0,0,0,4]"
210,15,11,0.578512,"[0,0,4,0,7]"
211,16,4,0,"[0,0,0,0,4]"
212,16,7,0.612245,"[0,0,4,0,3]"
213,14,8,0,"[0,0,0,0,8]"
214,13,14,0,"[0,0,0,0,14]"
215,12,59,0.76343,"[0,15,0,31,13]"
216,13,53,0.739587,"[0,15,0,29,9]"
217,14,33,0.769054,"[0,13,0,15,5]"
218,15,30,0.763889,"[0,10,0,15,5]"
219,16,28,0.749362,"[0,8,0,15,5]"
220,17,3,0,"[0,3,0,0,0]"
221,17,25,0.7,"[0,5,0,15,5]"
222,18,9,0.833333,"[0,3,0,3,3]"
223,18,16,0.507812,"[0,2,0,12,2]"
224,19,14,0.318877,"[0,1,0,12,1]"
225,20,5,0.4,"[0,1,0,4,0]"
226,20,9,0.246914,"[0,0,0,8,1]"
227,19,2,0.625,"[0,1,0,0,1]"
228,16,2,0,"[0,2,0,0,0]"
229,15,3,0,"[0,3,0,0,0]"
230,14,20,0.575,"[0,2,0,14,4]"
231,15,12,0.364583,"[0,1,0,10,1]"
232,16,3,0.555556,"[0,0,0,2,1]"
233,16,9,0.246914,"[0,1,0,8,0]"
234,15,8,0.742188,"[0,1,0,4,3]"
235,13,6,0.555556,"[0,0,0,2,4]"
236,11,355,0.398076,"[12,9,27,16,291]"
237,12,337,0.341929,"[9,9,17,16,286]"
238,13,321,0.332125,"[9,9,13,16,274]"
239,14,1,0,"[1,0,0,0,0]"
240,14,320,0.326587,"[8,9,13,16,274]"
241,15,251,0.240671,"[4,3,5,14,225]"
242,16,230,0.184735,"[2,3,2,11,212]"
243,17,175,0.137388,"[1,2,2,5,165]"
244,18,21,0.555556,"[0,2,0,4,15]"
245,19,19,0.415512,"[0,0,0,4,15]"
246,20,10,0.6,"[0,0,0,4,6]"
247,20,9,0,"[0,0,0,0,9]"
248,19,2,0,"[0,2,0,0,0]"
249,18,154,0.0637755,"[1,0,2,1,150]"
250,19,149,0.0495473,"[0,0,2,1,146]"
251,20,5,0.4,"[0,0,1,0,4]"
252,20,144,0.0343606,"[0,0,1,1,142]"
253,21,137,0.0181151,"[0,0,0,1,136]"
254,22,82,0.0301161,"[0,0,0,1,81]"
255,23,32,0.0756836,"[0,0,0,1,31]"
256,24,19,0,"[0,0,0,0,19]"
257,24,13,0.177515,"[0,0,0,1,12]"
258,25,6,0.347222,"[0,0,0,1,5]"
259,25,7,0,"[0,0,0,0,7]"
260,23,50,0,"[0,0,0,0,50]"
261,22,55,1.49012e-7,"[0,0,0,0,55]"
262,21,7,0.306122,"[0,0,1,0,6]"
263,19,5,0.4,"[1,0,0,0,4]"
264,17,55,0.321488,"[1,1,0,6,47]"
265,18,42,0.355725,"[1,0,0,6,35]"
266,19,4,0.46875,"[0,0,0,3,1]"
267,19,38,0.240651,"[1,0,0,3,34]"
268,20,36,0.131173,"[0,0,0,2,34]"
269,21,28,0,"[0,0,0,0,28]"
270,21,8,0.46875,"[0,0,0,2,6]"
271,20,2,0.625,"[1,0,0,1,0]"
272,18,13,0.177515,"[0,1,0,0,12]"
273,19,1,0,"[0,1,0,0,0]"
274,19,12,0,"[0,0,0,0,12]"
275,16,21,0.708617,"[2,0,3,3,13]"
276,17,8,0.742188,"[1,0,0,3,4]"
277,17,13,0.576923,"[1,0,3,0,9]"
278,18,6,0,"[0,0,0,0,6]"
279,18,7,0.765306,"[1,0,3,0,3]"
280,15,69,0.588112,"[4,6,8,2,49]"
281,16,64,0.496216,"[2,6,5,2,49]"
282,17,6,0.833333,"[0,2,2,0,2]"
283,17,58,0.416914,"[2,4,3,2,47]"
284,18,57,0.39012,"[2,3,3,2,47]"
285,19,2,0.625,"[0,0,1,0,1]"
286,19,55,0.366942,"[2,3,2,2,46]"
287,20,18,0.131173,"[0,0,0,1,17]"
288,21,16,0,"[0,0,0,0,16]"
289,21,2,0.625,"[0,0,0,1,1]"
290,20,37,0.465668,"[2,3,2,1,29]"
291,21,28,0.583546,"[2,3,2,1,20]"
292,22,22,0.697314,"[2,3,2,1,14]"
293,23,8,0.820312,"[2,3,0,0,3]"
294,23,14,0.446428,"[0,0,2,1,11]"
295,24,11,0.206611,"[0,0,0,1,10]"
296,25,6,0,"[0,0,0,0,6]"
297,25,5,0.4,"[0,0,0,1,4]"
298,24,3,0.555556,"[0,0,2,0,1]"
299,22,6,0,"[0,0,0,0,6]"
300,21,9,0,"[0,0,0,0,9]"
301,18,1,0,"[0,1,0,0,0]"
302,16,5,0.6,"[2,0,3,0,0]"
303,13,16,0.46875,"[0,0,4,0,12]"
304,14,9,0,"[0,0,0,0,9]"
305,14,7,0.612245,"[0,0,4,0,3]"
306,12,18,0.733025,"[3,0,10,0,5]"
307,13,1,0,"[0,0,0,0,1]"
308,13,17,0.709343,"[3,0,10,0,4]"
309,14,14,0.778061,"[3,0,7,0,4]"
310,15,6,0.763889,"[2,0,1,0,3]"
311,15,8,0.507812,"[1,0,6,0,1]"
312,14,3,0,"[0,0,3,0,0]"
313,8,22,0.852273,"[10,3,3,0,6]"
314,9,1,0,"[0,0,0,0,1]"
315,9,21,0.844671,"[10,3,3,0,5]"
316,10,2,0,"[2,0,0,0,0]"
317,10,19,0.879501,"[8,3,3,0,5]"
318,11,5,0.6,"[0,3,0,0,2]"
319,11,14,0.727041,"[8,0,3,0,3]"
320,12,4,0.625,"[0,0,2,0,2]"
321,12,10,0.425,"[8,0,1,0,1]"
322,7,1088,0.780411,"[161,118,614,31,164]"
323,8,69,0.551355,"[11,6,50,0,2]"
324,9,62,0.596384,"[11,6,43,0,2]"
325,10,12,0.798611,"[5,5,1,0,1]"
326,11,7,0.561225,"[5,0,1,0,1]"
327,11,5,0,"[0,5,0,0,0]"
328,10,50,0.349,"[6,1,42,0,1]"
329,11,1,0,"[0,1,0,0,0]"
330,11,49,0.31237,"[6,0,42,0,1]"
331,12,46,0.246928,"[4,0,41,0,1]"
332,13,1,0,"[1,0,0,0,0]"
333,13,45,0.206173,"[3,0,41,0,1]"
334,14,44,0.158833,"[3,0,41,0,0]"
335,15,18,0,"[0,0,18,0,0]"
336,15,26,0.255177,"[3,0,23,0,0]"
337,16,5,0.6,"[2,0,3,0,0]"
338,16,21,0.113379,"[1,0,20,0,0]"
339,17,10,0.225,"[1,0,9,0,0]"
340,17,11,0,"[0,0,11,0,0]"
341,14,1,0,"[0,0,0,0,1]"
342,12,3,0.555556,"[2,0,1,0,0]"
343,9,7,0,"[0,0,7,0,0]"
344,8,1019,0.792133,"[150,112,564,31,162]"
345,9,641,0.900839,"[89,110,273,30,139]"
346,10,564,0.864495,"[66,76,263,24,135]"
347,11,545,0.849297,"[61,64,262,23,135]"
348,12,276,0.818335,"[25,24,114,3,110]"
349,13,169,0.733693,"[22,24,18,3,102]"
350,14,145,0.582877,"[22,3,18,0,102]"
351,15,33,0.785124,"[10,0,7,0,16]"
352,16,28,0.698342,"[9,0,3,0,16]"
353,17,19,0.595568,"[4,0,2,0,13]"
354,18,15,0.4,"[3,0,0,0,12]"
355,19,8,0,"[0,0,0,0,8]"
356,19,7,0.612245,"[3,0,0,0,4]"
357,18,4,0.78125,"[1,0,2,0,1]"
358,17,9,0.709877,"[5,0,1,0,3]"
359,16,5,0.4,"[1,0,4,0,0]"
360,15,112,0.48569,"[12,3,11,0,86]"
361,16,100,0.35625,"[7,3,6,0,84]"
362,17,96,0.307346,"[4,3,6,0,83]"
363,18,85,0.19308,"[0,3,4,0,78]"
364,19,84,0.169005,"[0,3,3,0,78]"
365,20,55,0.0876034,"[0,2,0,0,53]"
366,21,31,0,"[0,0,0,0,31]"
367,21,24,0.190972,"[0,2,0,0,22]"
368,22,1,0,"[0,1,0,0,0]"
369,22,23,0.10397,"[0,1,0,0,22]"
370,23,15,0,"[0,0,0,0,15]"
371,23,8,0.273438,"[0,1,0,0,7]"
372,20,29,0.306183,"[0,1,3,0,25]"
373,21,28,0.245536,"[0,1,2,0,25]"
374,22,6,0.555556,"[0,0,2,0,4]"
375,22,22,0.108471,"[0,1,0,0,21]"
376,23,10,0.225,"[0,1,0,0,9]"
377,23,12,0,"[0,0,0,0,12]"
378,21,1,0,"[0,0,1,0,0]"
379,19,1,0,"[0,0,1,0,0]"
380,18,11,0.785124,"[4,0,2,0,5]"
381,19,3,0.555556,"[2,0,1,0,0]"
382,19,8,0.664062,"[2,0,1,0,5]"
383,17,4,0.46875,"[3,0,0,0,1]"
384,16,12,0.78125,"[5,0,5,0,2]"
385,17,7,0.612245,"[4,0,3,0,0]"
386,17,5,0.8,"[1,0,2,0,2]"
387,14,24,0.273438,"[0,21,0,3,0]"
388,15,8,0,"[0,8,0,0,0]"
389,15,16,0.380859,"[0,13,0,3,0]"
390,16,14,0.306122,"[0,12,0,2,0]"
391,17,4,0.625,"[0,2,0,2,0]"
392,17,10,0,"[0,10,0,0,0]"
393,16,2,0.625,"[0,1,0,1,0]"
394,13,107,0.235829,"[3,0,96,0,8]"
395,14,5,0.4,"[0,0,1,0,4]"
396,14,102,0.162678,"[3,0,95,0,4]"
397,15,101,0.141898,"[3,0,95,0,3]"
398,16,67,0.0729562,"[1,0,65,0,1]"
399,17,26,0.181213,"[1,0,24,0,1]"
400,18,8,0.507812,"[1,0,6,0,1]"
401,18,18,0,"[0,0,18,0,0]"
402,17,41,1.49012e-7,"[0,0,41,0,0]"
403,16,34,0.268166,"[2,0,30,0,2]"
404,17,20,0.425,"[2,0,16,0,2]"
405,18,18,0.362654,"[1,0,15,0,2]"
406,19,1,0,"[1,0,0,0,0]"
407,19,17,0.259516,"[0,0,15,0,2]"
408,20,15,0,"[0,0,15,0,0]"
409,20,2,0,"[0,0,0,0,2]"
410,18,2,0.625,"[1,0,1,0,0]"
411,17,14,0,"[0,0,14,0,0]"
412,15,1,0,"[0,0,0,0,1]"
413,12,269,0.803886,"[36,40,148,20,25]"
414,13,52,0.992049,"[12,10,11,7,12]"
415,14,36,0.923997,"[8,9,0,7,12]"
416,15,19,0.768698,"[0,9,0,7,3]"
417,16,7,0.510204,"[0,5,0,0,2]"
418,16,12,0.677083,"[0,4,0,7,1]"
419,17,11,0.640496,"[0,3,0,7,1]"
420,18,10,0.575,"[0,2,0,7,1]"
421,18,1,0,"[0,1,0,0,0]"
422,17,1,0,"[0,1,0,0,0]"
423,15,17,0.622837,"[8,0,0,0,9]"
424,16,2,0,"[0,0,0,0,2]"
425,16,15,0.622222,"[8,0,0,0,7]"
426,17,7,0.306122,"[1,0,0,0,6]"
427,17,8,0.273438,"[7,0,0,0,1]"
428,14,16,0.576172,"[4,1,11,0,0]"
429,15,6,0,"[0,0,6,0,0]"
430,15,10,0.725,"[4,1,5,0,0]"
431,13,217,0.703614,"[24,30,137,13,13]"
432,14,212,0.697423,"[24,27,135,13,13]"
433,15,98,0.977978,"[20,26,26,13,13]"
434,16,34,0.555796,"[1,24,0,8,1]"
435,17,25,0.636,"[1,16,0,7,1]"
436,18,17,0.380623,"[0,14,0,2,1]"
437,19,15,0.155555,"[0,14,0,0,1]"
438,20,3,0.555556,"[0,2,0,0,1]"
439,20,12,0,"[0,12,0,0,0]"
440,19,2,0,"[0,0,0,2,0]"
441,18,8,0.664062,"[1,2,0,5,0]"
442,17,9,0.246914,"[0,8,0,1,0]"
443,16,64,0.880737,"[19,2,26,5,12]"
444,17,21,0.487528,"[3,0,16,0,2]"
445,18,1,0,"[0,0,0,0,1]"
446,18,20,0.41875,"[3,0,16,0,1]"
447,19,13,0.340237,"[1,0,11,0,1]"
448,20,1,0,"[0,0,0,0,1]"
449,20,12,0.190972,"[1,0,11,0,0]"
450,21,1,0,"[1,0,0,0,0]"
451,21,11,0,"[0,0,11,0,0]"
452,19,7,0.510204,"[2,0,5,0,0]"
453,17,43,0.92212,"[16,2,10,5,10]"
454,18,23,0.902646,"[9,2,1,5,6]"
455,19,20,0.93125,"[6,2,1,5,6]"
456,20,14,0.892857,"[2,1,1,5,5]"
457,21,10,0.8,"[1,1,0,3,5]"
458,21,4,0.78125,"[1,0,1,2,0]"
459,20,6,0.625,"[4,1,0,0,1]"
460,19,3,0,"[3,0,0,0,0]"
461,18,20,0.79375,"[7,0,9,0,4]"
462,19,9,0.617284,"[2,0,6,0,1]"
463,19,11,0.805785,"[5,0,3,0,3]"
464,20,3,0,"[0,0,0,0,3]"
465,20,8,0.585938,"[5,0,3,0,0]"
466,15,114,0.105609,"[4,1,109,0,0]"
467,16,113,0.0853631,"[4,0,109,0,0]"
468,17,110,0.0663224,"[3,0,107,0,0]"
469,18,104,0.0238073,"[1,0,103,0,0]"
470,19,26,0.0924556,"[1,0,25,0,0]"
471,20,13,0,"[0,0,13,0,0]"
472,20,13,0.177515,"[1,0,12,0,0]"
473,21,4,0.46875,"[1,0,3,0,0]"
474,21,9,0,"[0,0,9,0,0]"
475,19,78,0,"[0,0,78,0,0]"
476,18,6,0.555556,"[2,0,4,0,0]"
477,17,3,0.555556,"[1,0,2,0,0]"
478,16,1,0,"[0,1,0,0,0]"
479,14,5,0.6,"[0,3,2,0,0]"
480,11,19,0.657895,"[5,12,1,1,0]"
481,12,1,0,"[0,0,1,0,0]"
482,12,18,0.594136,"[5,12,0,1,0]"
483,13,1,0,"[1,0,0,0,0]"
484,13,17,0.553633,"[4,12,0,1,0]"
485,14,15,0.422222,"[2,12,0,1,0]"
486,15,14,0.318877,"[1,12,0,1,0]"
487,16,12,0,"[0,12,0,0,0]"
488,16,2,0.625,"[1,0,0,1,0]"
489,15,1,0,"[1,0,0,0,0]"
490,14,2,0,"[2,0,0,0,0]"
491,10,77,0.862709,"[23,34,10,6,4]"
492,11,7,0.306122,"[1,6,0,0,0]"
493,11,70,0.887755,"[22,28,10,6,4]"
494,12,18,0.91821,"[3,6,6,2,1]"
495,13,9,0.95679,"[2,1,3,2,1]"
496,13,9,0.709876,"[1,5,3,0,0]"
497,12,52,0.840422,"[19,22,4,4,3]"
498,13,13,0.443787,"[0,10,0,3,0]"
499,14,6,0.625,"[0,3,0,3,0]"
500,14,7,0,"[0,7,0,0,0]"
501,13,39,0.813609,"[19,12,4,1,3]"
502,14,7,0.714286,"[1,4,0,0,2]"
503,14,32,0.754395,"[18,8,4,1,1]"
504,15,28,0.80676,"[14,8,4,1,1]"
505,16,6,0.833333,"[1,1,3,1,0]"
506,16,22,0.681818,"[13,7,1,0,1]"
507,17,4,0,"[0,4,0,0,0]"
508,17,18,0.555556,"[13,3,1,0,1]"
509,18,14,0.663265,"[9,3,1,0,1]"
510,19,4,0.46875,"[0,3,0,0,1]"
511,19,10,0.225,"[9,0,1,0,0]"
512,18,4,0,"[4,0,0,0,0]"
513,15,4,0,"[4,0,0,0,0]"
514,9,378,0.471956,"[61,2,291,1,23]"
515,10,77,0.828133,"[34,2,20,0,21]"
516,11,36,0.841049,"[8,2,10,0,16]"
517,12,34,0.821799,"[6,2,10,0,16]"
518,13,16,0.507812,"[2,2,0,0,12]"
519,14,15,0.422222,"[1,2,0,0,12]"
520,15,11,0.206611,"[1,0,0,0,10]"
521,16,9,0,"[0,0,0,0,9]"
522,16,2,0.625,"[1,0,0,0,1]"
523,15,4,0.625,"[0,2,0,0,2]"
524,14,1,0,"[1,0,0,0,0]"
525,13,18,0.740741,"[4,0,10,0,4]"
526,14,6,0,"[0,0,6,0,0]"
527,14,12,0.833333,"[4,0,4,0,4]"
528,15,10,0.8,"[2,0,4,0,4]"
529,15,2,0,"[2,0,0,0,0]"
530,12,2,0,"[2,0,0,0,0]"
531,11,41,0.654372,"[26,0,10,0,5]"
532,12,7,0.714286,"[1,0,4,0,2]"
533,12,34,0.525519,"[25,0,6,0,3]"
534,13,23,0.623819,"[15,0,6,0,2]"
535,14,12,0.711806,"[6,0,5,0,1]"
536,15,3,0,"[3,0,0,0,0]"
537,15,9,0.709876,"[3,0,5,0,1]"
538,14,11,0.392562,"[9,0,1,0,1]"
539,15,8,0.273438,"[7,0,1,0,0]"
540,15,3,0.555556,"[2,0,0,0,1]"
541,13,11,0.206611,"[10,0,0,0,1]"
542,14,5,0.4,"[4,0,0,0,1]"
543,14,6,0,"[6,0,0,0,0]"
544,10,301,0.226626,"[27,0,271,1,2]"
545,11,226,0.184823,"[16,0,208,0,2]"
546,12,223,0.158157,"[13,0,208,0,2]"
547,13,6,0.555556,"[2,0,4,0,0]"
548,13,217,0.141965,"[11,0,204,0,2]"
549,14,209,0.125226,"[10,0,198,0,1]"
550,15,208,0.114934,"[9,0,198,0,1]"
551,16,1,0,"[1,0,0,0,0]"
552,16,207,0.104436,"[8,0,198,0,1]"
553,17,126,0.0584214,"[2,0,123,0,1]"
554,18,71,0.102162,"[2,0,68,0,1]"
555,19,2,0.625,"[1,0,1,0,0]"
556,19,69,0.0708884,"[1,0,67,0,1]"
557,20,4,0.78125,"[1,0,2,0,1]"
558,20,65,0,"[0,0,65,0,0]"
559,18,55,1.49012e-7,"[0,0,55,0,0]"
560,17,81,0.171468,"[6,0,75,0,0]"
561,18,75,0.0648889,"[2,0,73,0,0]"
562,19,74,0.0333272,"[1,0,73,0,0]"
563,20,15,0.155555,"[1,0,14,0,0]"
564,21,13,0,"[0,0,13,0,0]"
565,21,2,0.625,"[1,0,1,0,0]"
566,20,59,0,"[0,0,59,0,0]"
567,19,1,0,"[1,0,0,0,0]"
568,18,6,0.555556,"[4,0,2,0,0]"
569,15,1,0,"[1,0,0,0,0]"
570,14,8,0.507812,"[1,0,6,0,1]"
571,12,3,0,"[3,0,0,0,0]"
572,11,75,0.340889,"[11,0,63,1,0]"
573,12,45,0.474074,"[10,0,34,1,0]"
