id,depth,n_node_samples,impurity,value
282,13,28,0,"[28,0,0,0,0]"
283,11,16,0.146484,"[15,1,0,0,0]"
284,12,8,0.273438,"[7,1,0,0,0]"
285,12,8,0,"[8,0,0,0,0]"
286,10,15,0,"[15,0,0,0,0]"
287,7,168,0.101155,"[161,3,0,1,3]"
288,8,135,0.0725651,"[131,1,0,1,2]"
289,9,87,0.111309,"[83,1,0,1,2]"
290,10,64,0.149536,"[60,1,0,1,2]"
291,11,6,0.763889,"[3,0,0,1,2]"
292,11,58,0.0423603,"[57,1,0,0,0]"
293,12,29,0,"[29,0,0,0,0]"
294,12,29,0.0832343,"[28,1,0,0,0]"
295,13,3,0.555556,"[2,1,0,0,0]"
296,13,26,0,"[26,0,0,0,0]"
297,10,23,0,"[23,0,0,0,0]"
298,9,48,0,"[48,0,0,0,0]"
299,8,33,0.211203,"[30,2,0,0,1]"
300,9,4,0.625,"[2,2,0,0,0]"
301,9,29,0.0832343,"[28,0,0,0,1]"
302,10,12,0.190972,"[11,0,0,0,1]"
303,11,9,0,"[9,0,0,0,0]"
304,11,3,0.555556,"[2,0,0,0,1]"
305,10,17,0,"[17,0,0,0,0]"
306,3,5433,0.828072,"[979,86,2132,130,2106]"
307,4,4659,0.815378,"[752,82,1591,130,2104]"
308,5,3989,0.787419,"[581,80,1144,130,2054]"
309,6,3223,0.774006,"[440,61,889,114,1719]"
310,7,392,0.809672,"[151,13,166,2,60]"
311,8,350,0.823327,"[144,13,132,2,59]"
312,9,52,0.396634,"[42,1,9,0,0]"
313,10,11,0.206611,"[10,1,0,0,0]"
314,11,6,0.347222,"[5,1,0,0,0]"
315,11,5,0,"[5,0,0,0,0]"
316,10,41,0.428317,"[32,0,9,0,0]"
317,11,24,0.555556,"[16,0,8,0,0]"
318,12,2,0,"[2,0,0,0,0]"
319,12,22,0.578512,"[14,0,8,0,0]"
320,13,3,0,"[3,0,0,0,0]"
321,13,19,0.609418,"[11,0,8,0,0]"
322,14,17,0.622837,"[9,0,8,0,0]"
323,15,11,0.578512,"[7,0,4,0,0]"
324,16,2,0,"[2,0,0,0,0]"
325,16,9,0.617284,"[5,0,4,0,0]"
326,15,6,0.555556,"[2,0,4,0,0]"
327,14,2,0,"[2,0,0,0,0]"
328,11,17,0.138408,"[16,0,1,0,0]"
329,12,5,0.4,"[4,0,1,0,0]"
330,12,12,0,"[12,0,0,0,0]"
331,9,298,0.839517,"[102,12,123,2,59]"
332,10,64,0.748291,"[23,3,4,1,33]"
333,11,52,0.681398,"[16,2,3,0,31]"
334,12,30,0.430555,"[3,1,2,0,24]"
335,13,28,0.315689,"[3,0,1,0,24]"
336,14,25,0.188,"[1,0,1,0,23]"
337,15,22,0.108471,"[1,0,0,0,21]"
338,16,1,0,"[1,0,0,0,0]"
339,16,21,0,"[0,0,0,0,21]"
340,15,3,0.555556,"[0,0,1,0,2]"
341,14,3,0.555556,"[2,0,0,0,1]"
342,13,2,0.625,"[0,1,1,0,0]"
343,12,22,0.681818,"[13,1,1,0,7]"
344,13,6,0.625,"[1,1,0,0,4]"
345,13,16,0.498047,"[12,0,1,0,3]"
346,14,15,0.4,"[12,0,0,0,3]"
347,15,3,0.555556,"[1,0,0,0,2]"
348,15,12,0.190972,"[11,0,0,0,1]"
349,16,10,0,"[10,0,0,0,0]"
350,16,2,0.625,"[1,0,0,0,1]"
351,14,1,0,"[0,0,1,0,0]"
352,11,12,0.763889,"[7,1,1,1,2]"
353,12,2,0.625,"[0,0,0,1,1]"
354,12,10,0.6,"[7,1,1,0,1]"
355,10,234,0.766948,"[79,9,119,1,26]"
356,11,81,0.824569,"[40,6,14,1,20]"
357,12,27,0.740741,"[12,0,3,0,12]"
358,13,21,0.657596,"[12,0,1,0,8]"
359,14,20,0.6,"[12,0,0,0,8]"
360,15,9,0.432099,"[2,0,0,0,7]"
361,15,11,0.206611,"[10,0,0,0,1]"
362,16,5,0,"[5,0,0,0,0]"
363,16,6,0.347222,"[5,0,0,0,1]"
364,14,1,0,"[0,0,1,0,0]"
365,13,6,0.555556,"[0,0,2,0,4]"
366,12,54,0.818759,"[28,6,11,1,8]"
367,13,44,0.86906,"[20,5,10,1,8]"
368,14,40,0.829688,"[20,5,7,0,8]"
369,15,10,0.8,"[1,1,5,0,3]"
370,15,30,0.686111,"[19,4,2,0,5]"
371,16,19,0.65097,"[12,0,2,0,5]"
372,17,9,0.802469,"[4,0,2,0,3]"
373,17,10,0.4,"[8,0,0,0,2]"
374,16,11,0.578512,"[7,4,0,0,0]"
375,17,3,0,"[3,0,0,0,0]"
376,17,8,0.625,"[4,4,0,0,0]"
377,14,4,0.46875,"[0,0,3,1,0]"
378,13,10,0.425,"[8,1,1,0,0]"
379,11,153,0.577662,"[39,3,105,0,6]"
380,12,66,0.498163,"[10,2,50,0,4]"
381,13,35,0.57551,"[9,0,24,0,2]"
382,14,27,0.449246,"[5,0,21,0,1]"
383,15,1,0,"[1,0,0,0,0]"
384,15,26,0.403106,"[4,0,21,0,1]"
385,16,7,0.714286,"[4,0,2,0,1]"
386,16,19,0,"[0,0,19,0,0]"
387,14,8,0.742188,"[4,0,3,0,1]"
388,13,31,0.359001,"[1,2,26,0,2]"
389,14,1,0,"[0,0,0,0,1]"
390,14,30,0.302778,"[1,2,26,0,1]"
391,15,22,0.108471,"[1,0,21,0,0]"
392,16,1,0,"[1,0,0,0,0]"
393,16,21,0,"[0,0,21,0,0]"
394,15,8,0.664062,"[0,2,5,0,1]"
395,12,87,0.610715,"[29,1,55,0,2]"
396,13,6,0,"[6,0,0,0,0]"
397,13,81,0.57194,"[23,1,55,0,2]"
398,14,3,0,"[3,0,0,0,0]"
399,14,78,0.545283,"[20,1,55,0,2]"
400,15,9,0.617284,"[6,1,0,0,2]"
401,15,69,0.404327,"[14,0,55,0,0]"
402,16,43,0.16225,"[3,0,40,0,0]"
403,17,42,0.113379,"[2,0,40,0,0]"
404,18,2,0.625,"[1,0,1,0,0]"
405,18,40,0.0609374,"[1,0,39,0,0]"
406,19,35,0,"[0,0,35,0,0]"
407,19,5,0.4,"[1,0,4,0,0]"
408,17,1,0,"[1,0,0,0,0]"
409,16,26,0.610207,"[11,0,15,0,0]"
410,17,21,0.623583,"[10,0,11,0,0]"
411,18,2,0,"[0,0,2,0,0]"
412,18,19,0.623269,"[10,0,9,0,0]"
413,19,7,0.510204,"[5,0,2,0,0]"
414,19,12,0.607639,"[5,0,7,0,0]"
415,20,11,0.578512,"[4,0,7,0,0]"
416,21,8,0.273438,"[1,0,7,0,0]"
417,21,3,0,"[3,0,0,0,0]"
418,20,1,0,"[1,0,0,0,0]"
419,17,5,0.4,"[1,0,4,0,0]"
420,8,42,0.395408,"[7,0,34,0,1]"
421,9,40,0.326562,"[5,0,34,0,1]"
422,10,1,0,"[1,0,0,0,0]"
423,10,39,0.285996,"[4,0,34,0,1]"
424,11,8,0.625,"[4,0,4,0,0]"
425,11,31,0.0780438,"[0,0,30,0,1]"
426,12,5,0.4,"[0,0,4,0,1]"
427,12,26,0,"[0,0,26,0,0]"
428,9,2,0,"[2,0,0,0,0]"
429,7,2831,0.723867,"[289,48,723,112,1659]"
430,8,1390,0.75846,"[178,34,334,62,782]"
431,9,815,0.559799,"[50,19,93,60,593]"
432,10,738,0.478276,"[35,17,53,60,573]"
433,11,714,0.433031,"[31,17,34,60,572]"
434,12,41,0.828376,"[9,2,11,0,19]"
435,13,35,0.769388,"[9,2,5,0,19]"
436,14,14,0.306122,"[2,0,0,0,12]"
437,15,3,0.555556,"[2,0,0,0,1]"
438,15,11,0,"[0,0,0,0,11]"
439,14,21,0.890023,"[7,2,5,0,7]"
440,15,17,0.813149,"[6,0,4,0,7]"
441,16,1,0,"[0,0,1,0,0]"
442,16,16,0.791016,"[6,0,3,0,7]"
443,17,3,0,"[3,0,0,0,0]"
444,17,13,0.754438,"[3,0,3,0,7]"
445,18,6,0.347222,"[1,0,0,0,5]"
446,18,7,0.816326,"[2,0,3,0,2]"
447,15,4,0.78125,"[1,2,1,0,0]"
448,13,6,0,"[0,0,6,0,0]"
449,12,673,0.392672,"[22,15,23,60,553]"
450,13,246,0.330615,"[6,7,6,17,210]"
451,14,52,0.681398,"[1,6,0,13,32]"
452,15,19,0.242382,"[1,1,0,0,17]"
453,16,3,0.555556,"[1,0,0,0,2]"
454,16,16,0.146484,"[0,1,0,0,15]"
455,17,15,0,"[0,0,0,0,15]"
456,17,1,0,"[0,1,0,0,0]"
457,15,33,0.769054,"[0,5,0,13,15]"
458,16,23,0.756144,"[0,4,0,12,7]"
459,17,19,0.720222,"[0,4,0,11,4]"
460,18,8,0.820312,"[0,2,0,3,3]"
461,18,11,0.53719,"[0,2,0,8,1]"
462,19,6,0,"[0,0,0,6,0]"
463,19,5,0.8,"[0,2,0,2,1]"
464,17,4,0.46875,"[0,0,0,1,3]"
465,16,10,0.425,"[0,1,0,1,8]"
466,14,194,0.195092,"[5,1,6,4,178]"
467,15,189,0.164259,"[4,1,5,3,176]"
468,16,2,0.625,"[0,1,0,0,1]"
469,16,187,0.153493,"[4,0,5,3,175]"
470,17,185,0.130241,"[3,0,4,3,175]"
471,18,3,0,"[0,0,3,0,0]"
472,18,182,0.0935877,"[3,0,1,3,175]"
473,19,77,0.0320459,"[0,0,0,1,76]"
474,20,35,0.0693877,"[0,0,0,1,34]"
475,21,19,0,"[0,0,0,0,19]"
476,21,16,0.146484,"[0,0,0,1,15]"
477,22,8,0.273438,"[0,0,0,1,7]"
478,22,8,0,"[0,0,0,0,8]"
479,20,42,0,"[0,0,0,0,42]"
480,19,105,0.137188,"[3,0,1,2,99]"
481,20,91,0.0540394,"[1,0,0,1,89]"
482,21,80,0.0308594,"[1,0,0,0,79]"
483,22,45,0,"[0,0,0,0,45]"
484,22,35,0.0693877,"[1,0,0,0,34]"
485,23,34,0,"[0,0,0,0,34]"
486,23,1,0,"[1,0,0,0,0]"
487,21,11,0.206611,"[0,0,0,1,10]"
488,22,5,0,"[0,0,0,0,5]"
489,22,6,0.347222,"[0,0,0,1,5]"
490,20,14,0.57398,"[2,0,1,1,10]"
491,21,12,0.364583,"[0,0,1,1,10]"
492,22,6,0.625,"[0,0,1,1,4]"
493,22,6,0,"[0,0,0,0,6]"
494,21,2,0,"[2,0,0,0,0]"
495,17,2,0.625,"[1,0,1,0,0]"
496,15,5,0.9,"[1,0,1,1,2]"
497,13,427,0.426578,"[16,8,17,43,343]"
498,14,417,0.412059,"[11,8,17,43,338]"
499,15,412,0.392341,"[9,6,16,43,338]"
500,16,73,0.636142,"[1,2,0,26,44]"
501,17,36,0.133102,"[1,0,0,1,34]"
502,18,29,0.0832343,"[1,0,0,0,28]"
503,19,28,0,"[0,0,0,0,28]"
504,19,1,0,"[1,0,0,0,0]"
505,18,7,0.306122,"[0,0,0,1,6]"
506,17,37,0.584368,"[0,2,0,25,10]"
507,18,35,0.510204,"[0,0,0,25,10]"
508,19,18,0.594136,"[0,0,0,11,7]"
509,20,8,0.273438,"[0,0,0,7,1]"
510,20,10,0.6,"[0,0,0,4,6]"
511,19,17,0.363322,"[0,0,0,14,3]"
512,20,3,0.555556,"[0,0,0,2,1]"
513,20,14,0.306122,"[0,0,0,12,2]"
514,21,12,0,"[0,0,0,12,0]"
515,21,2,0,"[0,0,0,0,2]"
516,18,2,0,"[0,2,0,0,0]"
517,16,339,0.303034,"[8,4,16,17,294]"
518,17,336,0.286436,"[6,3,16,17,294]"
519,18,335,0.281043,"[6,3,16,16,294]"
520,19,319,0.267686,"[6,3,12,16,282]"
521,20,318,0.261634,"[5,3,12,16,282]"
522,21,215,0.217631,"[4,0,6,10,195]"
523,22,53,0.0907795,"[0,0,2,0,51]"
524,23,25,0.184,"[0,0,2,0,23]"
525,24,3,0.555556,"[0,0,1,0,2]"
526,24,22,0.108471,"[0,0,1,0,21]"
527,25,13,0,"[0,0,0,0,13]"
528,25,9,0.246914,"[0,0,1,0,8]"
529,23,28,0,"[0,0,0,0,28]"
530,22,162,0.256059,"[4,0,4,10,144]"
531,23,15,0.522222,"[3,0,1,0,11]"
532,24,11,0.206611,"[1,0,0,0,10]"
533,25,6,0,"[0,0,0,0,6]"
534,25,5,0.4,"[1,0,0,0,4]"
535,24,4,0.78125,"[2,0,1,0,1]"
536,23,147,0.220394,"[1,0,3,10,133]"
537,24,17,0.683391,"[0,0,1,7,9]"
538,25,6,0.347222,"[0,0,0,1,5]"
539,25,11,0.702479,"[0,0,1,6,4]"
540,26,10,0.675,"[0,0,1,6,3]"
541,26,1,0,"[0,0,0,0,1]"
542,24,130,0.111686,"[1,0,2,3,124]"
543,25,71,0.0689348,"[1,0,1,0,69]"
544,26,68,0.0362241,"[1,0,0,0,67]"
545,27,60,0,"[0,0,0,0,60]"
546,27,8,0.273438,"[1,0,0,0,7]"
547,26,3,0.555556,"[0,0,1,0,2]"
548,25,59,0.160155,"[0,0,1,3,55]"
549,26,57,0.124654,"[0,0,0,3,54]"
550,27,32,0,"[0,0,0,0,32]"
551,27,25,0.264,"[0,0,0,3,22]"
552,28,10,0.525,"[0,0,0,3,7]"
553,28,15,0,"[0,0,0,0,15]"
554,26,2,0.625,"[0,0,1,0,1]"
555,21,103,0.348525,"[1,3,6,6,87]"
556,22,8,0.820312,"[0,0,2,3,3]"
557,22,95,0.267867,"[1,3,4,3,84]"
558,23,5,0.8,"[1,0,2,0,2]"
559,23,90,0.208951,"[0,3,2,3,82]"
560,24,88,0.162384,"[0,2,1,3,82]"
561,25,87,0.137403,"[0,2,0,3,82]"
562,26,13,0.680473,"[0,2,0,3,8]"
563,27,7,0.510204,"[0,2,0,0,5]"
564,27,6,0.625,"[0,0,0,3,3]"
565,26,74,0,"[0,0,0,0,74]"
566,25,1,0,"[0,0,1,0,0]"
567,24,2,0.625,"[0,1,1,0,0]"
568,20,1,0,"[1,0,0,0,0]"
569,19,16,0.46875,"[0,0,4,0,12]"
570,20,4,0,"[0,0,0,0,4]"
571,20,12,0.555556,"[0,0,4,0,8]"
572,21,7,0,"[0,0,0,0,7]"
573,21,5,0.4,"[0,0,4,0,1]"
574,18,1,0,"[0,0,0,1,0]"
