id,depth,n_node_samples,impurity,value
92,16,41,0.428317,"[0,32,0,9,0]"
93,17,10,0.6,"[0,6,0,4,0]"
94,17,31,0.338189,"[0,26,0,5,0]"
95,18,14,0.573979,"[0,9,0,5,0]"
96,19,2,0,"[0,0,0,2,0]"
97,19,12,0.46875,"[0,9,0,3,0]"
98,20,8,0,"[0,8,0,0,0]"
99,20,4,0.46875,"[0,1,0,3,0]"
100,18,17,0,"[0,17,0,0,0]"
101,14,2,0,"[0,0,0,2,0]"
102,12,370,0.266673,"[0,37,0,326,7]"
103,13,358,0.212755,"[0,26,0,325,7]"
104,14,337,0.161224,"[0,17,0,314,6]"
105,15,294,0.183228,"[0,17,0,271,6]"
106,16,2,0,"[0,2,0,0,0]"
107,16,292,0.169503,"[0,15,0,271,6]"
108,17,265,0.143966,"[0,10,0,249,6]"
109,18,8,0.46875,"[0,0,0,6,2]"
110,18,257,0.130282,"[0,10,0,243,4]"
111,19,253,0.114203,"[0,8,0,241,4]"
112,20,1,0,"[0,0,0,0,1]"
113,20,252,0.105308,"[0,8,0,241,3]"
114,21,20,0.56875,"[0,7,0,13,0]"
115,22,10,0.4,"[0,2,0,8,0]"
116,22,10,0.625,"[0,5,0,5,0]"
117,21,232,0.0424996,"[0,1,0,228,3]"
118,22,201,0.012376,"[0,0,0,200,1]"
119,23,106,0,"[0,0,0,106,0]"
120,23,95,0.0260387,"[0,0,0,94,1]"
121,24,94,1.49012e-7,"[0,0,0,94,0]"
122,24,1,0,"[0,0,0,0,1]"
123,22,31,0.223725,"[0,1,0,28,2]"
124,23,30,0.155555,"[0,0,0,28,2]"
125,24,11,0.371901,"[0,0,0,9,2]"
126,25,1,0,"[0,0,0,0,1]"
127,25,10,0.225,"[0,0,0,9,1]"
128,24,19,0,"[0,0,0,19,0]"
129,23,1,0,"[0,1,0,0,0]"
130,19,4,0.625,"[0,2,0,2,0]"
131,17,27,0.377229,"[0,5,0,22,0]"
132,18,15,0.155555,"[0,1,0,14,0]"
133,19,3,0.555556,"[0,1,0,2,0]"
134,19,12,0,"[0,0,0,12,0]"
135,18,12,0.555556,"[0,4,0,8,0]"
136,19,7,0.306122,"[0,1,0,6,0]"
137,19,5,0.6,"[0,3,0,2,0]"
138,15,43,0,"[0,0,0,43,0]"
139,14,21,0.674603,"[0,9,0,11,1]"
140,15,5,0,"[0,0,0,5,0]"
141,15,16,0.673828,"[0,9,0,6,1]"
142,16,5,0,"[0,5,0,0,0]"
143,16,11,0.702479,"[0,4,0,6,1]"
144,17,5,0,"[0,0,0,5,0]"
145,17,6,0.625,"[0,4,0,1,1]"
146,13,12,0.190972,"[0,11,0,1,0]"
147,14,4,0.46875,"[0,3,0,1,0]"
148,14,8,0,"[0,8,0,0,0]"
149,11,31,0.639958,"[1,18,0,12,0]"
150,12,6,0.763889,"[1,2,0,3,0]"
151,12,25,0.576,"[0,16,0,9,0]"
152,13,9,0,"[0,0,0,9,0]"
153,13,16,0,"[0,16,0,0,0]"
154,9,428,0.26109,"[3,45,0,378,2]"
155,10,38,0.285665,"[0,33,0,5,0]"
156,11,26,0.177515,"[0,24,0,2,0]"
157,12,15,0,"[0,15,0,0,0]"
158,12,11,0.371901,"[0,9,0,2,0]"
159,13,5,0.6,"[0,3,0,2,0]"
160,13,6,0,"[0,6,0,0,0]"
161,11,12,0.46875,"[0,9,0,3,0]"
162,12,10,0.225,"[0,9,0,1,0]"
163,12,2,0,"[0,0,0,2,0]"
164,10,390,0.105309,"[3,12,0,373,2]"
165,11,389,0.0996061,"[3,11,0,373,2]"
166,12,81,0.227481,"[1,6,0,73,1]"
167,13,2,0.625,"[1,0,0,1,0]"
168,13,79,0.204294,"[0,6,0,72,1]"
169,14,75,0.186222,"[0,5,0,69,1]"
170,15,49,0.097876,"[0,2,0,47,0]"
171,16,15,0,"[0,0,0,15,0]"
172,16,34,0.138408,"[0,2,0,32,0]"
173,17,22,0.206611,"[0,2,0,20,0]"
174,18,10,0.4,"[0,2,0,8,0]"
175,18,12,0,"[0,0,0,12,0]"
176,17,12,0,"[0,0,0,12,0]"
177,15,26,0.336538,"[0,3,0,22,1]"
178,16,25,0.264,"[0,3,0,22,0]"
179,17,16,0,"[0,0,0,16,0]"
180,17,9,0.555556,"[0,3,0,6,0]"
181,16,1,0,"[0,0,0,0,1]"
182,14,4,0.46875,"[0,1,0,3,0]"
183,12,308,0.0636964,"[2,5,0,300,1]"
184,13,72,0.164448,"[2,3,0,67,0]"
185,14,28,0,"[0,0,0,28,0]"
186,14,44,0.259556,"[2,3,0,39,0]"
187,15,37,0.0657414,"[0,1,0,36,0]"
188,16,7,0.306122,"[0,1,0,6,0]"
189,16,30,0,"[0,0,0,30,0]"
190,15,7,0.816326,"[2,2,0,3,0]"
191,13,236,0.0314655,"[0,2,0,233,1]"
192,14,62,0.116415,"[0,2,0,59,1]"
193,15,55,0.0876033,"[0,2,0,53,0]"
194,16,11,0.371901,"[0,2,0,9,0]"
195,17,3,0.555556,"[0,1,0,2,0]"
196,17,8,0.273438,"[0,1,0,7,0]"
197,16,44,0,"[0,0,0,44,0]"
198,15,7,0.306122,"[0,0,0,6,1]"
199,14,174,0,"[0,0,0,174,0]"
200,11,1,0,"[0,1,0,0,0]"
201,8,564,0.741969,"[55,4,174,22,309]"
202,9,507,0.671944,"[23,3,156,19,306]"
203,10,339,0.678901,"[11,0,124,12,192]"
204,11,317,0.667287,"[11,0,106,12,188]"
205,12,305,0.648159,"[7,0,100,12,186]"
206,13,229,0.448266,"[5,0,33,11,180]"
207,14,228,0.441434,"[4,0,33,11,180]"
208,15,225,0.423407,"[4,0,31,10,180]"
209,16,186,0.164831,"[1,0,2,10,173]"
210,17,133,0.224999,"[1,0,2,10,120]"
211,18,90,0.158333,"[1,0,1,4,84]"
212,19,60,0.19375,"[1,0,0,4,55]"
213,20,59,0.158001,"[0,0,0,4,55]"
214,21,23,0,"[0,0,0,0,23]"
215,21,36,0.246914,"[0,0,0,4,32]"
216,22,6,0,"[0,0,0,0,6]"
217,22,30,0.288889,"[0,0,0,4,26]"
218,23,2,0.625,"[0,0,0,1,1]"
219,23,28,0.239158,"[0,0,0,3,25]"
220,24,2,0.625,"[0,0,0,1,1]"
221,24,26,0.177515,"[0,0,0,2,24]"
222,25,3,0.555556,"[0,0,0,1,2]"
223,25,23,0.10397,"[0,0,0,1,22]"
224,26,10,0.225,"[0,0,0,1,9]"
225,26,13,0,"[0,0,0,0,13]"
226,20,1,0,"[1,0,0,0,0]"
227,19,30,0.0805555,"[0,0,1,0,29]"
228,20,29,0,"[0,0,0,0,29]"
229,20,1,0,"[0,0,1,0,0]"
230,18,43,0.348837,"[0,0,1,6,36]"
231,19,6,0.347222,"[0,0,0,5,1]"
232,19,37,0.129657,"[0,0,1,1,35]"
233,20,5,0.7,"[0,0,1,1,3]"
234,20,32,0,"[0,0,0,0,32]"
235,17,53,0,"[0,0,0,0,53]"
236,16,39,0.511177,"[3,0,29,0,7]"
237,17,1,0,"[1,0,0,0,0]"
238,17,38,0.476108,"[2,0,29,0,7]"
239,18,15,0.733333,"[2,0,8,0,5]"
240,19,8,0.664062,"[2,0,1,0,5]"
241,19,7,0,"[0,0,7,0,0]"
242,18,23,0.198488,"[0,0,21,0,2]"
243,19,1,0,"[0,0,0,0,1]"
244,19,22,0.108471,"[0,0,21,0,1]"
245,20,5,0.4,"[0,0,4,0,1]"
246,20,17,0,"[0,0,17,0,0]"
247,15,3,0.555556,"[0,0,2,1,0]"
248,14,1,0,"[1,0,0,0,0]"
249,13,76,0.26965,"[2,0,67,1,6]"
250,14,44,0.294421,"[0,0,38,0,6]"
251,15,1,0,"[0,0,0,0,1]"
252,15,43,0.256896,"[0,0,38,0,5]"
253,16,31,0.338189,"[0,0,26,0,5]"
254,17,9,0.617284,"[0,0,5,0,4]"
255,17,22,0.108471,"[0,0,21,0,1]"
256,18,1,0,"[0,0,0,0,1]"
257,18,21,0,"[0,0,21,0,0]"
258,16,12,0,"[0,0,12,0,0]"
259,14,32,0.217285,"[2,0,29,1,0]"
260,15,4,0.46875,"[0,0,3,1,0]"
261,15,28,0.165816,"[2,0,26,0,0]"
262,16,22,0.108471,"[1,0,21,0,0]"
263,17,14,0,"[0,0,14,0,0]"
264,17,8,0.273438,"[1,0,7,0,0]"
265,16,6,0.347222,"[1,0,5,0,0]"
266,12,12,0.763889,"[4,0,6,0,2]"
267,13,10,0.7,"[2,0,6,0,2]"
268,13,2,0,"[2,0,0,0,0]"
269,11,22,0.371901,"[0,0,18,0,4]"
270,12,6,0.625,"[0,0,3,0,3]"
271,12,16,0.146484,"[0,0,15,0,1]"
272,13,1,0,"[0,0,0,0,1]"
273,13,15,0,"[0,0,15,0,0]"
274,10,168,0.620128,"[12,3,32,7,114]"
275,11,162,0.602138,"[10,3,30,7,112]"
276,12,153,0.565274,"[8,1,29,6,109]"
277,13,123,0.262906,"[5,1,2,6,109]"
278,14,122,0.24691,"[5,1,1,6,109]"
279,15,33,0.0734618,"[0,0,0,1,32]"
280,16,14,0.165816,"[0,0,0,1,13]"
281,17,2,0.625,"[0,0,0,1,1]"
282,17,12,0,"[0,0,0,0,12]"
283,16,19,0,"[0,0,0,0,19]"
284,15,89,0.306148,"[5,1,1,5,77]"
285,16,1,0,"[1,0,0,0,0]"
286,16,88,0.286028,"[4,1,1,5,77]"
287,17,86,0.242023,"[3,0,1,5,77]"
288,18,5,0.8,"[1,0,0,2,2]"
289,18,81,0.175659,"[2,0,1,3,75]"
290,19,74,0.129657,"[2,0,0,2,70]"
291,20,23,0.198488,"[0,0,0,2,21]"
292,21,22,0.108471,"[0,0,0,1,21]"
293,22,8,0.273438,"[0,0,0,1,7]"
294,22,14,0,"[0,0,0,0,14]"
295,21,1,0,"[0,0,0,1,0]"
296,20,51,0.0941944,"[2,0,0,0,49]"
297,21,47,0.0520599,"[1,0,0,0,46]"
298,22,32,0,"[0,0,0,0,32]"
299,22,15,0.155555,"[1,0,0,0,14]"
300,23,7,0,"[0,0,0,0,7]"
301,23,8,0.273438,"[1,0,0,0,7]"
302,21,4,0.46875,"[1,0,0,0,3]"
303,19,7,0.561225,"[0,0,1,1,5]"
304,17,2,0.625,"[1,1,0,0,0]"
305,14,1,0,"[0,0,1,0,0]"
306,13,30,0.225,"[3,0,27,0,0]"
307,14,28,0.165816,"[2,0,26,0,0]"
308,15,3,0.555556,"[2,0,1,0,0]"
309,15,25,0,"[0,0,25,0,0]"
310,14,2,0.625,"[1,0,1,0,0]"
311,12,9,0.95679,"[2,2,1,1,3]"
312,11,6,0.833333,"[2,0,2,0,2]"
313,9,57,0.724069,"[32,1,18,3,3]"
314,10,5,0.4,"[0,0,4,1,0]"
315,10,52,0.679549,"[32,1,14,2,3]"
316,11,9,0.462963,"[1,0,7,1,0]"
317,11,43,0.559762,"[31,1,7,1,3]"
318,12,7,0,"[7,0,0,0,0]"
319,12,36,0.636574,"[24,1,7,1,3]"
320,13,5,0.7,"[1,0,0,1,3]"
321,13,31,0.496878,"[23,1,7,0,0]"
322,14,7,0.561225,"[1,1,5,0,0]"
323,14,24,0.190972,"[22,0,2,0,0]"
324,15,5,0.4,"[4,0,1,0,0]"
325,15,19,0.124654,"[18,0,1,0,0]"
326,16,2,0.625,"[1,0,1,0,0]"
327,16,17,0,"[17,0,0,0,0]"
328,7,1038,0.939708,"[73,156,290,162,357]"
329,8,80,0.949609,"[9,22,27,10,12]"
330,9,30,0.797222,"[2,16,1,7,4]"
331,10,23,0.595463,"[1,16,0,4,2]"
332,11,13,0.784024,"[1,7,0,3,2]"
333,12,12,0.711806,"[0,7,0,3,2]"
334,13,11,0.640496,"[0,7,0,3,1]"
335,14,3,0.555556,"[0,1,0,2,0]"
336,14,8,0.507812,"[0,6,0,1,1]"
337,13,1,0,"[0,0,0,0,1]"
338,12,1,0,"[1,0,0,0,0]"
339,11,10,0.225,"[0,9,0,1,0]"
340,10,7,0.867347,"[1,0,1,3,2]"
341,9,50,0.833,"[7,6,26,3,8]"
342,10,2,0.625,"[1,1,0,0,0]"
343,10,48,0.810547,"[6,5,26,3,8]"
344,11,2,0,"[2,0,0,0,0]"
345,11,46,0.783318,"[4,5,26,3,8]"
346,12,16,0.917969,"[0,5,3,3,5]"
347,13,6,0.763889,"[0,0,1,2,3]"
348,13,10,0.825,"[0,5,2,1,2]"
349,12,30,0.480555,"[4,0,23,0,3]"
350,13,26,0.262574,"[1,0,23,0,2]"
351,14,4,0.78125,"[1,0,1,0,2]"
352,14,22,0,"[0,0,22,0,0]"
353,13,4,0.46875,"[3,0,0,0,1]"
354,8,958,0.932176,"[64,134,263,152,345]"
355,9,907,0.922426,"[49,120,255,149,334]"
356,10,543,0.924931,"[21,101,95,119,207]"
357,11,198,0.942315,"[8,33,45,46,66]"
358,12,72,0.612944,"[0,31,0,41,0]"
359,13,40,0.625,"[0,20,0,20,0]"
360,14,30,0.613889,"[0,13,0,17,0]"
361,15,12,0.607639,"[0,7,0,5,0]"
362,16,5,0.4,"[0,4,0,1,0]"
363,16,7,0.612245,"[0,3,0,4,0]"
364,15,18,0.555556,"[0,6,0,12,0]"
365,16,17,0.519031,"[0,5,0,12,0]"
366,17,3,0.555556,"[0,2,0,1,0]"
367,17,14,0.420918,"[0,3,0,11,0]"
368,18,6,0,"[0,0,0,6,0]"
369,18,8,0.585938,"[0,3,0,5,0]"
370,16,1,0,"[0,1,0,0,0]"
371,14,10,0.525,"[0,7,0,3,0]"
372,13,32,0.563965,"[0,11,0,21,0]"
373,14,6,0.347222,"[0,5,0,1,0]"
374,14,26,0.443787,"[0,6,0,20,0]"
375,15,1,0,"[0,1,0,0,0]"
376,15,25,0.4,"[0,5,0,20,0]"
377,16,4,0.46875,"[0,3,0,1,0]"
378,16,21,0.21542,"[0,2,0,19,0]"
379,17,6,0.555556,"[0,2,0,4,0]"
380,17,15,0,"[0,0,0,15,0]"
381,12,126,0.740268,"[8,2,45,5,66]"
382,13,111,0.727417,"[8,2,33,5,63]"
383,14,68,0.268707,"[1,2,0,5,60]"
384,15,67,0.239474,"[0,2,0,5,60]"
385,16,3,0.555556,"[0,0,0,1,2]"
386,16,64,0.217285,"[0,2,0,4,58]"
387,17,17,0.640138,"[0,2,0,4,11]"
388,18,2,0.625,"[0,1,0,1,0]"
389,18,15,0.522222,"[0,1,0,3,11]"
390,19,5,0.6,"[0,0,0,2,3]"
391,19,10,0.425,"[0,1,0,1,8]"
392,17,47,1.49012e-7,"[0,0,0,0,47]"
393,15,1,0,"[1,0,0,0,0]"
394,14,43,0.474581,"[7,0,33,0,3]"
395,15,20,0.31875,"[0,0,17,0,3]"
396,16,19,0.235457,"[0,0,17,0,2]"
397,17,14,0.306122,"[0,0,12,0,2]"
398,18,1,0,"[0,0,0,0,1]"
399,18,13,0.177515,"[0,0,12,0,1]"
400,19,7,0,"[0,0,7,0,0]"
401,19,6,0.347222,"[0,0,5,0,1]"
402,17,5,0,"[0,0,5,0,0]"
403,16,1,0,"[0,0,0,0,1]"
404,15,23,0.529301,"[7,0,16,0,0]"
405,16,1,0,"[1,0,0,0,0]"
406,16,22,0.495868,"[6,0,16,0,0]"
407,17,1,0,"[1,0,0,0,0]"
408,17,21,0.453515,"[5,0,16,0,0]"
409,18,18,0.347222,"[3,0,15,0,0]"
410,19,17,0.259515,"[2,0,15,0,0]"
411,20,16,0.146484,"[1,0,15,0,0]"
412,21,4,0.46875,"[1,0,3,0,0]"
413,21,12,0,"[0,0,12,0,0]"
414,20,1,0,"[1,0,0,0,0]"
415,19,1,0,"[1,0,0,0,0]"
416,18,3,0.555556,"[2,0,1,0,0]"
417,13,15,0.4,"[0,0,12,0,3]"
418,14,1,0,"[0,0,0,0,1]"
419,14,14,0.306122,"[0,0,12,0,2]"
420,15,7,0,"[0,0,7,0,0]"
421,15,7,0.510204,"[0,0,5,0,2]"
422,11,345,0.908654,"[13,68,50,73,141]"
423,12,31,0.897503,"[3,4,11,2,11]"
424,13,16,0.751953,"[1,4,0,2,9]"
425,14,6,0.763889,"[0,3,0,1,2]"
426,14,10,0.6,"[1,1,0,1,7]"
427,13,15,0.533333,"[2,0,11,0,2]"
428,14,4,0,"[0,0,4,0,0]"
429,14,11,0.661157,"[2,0,7,0,2]"
430,15,2,0,"[2,0,0,0,0]"
431,15,9,0.432099,"[0,0,7,0,2]"
432,12,314,0.899352,"[10,64,39,71,130]"
433,13,273,0.886098,"[5,52,34,66,116]"
434,14,118,0.669168,"[0,51,0,62,5]"
435,15,46,0.648629,"[0,24,0,21,1]"
436,16,39,0.649244,"[0,17,0,21,1]"
437,17,34,0.61635,"[0,12,0,21,1]"
438,18,2,0,"[0,2,0,0,0]"
439,18,32,0.588379,"[0,10,0,21,1]"
440,19,26,0.591716,"[0,10,0,16,0]"
441,20,20,0.625,"[0,10,0,10,0]"
442,21,15,0.6,"[0,6,0,9,0]"
443,22,6,0,"[0,6,0,0,0]"
444,22,9,0,"[0,0,0,9,0]"
445,21,5,0.4,"[0,4,0,1,0]"
446,20,6,0,"[0,0,0,6,0]"
447,19,6,0.347222,"[0,0,0,5,1]"
448,17,5,0,"[0,5,0,0,0]"
449,16,7,0,"[0,7,0,0,0]"
450,15,72,0.665027,"[0,27,0,41,4]"
451,16,17,0.726644,"[0,9,0,6,2]"
452,17,7,0,"[0,7,0,0,0]"
453,17,10,0.7,"[0,2,0,6,2]"
454,16,55,0.608264,"[0,18,0,35,2]"
455,17,23,0.614367,"[0,13,0,10,0]"
456,18,5,0.4,"[0,4,0,1,0]"
457,18,18,0.625,"[0,9,0,9,0]"
458,19,7,0.306122,"[0,1,0,6,0]"
459,19,11,0.495868,"[0,8,0,3,0]"
460,20,7,0.306122,"[0,6,0,1,0]"
461,20,4,0.625,"[0,2,0,2,0]"
462,17,32,0.45166,"[0,5,0,25,2]"
463,18,1,0,"[0,0,0,0,1]"
464,18,31,0.403226,"[0,5,0,25,1]"
465,19,26,0.336538,"[0,3,0,22,1]"
466,20,8,0.46875,"[0,2,0,6,0]"
467,20,18,0.25463,"[0,1,0,16,1]"
468,21,3,0.555556,"[0,1,0,2,0]"
469,21,15,0.155555,"[0,0,0,14,1]"
470,22,3,0.555556,"[0,0,0,2,1]"
471,22,12,0,"[0,0,0,12,0]"
472,19,5,0.6,"[0,2,0,3,0]"
473,14,155,0.546618,"[5,1,34,4,111]"
474,15,130,0.436686,"[3,1,19,4,103]"
475,16,124,0.453629,"[3,1,19,4,97]"
476,17,103,0.139268,"[1,1,0,4,97]"
477,18,5,0.6,"[0,0,0,3,2]"
478,18,98,0.0749689,"[1,1,0,1,95]"
479,19,6,0.347222,"[1,0,0,0,5]"
480,19,92,0.0534617,"[0,1,0,1,90]"
481,20,39,0,"[0,0,0,0,39]"
482,20,53,0.0916695,"[0,1,0,1,51]"
483,21,25,0,"[0,0,0,0,25]"
484,21,28,0.169005,"[0,1,0,1,26]"
485,22,17,0.268166,"[0,1,0,1,15]"
486,23,7,0.561225,"[0,1,0,1,5]"
487,23,10,0,"[0,0,0,0,10]"
488,22,11,0,"[0,0,0,0,11]"
489,17,21,0.21542,"[2,0,19,0,0]"
490,18,20,0.11875,"[1,0,19,0,0]"
491,19,11,0,"[0,0,11,0,0]"
492,19,9,0.246914,"[1,0,8,0,0]"
493,18,1,0,"[1,0,0,0,0]"
494,16,6,0,"[0,0,0,0,6]"
495,15,25,0.664,"[2,0,15,0,8]"
496,16,7,0.306122,"[0,0,6,0,1]"
497,16,18,0.733025,"[2,0,9,0,7]"
498,17,1,0,"[1,0,0,0,0]"
499,17,17,0.683391,"[1,0,9,0,7]"
500,18,8,0.507812,"[1,0,6,0,1]"
501,18,9,0.555556,"[0,0,3,0,6]"
502,13,41,0.941404,"[5,12,5,5,14]"
503,14,14,0.943878,"[5,3,3,1,2]"
504,15,3,0,"[0,3,0,0,0]"
505,15,11,0.847107,"[5,0,3,1,2]"
506,16,3,0,"[3,0,0,0,0]"
507,16,8,0.898438,"[2,0,3,1,2]"
508,14,27,0.829904,"[0,9,2,4,12]"
509,15,13,0.650888,"[0,8,0,4,1]"
510,16,12,0.555556,"[0,8,0,4,0]"
511,17,6,0.347222,"[0,5,0,1,0]"
512,17,6,0.625,"[0,3,0,3,0]"
513,16,1,0,"[0,0,0,0,1]"
514,15,14,0.446428,"[0,1,2,0,11]"
515,16,13,0.325444,"[0,0,2,0,11]"
516,17,10,0,"[0,0,0,0,10]"
517,17,3,0.555556,"[0,0,2,0,1]"
518,16,1,0,"[0,1,0,0,0]"
519,10,364,0.837025,"[28,19,160,30,127]"
520,11,132,0.307765,"[6,1,114,1,10]"
521,12,88,0.394176,"[4,1,72,1,10]"
522,13,6,0.833333,"[1,1,3,0,1]"
523,13,82,0.348007,"[3,0,69,1,9]"
524,14,80,0.330078,"[2,0,68,1,9]"
525,15,64,0.39856,"[2,0,52,1,9]"
526,16,11,0.640496,"[0,0,3,1,7]"
527,17,2,0.625,"[0,0,1,1,0]"
528,17,9,0.432099,"[0,0,2,0,7]"
529,16,53,0.177999,"[2,0,49,0,2]"
530,17,50,0.143,"[1,0,47,0,2]"
531,18,12,0.190972,"[1,0,11,0,0]"
532,19,7,0,"[0,0,7,0,0]"
533,19,5,0.4,"[1,0,4,0,0]"
534,18,38,0.124654,"[0,0,36,0,2]"
535,19,20,0.225,"[0,0,18,0,2]"
536,20,2,0.625,"[0,0,1,0,1]"
537,20,18,0.131173,"[0,0,17,0,1]"
538,21,3,0.555556,"[0,0,2,0,1]"
539,21,15,0,"[0,0,15,0,0]"
540,19,18,0,"[0,0,18,0,0]"
541,17,3,0.555556,"[1,0,2,0,0]"
542,15,16,0,"[0,0,16,0,0]"
543,14,2,0.625,"[1,0,1,0,0]"
544,12,44,0.108471,"[2,0,42,0,0]"
545,13,29,0.160523,"[2,0,27,0,0]"
546,14,9,0,"[0,0,9,0,0]"
547,14,20,0.225,"[2,0,18,0,0]"
548,15,12,0.347222,"[2,0,10,0,0]"
549,16,10,0.225,"[1,0,9,0,0]"
550,16,2,0.625,"[1,0,1,0,0]"
551,15,8,0,"[0,0,8,0,0]"
552,13,15,0,"[0,0,15,0,0]"
553,11,232,0.844651,"[22,18,46,29,117]"
554,12,207,0.812329,"[11,17,42,27,110]"
555,13,121,0.75917,"[3,10,16,22,70]"
556,14,107,0.649402,"[1,10,4,22,70]"
557,15,17,0.614187,"[0,5,0,11,1]"
558,16,3,0,"[0,3,0,0,0]"
559,16,14,0.446429,"[0,2,0,11,1]"
560,17,5,0,"[0,0,0,5,0]"
561,17,9,0.617284,"[0,2,0,6,1]"
562,15,90,0.490123,"[1,5,4,11,69]"
563,16,78,0.263396,"[1,0,2,6,69]"
564,17,39,0.386259,"[1,0,1,5,32]"
565,18,4,0.78125,"[1,0,1,0,2]"
566,18,35,0.306122,"[0,0,0,5,30]"
567,19,12,0,"[0,0,0,0,12]"
568,19,23,0.425331,"[0,0,0,5,18]"
569,20,5,0,"[0,0,0,0,5]"
570,20,18,0.501543,"[0,0,0,5,13]"
571,21,14,0.573979,"[0,0,0,5,9]"
572,22,7,0.510204,"[0,0,0,5,2]"
573,22,7,0,"[0,0,0,0,7]"
574,21,4,0,"[0,0,0,0,4]"
575,17,39,0.123274,"[0,0,1,1,37]"
