id,depth,n_node_samples,impurity,value
44,12,3,0.555556,"[2,0,1,0,0]"
45,11,55,0.633058,"[20,0,33,0,2]"
46,12,5,0,"[0,0,5,0,0]"
47,12,50,0.656,"[20,0,28,0,2]"
48,13,2,0.625,"[1,0,0,0,1]"
49,13,48,0.628255,"[19,0,28,0,1]"
50,14,34,0.655277,"[18,0,15,0,1]"
51,15,20,0.64375,"[7,0,12,0,1]"
52,16,19,0.581717,"[7,0,12,0,0]"
53,17,2,0,"[2,0,0,0,0]"
54,17,17,0.519031,"[5,0,12,0,0]"
55,18,6,0,"[0,0,6,0,0]"
56,18,11,0.619835,"[5,0,6,0,0]"
57,19,9,0.555556,"[3,0,6,0,0]"
58,19,2,0,"[2,0,0,0,0]"
59,16,1,0,"[0,0,0,0,1]"
60,15,14,0.420918,"[11,0,3,0,0]"
61,16,6,0,"[6,0,0,0,0]"
62,16,8,0.585938,"[5,0,3,0,0]"
63,14,14,0.165816,"[1,0,13,0,0]"
64,15,7,0.306122,"[1,0,6,0,0]"
65,15,7,0,"[0,0,7,0,0]"
66,10,19,0.33241,"[16,0,3,0,0]"
67,11,12,0.190972,"[11,0,1,0,0]"
68,12,11,0,"[11,0,0,0,0]"
69,12,1,0,"[0,0,1,0,0]"
70,11,7,0.510204,"[5,0,2,0,0]"
71,8,41,0.425342,"[33,3,3,1,1]"
72,9,37,0.308619,"[32,2,1,1,1]"
73,10,21,0.504535,"[16,2,1,1,1]"
74,11,16,0.625,"[11,2,1,1,1]"
75,12,1,0,"[0,1,0,0,0]"
76,12,15,0.555556,"[11,1,1,1,1]"
77,13,14,0.459184,"[11,0,1,1,1]"
78,14,3,0.833333,"[1,0,0,1,1]"
79,14,11,0.206611,"[10,0,1,0,0]"
80,15,6,0,"[6,0,0,0,0]"
81,15,5,0.4,"[4,0,1,0,0]"
82,13,1,0,"[0,1,0,0,0]"
83,11,5,0,"[5,0,0,0,0]"
84,10,16,0,"[16,0,0,0,0]"
85,9,4,0.78125,"[1,1,2,0,0]"
86,7,150,0.798778,"[75,16,46,2,11]"
87,8,43,0.920768,"[11,16,5,2,9]"
88,9,17,0.916955,"[3,3,3,1,7]"
89,10,4,0,"[0,0,0,0,4]"
90,10,13,0.976331,"[3,3,3,1,3]"
91,11,11,0.950413,"[3,1,3,1,3]"
92,12,8,0.9375,"[3,1,1,1,2]"
93,12,3,0.555556,"[0,0,2,0,1]"
94,11,2,0,"[0,2,0,0,0]"
95,9,26,0.802515,"[8,13,2,1,2]"
96,10,2,0,"[0,2,0,0,0]"
97,10,24,0.828993,"[8,11,2,1,2]"
98,11,12,0.642361,"[2,8,0,1,1]"
99,12,8,0.507812,"[0,6,0,1,1]"
100,12,4,0.625,"[2,2,0,0,0]"
101,11,12,0.815972,"[6,3,2,0,1]"
102,12,8,0.898438,"[2,3,2,0,1]"
103,12,4,0,"[4,0,0,0,0]"
104,8,107,0.618831,"[64,0,41,0,2]"
105,9,92,0.636815,"[52,0,38,0,2]"
106,10,63,0.593348,"[41,0,20,0,2]"
107,11,46,0.6569,"[26,0,18,0,2]"
108,12,24,0.282118,"[21,0,1,0,2]"
109,13,23,0.203214,"[21,0,1,0,1]"
110,14,5,0.4,"[4,0,0,0,1]"
111,14,18,0.131173,"[17,0,1,0,0]"
112,15,16,0,"[16,0,0,0,0]"
113,15,2,0.625,"[1,0,1,0,0]"
114,13,1,0,"[0,0,0,0,1]"
115,12,22,0.43905,"[5,0,17,0,0]"
116,13,19,0.33241,"[3,0,16,0,0]"
117,14,13,0,"[0,0,13,0,0]"
118,14,6,0.625,"[3,0,3,0,0]"
119,13,3,0.555556,"[2,0,1,0,0]"
120,11,17,0.259515,"[15,0,2,0,0]"
121,12,15,0.155555,"[14,0,1,0,0]"
122,13,4,0.46875,"[3,0,1,0,0]"
123,13,11,0,"[11,0,0,0,0]"
124,12,2,0.625,"[1,0,1,0,0]"
125,10,29,0.588585,"[11,0,18,0,0]"
126,11,8,0.273438,"[7,0,1,0,0]"
127,11,21,0.385488,"[4,0,17,0,0]"
128,12,5,0.6,"[2,0,3,0,0]"
129,12,16,0.273438,"[2,0,14,0,0]"
130,13,14,0,"[0,0,14,0,0]"
131,13,2,0,"[2,0,0,0,0]"
132,9,15,0.4,"[12,0,3,0,0]"
133,10,2,0.625,"[1,0,1,0,0]"
134,10,13,0.325444,"[11,0,2,0,0]"
135,11,7,0,"[7,0,0,0,0]"
136,11,6,0.555556,"[4,0,2,0,0]"
137,6,1690,0.976219,"[456,456,224,222,332]"
138,7,1450,0.983637,"[349,388,203,208,302]"
139,8,1237,0.99123,"[258,306,188,200,285]"
140,9,635,0.855583,"[50,288,15,171,111]"
141,10,621,0.858007,"[48,278,15,171,109]"
142,11,195,0.258843,"[4,173,14,1,3]"
143,12,193,0.239335,"[3,173,13,1,3]"
144,13,172,0.112814,"[2,164,3,1,2]"
145,14,29,0.237812,"[0,26,1,0,2]"
146,15,26,0,"[0,26,0,0,0]"
147,15,3,0.555556,"[0,0,1,0,2]"
148,14,143,0.0853343,"[2,138,2,1,0]"
149,15,2,0.625,"[1,0,1,0,0]"
150,15,141,0.0524371,"[1,138,1,1,0]"
151,16,8,0.273438,"[1,7,0,0,0]"
152,16,133,0.0371701,"[0,131,1,1,0]"
153,17,129,0.0192297,"[0,128,0,1,0]"
154,18,23,0.10397,"[0,22,0,1,0]"
155,19,4,0.46875,"[0,3,0,1,0]"
156,19,19,0,"[0,19,0,0,0]"
157,18,106,0,"[0,106,0,0,0]"
158,17,4,0.46875,"[0,3,1,0,0]"
159,13,21,0.731292,"[1,9,10,0,1]"
160,14,15,0.655556,"[0,5,9,0,1]"
161,15,2,0,"[0,0,2,0,0]"
162,15,13,0.695266,"[0,5,7,0,1]"
163,16,6,0.347222,"[0,1,5,0,0]"
164,16,7,0.714286,"[0,4,2,0,1]"
165,14,6,0.625,"[1,4,1,0,0]"
166,12,2,0.625,"[1,0,1,0,0]"
167,11,426,0.884263,"[44,105,1,170,106]"
168,12,270,0.747085,"[8,31,0,144,87]"
169,13,172,0.714829,"[4,12,0,91,65]"
170,14,133,0.728843,"[2,11,0,65,55]"
171,15,87,0.541683,"[0,8,0,63,16]"
172,16,63,0.148652,"[0,4,0,59,0]"
173,17,50,0.096,"[0,2,0,48,0]"
174,18,33,0,"[0,0,0,33,0]"
175,18,17,0.259515,"[0,2,0,15,0]"
176,19,1,0,"[0,1,0,0,0]"
177,19,16,0.146484,"[0,1,0,15,0]"
178,20,10,0,"[0,0,0,10,0]"
179,20,6,0.347222,"[0,1,0,5,0]"
180,17,13,0.325444,"[0,2,0,11,0]"
181,18,8,0,"[0,0,0,8,0]"
182,18,5,0.6,"[0,2,0,3,0]"
183,16,24,0.625,"[0,4,0,4,16]"
184,17,6,0.763889,"[0,3,0,1,2]"
185,17,18,0.455247,"[0,1,0,3,14]"
186,18,6,0,"[0,0,0,0,6]"
187,18,12,0.607639,"[0,1,0,3,8]"
188,19,7,0.765306,"[0,1,0,3,3]"
189,19,5,0,"[0,0,0,0,5]"
190,15,46,0.341446,"[2,3,0,2,39]"
191,16,23,0.463138,"[2,1,0,2,18]"
192,17,22,0.392562,"[2,0,0,2,18]"
193,18,7,0,"[0,0,0,0,7]"
194,18,15,0.533333,"[2,0,0,2,11]"
195,19,9,0.740741,"[2,0,0,2,5]"
196,19,6,0,"[0,0,0,0,6]"
197,17,1,0,"[0,1,0,0,0]"
198,16,23,0.198488,"[0,2,0,0,21]"
199,17,19,0.124654,"[0,1,0,0,18]"
200,18,9,0,"[0,0,0,0,9]"
201,18,10,0.225,"[0,1,0,0,9]"
202,17,4,0.46875,"[0,1,0,0,3]"
203,14,39,0.608152,"[2,1,0,26,10]"
204,15,36,0.549768,"[1,0,0,25,10]"
205,16,33,0.475207,"[1,0,0,25,7]"
206,17,1,0,"[0,0,0,0,1]"
207,17,32,0.441895,"[1,0,0,25,6]"
208,18,13,0.650887,"[1,0,0,8,4]"
209,19,3,0,"[0,0,0,3,0]"
210,19,10,0.725,"[1,0,0,5,4]"
211,18,19,0.235457,"[0,0,0,17,2]"
212,19,3,0.555556,"[0,0,0,2,1]"
213,19,16,0.146484,"[0,0,0,15,1]"
214,20,1,0,"[0,0,0,0,1]"
215,20,15,0,"[0,0,0,15,0]"
216,16,3,0,"[0,0,0,0,3]"
217,15,3,0.833333,"[1,1,0,1,0]"
218,13,98,0.772334,"[4,19,0,53,22]"
219,14,15,0.855555,"[1,5,0,3,6]"
220,15,10,0.875,"[1,4,0,3,2]"
221,15,5,0.4,"[0,1,0,0,4]"
222,14,83,0.71273,"[3,14,0,50,16]"
223,15,3,0,"[3,0,0,0,0]"
224,15,80,0.673438,"[0,14,0,50,16]"
225,16,64,0.530396,"[0,10,0,47,7]"
226,17,1,0,"[0,0,0,0,1]"
227,17,63,0.511464,"[0,10,0,47,6]"
228,18,7,0.714286,"[0,4,0,1,2]"
229,18,56,0.385842,"[0,6,0,46,4]"
230,19,53,0.331079,"[0,6,0,45,2]"
231,20,29,0.0832343,"[0,0,0,28,1]"
232,21,14,0,"[0,0,0,14,0]"
233,21,15,0.155555,"[0,0,0,14,1]"
234,22,5,0.4,"[0,0,0,4,1]"
235,22,10,0,"[0,0,0,10,0]"
236,20,24,0.542535,"[0,6,0,17,1]"
237,21,20,0.60625,"[0,6,0,13,1]"
238,22,5,0.6,"[0,3,0,2,0]"
239,22,15,0.522222,"[0,3,0,11,1]"
240,23,7,0,"[0,0,0,7,0]"
241,23,8,0.742188,"[0,3,0,4,1]"
242,21,4,0,"[0,0,0,4,0]"
243,19,3,0.555556,"[0,0,0,1,2]"
244,16,16,0.732422,"[0,4,0,3,9]"
245,17,4,0.46875,"[0,0,0,3,1]"
246,17,12,0.555556,"[0,4,0,0,8]"
247,18,6,0.625,"[0,3,0,0,3]"
248,18,6,0.347222,"[0,1,0,0,5]"
249,12,156,0.848845,"[36,74,1,26,19]"
250,13,14,0.752551,"[8,3,0,2,1]"
251,14,3,0.555556,"[1,2,0,0,0]"
252,14,11,0.681818,"[7,1,0,2,1]"
253,15,4,0,"[4,0,0,0,0]"
254,15,7,0.867347,"[3,1,0,2,1]"
255,13,142,0.833044,"[28,71,1,24,18]"
256,14,70,0.930612,"[15,24,1,15,15]"
257,15,16,0.761719,"[3,3,0,9,1]"
258,16,13,0.576923,"[0,3,0,9,1]"
259,17,11,0.371901,"[0,2,0,9,0]"
260,18,5,0.6,"[0,2,0,3,0]"
261,18,6,0,"[0,0,0,6,0]"
262,17,2,0.625,"[0,1,0,0,1]"
263,16,3,0,"[3,0,0,0,0]"
264,15,54,0.899348,"[12,21,1,6,14]"
265,16,17,0.778547,"[3,6,0,0,8]"
266,17,15,0.8,"[3,6,0,0,6]"
267,18,14,0.765306,"[2,6,0,0,6]"
268,19,12,0.763889,"[2,6,0,0,4]"
269,20,3,0.555556,"[1,0,0,0,2]"
270,20,9,0.617284,"[1,6,0,0,2]"
271,19,2,0,"[0,0,0,0,2]"
272,18,1,0,"[1,0,0,0,0]"
273,17,2,0,"[0,0,0,0,2]"
274,16,37,0.903944,"[9,15,1,6,6]"
275,17,11,0.88843,"[3,1,0,4,3]"
276,18,8,0.742188,"[1,0,0,4,3]"
277,18,3,0.555556,"[2,1,0,0,0]"
278,17,26,0.795118,"[6,14,1,2,3]"
279,18,9,0.740741,"[5,2,0,0,2]"
280,18,17,0.596886,"[1,12,1,2,1]"
281,19,13,0.473373,"[0,10,0,2,1]"
282,20,9,0.617284,"[0,6,0,2,1]"
283,20,4,0,"[0,4,0,0,0]"
284,19,4,0.78125,"[1,2,1,0,0]"
285,14,72,0.6549,"[13,47,0,9,3]"
286,15,54,0.46725,"[3,42,0,7,2]"
287,16,14,0.880102,"[3,6,0,3,2]"
288,17,4,0.46875,"[1,0,0,3,0]"
289,17,10,0.7,"[2,6,0,0,2]"
290,16,40,0.225,"[0,36,0,4,0]"
291,17,37,0.186267,"[0,34,0,3,0]"
292,18,17,0.363322,"[0,14,0,3,0]"
293,19,5,0,"[0,5,0,0,0]"
294,19,12,0.46875,"[0,9,0,3,0]"
295,20,3,0.555556,"[0,1,0,2,0]"
296,20,9,0.246914,"[0,8,0,1,0]"
297,18,20,0,"[0,20,0,0,0]"
298,17,3,0.555556,"[0,2,0,1,0]"
299,15,18,0.748457,"[10,5,0,2,1]"
300,16,1,0,"[0,0,0,1,0]"
301,16,17,0.700692,"[10,5,0,1,1]"
302,17,7,0.306122,"[6,0,0,1,0]"
303,17,10,0.725,"[4,5,0,0,1]"
304,10,14,0.561225,"[2,10,0,0,2]"
305,11,13,0.473373,"[1,10,0,0,2]"
306,12,3,0.555556,"[0,1,0,0,2]"
307,12,10,0.225,"[1,9,0,0,0]"
308,11,1,0,"[1,0,0,0,0]"
309,9,602,0.889098,"[208,18,173,29,174]"
310,10,24,0.646701,"[15,2,7,0,0]"
311,11,13,0.621302,"[6,0,7,0,0]"
312,12,5,0,"[0,0,5,0,0]"
313,12,8,0.46875,"[6,0,2,0,0]"
314,11,11,0.371901,"[9,2,0,0,0]"
315,12,3,0.555556,"[1,2,0,0,0]"
316,12,8,0,"[8,0,0,0,0]"
317,10,578,0.890143,"[193,16,166,29,174]"
318,11,510,0.887188,"[143,10,160,28,169]"
319,12,104,0.692724,"[49,2,49,0,4]"
320,13,45,0.607407,"[14,0,29,0,2]"
321,14,15,0.655556,"[9,0,5,0,1]"
322,15,4,0.78125,"[1,0,2,0,1]"
323,15,11,0.495868,"[8,0,3,0,0]"
324,16,1,0,"[0,0,1,0,0]"
325,16,10,0.4,"[8,0,2,0,0]"
326,14,30,0.413889,"[5,0,24,0,1]"
327,15,3,0.555556,"[2,0,1,0,0]"
328,15,27,0.325789,"[3,0,23,0,1]"
329,16,2,0.625,"[0,0,1,0,1]"
330,16,25,0.264,"[3,0,22,0,0]"
331,17,23,0.198488,"[2,0,21,0,0]"
332,18,7,0.510204,"[2,0,5,0,0]"
333,18,16,0,"[0,0,16,0,0]"
334,17,2,0.625,"[1,0,1,0,0]"
335,13,59,0.663602,"[35,2,20,0,2]"
336,14,49,0.712203,"[25,2,20,0,2]"
337,15,40,0.73125,"[16,2,20,0,2]"
338,16,2,0,"[2,0,0,0,0]"
339,16,38,0.727147,"[14,2,20,0,2]"
340,17,31,0.764828,"[14,2,13,0,2]"
341,18,23,0.775047,"[7,2,12,0,2]"
342,19,15,0.766667,"[7,1,6,0,1]"
343,20,7,0.510204,"[2,0,5,0,0]"
344,20,8,0.703125,"[5,1,1,0,1]"
345,19,8,0.507812,"[0,1,6,0,1]"
346,18,8,0.273438,"[7,0,1,0,0]"
347,17,7,0,"[0,0,7,0,0]"
348,15,9,0,"[9,0,0,0,0]"
349,14,10,0,"[10,0,0,0,0]"
350,12,406,0.876674,"[94,8,111,28,165]"
351,13,395,0.873386,"[92,8,106,26,163]"
352,14,86,0.704773,"[20,0,51,0,15]"
353,15,28,0.436862,"[1,0,22,0,5]"
354,16,24,0.360243,"[1,0,20,0,3]"
355,17,22,0.294421,"[0,0,19,0,3]"
356,18,15,0,"[0,0,15,0,0]"
357,18,7,0.612245,"[0,0,4,0,3]"
358,17,2,0.625,"[1,0,1,0,0]"
359,16,4,0.625,"[0,0,2,0,2]"
360,15,58,0.766201,"[19,0,29,0,10]"
361,16,39,0.772518,"[16,0,17,0,6]"
362,17,14,0.803571,"[3,0,6,0,5]"
363,18,2,0,"[2,0,0,0,0]"
364,18,12,0.711806,"[1,0,6,0,5]"
365,19,6,0.347222,"[1,0,0,0,5]"
366,19,6,0,"[0,0,6,0,0]"
367,17,25,0.668,"[13,0,11,0,1]"
368,18,10,0.675,"[6,0,3,0,1]"
369,18,15,0.622222,"[7,0,8,0,0]"
370,19,10,0.525,"[3,0,7,0,0]"
371,19,5,0.4,"[4,0,1,0,0]"
372,16,19,0.66482,"[3,0,12,0,4]"
373,17,7,0.816326,"[3,0,2,0,2]"
374,17,12,0.347222,"[0,0,10,0,2]"
375,18,5,0.6,"[0,0,3,0,2]"
376,18,7,0,"[0,0,7,0,0]"
377,14,309,0.846085,"[72,8,55,26,148]"
378,15,226,0.695189,"[41,7,10,26,142]"
379,16,221,0.679091,"[37,7,10,25,142]"
380,17,12,0.503472,"[2,1,0,9,0]"
381,18,11,0.392562,"[1,1,0,9,0]"
382,19,10,0.225,"[1,0,0,9,0]"
383,19,1,0,"[0,1,0,0,0]"
384,18,1,0,"[1,0,0,0,0]"
385,17,209,0.626703,"[35,6,10,16,142]"
386,18,192,0.548842,"[21,6,8,16,141]"
387,19,4,0.78125,"[2,1,0,0,1]"
388,19,188,0.531844,"[19,5,8,16,140]"
389,20,36,0.810185,"[8,0,2,8,18]"
390,21,31,0.728408,"[3,0,2,8,18]"
391,22,1,0,"[0,0,1,0,0]"
392,22,30,0.697222,"[3,0,1,8,18]"
393,23,19,0.242382,"[1,0,0,1,17]"
394,24,18,0.131173,"[0,0,0,1,17]"
395,25,9,0.246914,"[0,0,0,1,8]"
396,25,9,0,"[0,0,0,0,9]"
397,24,1,0,"[1,0,0,0,0]"
398,23,11,0.681818,"[2,0,1,7,1]"
399,24,7,0,"[0,0,0,7,0]"
400,24,4,0.78125,"[2,0,1,0,1]"
401,21,5,0,"[5,0,0,0,0]"
402,20,152,0.431419,"[11,5,6,8,122]"
403,21,149,0.414058,"[9,5,6,8,121]"
404,22,2,0.625,"[0,1,1,0,0]"
405,22,147,0.392313,"[9,4,5,8,121]"
406,23,140,0.409311,"[9,4,5,8,114]"
407,24,138,0.386342,"[8,3,5,8,114]"
408,25,133,0.339335,"[6,3,3,8,113]"
409,26,9,0.771605,"[1,1,0,2,5]"
410,26,124,0.295753,"[5,2,3,6,108]"
411,27,119,0.235506,"[3,1,3,5,107]"
412,28,109,0.131933,"[0,0,3,3,103]"
413,29,107,0.112674,"[0,0,2,3,102]"
414,30,3,0.555556,"[0,0,1,0,2]"
415,30,104,0.093149,"[0,0,1,3,100]"
416,31,100,0.07275,"[0,0,0,3,97]"
417,32,2,0.625,"[0,0,0,1,1]"
418,32,98,0.0499791,"[0,0,0,2,96]"
419,33,87,0,"[0,0,0,0,87]"
420,33,11,0.371901,"[0,0,0,2,9]"
421,34,4,0,"[0,0,0,0,4]"
422,34,7,0.510204,"[0,0,0,2,5]"
423,31,4,0.46875,"[0,0,1,0,3]"
424,29,2,0.625,"[0,0,1,0,1]"
425,28,10,0.875,"[3,1,0,2,4]"
426,27,5,0.9,"[2,1,0,1,1]"
427,25,5,0.8,"[2,0,2,0,1]"
428,24,2,0.625,"[1,1,0,0,0]"
429,23,7,0,"[0,0,0,0,7]"
430,21,3,0.555556,"[2,0,0,0,1]"
431,18,17,0.380623,"[14,0,2,0,1]"
432,19,12,0.503472,"[9,0,2,0,1]"
433,20,3,0.833333,"[1,0,1,0,1]"
434,20,9,0.246914,"[8,0,1,0,0]"
435,19,5,0,"[5,0,0,0,0]"
436,16,5,0.4,"[4,0,0,1,0]"
437,15,83,0.701481,"[31,1,45,0,6]"
438,16,57,0.665589,"[29,1,26,0,1]"
439,17,40,0.645312,"[14,1,24,0,1]"
440,18,19,0.242382,"[1,1,17,0,0]"
441,19,3,0.555556,"[0,1,2,0,0]"
442,19,16,0.146484,"[1,0,15,0,0]"
443,20,13,0,"[0,0,13,0,0]"
444,20,3,0.555556,"[1,0,2,0,0]"
445,18,21,0.629252,"[13,0,7,0,1]"
446,19,13,0.710059,"[6,0,6,0,1]"
447,20,8,0.664062,"[2,0,5,0,1]"
448,20,5,0.4,"[4,0,1,0,0]"
449,19,8,0.273438,"[7,0,1,0,0]"
450,17,17,0.259515,"[15,0,2,0,0]"
451,18,2,0,"[0,0,2,0,0]"
452,18,15,0,"[15,0,0,0,0]"
453,16,26,0.528846,"[2,0,19,0,5]"
454,17,2,0.625,"[1,0,1,0,0]"
455,17,24,0.490451,"[1,0,18,0,5]"
456,18,8,0.625,"[0,0,4,0,4]"
457,18,16,0.283203,"[1,0,14,0,1]"
458,19,2,0.625,"[0,0,1,0,1]"
459,19,14,0.165816,"[1,0,13,0,0]"
460,20,8,0,"[0,0,8,0,0]"
461,20,6,0.347222,"[1,0,5,0,0]"
462,13,11,0.867769,"[2,0,5,2,2]"
463,14,6,0.347222,"[1,0,5,0,0]"
464,14,5,0.8,"[1,0,0,2,2]"
465,11,68,0.547686,"[50,6,6,1,5]"
466,12,37,0.639153,"[25,3,5,1,3]"
467,13,33,0.55326,"[24,1,5,1,2]"
468,14,9,0.833333,"[4,0,3,1,1]"
469,14,24,0.368924,"[20,1,2,0,1]"
470,15,15,0.155555,"[14,0,1,0,0]"
471,16,12,0,"[12,0,0,0,0]"
472,16,3,0.555556,"[2,0,1,0,0]"
473,15,9,0.648148,"[6,1,1,0,1]"
474,13,4,0.78125,"[1,2,0,0,1]"
475,12,31,0.418835,"[25,3,1,0,2]"
476,13,29,0.312128,"[25,1,1,0,2]"
477,14,26,0.262574,"[23,1,0,0,2]"
478,15,12,0.503472,"[9,1,0,0,2]"
479,16,3,0.555556,"[2,1,0,0,0]"
480,16,9,0.432099,"[7,0,0,0,2]"
481,15,14,0,"[14,0,0,0,0]"
482,14,3,0.555556,"[2,0,1,0,0]"
483,13,2,0,"[0,2,0,0,0]"
484,8,213,0.820659,"[91,82,15,8,17]"
485,9,170,0.840052,"[75,58,13,8,16]"
486,10,81,0.713687,"[17,49,0,5,10]"
487,11,61,0.660441,"[7,40,0,5,9]"
488,12,6,0.902778,"[1,2,0,1,2]"
489,12,55,0.61157,"[6,38,0,4,7]"
490,13,26,0.336538,"[3,22,0,1,0]"
491,14,14,0.165816,"[0,13,0,1,0]"
492,15,5,0.4,"[0,4,0,1,0]"
493,15,9,0,"[0,9,0,0,0]"
494,14,12,0.46875,"[3,9,0,0,0]"
495,15,4,0.625,"[2,2,0,0,0]"
496,15,8,0.273438,"[1,7,0,0,0]"
497,13,29,0.769917,"[3,16,0,3,7]"
498,14,20,0.64375,"[1,12,0,0,7]"
499,15,5,0.4,"[0,1,0,0,4]"
500,15,15,0.522222,"[1,11,0,0,3]"
501,16,4,0,"[0,4,0,0,0]"
502,16,11,0.640496,"[1,7,0,0,3]"
503,17,6,0,"[0,6,0,0,0]"
504,17,5,0.7,"[1,1,0,0,3]"
505,14,9,0.802469,"[2,4,0,3,0]"
506,11,20,0.68125,"[10,9,0,0,1]"
507,12,8,0.507812,"[1,6,0,0,1]"
508,12,12,0.46875,"[9,3,0,0,0]"
509,13,11,0.371901,"[9,2,0,0,0]"
510,14,3,0.555556,"[1,2,0,0,0]"
511,14,8,0,"[8,0,0,0,0]"
512,13,1,0,"[0,1,0,0,0]"
513,10,89,0.672579,"[58,9,13,3,6]"
514,11,59,0.776357,"[33,6,13,3,4]"
515,12,5,0,"[5,0,0,0,0]"
516,12,54,0.815329,"[28,6,13,3,4]"
517,13,33,0.906795,"[11,3,12,3,4]"
518,14,20,0.85,"[10,3,1,3,3]"
519,15,9,0.462963,"[7,1,0,0,1]"
520,15,11,0.971074,"[3,2,1,3,2]"
521,16,5,0.8,"[2,2,1,0,0]"
522,16,6,0.763889,"[1,0,0,3,2]"
523,14,13,0.340237,"[1,0,11,0,1]"
524,15,12,0.190972,"[0,0,11,0,1]"
525,16,6,0.347222,"[0,0,5,0,1]"
526,16,6,0,"[0,0,6,0,0]"
527,15,1,0,"[1,0,0,0,0]"
528,13,21,0.402494,"[17,3,1,0,0]"
529,14,13,0.576923,"[9,3,1,0,0]"
530,15,12,0.46875,"[9,3,0,0,0]"
531,16,3,0.555556,"[1,2,0,0,0]"
532,16,9,0.246914,"[8,1,0,0,0]"
533,15,1,0,"[0,0,1,0,0]"
534,14,8,0,"[8,0,0,0,0]"
535,11,30,0.363889,"[25,3,0,0,2]"
536,12,25,0.272,"[22,1,0,0,2]"
537,13,8,0.46875,"[6,0,0,0,2]"
538,13,17,0.138408,"[16,1,0,0,0]"
539,14,5,0.4,"[4,1,0,0,0]"
540,14,12,0,"[12,0,0,0,0]"
541,12,5,0.6,"[3,2,0,0,0]"
542,9,43,0.684154,"[16,24,2,0,1]"
543,10,12,0.78125,"[6,4,1,0,1]"
544,11,2,0,"[2,0,0,0,0]"
545,11,10,0.825,"[4,4,1,0,1]"
546,10,31,0.598335,"[10,20,1,0,0]"
547,11,4,0.46875,"[3,0,1,0,0]"
548,11,27,0.48011,"[7,20,0,0,0]"
549,12,4,0,"[4,0,0,0,0]"
550,12,23,0.283554,"[3,20,0,0,0]"
551,13,9,0,"[0,9,0,0,0]"
552,13,14,0.420918,"[3,11,0,0,0]"
553,14,3,0.555556,"[2,1,0,0,0]"
554,14,11,0.206611,"[1,10,0,0,0]"
555,15,5,0.4,"[1,4,0,0,0]"
556,15,6,0,"[0,6,0,0,0]"
557,7,240,0.867839,"[107,68,21,14,30]"
558,8,129,0.830779,"[32,64,3,14,16]"
559,9,14,0.306122,"[2,12,0,0,0]"
560,10,2,0.625,"[1,1,0,0,0]"
561,10,12,0.190972,"[1,11,0,0,0]"
562,11,1,0,"[1,0,0,0,0]"
563,11,11,0,"[0,11,0,0,0]"
564,9,115,0.865785,"[30,52,3,14,16]"
565,10,110,0.881198,"[30,47,3,14,16]"
566,11,54,0.659293,"[11,35,0,4,4]"
567,12,52,0.631472,"[9,35,0,4,4]"
568,13,44,0.437758,"[1,35,0,4,4]"
569,14,42,0.408163,"[0,34,0,4,4]"
570,15,7,0,"[0,7,0,0,0]"
571,15,35,0.473469,"[0,27,0,4,4]"
572,16,8,0.742188,"[0,3,0,1,4]"
573,16,27,0.246914,"[0,24,0,3,0]"
