id,depth,n_node_samples,impurity,value
132,14,11,0.909091,"[2,3,0,2,4]"
133,15,9,0.802469,"[0,3,0,2,4]"
134,15,2,0,"[2,0,0,0,0]"
135,12,39,0.652531,"[3,26,1,4,5]"
136,13,37,0.597151,"[2,26,1,3,5]"
137,14,34,0.482266,"[0,26,0,3,5]"
138,15,4,0.625,"[0,2,0,2,0]"
139,15,30,0.413889,"[0,24,0,1,5]"
140,16,29,0.368609,"[0,24,0,1,4]"
141,17,18,0.532407,"[0,13,0,1,4]"
142,18,13,0.650887,"[0,8,0,1,4]"
143,19,2,0.625,"[0,0,0,1,1]"
144,19,11,0.495868,"[0,8,0,0,3]"
145,20,9,0.246914,"[0,8,0,0,1]"
146,20,2,0,"[0,0,0,0,2]"
147,18,5,0,"[0,5,0,0,0]"
148,17,11,0,"[0,11,0,0,0]"
149,16,1,0,"[0,0,0,0,1]"
150,14,3,0.555556,"[2,0,1,0,0]"
151,13,2,0.625,"[1,0,0,1,0]"
152,11,281,0.903516,"[66,25,84,7,99]"
153,12,48,0.777995,"[27,10,3,4,4]"
154,13,5,0.6,"[0,3,0,2,0]"
155,13,43,0.704435,"[27,7,3,2,4]"
156,14,1,0,"[0,1,0,0,0]"
157,14,42,0.687358,"[27,6,3,2,4]"
158,15,34,0.752595,"[20,6,2,2,4]"
159,16,2,0.625,"[0,1,0,1,0]"
160,16,32,0.705566,"[20,5,2,1,4]"
161,17,4,0.78125,"[0,1,1,0,2]"
162,17,28,0.577168,"[20,4,1,1,2]"
163,18,17,0.138408,"[16,1,0,0,0]"
164,19,15,0,"[15,0,0,0,0]"
165,19,2,0.625,"[1,1,0,0,0]"
166,18,11,0.929752,"[4,3,1,1,2]"
167,19,2,0,"[2,0,0,0,0]"
168,19,9,0.95679,"[2,3,1,1,2]"
169,15,8,0.273438,"[7,0,1,0,0]"
170,12,233,0.850725,"[39,15,81,3,95]"
171,13,98,0.715587,"[22,1,58,1,16]"
172,14,1,0,"[1,0,0,0,0]"
173,14,97,0.710224,"[21,1,58,1,16]"
174,15,5,0,"[0,0,5,0,0]"
175,15,92,0.731923,"[21,1,53,1,16]"
176,16,17,0.908304,"[6,1,5,1,4]"
177,17,4,0.46875,"[3,0,0,0,1]"
178,17,13,0.91716,"[3,1,5,1,3]"
179,18,2,0.625,"[0,1,0,0,1]"
180,18,11,0.847107,"[3,0,5,1,2]"
181,19,2,0.625,"[0,0,0,1,1]"
182,19,9,0.709876,"[3,0,5,0,1]"
183,16,75,0.656,"[15,0,48,0,12]"
184,17,16,0.78125,"[4,0,4,0,8]"
185,18,11,0.661157,"[2,0,2,0,7]"
186,19,8,0.46875,"[0,0,2,0,6]"
187,19,3,0.555556,"[2,0,0,0,1]"
188,18,5,0.8,"[2,0,2,0,1]"
189,17,59,0.505602,"[11,0,44,0,4]"
190,18,1,0,"[1,0,0,0,0]"
191,18,58,0.487515,"[10,0,44,0,4]"
192,19,5,0.4,"[4,0,1,0,0]"
193,19,53,0.404058,"[6,0,43,0,4]"
194,20,13,0.680473,"[2,0,8,0,3]"
195,21,8,0.273438,"[0,0,7,0,1]"
196,21,5,0.8,"[2,0,1,0,2]"
197,20,40,0.279688,"[4,0,35,0,1]"
198,21,12,0,"[0,0,12,0,0]"
199,21,28,0.379464,"[4,0,23,0,1]"
200,22,2,0,"[2,0,0,0,0]"
201,22,26,0.262574,"[2,0,23,0,1]"
202,23,22,0.211777,"[1,0,20,0,1]"
203,24,1,0,"[1,0,0,0,0]"
204,24,21,0.113379,"[0,0,20,0,1]"
205,25,3,0.555556,"[0,0,2,0,1]"
206,25,18,0,"[0,0,18,0,0]"
207,23,4,0.46875,"[1,0,3,0,0]"
208,13,135,0.752126,"[17,14,23,2,79]"
209,14,95,0.5241,"[4,12,6,2,71]"
210,15,88,0.463262,"[3,8,6,2,69]"
211,16,78,0.396532,"[2,5,5,2,64]"
212,17,1,0,"[0,0,1,0,0]"
213,17,77,0.376117,"[2,5,4,2,64]"
214,18,14,0,"[0,0,0,0,14]"
215,18,63,0.447216,"[2,5,4,2,50]"
216,19,5,0.7,"[0,1,3,0,1]"
217,19,58,0.348543,"[2,4,1,2,49]"
218,20,14,0.727041,"[1,4,0,1,8]"
219,21,13,0.650887,"[0,4,0,1,8]"
220,22,12,0.607639,"[0,3,0,1,8]"
221,23,11,0.53719,"[0,2,0,1,8]"
222,24,6,0.763889,"[0,2,0,1,3]"
223,24,5,0,"[0,0,0,0,5]"
224,23,1,0,"[0,1,0,0,0]"
225,22,1,0,"[0,1,0,0,0]"
226,21,1,0,"[1,0,0,0,0]"
227,20,44,0.162707,"[1,0,1,1,41]"
228,21,17,0,"[0,0,0,0,17]"
229,21,27,0.257202,"[1,0,1,1,24]"
230,22,8,0.703125,"[1,0,1,1,5]"
231,22,19,0,"[0,0,0,0,19]"
232,16,10,0.8,"[1,3,1,0,5]"
233,15,7,0.714286,"[1,4,0,0,2]"
234,14,40,0.839062,"[13,2,17,0,8]"
235,15,31,0.772633,"[7,2,17,0,5]"
236,16,10,0.875,"[4,1,2,0,3]"
237,16,21,0.572562,"[3,1,15,0,2]"
238,17,19,0.450139,"[2,1,15,0,1]"
239,18,6,0,"[0,0,6,0,0]"
240,18,13,0.606509,"[2,1,9,0,1]"
241,19,4,0,"[0,0,4,0,0]"
242,19,9,0.771605,"[2,1,5,0,1]"
243,17,2,0.625,"[1,0,0,0,1]"
244,15,9,0.555556,"[6,0,0,0,3]"
245,9,31,0.897503,"[12,6,1,3,9]"
246,10,26,0.91716,"[8,5,1,3,9]"
247,11,10,0.8,"[5,3,0,1,1]"
248,11,16,0.849609,"[3,2,1,2,8]"
249,12,4,0,"[0,0,0,0,4]"
250,12,12,0.954861,"[3,2,1,2,4]"
251,13,9,0.864198,"[0,2,1,2,4]"
252,13,3,0,"[3,0,0,0,0]"
253,10,5,0.4,"[4,1,0,0,0]"
254,8,157,0.813927,"[54,72,3,21,7]"
255,9,15,0.7,"[0,7,0,7,1]"
256,10,12,0.677083,"[0,7,0,4,1]"
257,11,10,0.575,"[0,7,0,2,1]"
258,11,2,0,"[0,0,0,2,0]"
259,10,3,0,"[0,0,0,3,0]"
260,9,142,0.792377,"[54,65,3,14,6]"
261,10,109,0.726159,"[23,65,2,14,5]"
262,11,79,0.439833,"[1,62,0,14,2]"
263,12,5,0,"[0,5,0,0,0]"
264,12,74,0.462473,"[1,57,0,14,2]"
265,13,62,0.381764,"[1,51,0,8,2]"
266,14,11,0,"[0,11,0,0,0]"
267,14,51,0.447905,"[1,40,0,8,2]"
268,15,14,0,"[0,14,0,0,0]"
269,15,37,0.569759,"[1,26,0,8,2]"
270,16,36,0.545911,"[1,26,0,7,2]"
271,17,1,0,"[0,0,0,1,0]"
272,17,35,0.518367,"[1,26,0,6,2]"
273,18,18,0.246914,"[0,16,0,2,0]"
274,19,9,0.432099,"[0,7,0,2,0]"
275,19,9,0,"[0,9,0,0,0]"
276,18,17,0.726644,"[1,10,0,4,2]"
277,19,15,0.777778,"[1,8,0,4,2]"
278,20,5,0,"[0,5,0,0,0]"
279,20,10,0.875,"[1,3,0,4,2]"
280,19,2,0,"[0,2,0,0,0]"
281,16,1,0,"[0,0,0,1,0]"
282,13,12,0.625,"[0,6,0,6,0]"
283,14,7,0.306122,"[0,6,0,1,0]"
284,14,5,0,"[0,0,0,5,0]"
285,11,30,0.547222,"[22,3,2,0,3]"
286,12,4,0.625,"[2,2,0,0,0]"
287,12,26,0.484468,"[20,1,2,0,3]"
288,13,25,0.432,"[20,1,2,0,2]"
289,14,17,0.268166,"[15,1,0,0,1]"
290,15,2,0.625,"[1,1,0,0,0]"
291,15,15,0.155555,"[14,0,0,0,1]"
292,16,8,0,"[8,0,0,0,0]"
293,16,7,0.306122,"[6,0,0,0,1]"
294,14,8,0.664062,"[5,0,2,0,1]"
295,13,1,0,"[0,0,0,0,1]"
296,10,33,0.144628,"[31,0,1,0,1]"
297,11,10,0.225,"[9,0,0,0,1]"
298,11,23,0.10397,"[22,0,1,0,0]"
299,12,6,0.347222,"[5,0,1,0,0]"
300,12,17,0,"[17,0,0,0,0]"
301,6,132,0.286961,"[115,1,14,1,1]"
302,7,126,0.252582,"[112,1,11,1,1]"
303,8,77,0.184685,"[71,1,3,1,1]"
304,9,12,0.503472,"[9,1,2,0,0]"
305,10,10,0.4,"[8,0,2,0,0]"
306,10,2,0.625,"[1,1,0,0,0]"
307,9,65,0.111834,"[62,0,1,1,1]"
308,10,6,0.347222,"[5,0,0,1,0]"
309,10,59,0.0825911,"[57,0,1,0,1]"
310,11,2,0.625,"[1,0,0,0,1]"
311,11,57,0.0430901,"[56,0,1,0,0]"
312,12,9,0.246914,"[8,0,1,0,0]"
313,12,48,0,"[48,0,0,0,0]"
314,8,49,0.341524,"[41,0,8,0,0]"
315,9,36,0.432099,"[28,0,8,0,0]"
316,10,35,0.4,"[28,0,7,0,0]"
317,11,4,0.625,"[2,0,2,0,0]"
318,11,31,0.338189,"[26,0,5,0,0]"
319,12,21,0.453515,"[16,0,5,0,0]"
320,13,7,0,"[7,0,0,0,0]"
321,13,14,0.573979,"[9,0,5,0,0]"
322,14,6,0.625,"[3,0,3,0,0]"
323,14,8,0.46875,"[6,0,2,0,0]"
324,12,10,0,"[10,0,0,0,0]"
325,10,1,0,"[0,0,1,0,0]"
326,9,13,0,"[13,0,0,0,0]"
327,7,6,0.625,"[3,0,3,0,0]"
328,5,173,0.680277,"[102,56,4,9,2]"
329,6,100,0.64175,"[64,27,2,6,1]"
330,7,20,0.41875,"[16,3,1,0,0]"
331,8,14,0.165816,"[13,1,0,0,0]"
332,9,5,0.4,"[4,1,0,0,0]"
333,9,9,0,"[9,0,0,0,0]"
334,8,6,0.763889,"[3,2,1,0,0]"
335,7,80,0.680078,"[48,24,1,6,1]"
336,8,6,0.555556,"[2,4,0,0,0]"
337,8,74,0.667001,"[46,20,1,6,1]"
338,9,29,0.799643,"[9,14,0,5,1]"
339,10,19,0.782548,"[9,7,0,2,1]"
340,11,9,0.617284,"[4,5,0,0,0]"
341,11,10,0.825,"[5,2,0,2,1]"
342,10,10,0.525,"[0,7,0,3,0]"
343,9,45,0.381481,"[37,6,1,1,0]"
344,10,19,0.124654,"[18,0,0,1,0]"
345,11,16,0,"[16,0,0,0,0]"
346,11,3,0.555556,"[2,0,0,1,0]"
347,10,26,0.514053,"[19,6,1,0,0]"
348,11,4,0.46875,"[1,3,0,0,0]"
349,11,22,0.387397,"[18,3,1,0,0]"
350,12,1,0,"[0,1,0,0,0]"
351,12,21,0.31746,"[18,2,1,0,0]"
352,13,11,0,"[11,0,0,0,0]"
353,13,10,0.575,"[7,2,1,0,0]"
354,6,73,0.710734,"[38,29,2,3,1]"
355,7,19,0.415512,"[15,4,0,0,0]"
356,8,4,0.625,"[2,2,0,0,0]"
357,8,15,0.288889,"[13,2,0,0,0]"
358,9,13,0.177515,"[12,1,0,0,0]"
359,10,12,0,"[12,0,0,0,0]"
360,10,1,0,"[0,1,0,0,0]"
361,9,2,0.625,"[1,1,0,0,0]"
362,7,54,0.749314,"[23,25,2,3,1]"
363,8,23,0.293006,"[2,20,0,1,0]"
364,9,12,0.503472,"[2,9,0,1,0]"
365,10,9,0,"[0,9,0,0,0]"
366,10,3,0.555556,"[2,0,0,1,0]"
367,9,11,0,"[0,11,0,0,0]"
368,8,31,0.632154,"[21,5,2,2,1]"
369,9,25,0.492,"[19,4,1,1,0]"
370,10,10,0.225,"[9,0,0,1,0]"
371,10,15,0.6,"[10,4,1,0,0]"
372,11,10,0.4,"[8,2,0,0,0]"
373,11,5,0.8,"[2,2,1,0,0]"
374,9,6,0.972222,"[2,1,1,1,1]"
375,4,1368,0.851483,"[659,321,205,75,108]"
376,5,978,0.66285,"[630,45,205,7,91]"
377,6,361,0.231122,"[325,10,22,0,4]"
378,7,261,0.155312,"[244,6,9,0,2]"
379,8,1,0,"[0,1,0,0,0]"
380,8,260,0.147078,"[244,5,9,0,2]"
381,9,210,0.104025,"[201,3,4,0,2]"
382,10,197,0.0865779,"[190,2,4,0,1]"
383,11,188,0.0906094,"[181,2,4,0,1]"
384,12,7,0.306122,"[6,1,0,0,0]"
385,12,181,0.0808124,"[175,1,4,0,1]"
386,13,107,0.134291,"[101,1,4,0,1]"
387,14,40,0.279688,"[35,0,4,0,1]"
388,15,8,0.664062,"[5,0,2,0,1]"
389,15,32,0.146484,"[30,0,2,0,0]"
390,16,11,0.371901,"[9,0,2,0,0]"
391,17,5,0,"[5,0,0,0,0]"
392,17,6,0.555556,"[4,0,2,0,0]"
393,16,21,0,"[21,0,0,0,0]"
394,14,67,0.0367567,"[66,1,0,0,0]"
395,15,32,0.0756836,"[31,1,0,0,0]"
396,16,22,0,"[22,0,0,0,0]"
397,16,10,0.225,"[9,1,0,0,0]"
398,15,35,0,"[35,0,0,0,0]"
399,13,74,0,"[74,0,0,0,0]"
400,11,9,0,"[9,0,0,0,0]"
401,10,13,0.340237,"[11,1,0,0,1]"
402,11,12,0.190972,"[11,0,0,0,1]"
403,12,2,0.625,"[1,0,0,0,1]"
404,12,10,0,"[10,0,0,0,0]"
405,11,1,0,"[0,1,0,0,0]"
406,9,50,0.311,"[43,2,5,0,0]"
407,10,5,0.8,"[2,1,2,0,0]"
408,10,45,0.206173,"[41,1,3,0,0]"
409,11,9,0.462963,"[7,1,1,0,0]"
410,11,36,0.131173,"[34,0,2,0,0]"
411,12,17,0.259515,"[15,0,2,0,0]"
412,13,1,0,"[0,0,1,0,0]"
413,13,16,0.146484,"[15,0,1,0,0]"
414,14,10,0,"[10,0,0,0,0]"
415,14,6,0.347222,"[5,0,1,0,0]"
416,12,19,0,"[19,0,0,0,0]"
417,7,100,0.40625,"[81,4,13,0,2]"
418,8,80,0.205078,"[73,1,4,0,2]"
419,9,17,0.363322,"[14,0,3,0,0]"
420,10,3,0.555556,"[1,0,2,0,0]"
421,10,14,0.165816,"[13,0,1,0,0]"
422,11,12,0,"[12,0,0,0,0]"
423,11,2,0.625,"[1,0,1,0,0]"
424,9,63,0.151801,"[59,1,1,0,2]"
425,10,50,0.143,"[47,1,0,0,2]"
426,11,32,0,"[32,0,0,0,0]"
427,11,18,0.362654,"[15,1,0,0,2]"
428,12,11,0,"[11,0,0,0,0]"
429,12,7,0.714286,"[4,1,0,0,2]"
430,10,13,0.177515,"[12,0,1,0,0]"
431,11,5,0.4,"[4,0,1,0,0]"
432,11,8,0,"[8,0,0,0,0]"
433,8,20,0.76875,"[8,3,9,0,0]"
434,9,14,0.573979,"[5,0,9,0,0]"
435,10,11,0.371901,"[2,0,9,0,0]"
436,11,10,0.225,"[1,0,9,0,0]"
437,11,1,0,"[1,0,0,0,0]"
438,10,3,0,"[3,0,0,0,0]"
439,9,6,0.625,"[3,3,0,0,0]"
440,6,617,0.805553,"[305,35,183,7,87]"
441,7,592,0.815148,"[283,33,182,7,87]"
442,8,115,0.795085,"[60,13,12,0,30]"
443,9,23,0.293006,"[20,1,0,0,2]"
444,10,5,0.8,"[2,1,0,0,2]"
445,10,18,0,"[18,0,0,0,0]"
446,9,92,0.855387,"[40,12,12,0,28]"
447,10,60,0.811806,"[30,4,11,0,15]"
448,11,22,0.666322,"[9,0,1,0,12]"
449,12,15,0.4,"[3,0,0,0,12]"
450,13,10,0.225,"[1,0,0,0,9]"
451,13,5,0.6,"[2,0,0,0,3]"
452,12,7,0.306122,"[6,0,1,0,0]"
453,11,38,0.760042,"[21,4,10,0,3]"
454,12,19,0.740997,"[11,1,4,0,3]"
455,13,1,0,"[0,0,0,0,1]"
456,13,18,0.702161,"[11,1,4,0,2]"
457,14,7,0.867347,"[2,1,3,0,1]"
458,14,11,0.392562,"[9,0,1,0,1]"
459,15,1,0,"[0,0,1,0,0]"
460,15,10,0.225,"[9,0,0,0,1]"
461,12,19,0.747922,"[10,3,6,0,0]"
462,13,1,0,"[0,0,1,0,0]"
463,13,18,0.733025,"[10,3,5,0,0]"
464,14,7,0.714286,"[2,1,4,0,0]"
465,14,11,0.53719,"[8,2,1,0,0]"
466,15,7,0.714286,"[4,2,1,0,0]"
467,15,4,0,"[4,0,0,0,0]"
468,10,32,0.842285,"[10,8,1,0,13]"
469,11,11,0.495868,"[3,0,0,0,8]"
470,12,9,0.246914,"[1,0,0,0,8]"
471,12,2,0,"[2,0,0,0,0]"
472,11,21,0.856009,"[7,8,1,0,5]"
473,12,17,0.821799,"[3,8,1,0,5]"
474,13,12,0.868056,"[3,3,1,0,5]"
475,14,8,0.742188,"[0,3,1,0,4]"
476,14,4,0.46875,"[3,0,0,0,1]"
477,13,5,0,"[0,5,0,0,0]"
478,12,4,0,"[4,0,0,0,0]"
479,8,477,0.797711,"[223,20,170,7,57]"
480,9,308,0.787733,"[115,6,141,2,44]"
481,10,128,0.773926,"[65,5,42,1,15]"
482,11,33,0.911387,"[11,3,8,1,10]"
483,12,28,0.880102,"[11,2,5,1,9]"
484,13,5,0.7,"[1,1,3,0,0]"
485,13,23,0.808129,"[10,1,2,1,9]"
486,14,18,0.841049,"[6,1,2,1,8]"
487,15,9,0.462963,"[1,0,1,0,7]"
488,15,9,0.802469,"[5,1,1,1,1]"
489,14,5,0.4,"[4,0,0,0,1]"
490,12,5,0.7,"[0,1,3,0,1]"
491,11,95,0.681994,"[54,2,34,0,5]"
492,12,12,0.503472,"[1,0,9,0,2]"
493,13,7,0,"[0,0,7,0,0]"
494,13,5,0.8,"[1,0,2,0,2]"
495,12,83,0.624546,"[53,2,25,0,3]"
496,13,39,0.641026,"[22,0,16,0,1]"
497,14,31,0.66077,"[14,0,16,0,1]"
498,15,28,0.647321,"[11,0,16,0,1]"
499,16,21,0.674603,"[11,0,9,0,1]"
500,17,19,0.609418,"[11,0,8,0,0]"
501,18,18,0.594136,"[11,0,7,0,0]"
502,19,11,0.578512,"[4,0,7,0,0]"
503,20,8,0.625,"[4,0,4,0,0]"
504,20,3,0,"[0,0,3,0,0]"
505,19,7,0,"[7,0,0,0,0]"
506,18,1,0,"[0,0,1,0,0]"
507,17,2,0.625,"[0,0,1,0,1]"
508,16,7,0,"[0,0,7,0,0]"
509,15,3,0,"[3,0,0,0,0]"
510,14,8,0,"[8,0,0,0,0]"
511,13,44,0.572056,"[31,2,9,0,2]"
512,14,38,0.476108,"[29,0,7,0,2]"
513,15,14,0.165816,"[13,0,0,0,1]"
514,16,12,0,"[12,0,0,0,0]"
515,16,2,0.625,"[1,0,0,0,1]"
516,15,24,0.585937,"[16,0,7,0,1]"
517,16,8,0,"[8,0,0,0,0]"
518,16,16,0.693359,"[8,0,7,0,1]"
519,17,8,0.664062,"[5,0,2,0,1]"
520,17,8,0.585938,"[3,0,5,0,0]"
521,14,6,0.833333,"[2,2,2,0,0]"
522,10,180,0.742901,"[50,1,99,1,29]"
523,11,18,0.802469,"[8,0,6,0,4]"
524,12,8,0.664062,"[5,0,1,0,2]"
525,12,10,0.775,"[3,0,5,0,2]"
526,11,162,0.724165,"[42,1,93,1,25]"
527,12,152,0.747922,"[42,1,83,1,25]"
528,13,89,0.690569,"[12,0,54,1,22]"
529,14,48,0.753038,"[5,0,23,1,19]"
530,15,37,0.765157,"[4,0,15,1,17]"
531,16,24,0.577257,"[2,0,4,1,17]"
532,17,2,0.625,"[0,0,1,1,0]"
533,17,22,0.470041,"[2,0,3,0,17]"
534,18,19,0.33241,"[0,0,3,0,16]"
535,19,1,0,"[0,0,1,0,0]"
536,19,18,0.246914,"[0,0,2,0,16]"
537,20,7,0.510204,"[0,0,2,0,5]"
538,20,11,0,"[0,0,0,0,11]"
539,18,3,0.555556,"[2,0,0,0,1]"
540,16,13,0.325444,"[2,0,11,0,0]"
541,17,12,0.190972,"[1,0,11,0,0]"
542,18,11,0,"[0,0,11,0,0]"
543,18,1,0,"[1,0,0,0,0]"
544,17,1,0,"[1,0,0,0,0]"
545,15,11,0.53719,"[1,0,8,0,2]"
546,16,3,0.555556,"[0,0,1,0,2]"
547,16,8,0.273438,"[1,0,7,0,0]"
548,14,41,0.492267,"[7,0,31,0,3]"
549,15,10,0.775,"[5,0,2,0,3]"
550,15,31,0.150885,"[2,0,29,0,0]"
551,16,12,0,"[0,0,12,0,0]"
552,16,19,0.235457,"[2,0,17,0,0]"
553,17,18,0.131173,"[1,0,17,0,0]"
554,18,14,0,"[0,0,14,0,0]"
555,18,4,0.46875,"[1,0,3,0,0]"
556,17,1,0,"[1,0,0,0,0]"
557,13,63,0.698539,"[30,1,29,0,3]"
558,14,59,0.701666,"[26,1,29,0,3]"
559,15,35,0.665306,"[13,0,20,0,2]"
560,16,11,0.578512,"[7,0,4,0,0]"
561,17,2,0,"[0,0,2,0,0]"
562,17,9,0.432099,"[7,0,2,0,0]"
563,16,24,0.607639,"[6,0,16,0,2]"
564,17,2,0.625,"[1,0,0,0,1]"
565,17,22,0.521694,"[5,0,16,0,1]"
566,18,6,0,"[0,0,6,0,0]"
567,18,16,0.634766,"[5,0,10,0,1]"
568,19,2,0,"[2,0,0,0,0]"
569,19,14,0.548469,"[3,0,10,0,1]"
570,20,13,0.473373,"[2,0,10,0,1]"
571,21,10,0.225,"[1,0,9,0,0]"
572,21,3,0.833333,"[1,0,1,0,1]"
573,20,1,0,"[1,0,0,0,0]"
574,15,24,0.703125,"[13,1,9,0,1]"
575,16,6,0.347222,"[0,0,5,0,1]"
