id,depth,n_node_samples,impurity,value
75,17,5,0.6,"[0,2,0,3,0]"
76,16,7,0.867347,"[1,2,0,1,3]"
77,14,23,0.283554,"[0,3,0,20,0]"
78,15,22,0.206611,"[0,2,0,20,0]"
79,16,21,0.113379,"[0,1,0,20,0]"
80,17,15,0,"[0,0,0,15,0]"
81,17,6,0.347222,"[0,1,0,5,0]"
82,16,1,0,"[0,1,0,0,0]"
83,15,1,0,"[0,1,0,0,0]"
84,11,7,0.765306,"[1,4,0,1,1]"
85,10,14,0.165816,"[0,1,0,13,0]"
86,11,7,0.306122,"[0,1,0,6,0]"
87,11,7,0,"[0,0,0,7,0]"
88,9,10,0.8,"[0,4,0,2,4]"
89,8,790,0.38878,"[1,79,0,648,62]"
90,9,789,0.386911,"[1,78,0,648,62]"
91,10,396,0.320965,"[0,30,0,339,27]"
92,11,359,0.255255,"[0,19,0,319,21]"
93,12,1,0,"[0,1,0,0,0]"
94,12,358,0.250051,"[0,18,0,319,21]"
95,13,354,0.234846,"[0,18,0,318,18]"
96,14,330,0.143503,"[0,17,0,310,3]"
97,15,57,0.27393,"[0,6,0,50,1]"
98,16,18,0.501543,"[0,5,0,13,0]"
99,17,7,0.612245,"[0,4,0,3,0]"
100,17,11,0.206611,"[0,1,0,10,0]"
101,18,6,0.347222,"[0,1,0,5,0]"
102,18,5,0,"[0,0,0,5,0]"
103,16,39,0.123274,"[0,1,0,37,1]"
104,17,1,0,"[0,0,0,0,1]"
105,17,38,0.0640582,"[0,1,0,37,0]"
106,18,37,0,"[0,0,0,37,0]"
107,18,1,0,"[0,1,0,0,0]"
108,15,273,0.114117,"[0,11,0,260,2]"
109,16,271,0.097357,"[0,11,0,260,0]"
110,17,126,0.0581065,"[0,3,0,123,0]"
111,18,17,0.259515,"[0,2,0,15,0]"
112,19,16,0.146484,"[0,1,0,15,0]"
113,20,10,0,"[0,0,0,10,0]"
114,20,6,0.347222,"[0,1,0,5,0]"
115,19,1,0,"[0,1,0,0,0]"
116,18,109,0.0227255,"[0,1,0,108,0]"
117,19,44,0.0555268,"[0,1,0,43,0]"
118,20,40,0,"[0,0,0,40,0]"
119,20,4,0.46875,"[0,1,0,3,0]"
120,19,65,0,"[0,0,0,65,0]"
121,17,145,0.130321,"[0,8,0,137,0]"
122,18,34,0.259515,"[0,4,0,30,0]"
123,19,26,0.177515,"[0,2,0,24,0]"
124,20,2,0.625,"[0,1,0,1,0]"
125,20,24,0.0998263,"[0,1,0,23,0]"
126,21,9,0.246914,"[0,1,0,8,0]"
127,21,15,0,"[0,0,0,15,0]"
128,19,8,0.46875,"[0,2,0,6,0]"
129,18,111,0.0868435,"[0,4,0,107,0]"
130,19,62,0.150885,"[0,4,0,58,0]"
131,20,59,0.120655,"[0,3,0,56,0]"
132,21,21,0,"[0,0,0,21,0]"
133,21,38,0.181787,"[0,3,0,35,0]"
134,22,1,0,"[0,1,0,0,0]"
135,22,37,0.127831,"[0,2,0,35,0]"
136,23,30,0.0805555,"[0,1,0,29,0]"
137,24,14,0.165816,"[0,1,0,13,0]"
138,25,10,0,"[0,0,0,10,0]"
139,25,4,0.46875,"[0,1,0,3,0]"
140,24,16,0,"[0,0,0,16,0]"
141,23,7,0.306122,"[0,1,0,6,0]"
142,20,3,0.555556,"[0,1,0,2,0]"
143,19,49,0,"[0,0,0,49,0]"
144,16,2,0,"[0,0,0,0,2]"
145,14,24,0.62066,"[0,1,0,8,15]"
146,15,13,0.325444,"[0,0,0,2,11]"
147,16,6,0.555556,"[0,0,0,2,4]"
148,16,7,0,"[0,0,0,0,7]"
149,15,11,0.702479,"[0,1,0,6,4]"
150,16,6,0,"[0,0,0,6,0]"
151,16,5,0.4,"[0,1,0,0,4]"
152,13,4,0.46875,"[0,0,0,1,3]"
153,11,37,0.741417,"[0,11,0,20,6]"
154,12,35,0.759184,"[0,11,0,18,6]"
155,13,28,0.596301,"[0,11,0,17,0]"
156,14,7,0,"[0,7,0,0,0]"
157,14,21,0.385488,"[0,4,0,17,0]"
158,15,15,0,"[0,0,0,15,0]"
159,15,6,0.555556,"[0,4,0,2,0]"
160,13,7,0.306122,"[0,0,0,1,6]"
161,12,2,0,"[0,0,0,2,0]"
162,10,393,0.448676,"[1,48,0,309,35]"
163,11,380,0.43447,"[1,43,0,302,34]"
164,12,259,0.376746,"[1,29,0,214,15]"
165,13,251,0.339598,"[0,29,0,212,10]"
166,14,60,0.532639,"[0,7,0,44,9]"
167,15,6,0.555556,"[0,0,0,2,4]"
168,15,54,0.462106,"[0,7,0,42,5]"
169,16,6,0.555556,"[0,0,0,4,2]"
170,16,48,0.435113,"[0,7,0,38,3]"
171,17,37,0.24653,"[0,3,0,33,1]"
172,18,5,0.6,"[0,2,0,3,0]"
173,18,32,0.148926,"[0,1,0,30,1]"
174,19,26,0.0924556,"[0,0,0,25,1]"
175,20,17,0,"[0,0,0,17,0]"
176,20,9,0.246914,"[0,0,0,8,1]"
177,19,6,0.347222,"[0,1,0,5,0]"
178,17,11,0.785124,"[0,4,0,5,2]"
179,18,4,0.625,"[0,2,0,0,2]"
180,18,7,0.510204,"[0,2,0,5,0]"
181,14,191,0.266303,"[0,22,0,168,1]"
182,15,2,0.625,"[0,1,0,1,0]"
183,15,189,0.258601,"[0,21,0,167,1]"
184,16,170,0.0717128,"[0,4,0,165,1]"
185,17,108,0.11124,"[0,4,0,103,1]"
186,18,1,0,"[0,0,0,0,1]"
187,18,107,0.0899643,"[0,4,0,103,0]"
188,19,106,0.0687522,"[0,3,0,103,0]"
189,20,102,0.0480583,"[0,2,0,100,0]"
190,21,53,0.0907795,"[0,2,0,51,0]"
191,22,14,0,"[0,0,0,14,0]"
192,22,39,0.12163,"[0,2,0,37,0]"
193,23,35,0.0693877,"[0,1,0,34,0]"
194,24,14,0.165816,"[0,1,0,13,0]"
195,25,1,0,"[0,1,0,0,0]"
196,25,13,0,"[0,0,0,13,0]"
197,24,21,0,"[0,0,0,21,0]"
198,23,4,0.46875,"[0,1,0,3,0]"
199,21,49,0,"[0,0,0,49,0]"
200,20,4,0.46875,"[0,1,0,3,0]"
201,19,1,0,"[0,1,0,0,0]"
202,17,62,0,"[0,0,0,62,0]"
203,16,19,0.235457,"[0,17,0,2,0]"
204,17,6,0,"[0,6,0,0,0]"
205,17,13,0.325444,"[0,11,0,2,0]"
206,18,11,0.206611,"[0,10,0,1,0]"
207,19,10,0,"[0,10,0,0,0]"
208,19,1,0,"[0,0,0,1,0]"
209,18,2,0.625,"[0,1,0,1,0]"
210,13,8,0.664062,"[1,0,0,2,5]"
211,12,121,0.541288,"[0,14,0,88,19]"
212,13,109,0.459557,"[0,12,0,85,12]"
213,14,17,0.614187,"[0,1,0,5,11]"
214,15,11,0.53719,"[0,1,0,2,8]"
215,16,7,0.306122,"[0,0,0,1,6]"
216,16,4,0.78125,"[0,1,0,1,2]"
217,15,6,0.625,"[0,0,0,3,3]"
218,14,92,0.286803,"[0,11,0,80,1]"
219,15,45,0.158025,"[0,2,0,42,1]"
220,16,44,0.108471,"[0,2,0,42,0]"
221,17,8,0.46875,"[0,2,0,6,0]"
222,17,36,0,"[0,0,0,36,0]"
223,16,1,0,"[0,0,0,0,1]"
224,15,47,0.387053,"[0,9,0,38,0]"
225,16,41,0.312314,"[0,6,0,35,0]"
226,17,35,0.355102,"[0,6,0,29,0]"
227,18,23,0.482042,"[0,6,0,17,0]"
228,19,4,0,"[0,0,0,4,0]"
229,19,19,0.540166,"[0,6,0,13,0]"
230,20,2,0,"[0,2,0,0,0]"
231,20,17,0.449827,"[0,4,0,13,0]"
232,21,4,0.46875,"[0,3,0,1,0]"
233,21,13,0.177515,"[0,1,0,12,0]"
234,22,10,0,"[0,0,0,10,0]"
235,22,3,0.555556,"[0,1,0,2,0]"
236,18,12,0,"[0,0,0,12,0]"
237,17,6,0,"[0,0,0,6,0]"
238,16,6,0.625,"[0,3,0,3,0]"
239,13,12,0.711806,"[0,2,0,3,7]"
240,14,1,0,"[0,1,0,0,0]"
241,14,11,0.640496,"[0,1,0,3,7]"
242,15,9,0.432099,"[0,0,0,2,7]"
243,15,2,0.625,"[0,1,0,1,0]"
244,11,13,0.695266,"[0,5,0,7,1]"
245,12,3,0.555556,"[0,2,0,0,1]"
246,12,10,0.525,"[0,3,0,7,0]"
247,9,1,0,"[0,1,0,0,0]"
248,7,57,0.647892,"[0,18,0,35,4]"
249,8,33,0.713958,"[0,13,0,17,3]"
250,9,7,0,"[0,0,0,7,0]"
251,9,26,0.735947,"[0,13,0,10,3]"
252,10,21,0.759637,"[0,8,0,10,3]"
253,11,14,0.752551,"[0,7,0,5,2]"
254,12,2,0,"[0,2,0,0,0]"
255,12,12,0.78125,"[0,5,0,5,2]"
256,13,3,0,"[0,0,0,3,0]"
257,13,9,0.740741,"[0,5,0,2,2]"
258,11,7,0.561225,"[0,1,0,5,1]"
259,10,5,0,"[0,5,0,0,0]"
260,8,24,0.490451,"[0,5,0,18,1]"
261,9,21,0.31746,"[0,2,0,18,1]"
262,10,13,0,"[0,0,0,13,0]"
263,10,8,0.664062,"[0,2,0,5,1]"
264,9,3,0,"[0,3,0,0,0]"
265,6,372,0.729076,"[11,187,0,148,26]"
266,7,368,0.731351,"[11,183,0,148,26]"
267,8,159,0.650488,"[0,53,0,96,10]"
268,9,156,0.64308,"[0,50,0,96,10]"
269,10,154,0.637544,"[0,48,0,96,10]"
270,11,115,0.494518,"[0,18,0,87,10]"
271,12,101,0.342859,"[0,13,0,85,3]"
272,13,97,0.295993,"[0,11,0,84,2]"
273,14,82,0.341687,"[0,11,0,69,2]"
274,15,63,0.220458,"[0,4,0,57,2]"
275,16,12,0.347222,"[0,2,0,10,0]"
276,17,11,0.206611,"[0,1,0,10,0]"
277,18,10,0,"[0,0,0,10,0]"
278,18,1,0,"[0,1,0,0,0]"
279,17,1,0,"[0,1,0,0,0]"
280,16,51,0.184544,"[0,2,0,47,2]"
281,17,36,0.0675155,"[0,0,0,35,1]"
282,18,34,0,"[0,0,0,34,0]"
283,18,2,0.625,"[0,0,0,1,1]"
284,17,15,0.422222,"[0,2,0,12,1]"
285,18,14,0.318877,"[0,1,0,12,1]"
286,19,13,0.177515,"[0,0,0,12,1]"
287,20,6,0.347222,"[0,0,0,5,1]"
288,20,7,0,"[0,0,0,7,0]"
289,19,1,0,"[0,1,0,0,0]"
290,18,1,0,"[0,1,0,0,0]"
291,15,19,0.581717,"[0,7,0,12,0]"
292,16,14,0.420918,"[0,3,0,11,0]"
293,17,10,0.225,"[0,1,0,9,0]"
294,17,4,0.625,"[0,2,0,2,0]"
295,16,5,0.4,"[0,4,0,1,0]"
296,14,15,0,"[0,0,0,15,0]"
297,13,4,0.78125,"[0,2,0,1,1]"
298,12,14,0.752551,"[0,5,0,2,7]"
299,13,8,0.664062,"[0,5,0,2,1]"
300,13,6,0,"[0,0,0,0,6]"
301,11,39,0.443787,"[0,30,0,9,0]"
302,12,9,0,"[0,9,0,0,0]"
303,12,30,0.525,"[0,21,0,9,0]"
304,13,22,0.294421,"[0,19,0,3,0]"
305,14,4,0.625,"[0,2,0,2,0]"
306,14,18,0.131173,"[0,17,0,1,0]"
307,15,2,0.625,"[0,1,0,1,0]"
308,15,16,0,"[0,16,0,0,0]"
309,13,8,0.46875,"[0,2,0,6,0]"
310,10,2,0,"[0,2,0,0,0]"
311,9,3,0,"[0,3,0,0,0]"
312,8,209,0.678212,"[11,130,0,52,16]"
313,9,178,0.63794,"[6,114,0,49,9]"
314,10,117,0.712251,"[5,66,0,38,8]"
315,11,70,0.74949,"[4,33,0,29,4]"
316,12,62,0.733611,"[4,28,0,28,2]"
317,13,57,0.704832,"[2,28,0,25,2]"
318,14,27,0.48011,"[0,20,0,7,0]"
319,15,11,0.619835,"[0,6,0,5,0]"
320,16,1,0,"[0,0,0,1,0]"
321,16,10,0.6,"[0,6,0,4,0]"
322,15,16,0.273438,"[0,14,0,2,0]"
323,16,14,0.165816,"[0,13,0,1,0]"
324,17,9,0,"[0,9,0,0,0]"
325,17,5,0.4,"[0,4,0,1,0]"
326,16,2,0.625,"[0,1,0,1,0]"
327,14,30,0.7,"[2,8,0,18,2]"
328,15,27,0.624143,"[1,6,0,18,2]"
329,16,18,0.432099,"[0,4,0,14,0]"
330,17,1,0,"[0,1,0,0,0]"
331,17,17,0.363322,"[0,3,0,14,0]"
332,18,4,0.625,"[0,2,0,2,0]"
333,18,13,0.177515,"[0,1,0,12,0]"
334,19,8,0,"[0,0,0,8,0]"
335,19,5,0.4,"[0,1,0,4,0]"
336,16,9,0.864198,"[1,2,0,4,2]"
337,15,3,0.555556,"[1,2,0,0,0]"
338,13,5,0.6,"[2,0,0,3,0]"
339,12,8,0.664062,"[0,5,0,1,2]"
340,11,47,0.578316,"[1,33,0,9,4]"
341,12,37,0.447407,"[1,29,0,6,1]"
342,13,29,0.377527,"[1,24,0,3,1]"
343,14,26,0.343935,"[1,22,0,2,1]"
344,15,5,0.7,"[0,3,0,1,1]"
345,15,21,0.221088,"[1,19,0,1,0]"
346,16,15,0.155555,"[0,14,0,1,0]"
347,17,12,0,"[0,12,0,0,0]"
348,17,3,0.555556,"[0,2,0,1,0]"
349,16,6,0.347222,"[1,5,0,0,0]"
350,14,3,0.555556,"[0,2,0,1,0]"
351,13,8,0.585938,"[0,5,0,3,0]"
352,12,10,0.825,"[0,4,0,3,3]"
353,10,61,0.434695,"[1,48,0,11,1]"
354,11,44,0.550103,"[1,31,0,11,1]"
355,12,5,0.6,"[0,2,0,3,0]"
356,12,39,0.504602,"[1,29,0,8,1]"
357,13,12,0.190972,"[0,11,0,1,0]"
358,14,6,0.347222,"[0,5,0,1,0]"
359,14,6,0,"[0,6,0,0,0]"
360,13,27,0.606996,"[1,18,0,7,1]"
361,14,23,0.458412,"[1,18,0,3,1]"
362,15,15,0.3,"[0,13,0,1,1]"
363,16,13,0.177515,"[0,12,0,1,0]"
364,17,8,0,"[0,8,0,0,0]"
365,17,5,0.4,"[0,4,0,1,0]"
366,16,2,0.625,"[0,1,0,0,1]"
367,15,8,0.664062,"[1,5,0,2,0]"
368,14,4,0,"[0,0,0,4,0]"
369,11,17,0,"[0,17,0,0,0]"
370,9,31,0.809053,"[5,16,0,3,7]"
371,10,29,0.805589,"[4,15,0,3,7]"
372,11,22,0.867769,"[3,9,0,3,7]"
373,12,17,0.873702,"[2,5,0,3,7]"
374,13,10,0.675,"[0,3,0,1,6]"
375,13,7,0.918367,"[2,2,0,2,1]"
376,12,5,0.4,"[1,4,0,0,0]"
377,11,7,0.306122,"[1,6,0,0,0]"
378,10,2,0.625,"[1,1,0,0,0]"
379,7,4,0,"[0,4,0,0,0]"
380,5,559,0.181291,"[0,515,0,44,0]"
381,6,1,0,"[0,0,0,1,0]"
382,6,558,0.177806,"[0,515,0,43,0]"
383,7,388,0.127986,"[0,367,0,21,0]"
384,8,321,0.139216,"[0,302,0,19,0]"
385,9,278,0.103256,"[0,266,0,12,0]"
386,10,268,0.0898029,"[0,258,0,10,0]"
387,11,189,0.0517903,"[0,185,0,4,0]"
388,12,69,0.10397,"[0,66,0,3,0]"
389,13,15,0.288889,"[0,13,0,2,0]"
390,14,10,0,"[0,10,0,0,0]"
391,14,5,0.6,"[0,3,0,2,0]"
392,13,54,0.0454389,"[0,53,0,1,0]"
393,14,38,0,"[0,38,0,0,0]"
394,14,16,0.146484,"[0,15,0,1,0]"
395,15,3,0.555556,"[0,2,0,1,0]"
396,15,13,0,"[0,13,0,0,0]"
397,12,120,0.0206596,"[0,119,0,1,0]"
398,13,26,0.0924556,"[0,25,0,1,0]"
399,14,2,0.625,"[0,1,0,1,0]"
400,14,24,0,"[0,24,0,0,0]"
401,13,94,1.49012e-7,"[0,94,0,0,0]"
402,11,79,0.175453,"[0,73,0,6,0]"
403,12,65,0.209467,"[0,59,0,6,0]"
404,13,5,0.6,"[0,3,0,2,0]"
405,13,60,0.155555,"[0,56,0,4,0]"
406,14,51,0.0480583,"[0,50,0,1,0]"
407,15,49,0,"[0,49,0,0,0]"
408,15,2,0.625,"[0,1,0,1,0]"
409,14,9,0.555556,"[0,6,0,3,0]"
410,12,14,0,"[0,14,0,0,0]"
411,10,10,0.4,"[0,8,0,2,0]"
412,9,43,0.340725,"[0,36,0,7,0]"
413,10,17,0.519031,"[0,12,0,5,0]"
414,11,6,0.625,"[0,3,0,3,0]"
415,11,11,0.371901,"[0,9,0,2,0]"
416,12,8,0,"[0,8,0,0,0]"
417,12,3,0.555556,"[0,1,0,2,0]"
418,10,26,0.177515,"[0,24,0,2,0]"
419,11,23,0.10397,"[0,22,0,1,0]"
420,12,11,0,"[0,11,0,0,0]"
421,12,12,0.190972,"[0,11,0,1,0]"
422,13,4,0.46875,"[0,3,0,1,0]"
423,13,8,0,"[0,8,0,0,0]"
424,11,3,0.555556,"[0,2,0,1,0]"
425,8,67,0.0723992,"[0,65,0,2,0]"
426,9,7,0.306122,"[0,6,0,1,0]"
427,9,60,0.0409721,"[0,59,0,1,0]"
428,10,23,0.10397,"[0,22,0,1,0]"
429,11,11,0.206611,"[0,10,0,1,0]"
430,12,5,0,"[0,5,0,0,0]"
431,12,6,0.347222,"[0,5,0,1,0]"
432,11,12,0,"[0,12,0,0,0]"
433,10,37,0,"[0,37,0,0,0]"
434,7,170,0.281661,"[0,148,0,22,0]"
435,8,18,0,"[0,18,0,0,0]"
436,8,152,0.30947,"[0,130,0,22,0]"
437,9,129,0.353645,"[0,107,0,22,0]"
438,10,83,0.309189,"[0,71,0,12,0]"
439,11,66,0.371901,"[0,54,0,12,0]"
440,12,3,0.555556,"[0,1,0,2,0]"
441,12,63,0.333837,"[0,53,0,10,0]"
442,13,50,0.0490001,"[0,49,0,1,0]"
443,14,49,0,"[0,49,0,0,0]"
444,14,1,0,"[0,0,0,1,0]"
445,13,13,0.532544,"[0,4,0,9,0]"
446,14,2,0,"[0,2,0,0,0]"
447,14,11,0.371901,"[0,2,0,9,0]"
448,15,2,0.625,"[0,1,0,1,0]"
449,15,9,0.246914,"[0,1,0,8,0]"
450,11,17,0,"[0,17,0,0,0]"
451,10,46,0.425331,"[0,36,0,10,0]"
452,11,4,0.46875,"[0,1,0,3,0]"
453,11,42,0.347222,"[0,35,0,7,0]"
454,12,36,0.391589,"[0,29,0,7,0]"
455,13,5,0.6,"[0,3,0,2,0]"
456,13,31,0.338189,"[0,26,0,5,0]"
457,14,25,0.4,"[0,20,0,5,0]"
458,15,13,0,"[0,13,0,0,0]"
459,15,12,0.607639,"[0,7,0,5,0]"
460,16,8,0.585938,"[0,3,0,5,0]"
461,16,4,0,"[0,4,0,0,0]"
462,14,6,0,"[0,6,0,0,0]"
463,12,6,0,"[0,6,0,0,0]"
464,9,23,0,"[0,23,0,0,0]"
465,4,523,0.635746,"[13,312,0,192,6]"
466,5,487,0.651329,"[13,278,0,190,6]"
467,6,269,0.32939,"[0,227,0,42,0]"
468,7,198,0.387716,"[0,160,0,38,0]"
469,8,44,0.0555268,"[0,43,0,1,0]"
470,9,38,0,"[0,38,0,0,0]"
471,9,6,0.347222,"[0,5,0,1,0]"
472,8,154,0.456338,"[0,117,0,37,0]"
473,9,55,0.590083,"[0,34,0,21,0]"
474,10,44,0.623709,"[0,23,0,21,0]"
475,11,38,0.623269,"[0,18,0,20,0]"
476,12,15,0.555556,"[0,5,0,10,0]"
477,13,14,0.510204,"[0,4,0,10,0]"
478,14,9,0.617284,"[0,4,0,5,0]"
479,14,5,0,"[0,0,0,5,0]"
480,13,1,0,"[0,1,0,0,0]"
481,12,23,0.614367,"[0,13,0,10,0]"
482,13,2,0,"[0,2,0,0,0]"
483,13,21,0.623583,"[0,11,0,10,0]"
484,14,8,0,"[0,8,0,0,0]"
485,14,13,0.443787,"[0,3,0,10,0]"
486,15,3,0.555556,"[0,2,0,1,0]"
487,15,10,0.225,"[0,1,0,9,0]"
488,11,6,0.347222,"[0,5,0,1,0]"
489,10,11,0,"[0,11,0,0,0]"
490,9,99,0.338741,"[0,83,0,16,0]"
491,10,54,0.432099,"[0,42,0,12,0]"
492,11,45,0.246914,"[0,40,0,5,0]"
493,12,22,0.108471,"[0,21,0,1,0]"
494,13,17,0,"[0,17,0,0,0]"
495,13,5,0.4,"[0,4,0,1,0]"
496,12,23,0.359168,"[0,19,0,4,0]"
497,13,7,0.612245,"[0,3,0,4,0]"
498,13,16,0,"[0,16,0,0,0]"
499,11,9,0.432099,"[0,2,0,7,0]"
500,10,45,0.202469,"[0,41,0,4,0]"
501,11,20,0,"[0,20,0,0,0]"
502,11,25,0.336,"[0,21,0,4,0]"
503,12,3,0.555556,"[0,1,0,2,0]"
504,12,22,0.206611,"[0,20,0,2,0]"
505,13,4,0.625,"[0,2,0,2,0]"
506,13,18,0,"[0,18,0,0,0]"
507,7,71,0.13291,"[0,67,0,4,0]"
508,8,37,0,"[0,37,0,0,0]"
509,8,34,0.259515,"[0,30,0,4,0]"
510,9,33,0.206611,"[0,30,0,3,0]"
511,10,30,0.0805555,"[0,29,0,1,0]"
512,11,15,0,"[0,15,0,0,0]"
513,11,15,0.155555,"[0,14,0,1,0]"
514,12,1,0,"[0,0,0,1,0]"
515,12,14,0,"[0,14,0,0,0]"
516,10,3,0.555556,"[0,1,0,2,0]"
517,9,1,0,"[0,0,0,1,0]"
518,6,218,0.600065,"[13,51,0,148,6]"
519,7,27,0.624143,"[0,14,0,13,0]"
520,8,23,0.614367,"[0,10,0,13,0]"
521,9,5,0.4,"[0,1,0,4,0]"
522,9,18,0.625,"[0,9,0,9,0]"
523,10,8,0.273438,"[0,7,0,1,0]"
524,10,10,0.4,"[0,2,0,8,0]"
525,8,4,0,"[0,4,0,0,0]"
526,7,191,0.571599,"[13,37,0,135,6]"
527,8,185,0.562308,"[12,35,0,132,6]"
528,9,155,0.368158,"[6,16,0,129,4]"
529,10,94,0.198336,"[1,6,0,86,1]"
530,11,88,0.160447,"[0,5,0,82,1]"
531,12,87,0.136742,"[0,4,0,82,1]"
532,13,86,0.111885,"[0,3,0,82,1]"
533,14,85,0.0858132,"[0,2,0,82,1]"
534,15,18,0.246914,"[0,2,0,16,0]"
535,16,9,0,"[0,0,0,9,0]"
536,16,9,0.432099,"[0,2,0,7,0]"
537,15,67,0.0367567,"[0,0,0,66,1]"
538,16,42,0,"[0,0,0,42,0]"
539,16,25,0.096,"[0,0,0,24,1]"
540,17,5,0.4,"[0,0,0,4,1]"
541,17,20,0,"[0,0,0,20,0]"
542,14,1,0,"[0,1,0,0,0]"
543,13,1,0,"[0,1,0,0,0]"
544,12,1,0,"[0,1,0,0,0]"
545,11,6,0.625,"[1,1,0,4,0]"
546,10,61,0.583849,"[5,10,0,43,3]"
547,11,45,0.417284,"[0,7,0,36,2]"
548,12,1,0,"[0,1,0,0,0]"
549,12,44,0.387397,"[0,6,0,36,2]"
550,13,24,0.0998263,"[0,1,0,23,0]"
551,14,11,0.206611,"[0,1,0,10,0]"
552,15,3,0.555556,"[0,1,0,2,0]"
553,15,8,0,"[0,0,0,8,0]"
554,14,13,0,"[0,0,0,13,0]"
555,13,20,0.63125,"[0,5,0,13,2]"
556,14,18,0.54784,"[0,3,0,13,2]"
557,15,15,0.3,"[0,1,0,13,1]"
558,16,14,0.165816,"[0,0,0,13,1]"
559,17,12,0,"[0,0,0,12,0]"
560,17,2,0.625,"[0,0,0,1,1]"
561,16,1,0,"[0,1,0,0,0]"
562,15,3,0.555556,"[0,2,0,0,1]"
563,14,2,0,"[0,2,0,0,0]"
564,11,16,0.839844,"[5,3,0,7,1]"
565,12,11,0.88843,"[4,3,0,3,1]"
566,13,9,0.833333,"[4,1,0,3,1]"
567,13,2,0,"[0,2,0,0,0]"
568,12,5,0.4,"[1,0,0,4,0]"
569,9,30,0.680555,"[6,19,0,3,2]"
570,10,2,0.625,"[1,0,0,0,1]"
571,10,28,0.618622,"[5,19,0,3,1]"
572,11,11,0.206611,"[0,10,0,1,0]"
573,12,9,0,"[0,9,0,0,0]"
574,12,2,0.625,"[0,1,0,1,0]"
