id,depth,n_node_samples,impurity,value
96,13,2,0,"[0,0,0,2,0]"
97,13,17,0.380623,"[1,0,0,2,14]"
98,14,1,0,"[0,0,0,1,0]"
99,14,16,0.283203,"[1,0,0,1,14]"
100,15,3,0.555556,"[0,0,0,1,2]"
101,15,13,0.177515,"[1,0,0,0,12]"
102,16,12,0,"[0,0,0,0,12]"
103,16,1,0,"[1,0,0,0,0]"
104,12,3,0.833333,"[1,0,1,0,1]"
105,11,13,0.843195,"[1,1,4,1,6]"
106,12,11,0.805785,"[1,1,2,1,6]"
107,13,3,0.833333,"[0,0,1,1,1]"
108,13,8,0.703125,"[1,1,1,0,5]"
109,12,2,0,"[0,0,2,0,0]"
110,9,4,0.46875,"[1,0,0,3,0]"
111,7,9,0.462963,"[0,7,1,0,1]"
112,6,71,0.760762,"[36,1,24,0,10]"
113,7,62,0.76808,"[29,1,24,0,8]"
114,8,51,0.791042,"[19,1,23,0,8]"
115,9,43,0.766631,"[11,1,23,0,8]"
116,10,38,0.808518,"[11,1,18,0,8]"
117,11,33,0.762167,"[10,0,17,0,6]"
118,12,14,0.67602,"[1,0,8,0,5]"
119,13,10,0.625,"[0,0,5,0,5]"
120,13,4,0.46875,"[1,0,3,0,0]"
121,12,19,0.685596,"[9,0,9,0,1]"
122,13,15,0.688889,"[6,0,8,0,1]"
123,14,12,0.555556,"[4,0,8,0,0]"
124,15,5,0,"[0,0,5,0,0]"
125,15,7,0.612245,"[4,0,3,0,0]"
126,14,3,0.555556,"[2,0,0,0,1]"
127,13,4,0.46875,"[3,0,1,0,0]"
128,11,5,0.9,"[1,1,1,0,2]"
129,10,5,0,"[0,0,5,0,0]"
130,9,8,0,"[8,0,0,0,0]"
131,8,11,0.206611,"[10,0,1,0,0]"
132,9,9,0,"[9,0,0,0,0]"
133,9,2,0.625,"[1,0,1,0,0]"
134,7,9,0.432099,"[7,0,0,0,2]"
135,5,654,0.941676,"[80,123,129,73,249]"
136,6,567,0.912115,"[51,97,111,67,241]"
137,7,257,0.928402,"[18,58,44,37,100]"
138,8,7,0.765306,"[3,1,3,0,0]"
139,8,250,0.91952,"[15,57,41,37,100]"
140,9,213,0.884966,"[6,52,26,37,92]"
141,10,83,0.726521,"[0,48,1,18,16]"
142,11,32,0.515137,"[0,24,1,4,3]"
143,12,27,0.253772,"[0,24,0,2,1]"
144,13,15,0,"[0,15,0,0,0]"
145,13,12,0.503472,"[0,9,0,2,1]"
146,14,11,0.371901,"[0,9,0,2,0]"
147,15,7,0.510204,"[0,5,0,2,0]"
148,15,4,0,"[0,4,0,0,0]"
149,14,1,0,"[0,0,0,0,1]"
150,12,5,0.8,"[0,0,1,2,2]"
151,11,51,0.79777,"[0,24,0,14,13]"
152,12,10,0.4,"[0,0,0,2,8]"
153,12,41,0.696014,"[0,24,0,12,5]"
154,13,6,0.347222,"[0,1,0,5,0]"
155,13,35,0.634694,"[0,23,0,7,5]"
156,14,29,0.535077,"[0,21,0,6,2]"
157,15,7,0,"[0,7,0,0,0]"
158,15,22,0.640496,"[0,14,0,6,2]"
159,16,15,0.422222,"[0,12,0,2,1]"
160,17,14,0.306122,"[0,12,0,2,0]"
161,18,9,0.432099,"[0,7,0,2,0]"
162,18,5,0,"[0,5,0,0,0]"
163,17,1,0,"[0,0,0,0,1]"
164,16,7,0.714286,"[0,2,0,4,1]"
165,14,6,0.763889,"[0,2,0,1,3]"
166,10,130,0.746006,"[6,4,25,19,76]"
167,11,37,0.728634,"[2,2,11,1,21]"
168,12,2,0.625,"[1,1,0,0,0]"
169,12,35,0.673469,"[1,1,11,1,21]"
170,13,18,0.432099,"[0,0,4,0,14]"
171,14,12,0.190972,"[0,0,1,0,11]"
172,15,10,0,"[0,0,0,0,10]"
173,15,2,0.625,"[0,0,1,0,1]"
174,14,6,0.625,"[0,0,3,0,3]"
175,13,17,0.813149,"[1,1,7,1,7]"
176,14,14,0.816326,"[1,1,4,1,7]"
177,15,5,0.4,"[0,0,4,0,1]"
178,15,9,0.648148,"[1,1,0,1,6]"
179,14,3,0,"[0,0,3,0,0]"
180,11,93,0.734767,"[4,2,14,18,55]"
181,12,79,0.680179,"[2,2,9,16,50]"
182,13,20,0.83125,"[1,0,4,6,9]"
183,14,19,0.789474,"[0,0,4,6,9]"
184,15,16,0.732422,"[0,0,4,3,9]"
185,16,12,0.46875,"[0,0,0,3,9]"
186,17,9,0.246914,"[0,0,0,1,8]"
187,17,3,0.555556,"[0,0,0,2,1]"
188,16,4,0,"[0,0,4,0,0]"
189,15,3,0,"[0,0,0,3,0]"
190,14,1,0,"[1,0,0,0,0]"
191,13,59,0.599684,"[1,2,5,10,41]"
192,14,13,0.591716,"[0,0,0,5,8]"
193,15,3,0,"[0,0,0,3,0]"
194,15,10,0.4,"[0,0,0,2,8]"
195,14,46,0.574197,"[1,2,5,5,33]"
196,15,34,0.0713667,"[0,1,0,0,33]"
197,16,33,0,"[0,0,0,0,33]"
198,16,1,0,"[0,1,0,0,0]"
199,15,12,0.798611,"[1,1,5,5,0]"
200,16,1,0,"[1,0,0,0,0]"
201,16,11,0.72314,"[0,1,5,5,0]"
202,17,3,0,"[0,0,3,0,0]"
203,17,8,0.664062,"[0,1,2,5,0]"
204,12,14,0.880102,"[2,0,5,2,5]"
205,13,10,0.825,"[2,0,1,2,5]"
206,13,4,0,"[0,0,4,0,0]"
207,9,37,0.889335,"[9,5,15,0,8]"
208,10,23,0.831758,"[3,2,10,0,8]"
209,11,2,0,"[0,0,2,0,0]"
210,11,21,0.85034,"[3,2,8,0,8]"
211,12,15,0.733333,"[2,0,5,0,8]"
212,13,3,0.555556,"[2,0,0,0,1]"
213,13,12,0.607639,"[0,0,5,0,7]"
214,14,6,0.555556,"[0,0,4,0,2]"
215,14,6,0.347222,"[0,0,1,0,5]"
216,12,6,0.763889,"[1,2,3,0,0]"
217,10,14,0.803571,"[6,3,5,0,0]"
218,11,12,0.711806,"[6,1,5,0,0]"
219,12,7,0.561225,"[1,1,5,0,0]"
220,12,5,0,"[5,0,0,0,0]"
221,11,2,0,"[0,2,0,0,0]"
222,7,310,0.887357,"[33,39,67,30,141]"
223,8,228,0.888591,"[18,36,53,20,101]"
224,9,162,0.701017,"[5,36,2,20,99]"
225,10,61,0.784063,"[1,31,0,16,13]"
226,11,24,0.190972,"[0,22,0,2,0]"
227,12,16,0,"[0,16,0,0,0]"
228,12,8,0.46875,"[0,6,0,2,0]"
229,11,37,0.841855,"[1,9,0,14,13]"
230,12,8,0.46875,"[0,6,0,2,0]"
231,12,29,0.769917,"[1,3,0,12,13]"
232,13,1,0,"[1,0,0,0,0]"
233,13,28,0.736607,"[0,3,0,12,13]"
234,14,6,0.347222,"[0,0,0,1,5]"
235,14,22,0.748967,"[0,3,0,11,8]"
236,15,11,0.495868,"[0,0,0,8,3]"
237,16,7,0,"[0,0,0,7,0]"
238,16,4,0.46875,"[0,0,0,1,3]"
239,15,11,0.805785,"[0,3,0,3,5]"
240,16,1,0,"[0,1,0,0,0]"
241,16,10,0.775,"[0,2,0,3,5]"
242,10,101,0.336242,"[4,5,2,4,86]"
243,11,28,0.685587,"[3,4,2,1,18]"
244,12,2,0,"[0,2,0,0,0]"
245,12,26,0.617603,"[3,2,2,1,18]"
246,13,19,0.353186,"[1,0,1,1,16]"
247,14,8,0.507812,"[1,0,0,1,6]"
248,14,11,0.206611,"[0,0,1,0,10]"
249,15,9,0,"[0,0,0,0,9]"
250,15,2,0.625,"[0,0,1,0,1]"
251,13,7,0.918367,"[2,2,1,0,2]"
252,11,73,0.162788,"[1,1,0,3,68]"
253,12,6,0.555556,"[0,0,0,2,4]"
254,12,67,0.108599,"[1,1,0,1,64]"
255,13,2,0.625,"[0,1,0,0,1]"
256,13,65,0.0751479,"[1,0,0,1,63]"
257,14,1,0,"[1,0,0,0,0]"
258,14,64,0.0384521,"[0,0,0,1,63]"
259,15,35,0,"[0,0,0,0,35]"
260,15,29,0.0832343,"[0,0,0,1,28]"
261,16,28,0,"[0,0,0,0,28]"
262,16,1,0,"[0,0,0,1,0]"
263,9,66,0.453971,"[13,0,51,0,2]"
264,10,1,0,"[1,0,0,0,0]"
265,10,65,0.436686,"[12,0,51,0,2]"
266,11,51,0.520953,"[12,0,37,0,2]"
267,12,1,0,"[1,0,0,0,0]"
268,12,50,0.503,"[11,0,37,0,2]"
269,13,26,0.595414,"[8,0,17,0,1]"
270,14,14,0.318877,"[1,0,12,0,1]"
271,15,6,0.625,"[1,0,4,0,1]"
272,15,8,0,"[0,0,8,0,0]"
273,14,12,0.607639,"[7,0,5,0,0]"
274,15,6,0.555556,"[2,0,4,0,0]"
275,15,6,0.347222,"[5,0,1,0,0]"
276,13,24,0.360243,"[3,0,20,0,1]"
277,14,23,0.293006,"[2,0,20,0,1]"
278,15,21,0.221088,"[1,0,19,0,1]"
279,16,8,0,"[0,0,8,0,0]"
280,16,13,0.340237,"[1,0,11,0,1]"
281,17,5,0,"[0,0,5,0,0]"
282,17,8,0.507812,"[1,0,6,0,1]"
283,15,2,0.625,"[1,0,1,0,0]"
284,14,1,0,"[1,0,0,0,0]"
285,11,14,0,"[0,0,14,0,0]"
286,8,82,0.85403,"[15,3,14,10,40]"
287,9,70,0.77398,"[11,3,6,10,40]"
288,10,8,0,"[8,0,0,0,0]"
289,10,62,0.679631,"[3,3,6,10,40]"
290,11,21,0.759637,"[0,3,0,10,8]"
291,12,3,0,"[0,0,0,0,3]"
292,12,18,0.733025,"[0,3,0,10,5]"
293,13,2,0,"[0,0,0,0,2]"
294,13,16,0.673828,"[0,3,0,10,3]"
295,14,9,0.246914,"[0,1,0,8,0]"
296,14,7,0.816326,"[0,2,0,2,3]"
297,11,41,0.455086,"[3,0,6,0,32]"
298,12,16,0.585938,"[0,0,6,0,10]"
299,13,12,0.625,"[0,0,6,0,6]"
300,14,5,0,"[0,0,5,0,0]"
301,14,7,0.306122,"[0,0,1,0,6]"
302,13,4,0,"[0,0,0,0,4]"
303,12,25,0.264,"[3,0,0,0,22]"
304,13,24,0.190972,"[2,0,0,0,22]"
305,14,19,0,"[0,0,0,0,19]"
306,14,5,0.6,"[2,0,0,0,3]"
307,13,1,0,"[1,0,0,0,0]"
308,9,12,0.555556,"[4,0,8,0,0]"
309,10,10,0.4,"[2,0,8,0,0]"
310,10,2,0,"[2,0,0,0,0]"
311,6,87,0.929449,"[29,26,18,6,8]"
312,7,40,0.876562,"[18,8,8,1,5]"
313,8,13,0.710059,"[2,8,0,1,2]"
314,9,7,0.867347,"[1,3,0,1,2]"
315,9,6,0.347222,"[1,5,0,0,0]"
316,8,27,0.685871,"[16,0,8,0,3]"
317,9,16,0.791016,"[7,0,6,0,3]"
318,10,6,0.763889,"[2,0,1,0,3]"
319,10,10,0.625,"[5,0,5,0,0]"
320,9,11,0.371901,"[9,0,2,0,0]"
321,10,8,0,"[8,0,0,0,0]"
322,10,3,0.555556,"[1,0,2,0,0]"
323,7,47,0.922363,"[11,18,10,5,3]"
324,8,26,0.909763,"[7,5,10,1,3]"
325,9,15,0.722222,"[3,2,9,0,1]"
326,10,4,0.78125,"[2,1,1,0,0]"
327,10,11,0.557851,"[1,1,8,0,1]"
328,11,5,0.7,"[0,1,3,0,1]"
329,11,6,0.347222,"[1,0,5,0,0]"
330,9,11,0.929752,"[4,3,1,1,2]"
331,10,5,0.7,"[0,3,0,1,1]"
332,10,6,0.625,"[4,0,1,0,1]"
333,8,21,0.680272,"[4,13,0,4,0]"
334,9,3,0.555556,"[0,1,0,2,0]"
335,9,18,0.617284,"[4,12,0,2,0]"
336,10,4,0.625,"[0,2,0,2,0]"
337,10,14,0.510204,"[4,10,0,0,0]"
338,11,8,0.273438,"[1,7,0,0,0]"
339,11,6,0.625,"[3,3,0,0,0]"
340,3,573,0.828612,"[273,175,37,32,56]"
341,4,415,0.852315,"[154,166,16,31,48]"
342,5,226,0.75001,"[30,133,3,26,34]"
343,6,161,0.834748,"[24,81,3,21,32]"
344,7,133,0.783962,"[15,74,2,19,23]"
345,8,127,0.762756,"[13,73,2,16,23]"
346,9,43,0.704435,"[4,27,1,6,5]"
347,10,2,0,"[0,0,0,0,2]"
348,10,41,0.661808,"[4,27,1,6,3]"
349,11,35,0.736735,"[4,21,1,6,3]"
350,12,27,0.528121,"[1,20,0,4,2]"
351,13,2,0.625,"[0,0,0,1,1]"
352,13,25,0.428,"[1,20,0,3,1]"
353,14,24,0.360243,"[0,20,0,3,1]"
354,15,20,0.11875,"[0,19,0,1,0]"
355,16,17,0,"[0,17,0,0,0]"
356,16,3,0.555556,"[0,2,0,1,0]"
357,15,4,0.78125,"[0,1,0,2,1]"
358,14,1,0,"[1,0,0,0,0]"
359,12,8,0.9375,"[3,1,1,2,1]"
360,11,6,0,"[0,6,0,0,0]"
361,9,84,0.785502,"[9,46,1,10,18]"
362,10,66,0.830464,"[8,32,1,7,18]"
363,11,35,0.365306,"[1,29,0,5,0]"
364,12,24,0,"[0,24,0,0,0]"
365,12,11,0.72314,"[1,5,0,5,0]"
366,13,4,0.46875,"[1,3,0,0,0]"
367,13,7,0.510204,"[0,2,0,5,0]"
368,11,31,0.746618,"[7,3,1,2,18]"
369,12,25,0.568,"[2,3,0,2,18]"
370,13,24,0.516493,"[1,3,0,2,18]"
371,14,1,0,"[0,0,0,1,0]"
372,14,23,0.458412,"[1,3,0,1,18]"
373,15,1,0,"[0,1,0,0,0]"
374,15,22,0.397727,"[1,2,0,1,18]"
375,16,15,0.544444,"[1,2,0,1,11]"
376,17,14,0.459184,"[1,1,0,1,11]"
377,18,13,0.340237,"[0,1,0,1,11]"
378,19,8,0,"[0,0,0,0,8]"
379,19,5,0.7,"[0,1,0,1,3]"
380,18,1,0,"[1,0,0,0,0]"
381,17,1,0,"[0,1,0,0,0]"
382,16,7,0,"[0,0,0,0,7]"
383,13,1,0,"[1,0,0,0,0]"
384,12,6,0.347222,"[5,0,1,0,0]"
385,10,18,0.455247,"[1,14,0,3,0]"
386,11,5,0.6,"[0,3,0,2,0]"
387,11,13,0.340237,"[1,11,0,1,0]"
388,12,6,0.625,"[1,4,0,1,0]"
389,12,7,0,"[0,7,0,0,0]"
390,8,6,0.763889,"[2,1,0,3,0]"
391,7,28,0.905612,"[9,7,1,2,9]"
392,8,22,0.893595,"[6,4,1,2,9]"
393,9,7,0.816326,"[3,2,0,2,0]"
394,9,15,0.722222,"[3,2,1,0,9]"
395,10,13,0.606509,"[1,2,1,0,9]"
396,11,3,0,"[0,0,0,0,3]"
397,11,10,0.725,"[1,2,1,0,6]"
398,10,2,0,"[2,0,0,0,0]"
399,8,6,0.625,"[3,3,0,0,0]"
400,6,65,0.430769,"[6,52,0,5,2]"
401,7,62,0.358351,"[3,52,0,5,2]"
402,8,6,0.833333,"[3,1,0,1,1]"
403,8,56,0.206473,"[0,51,0,4,1]"
404,9,39,0.123274,"[0,37,0,1,1]"
405,10,30,0.0805555,"[0,29,0,1,0]"
406,11,27,0,"[0,27,0,0,0]"
407,11,3,0.555556,"[0,2,0,1,0]"
408,10,9,0.246914,"[0,8,0,0,1]"
409,9,17,0.363322,"[0,14,0,3,0]"
410,10,16,0.273438,"[0,14,0,2,0]"
411,11,9,0,"[0,9,0,0,0]"
412,11,7,0.510204,"[0,5,0,2,0]"
413,10,1,0,"[0,0,0,1,0]"
414,7,3,0,"[3,0,0,0,0]"
415,5,189,0.660186,"[124,33,13,5,14]"
416,6,164,0.719531,"[100,32,13,5,14]"
417,7,35,0.771429,"[9,19,1,5,1]"
418,8,12,0.607639,"[0,8,0,3,1]"
419,9,9,0.432099,"[0,7,0,2,0]"
420,9,3,0.833333,"[0,1,0,1,1]"
421,8,23,0.76087,"[9,11,1,2,0]"
422,9,9,0.617284,"[1,6,0,2,0]"
423,9,14,0.67602,"[8,5,1,0,0]"
424,10,11,0.53719,"[8,2,1,0,0]"
425,11,3,0.833333,"[1,1,1,0,0]"
426,11,8,0.273438,"[7,1,0,0,0]"
427,10,3,0,"[0,3,0,0,0]"
428,7,129,0.591761,"[91,13,12,0,13]"
429,8,61,0.775329,"[34,8,7,0,12]"
430,9,2,0,"[0,0,2,0,0]"
431,9,59,0.751221,"[34,8,5,0,12]"
432,10,20,0.76875,"[9,3,0,0,8]"
433,11,17,0.683391,"[9,1,0,0,7]"
434,12,15,0.7,"[7,1,0,0,7]"
435,13,11,0.640496,"[3,1,0,0,7]"
436,14,3,0.555556,"[2,1,0,0,0]"
437,14,8,0.273438,"[1,0,0,0,7]"
438,13,4,0,"[4,0,0,0,0]"
439,12,2,0,"[2,0,0,0,0]"
440,11,3,0.555556,"[0,2,0,0,1]"
441,10,39,0.682117,"[25,5,5,0,4]"
442,11,34,0.672578,"[22,3,5,0,4]"
443,12,27,0.58642,"[19,3,1,0,4]"
444,13,25,0.5,"[19,2,1,0,3]"
445,14,24,0.438368,"[19,2,0,0,3]"
446,15,13,0.177515,"[12,0,0,0,1]"
447,16,6,0,"[6,0,0,0,0]"
448,16,7,0.306122,"[6,0,0,0,1]"
449,15,11,0.661157,"[7,2,0,0,2]"
450,16,1,0,"[0,0,0,0,1]"
451,16,10,0.575,"[7,2,0,0,1]"
452,14,1,0,"[0,0,1,0,0]"
453,13,2,0.625,"[0,1,0,0,1]"
454,12,7,0.612245,"[3,0,4,0,0]"
455,11,5,0.6,"[3,2,0,0,0]"
456,8,68,0.357915,"[57,5,5,0,1]"
457,9,63,0.253842,"[56,5,1,0,1]"
458,10,58,0.164239,"[54,2,1,0,1]"
459,11,55,0.131405,"[52,1,1,0,1]"
460,12,52,0.0933801,"[50,0,1,0,1]"
461,13,16,0.283203,"[14,0,1,0,1]"
462,14,1,0,"[0,0,1,0,0]"
463,14,15,0.155555,"[14,0,0,0,1]"
464,15,14,0,"[14,0,0,0,0]"
465,15,1,0,"[0,0,0,0,1]"
466,13,36,0,"[36,0,0,0,0]"
467,12,3,0.555556,"[2,1,0,0,0]"
468,11,3,0.555556,"[2,1,0,0,0]"
469,10,5,0.6,"[2,3,0,0,0]"
470,9,5,0.4,"[1,0,4,0,0]"
471,6,25,0.096,"[24,1,0,0,0]"
472,7,24,0,"[24,0,0,0,0]"
473,7,1,0,"[0,1,0,0,0]"
474,4,158,0.511536,"[119,9,21,1,8]"
475,5,134,0.489948,"[102,3,21,0,8]"
476,6,85,0.651557,"[55,3,19,0,8]"
477,7,35,0.759184,"[19,2,10,0,4]"
478,8,24,0.820312,"[10,1,9,0,4]"
479,9,16,0.810547,"[8,1,3,0,4]"
480,10,13,0.872781,"[5,1,3,0,4]"
481,11,7,0.561225,"[5,0,1,0,1]"
482,11,6,0.763889,"[0,1,2,0,3]"
483,10,3,0,"[3,0,0,0,0]"
484,9,8,0.46875,"[2,0,6,0,0]"
485,8,11,0.392562,"[9,1,1,0,0]"
486,9,7,0,"[7,0,0,0,0]"
487,9,4,0.78125,"[2,1,1,0,0]"
488,7,50,0.553,"[36,1,9,0,4]"
489,8,27,0.682442,"[17,1,5,0,4]"
490,9,10,0,"[10,0,0,0,0]"
491,9,17,0.856401,"[7,1,5,0,4]"
492,10,11,0.805785,"[1,1,5,0,4]"
493,11,2,0,"[0,0,2,0,0]"
494,11,9,0.833333,"[1,1,3,0,4]"
495,10,6,0,"[6,0,0,0,0]"
496,8,23,0.359168,"[19,0,4,0,0]"
497,9,11,0.578512,"[7,0,4,0,0]"
498,10,1,0,"[1,0,0,0,0]"
499,10,10,0.6,"[6,0,4,0,0]"
500,9,12,0,"[12,0,0,0,0]"
501,6,49,0.097876,"[47,0,2,0,0]"
502,7,25,0.184,"[23,0,2,0,0]"
503,8,14,0.306122,"[12,0,2,0,0]"
504,9,2,0,"[0,0,2,0,0]"
505,9,12,0,"[12,0,0,0,0]"
506,8,11,0,"[11,0,0,0,0]"
507,7,24,0,"[24,0,0,0,0]"
508,5,24,0.542535,"[17,6,0,1,0]"
509,6,8,0.625,"[4,4,0,0,0]"
510,6,16,0.400391,"[13,2,0,1,0]"
511,7,14,0.165816,"[13,1,0,0,0]"
512,8,12,0,"[12,0,0,0,0]"
513,8,2,0.625,"[1,1,0,0,0]"
514,7,2,0.625,"[0,1,0,1,0]"
515,2,8437,0.970125,"[1552,2027,637,2341,1880]"
516,3,7010,0.914263,"[547,1971,293,2337,1862]"
517,4,6849,0.910564,"[497,1909,285,2325,1833]"
518,5,6331,0.890987,"[287,1782,242,2250,1770]"
519,6,3227,0.801582,"[66,994,36,1551,580]"
520,7,680,0.777914,"[51,133,26,88,382]"
521,8,582,0.71466,"[28,104,13,81,356]"
522,9,143,0.825713,"[10,52,2,17,62]"
523,10,65,0.688757,"[1,40,0,14,10]"
524,11,1,0,"[0,0,0,0,1]"
525,11,64,0.67688,"[1,40,0,14,9]"
526,12,46,0.736059,"[1,26,0,12,7]"
527,13,34,0.577422,"[1,24,0,6,3]"
528,14,18,0.25463,"[0,16,0,1,1]"
529,15,1,0,"[0,0,0,0,1]"
530,15,17,0.138408,"[0,16,0,1,0]"
531,16,5,0.4,"[0,4,0,1,0]"
532,16,12,0,"[0,12,0,0,0]"
533,14,16,0.791016,"[1,8,0,5,2]"
534,15,12,0.642361,"[1,8,0,1,2]"
535,16,9,0.246914,"[0,8,0,0,1]"
536,16,3,0.833333,"[1,0,0,1,1]"
537,15,4,0,"[0,0,0,4,0]"
538,13,12,0.763889,"[0,2,0,6,4]"
539,14,10,0.675,"[0,1,0,6,3]"
540,14,2,0.625,"[0,1,0,0,1]"
541,12,18,0.462963,"[0,14,0,2,2]"
542,13,5,0,"[0,5,0,0,0]"
543,13,13,0.591716,"[0,9,0,2,2]"
544,14,4,0.78125,"[0,1,0,1,2]"
545,14,9,0.246914,"[0,8,0,1,0]"
546,10,78,0.645546,"[9,12,2,3,52]"
547,11,68,0.547686,"[6,7,2,3,50]"
548,12,53,0.340869,"[2,1,2,3,45]"
549,13,51,0.31238,"[2,1,1,3,44]"
550,14,4,0.625,"[0,0,0,2,2]"
551,14,47,0.24785,"[2,1,1,1,42]"
552,15,45,0.208642,"[2,1,1,0,41]"
553,16,41,0.11749,"[1,0,1,0,39]"
554,17,40,0.0609374,"[0,0,1,0,39]"
555,18,6,0.347222,"[0,0,1,0,5]"
556,18,34,0,"[0,0,0,0,34]"
557,17,1,0,"[1,0,0,0,0]"
558,16,4,0.78125,"[1,1,0,0,2]"
559,15,2,0.625,"[0,0,0,1,1]"
560,13,2,0.625,"[0,0,1,0,1]"
561,12,15,0.822222,"[4,6,0,0,5]"
562,13,4,0.46875,"[1,3,0,0,0]"
563,13,11,0.805785,"[3,3,0,0,5]"
564,14,9,0.833333,"[3,3,0,0,3]"
565,14,2,0,"[0,0,0,0,2]"
566,11,10,0.775,"[3,5,0,0,2]"
567,9,439,0.642379,"[18,52,11,64,294]"
568,10,436,0.635113,"[16,51,11,64,294]"
569,11,421,0.607788,"[14,46,11,58,292]"
570,12,117,0.853422,"[2,39,1,39,36]"
571,13,53,0.776967,"[1,14,1,9,28]"
572,14,42,0.827664,"[1,13,1,8,19]"
573,15,38,0.806787,"[1,10,1,7,19]"
