id,depth,n_node_samples,impurity,value
114,22,5,0.6,"[0,3,0,2,0]"
115,21,2,0,"[0,2,0,0,0]"
116,19,570,0.0933209,"[0,18,0,548,4]"
117,20,16,0.585938,"[0,10,0,6,0]"
118,21,12,0.46875,"[0,9,0,3,0]"
119,22,4,0.625,"[0,2,0,2,0]"
120,22,8,0.273438,"[0,7,0,1,0]"
121,21,4,0.46875,"[0,1,0,3,0]"
122,20,554,0.0532394,"[0,8,0,542,4]"
123,21,553,0.0489358,"[0,8,0,542,3]"
124,22,380,0,"[0,0,0,380,0]"
125,22,173,0.150857,"[0,8,0,162,3]"
126,23,169,0.112741,"[0,8,0,161,0]"
127,24,6,0.347222,"[0,5,0,1,0]"
128,24,163,0.0451656,"[0,3,0,160,0]"
129,25,83,0.0870955,"[0,3,0,80,0]"
130,26,24,0,"[0,0,0,24,0]"
131,26,59,0.120655,"[0,3,0,56,0]"
132,27,37,0.186267,"[0,3,0,34,0]"
133,28,11,0,"[0,0,0,11,0]"
134,28,26,0.255177,"[0,3,0,23,0]"
135,29,24,0.0998263,"[0,1,0,23,0]"
136,30,19,0,"[0,0,0,19,0]"
137,30,5,0.4,"[0,1,0,4,0]"
138,29,2,0,"[0,2,0,0,0]"
139,27,22,0,"[0,0,0,22,0]"
140,25,80,0,"[0,0,0,80,0]"
141,23,4,0.46875,"[0,0,0,1,3]"
142,21,1,0,"[0,0,0,0,1]"
143,18,1,0,"[0,0,0,0,1]"
144,15,84,0.167588,"[0,0,1,5,78]"
145,16,59,0.0825912,"[0,0,1,1,57]"
146,17,12,0.190972,"[0,0,1,0,11]"
147,18,2,0.625,"[0,0,1,0,1]"
148,18,10,0,"[0,0,0,0,10]"
149,17,47,0.0520599,"[0,0,0,1,46]"
150,18,25,0.096,"[0,0,0,1,24]"
151,19,4,0.46875,"[0,0,0,1,3]"
152,19,21,0,"[0,0,0,0,21]"
153,18,22,0,"[0,0,0,0,22]"
154,16,25,0.336,"[0,0,0,4,21]"
155,17,2,0.625,"[0,0,0,1,1]"
156,17,23,0.283554,"[0,0,0,3,20]"
157,18,20,0.225,"[0,0,0,2,18]"
158,19,8,0.46875,"[0,0,0,2,6]"
159,19,12,0,"[0,0,0,0,12]"
160,18,3,0.555556,"[0,0,0,1,2]"
161,14,29,0.769917,"[1,13,0,12,3]"
162,15,4,0.46875,"[0,1,0,3,0]"
163,15,25,0.78,"[1,12,0,9,3]"
164,16,14,0.510204,"[0,10,0,4,0]"
165,17,13,0.443787,"[0,10,0,3,0]"
166,18,9,0.555556,"[0,6,0,3,0]"
167,18,4,0,"[0,4,0,0,0]"
168,17,1,0,"[0,0,0,1,0]"
169,16,11,0.847107,"[1,2,0,5,3]"
170,17,4,0.46875,"[1,0,0,0,3]"
171,17,7,0.510204,"[0,2,0,5,0]"
172,13,418,0.699661,"[0,133,0,239,46]"
173,14,239,0.707533,"[0,89,0,128,22]"
174,15,134,0.557613,"[0,17,0,96,21]"
175,16,128,0.516815,"[0,12,0,95,21]"
176,17,95,0.366759,"[0,10,0,79,6]"
177,18,63,0.457294,"[0,10,0,49,4]"
178,19,49,0.358184,"[0,4,0,41,4]"
179,20,3,0.555556,"[0,0,0,1,2]"
180,20,46,0.293006,"[0,4,0,40,2]"
181,21,1,0,"[0,0,0,0,1]"
182,21,45,0.251852,"[0,4,0,40,1]"
183,22,42,0.168651,"[0,2,0,39,1]"
184,23,1,0,"[0,1,0,0,0]"
185,23,41,0.11749,"[0,1,0,39,1]"
186,24,35,0.0693877,"[0,1,0,34,0]"
187,25,3,0.555556,"[0,1,0,2,0]"
188,25,32,0,"[0,0,0,32,0]"
189,24,6,0.347222,"[0,0,0,5,1]"
190,22,3,0.555556,"[0,2,0,1,0]"
191,19,14,0.612245,"[0,6,0,8,0]"
192,20,5,0,"[0,5,0,0,0]"
193,20,9,0.246914,"[0,1,0,8,0]"
194,18,32,0.146484,"[0,0,0,30,2]"
195,19,13,0.325444,"[0,0,0,11,2]"
196,20,6,0,"[0,0,0,6,0]"
197,20,7,0.510204,"[0,0,0,5,2]"
198,19,19,0,"[0,0,0,19,0]"
199,17,33,0.693297,"[0,2,0,16,15]"
200,18,15,0.6,"[0,1,0,10,4]"
201,19,5,0.4,"[0,0,0,1,4]"
202,19,10,0.225,"[0,1,0,9,0]"
203,18,18,0.640432,"[0,1,0,6,11]"
204,19,12,0.711806,"[0,1,0,6,5]"
205,20,4,0,"[0,0,0,4,0]"
206,20,8,0.664062,"[0,1,0,2,5]"
207,19,6,0,"[0,0,0,0,6]"
208,16,6,0.347222,"[0,5,0,1,0]"
209,15,105,0.546032,"[0,72,0,32,1]"
210,16,17,0.622837,"[0,9,0,8,0]"
211,17,6,0,"[0,6,0,0,0]"
212,17,11,0.495868,"[0,3,0,8,0]"
213,18,4,0.625,"[0,2,0,2,0]"
214,18,7,0.306122,"[0,1,0,6,0]"
215,16,88,0.516206,"[0,63,0,24,1]"
216,17,58,0,"[0,58,0,0,0]"
217,17,30,0.413889,"[0,5,0,24,1]"
218,18,28,0.315689,"[0,3,0,24,1]"
219,19,27,0.253772,"[0,2,0,24,1]"
220,20,10,0,"[0,0,0,10,0]"
221,20,17,0.380623,"[0,2,0,14,1]"
222,21,4,0.625,"[0,2,0,2,0]"
223,21,13,0.177515,"[0,0,0,12,1]"
224,22,6,0.347222,"[0,0,0,5,1]"
225,22,7,0,"[0,0,0,7,0]"
226,19,1,0,"[0,1,0,0,0]"
227,18,2,0,"[0,2,0,0,0]"
228,14,179,0.671327,"[0,44,0,111,24]"
229,15,136,0.407521,"[0,3,0,109,24]"
230,16,15,0,"[0,0,0,15,0]"
231,16,121,0.445666,"[0,3,0,94,24]"
232,17,28,0.306122,"[0,0,0,4,24]"
233,18,27,0.246914,"[0,0,0,3,24]"
234,19,10,0,"[0,0,0,0,10]"
235,19,17,0.363322,"[0,0,0,3,14]"
236,20,16,0.273438,"[0,0,0,2,14]"
237,21,15,0.155555,"[0,0,0,1,14]"
238,22,4,0.46875,"[0,0,0,1,3]"
239,22,11,0,"[0,0,0,0,11]"
240,21,1,0,"[0,0,0,1,0]"
241,20,1,0,"[0,0,0,1,0]"
242,18,1,0,"[0,0,0,1,0]"
243,17,93,0.0780438,"[0,3,0,90,0]"
244,18,91,0.0537375,"[0,2,0,89,0]"
245,19,7,0.510204,"[0,2,0,5,0]"
246,19,84,0,"[0,0,0,84,0]"
247,18,2,0.625,"[0,1,0,1,0]"
248,15,43,0.110871,"[0,41,0,2,0]"
249,16,42,0.0581065,"[0,41,0,1,0]"
250,17,27,0,"[0,27,0,0,0]"
251,17,15,0.155555,"[0,14,0,1,0]"
252,18,13,0,"[0,13,0,0,0]"
253,18,2,0.625,"[0,1,0,1,0]"
254,16,1,0,"[0,0,0,1,0]"
255,12,295,0.737288,"[1,103,0,154,37]"
256,13,114,0.742729,"[0,49,0,52,13]"
257,14,16,0.498047,"[0,1,0,3,12]"
258,15,6,0,"[0,0,0,0,6]"
259,15,10,0.675,"[0,1,0,3,6]"
260,14,98,0.637495,"[0,48,0,49,1]"
261,15,95,0.637673,"[0,48,0,46,1]"
262,16,3,0,"[0,0,0,3,0]"
263,16,92,0.636519,"[0,48,0,43,1]"
264,17,44,0.108471,"[0,42,0,2,0]"
265,18,3,0.555556,"[0,1,0,2,0]"
266,18,41,1.49012e-7,"[0,41,0,0,0]"
267,17,48,0.317925,"[0,6,0,41,1]"
268,18,46,0.289461,"[0,5,0,40,1]"
269,19,25,0.416,"[0,4,0,20,1]"
270,20,22,0.294421,"[0,3,0,19,0]"
271,21,21,0.21542,"[0,2,0,19,0]"
272,22,1,0,"[0,1,0,0,0]"
273,22,20,0.11875,"[0,1,0,19,0]"
274,23,17,0,"[0,0,0,17,0]"
275,23,3,0.555556,"[0,1,0,2,0]"
276,21,1,0,"[0,1,0,0,0]"
277,20,3,0.833333,"[0,1,0,1,1]"
278,19,21,0.113379,"[0,1,0,20,0]"
279,20,20,0,"[0,0,0,20,0]"
280,20,1,0,"[0,1,0,0,0]"
281,18,2,0.625,"[0,1,0,1,0]"
282,15,3,0,"[0,0,0,3,0]"
283,13,181,0.719758,"[1,54,0,102,24]"
284,14,151,0.580128,"[0,53,0,97,1]"
285,15,148,0.57033,"[0,50,0,97,1]"
286,16,42,0.0581065,"[0,41,0,1,0]"
287,17,11,0.206611,"[0,10,0,1,0]"
288,18,7,0,"[0,7,0,0,0]"
289,18,4,0.46875,"[0,3,0,1,0]"
290,17,31,0,"[0,31,0,0,0]"
291,16,106,0.215602,"[0,9,0,96,1]"
292,17,105,0.195918,"[0,9,0,96,0]"
293,18,96,0.0509982,"[0,2,0,94,0]"
294,19,47,0.101856,"[0,2,0,45,0]"
295,20,15,0.288889,"[0,2,0,13,0]"
296,21,14,0.165816,"[0,1,0,13,0]"
297,22,12,0,"[0,0,0,12,0]"
298,22,2,0.625,"[0,1,0,1,0]"
299,21,1,0,"[0,1,0,0,0]"
300,20,32,0,"[0,0,0,32,0]"
301,19,49,0,"[0,0,0,49,0]"
302,18,9,0.432099,"[0,7,0,2,0]"
303,17,1,0,"[0,0,0,0,1]"
304,15,3,0,"[0,3,0,0,0]"
305,14,30,0.477778,"[1,1,0,5,23]"
306,15,29,0.425089,"[1,0,0,5,23]"
307,16,8,0.625,"[0,0,0,4,4]"
308,16,21,0.221088,"[1,0,0,1,19]"
309,17,20,0.11875,"[0,0,0,1,19]"
310,18,19,0,"[0,0,0,0,19]"
311,18,1,0,"[0,0,0,1,0]"
312,17,1,0,"[1,0,0,0,0]"
313,15,1,0,"[0,1,0,0,0]"
314,11,353,0.704825,"[0,115,0,199,39]"
315,12,258,0.560175,"[0,78,0,175,5]"
316,13,219,0.457872,"[0,50,0,167,2]"
317,14,44,0.649535,"[0,20,0,23,1]"
318,15,8,0.507812,"[0,6,0,1,1]"
319,15,36,0.594136,"[0,14,0,22,0]"
320,16,12,0.347222,"[0,2,0,10,0]"
321,17,3,0.555556,"[0,1,0,2,0]"
322,17,9,0.246914,"[0,1,0,8,0]"
323,16,24,0.625,"[0,12,0,12,0]"
324,17,17,0.570934,"[0,6,0,11,0]"
325,18,7,0.510204,"[0,5,0,2,0]"
326,18,10,0.225,"[0,1,0,9,0]"
327,17,7,0.306122,"[0,6,0,1,0]"
328,14,175,0.366857,"[0,30,0,144,1]"
329,15,163,0.387858,"[0,30,0,132,1]"
330,16,50,0.643,"[0,22,0,27,1]"
331,17,39,0.614727,"[0,14,0,24,1]"
332,18,24,0,"[0,0,0,24,0]"
333,18,15,0.155555,"[0,14,0,0,1]"
334,19,4,0.46875,"[0,3,0,0,1]"
335,19,11,0,"[0,11,0,0,0]"
336,17,11,0.495868,"[0,8,0,3,0]"
337,18,7,0,"[0,7,0,0,0]"
338,18,4,0.46875,"[0,1,0,3,0]"
339,16,113,0.164461,"[0,8,0,105,0]"
340,17,52,0,"[0,0,0,52,0]"
341,17,61,0.28487,"[0,8,0,53,0]"
342,18,20,0,"[0,0,0,20,0]"
343,18,41,0.392624,"[0,8,0,33,0]"
344,19,4,0.46875,"[0,3,0,1,0]"
345,19,37,0.292184,"[0,5,0,32,0]"
346,20,11,0,"[0,0,0,11,0]"
347,20,26,0.388314,"[0,5,0,21,0]"
348,21,24,0.273438,"[0,3,0,21,0]"
349,22,22,0.206611,"[0,2,0,20,0]"
350,23,2,0,"[0,2,0,0,0]"
351,23,20,0,"[0,0,0,20,0]"
352,22,2,0.625,"[0,1,0,1,0]"
353,21,2,0,"[0,2,0,0,0]"
354,15,12,0,"[0,0,0,12,0]"
355,13,39,0.545694,"[0,28,0,8,3]"
356,14,8,0.742188,"[0,3,0,4,1]"
357,14,31,0.41103,"[0,25,0,4,2]"
358,15,10,0.8,"[0,4,0,4,2]"
359,15,21,0,"[0,21,0,0,0]"
360,12,95,0.820499,"[0,37,0,24,34]"
361,13,63,0.802469,"[0,21,0,14,28]"
362,14,4,0,"[0,4,0,0,0]"
363,14,59,0.794312,"[0,17,0,14,28]"
364,15,16,0.673828,"[0,3,0,10,3]"
365,16,2,0,"[0,0,0,0,2]"
366,16,14,0.548469,"[0,3,0,10,1]"
367,17,12,0.347222,"[0,2,0,10,0]"
368,18,8,0,"[0,0,0,8,0]"
369,18,4,0.625,"[0,2,0,2,0]"
370,17,2,0.625,"[0,1,0,0,1]"
371,15,43,0.684154,"[0,14,0,4,25]"
372,16,18,0.362654,"[0,2,0,1,15]"
373,17,9,0,"[0,0,0,0,9]"
374,17,9,0.617284,"[0,2,0,1,6]"
375,16,25,0.744,"[0,12,0,3,10]"
376,17,19,0.623269,"[0,10,0,0,9]"
377,18,2,0,"[0,2,0,0,0]"
378,18,17,0.622837,"[0,8,0,0,9]"
379,19,8,0,"[0,8,0,0,0]"
380,19,9,0,"[0,0,0,0,9]"
381,17,6,0.763889,"[0,2,0,3,1]"
382,13,32,0.771484,"[0,16,0,10,6]"
383,14,29,0.796671,"[0,13,0,10,6]"
384,15,23,0.614367,"[0,13,0,10,0]"
385,16,5,0.4,"[0,4,0,1,0]"
386,16,18,0.625,"[0,9,0,9,0]"
387,17,2,0,"[0,0,0,2,0]"
388,17,16,0.615234,"[0,9,0,7,0]"
389,18,8,0.585938,"[0,3,0,5,0]"
390,18,8,0.46875,"[0,6,0,2,0]"
391,15,6,0,"[0,0,0,0,6]"
392,14,3,0,"[0,3,0,0,0]"
393,10,200,0.738437,"[4,112,1,55,28]"
394,11,32,0.686035,"[0,13,0,17,2]"
395,12,9,0.432099,"[0,7,0,2,0]"
396,12,23,0.623819,"[0,6,0,15,2]"
397,13,13,0.621302,"[0,6,0,7,0]"
398,14,7,0,"[0,0,0,7,0]"
399,14,6,0,"[0,6,0,0,0]"
400,13,10,0.4,"[0,0,0,8,2]"
401,11,168,0.721283,"[4,99,1,38,26]"
402,12,166,0.713003,"[4,99,1,38,24]"
403,13,139,0.563894,"[1,98,0,30,10]"
404,14,134,0.526147,"[1,98,0,27,8]"
405,15,132,0.506055,"[1,98,0,27,6]"
406,16,48,0.23763,"[0,43,0,4,1]"
407,17,47,0.194658,"[0,43,0,4,0]"
408,18,40,0.11875,"[0,38,0,2,0]"
409,19,22,0.206611,"[0,20,0,2,0]"
410,20,3,0.555556,"[0,2,0,1,0]"
411,20,19,0.124654,"[0,18,0,1,0]"
412,21,9,0.246914,"[0,8,0,1,0]"
413,21,10,0,"[0,10,0,0,0]"
414,19,18,0,"[0,18,0,0,0]"
415,18,7,0.510204,"[0,5,0,2,0]"
416,17,1,0,"[0,0,0,0,1]"
417,16,84,0.615788,"[1,55,0,23,5]"
418,17,66,0.417814,"[0,52,0,14,0]"
419,18,25,0.616,"[0,14,0,11,0]"
420,19,3,0,"[0,0,0,3,0]"
421,19,22,0.578512,"[0,14,0,8,0]"
422,20,19,0.484765,"[0,14,0,5,0]"
423,21,15,0.4,"[0,12,0,3,0]"
424,22,4,0,"[0,4,0,0,0]"
425,22,11,0.495868,"[0,8,0,3,0]"
426,23,1,0,"[0,0,0,1,0]"
427,23,10,0.4,"[0,8,0,2,0]"
428,21,4,0.625,"[0,2,0,2,0]"
429,20,3,0,"[0,0,0,3,0]"
430,18,41,0.169542,"[0,38,0,3,0]"
431,19,4,0.625,"[0,2,0,2,0]"
432,19,37,0.0657414,"[0,36,0,1,0]"
433,20,7,0.306122,"[0,6,0,1,0]"
434,20,30,0,"[0,30,0,0,0]"
435,17,18,0.802469,"[1,3,0,9,5]"
436,18,14,0.65051,"[0,3,0,9,2]"
437,19,2,0,"[0,0,0,0,2]"
438,19,12,0.46875,"[0,3,0,9,0]"
439,20,8,0.585938,"[0,3,0,5,0]"
440,20,4,0,"[0,0,0,4,0]"
441,18,4,0.46875,"[1,0,0,0,3]"
442,15,2,0,"[0,0,0,0,2]"
443,14,5,0.6,"[0,0,0,3,2]"
444,13,27,0.785322,"[3,1,1,8,14]"
445,14,16,0.400391,"[1,0,0,2,13]"
446,15,1,0,"[0,0,0,1,0]"
447,15,15,0.3,"[1,0,0,1,13]"
448,16,1,0,"[0,0,0,1,0]"
449,16,14,0.165816,"[1,0,0,0,13]"
450,17,5,0.4,"[1,0,0,0,4]"
451,17,9,0,"[0,0,0,0,9]"
452,14,11,0.805785,"[2,1,1,6,1]"
453,15,5,0.8,"[2,0,1,2,0]"
454,15,6,0.625,"[0,1,0,4,1]"
455,12,2,0,"[0,0,0,0,2]"
456,9,682,0.814439,"[6,203,3,307,163]"
457,10,233,0.766822,"[1,50,0,122,60]"
458,11,44,0.300878,"[1,0,0,5,38]"
459,12,23,0.505671,"[1,0,0,5,17]"
460,13,18,0.594136,"[1,0,0,5,12]"
461,14,1,0,"[1,0,0,0,0]"
462,14,17,0.519031,"[0,0,0,5,12]"
463,15,6,0,"[0,0,0,0,6]"
464,15,11,0.619835,"[0,0,0,5,6]"
465,16,9,0.555556,"[0,0,0,3,6]"
466,16,2,0,"[0,0,0,2,0]"
467,13,5,0,"[0,0,0,0,5]"
468,12,21,0,"[0,0,0,0,21]"
469,11,189,0.666555,"[0,50,0,117,22]"
470,12,187,0.661014,"[0,48,0,117,22]"
471,13,64,0.456543,"[0,8,0,50,6]"
472,14,7,0,"[0,7,0,0,0]"
473,14,57,0.27393,"[0,1,0,50,6]"
474,15,20,0.11875,"[0,0,0,19,1]"
475,16,17,0,"[0,0,0,17,0]"
476,16,3,0.555556,"[0,0,0,2,1]"
477,15,37,0.348795,"[0,1,0,31,5]"
478,16,9,0.246914,"[0,1,0,8,0]"
479,16,28,0.366709,"[0,0,0,23,5]"
480,17,2,0.625,"[0,0,0,1,1]"
481,17,26,0.325444,"[0,0,0,22,4]"
482,18,8,0.585938,"[0,0,0,5,3]"
483,18,18,0.131173,"[0,0,0,17,1]"
484,19,4,0.46875,"[0,0,0,3,1]"
485,19,14,0,"[0,0,0,14,0]"
486,13,123,0.725759,"[0,40,0,67,16]"
487,14,32,0.212402,"[0,29,0,3,0]"
488,15,12,0,"[0,12,0,0,0]"
489,15,20,0.31875,"[0,17,0,3,0]"
490,16,5,0,"[0,5,0,0,0]"
491,16,15,0.4,"[0,12,0,3,0]"
492,17,14,0.306122,"[0,12,0,2,0]"
493,18,13,0.177515,"[0,12,0,1,0]"
494,19,5,0,"[0,5,0,0,0]"
495,19,8,0.273438,"[0,7,0,1,0]"
496,18,1,0,"[0,0,0,1,0]"
497,17,1,0,"[0,0,0,1,0]"
498,14,91,0.57481,"[0,11,0,64,16]"
499,15,90,0.564506,"[0,11,0,64,15]"
500,16,16,0.273438,"[0,2,0,14,0]"
501,17,6,0.555556,"[0,2,0,4,0]"
502,17,10,0,"[0,0,0,10,0]"
503,16,74,0.609478,"[0,9,0,50,15]"
504,17,64,0.481567,"[0,9,0,49,6]"
505,18,62,0.437695,"[0,9,0,49,4]"
506,19,54,0.325789,"[0,6,0,46,2]"
507,20,53,0.295479,"[0,5,0,46,2]"
508,21,52,0.2598,"[0,5,0,46,1]"
509,22,47,0.194658,"[0,4,0,43,0]"
510,23,16,0,"[0,0,0,16,0]"
511,23,31,0.280957,"[0,4,0,27,0]"
512,24,25,0.184,"[0,2,0,23,0]"
513,25,16,0.273438,"[0,2,0,14,0]"
514,26,3,0.555556,"[0,1,0,2,0]"
515,26,13,0.177515,"[0,1,0,12,0]"
516,27,11,0,"[0,0,0,11,0]"
517,27,2,0.625,"[0,1,0,1,0]"
518,25,9,0,"[0,0,0,9,0]"
519,24,6,0.555556,"[0,2,0,4,0]"
520,22,5,0.7,"[0,1,0,3,1]"
521,21,1,0,"[0,0,0,0,1]"
522,20,1,0,"[0,1,0,0,0]"
523,19,8,0.820312,"[0,3,0,3,2]"
524,18,2,0,"[0,0,0,0,2]"
525,17,10,0.225,"[0,0,0,1,9]"
526,15,1,0,"[0,0,0,0,1]"
527,12,2,0,"[0,2,0,0,0]"
528,10,449,0.826658,"[5,153,3,185,103]"
529,11,309,0.824091,"[2,120,2,115,70]"
530,12,37,0.739591,"[0,21,1,6,9]"
531,13,25,0.416,"[0,20,0,4,1]"
532,14,5,0.6,"[0,2,0,3,0]"
533,14,20,0.23125,"[0,18,0,1,1]"
534,15,18,0.131173,"[0,17,0,1,0]"
535,16,12,0,"[0,12,0,0,0]"
536,16,6,0.347222,"[0,5,0,1,0]"
537,15,2,0.625,"[0,1,0,0,1]"
538,13,12,0.642361,"[0,1,1,2,8]"
539,14,4,0.78125,"[0,1,0,2,1]"
540,14,8,0.273438,"[0,0,1,0,7]"
541,12,272,0.820718,"[2,99,1,109,61]"
542,13,206,0.665178,"[0,98,0,101,7]"
543,14,146,0.652679,"[0,60,0,81,5]"
544,15,21,0.629252,"[0,13,0,7,1]"
545,16,17,0.449827,"[0,13,0,4,0]"
546,17,9,0.617284,"[0,5,0,4,0]"
547,17,8,0,"[0,8,0,0,0]"
548,16,4,0.46875,"[0,0,0,3,1]"
549,15,125,0.63392,"[0,47,0,74,4]"
550,16,5,0.4,"[0,4,0,1,0]"
551,16,120,0.625521,"[0,43,0,73,4]"
552,17,71,0.674469,"[0,28,0,39,4]"
553,18,32,0.693359,"[0,16,0,14,2]"
554,19,15,0.288889,"[0,13,0,2,0]"
555,20,5,0,"[0,5,0,0,0]"
556,20,10,0.4,"[0,8,0,2,0]"
557,19,17,0.570934,"[0,3,0,12,2]"
558,20,15,0.422222,"[0,2,0,12,1]"
559,21,13,0.177515,"[0,1,0,12,0]"
560,22,1,0,"[0,1,0,0,0]"
561,22,12,0,"[0,0,0,12,0]"
562,21,2,0.625,"[0,1,0,0,1]"
563,20,2,0.625,"[0,1,0,0,1]"
564,18,39,0.614727,"[0,12,0,25,2]"
565,19,19,0.623269,"[0,12,0,6,1]"
566,20,13,0.710059,"[0,6,0,6,1]"
567,21,6,0.625,"[0,4,0,1,1]"
568,21,7,0.510204,"[0,2,0,5,0]"
569,20,6,0,"[0,6,0,0,0]"
570,19,20,0.11875,"[0,0,0,19,1]"
571,20,10,0.225,"[0,0,0,9,1]"
572,20,10,0,"[0,0,0,10,0]"
573,17,49,0.531029,"[0,15,0,34,0]"
574,18,48,0.516493,"[0,14,0,34,0]"
575,19,18,0.246914,"[0,2,0,16,0]"
576,20,1,0,"[0,1,0,0,0]"
