id,depth,n_node_samples,impurity,value
57,22,11,0.619835,"[0,5,0,6,0]"
58,23,1,0,"[0,1,0,0,0]"
59,23,10,0.6,"[0,4,0,6,0]"
60,21,5,0.4,"[0,1,0,4,0]"
61,20,14,0,"[0,14,0,0,0]"
62,17,226,0.525345,"[1,42,0,166,17]"
63,18,73,0.648808,"[1,31,0,40,1]"
64,19,15,0.155555,"[0,1,0,14,0]"
65,20,4,0.46875,"[0,1,0,3,0]"
66,20,11,0,"[0,0,0,11,0]"
67,19,58,0.663644,"[1,30,0,26,1]"
68,20,21,0.629252,"[0,7,0,13,1]"
69,21,2,0.625,"[0,1,0,0,1]"
70,21,19,0.540166,"[0,6,0,13,0]"
71,22,8,0.46875,"[0,6,0,2,0]"
72,22,11,0,"[0,0,0,11,0]"
73,20,37,0.61176,"[1,23,0,13,0]"
74,21,32,0.646973,"[1,18,0,13,0]"
75,22,29,0.618312,"[1,18,0,10,0]"
76,23,18,0.686728,"[1,9,0,8,0]"
77,24,17,0.622837,"[0,9,0,8,0]"
78,25,5,0.4,"[0,4,0,1,0]"
79,25,12,0.607639,"[0,5,0,7,0]"
80,26,5,0,"[0,0,0,5,0]"
81,26,7,0.510204,"[0,5,0,2,0]"
82,24,1,0,"[1,0,0,0,0]"
83,23,11,0.371901,"[0,9,0,2,0]"
84,24,3,0,"[0,3,0,0,0]"
85,24,8,0.46875,"[0,6,0,2,0]"
86,22,3,0,"[0,0,0,3,0]"
87,21,5,0,"[0,5,0,0,0]"
88,18,153,0.382118,"[0,11,0,126,16]"
89,19,50,0.096,"[0,2,0,48,0]"
90,20,7,0.306122,"[0,1,0,6,0]"
91,20,43,0.0567874,"[0,1,0,42,0]"
92,21,15,0.155555,"[0,1,0,14,0]"
93,22,7,0.306122,"[0,1,0,6,0]"
94,22,8,0,"[0,0,0,8,0]"
95,21,28,0,"[0,0,0,28,0]"
96,19,103,0.493449,"[0,9,0,78,16]"
97,20,69,0.322936,"[0,5,0,59,5]"
98,21,1,0,"[0,1,0,0,0]"
99,21,68,0.297902,"[0,4,0,59,5]"
100,22,65,0.212426,"[0,1,0,59,5]"
101,23,62,0.152836,"[0,1,0,58,3]"
102,24,2,0.625,"[0,1,0,0,1]"
103,24,60,0.0805555,"[0,0,0,58,2]"
104,25,58,0.0423603,"[0,0,0,57,1]"
105,26,44,0,"[0,0,0,44,0]"
106,26,14,0.165816,"[0,0,0,13,1]"
107,27,10,0,"[0,0,0,10,0]"
108,27,4,0.46875,"[0,0,0,3,1]"
109,25,2,0.625,"[0,0,0,1,1]"
110,23,3,0.555556,"[0,0,0,1,2]"
111,22,3,0,"[0,3,0,0,0]"
112,20,34,0.711505,"[0,4,0,19,11]"
113,21,2,0,"[0,0,0,0,2]"
114,21,32,0.690918,"[0,4,0,19,9]"
115,22,8,0.664062,"[0,1,0,2,5]"
116,22,24,0.568576,"[0,3,0,17,4]"
117,23,11,0.785124,"[0,2,0,5,4]"
118,24,6,0.555556,"[0,0,0,4,2]"
119,24,5,0.8,"[0,2,0,1,2]"
120,23,13,0.177515,"[0,1,0,12,0]"
121,24,8,0,"[0,0,0,8,0]"
122,24,5,0.4,"[0,1,0,4,0]"
123,15,1,0,"[0,0,0,0,1]"
124,11,467,0.537338,"[14,1,102,13,337]"
125,12,25,0.632,"[2,0,16,0,7]"
126,13,11,0.640496,"[1,0,3,0,7]"
127,14,4,0,"[0,0,0,0,4]"
128,14,7,0.765306,"[1,0,3,0,3]"
129,13,14,0.165816,"[1,0,13,0,0]"
130,14,8,0,"[0,0,8,0,0]"
131,14,6,0.347222,"[1,0,5,0,0]"
132,12,442,0.503893,"[12,1,86,13,330]"
133,13,60,0.463889,"[2,0,46,0,12]"
134,14,8,0.273438,"[0,0,1,0,7]"
135,14,52,0.300481,"[2,0,45,0,5]"
136,15,22,0.459711,"[1,0,17,0,4]"
137,16,5,0.4,"[1,0,0,0,4]"
138,16,17,0,"[0,0,17,0,0]"
139,15,30,0.158333,"[1,0,28,0,1]"
140,16,27,0,"[0,0,27,0,0]"
141,16,3,0.833333,"[1,0,1,0,1]"
142,13,382,0.367743,"[10,1,40,13,318]"
143,14,19,0.740997,"[1,0,4,3,11]"
144,15,2,0,"[0,0,2,0,0]"
145,15,17,0.66609,"[1,0,2,3,11]"
146,16,1,0,"[0,0,0,1,0]"
147,16,16,0.615234,"[1,0,2,2,11]"
148,17,14,0.446428,"[0,0,2,1,11]"
149,18,11,0,"[0,0,0,0,11]"
150,18,3,0.555556,"[0,0,2,1,0]"
151,17,2,0.625,"[1,0,0,1,0]"
152,14,363,0.341905,"[9,1,36,10,307]"
153,15,166,0.411616,"[2,1,28,2,133]"
154,16,156,0.380814,"[2,1,23,2,128]"
155,17,150,0.323222,"[2,1,17,2,128]"
156,18,139,0.186326,"[2,0,7,2,128]"
157,19,134,0.108599,"[2,0,2,2,128]"
158,20,132,0.0922577,"[1,0,2,2,127]"
159,21,128,0.0764465,"[1,0,1,2,124]"
160,22,127,0.0581251,"[1,0,1,1,124]"
161,23,110,0.0448348,"[0,0,1,1,108]"
162,24,104,0.0238073,"[0,0,0,1,103]"
163,25,38,0.0640582,"[0,0,0,1,37]"
164,26,19,0,"[0,0,0,0,19]"
165,26,19,0.124654,"[0,0,0,1,18]"
166,27,7,0.306122,"[0,0,0,1,6]"
167,27,12,0,"[0,0,0,0,12]"
168,25,66,0,"[0,0,0,0,66]"
169,24,6,0.347222,"[0,0,1,0,5]"
170,23,17,0.138408,"[1,0,0,0,16]"
171,24,8,0,"[0,0,0,0,8]"
172,24,9,0.246914,"[1,0,0,0,8]"
173,22,1,0,"[0,0,0,1,0]"
174,21,4,0.46875,"[0,0,1,0,3]"
175,20,2,0.625,"[1,0,0,0,1]"
176,19,5,0,"[0,0,5,0,0]"
177,18,11,0.206611,"[0,1,10,0,0]"
178,19,9,0,"[0,0,9,0,0]"
179,19,2,0.625,"[0,1,1,0,0]"
180,17,6,0,"[0,0,6,0,0]"
181,16,10,0.625,"[0,0,5,0,5]"
182,15,197,0.269139,"[7,0,8,8,174]"
183,16,185,0.17962,"[4,0,5,5,171]"
184,17,4,0.46875,"[1,0,0,3,0]"
185,17,181,0.132856,"[3,0,5,2,171]"
186,18,179,0.108299,"[2,0,4,2,171]"
187,19,175,0.0561633,"[0,0,2,2,171]"
188,20,173,0.0285677,"[0,0,2,0,171]"
189,21,170,0,"[0,0,0,0,170]"
190,21,3,0.555556,"[0,0,2,0,1]"
191,20,2,0,"[0,0,0,2,0]"
192,19,4,0.625,"[2,0,2,0,0]"
193,18,2,0.625,"[1,0,1,0,0]"
194,16,12,0.9375,"[3,0,3,3,3]"
195,17,9,0.895062,"[2,0,1,3,3]"
196,17,3,0.555556,"[1,0,2,0,0]"
197,10,1860,0.890368,"[67,492,138,418,745]"
198,11,869,0.667586,"[3,456,0,378,32]"
199,12,114,0.639427,"[0,50,0,62,2]"
200,13,34,0.568772,"[0,10,0,23,1]"
201,14,10,0,"[0,10,0,0,0]"
202,14,24,0.0998263,"[0,0,0,23,1]"
203,15,23,0,"[0,0,0,23,0]"
204,15,1,0,"[0,0,0,0,1]"
205,13,80,0.640234,"[0,40,0,39,1]"
206,14,6,0,"[0,6,0,0,0]"
207,14,74,0.638696,"[0,34,0,39,1]"
208,15,66,0.610652,"[0,28,0,38,0]"
209,16,28,0.239158,"[0,25,0,3,0]"
210,17,20,0.11875,"[0,19,0,1,0]"
211,18,1,0,"[0,0,0,1,0]"
212,18,19,0,"[0,19,0,0,0]"
213,17,8,0.46875,"[0,6,0,2,0]"
214,16,38,0.181787,"[0,3,0,35,0]"
215,17,35,0.0693877,"[0,1,0,34,0]"
216,18,34,0,"[0,0,0,34,0]"
217,18,1,0,"[0,1,0,0,0]"
218,17,3,0.555556,"[0,2,0,1,0]"
219,15,8,0.507812,"[0,6,0,1,1]"
220,12,755,0.667567,"[3,406,0,316,30]"
221,13,139,0.594431,"[2,93,0,38,6]"
222,14,93,0.630131,"[0,58,0,30,5]"
223,15,86,0.62162,"[0,53,0,30,3]"
224,16,41,0.706425,"[0,19,0,19,3]"
225,17,14,0,"[0,14,0,0,0]"
226,17,27,0.572702,"[0,5,0,19,3]"
227,18,12,0.711806,"[0,3,0,7,2]"
228,19,7,0.510204,"[0,0,0,5,2]"
229,19,5,0.6,"[0,3,0,2,0]"
230,18,15,0.422222,"[0,2,0,12,1]"
231,19,1,0,"[0,1,0,0,0]"
232,19,14,0.318877,"[0,1,0,12,1]"
233,20,7,0,"[0,0,0,7,0]"
234,20,7,0.561225,"[0,1,0,5,1]"
235,16,45,0.461728,"[0,34,0,11,0]"
236,17,20,0.225,"[0,18,0,2,0]"
237,18,11,0,"[0,11,0,0,0]"
238,18,9,0.432099,"[0,7,0,2,0]"
239,17,25,0.576,"[0,16,0,9,0]"
240,18,10,0.6,"[0,4,0,6,0]"
241,18,15,0.4,"[0,12,0,3,0]"
242,19,11,0,"[0,11,0,0,0]"
243,19,4,0.46875,"[0,1,0,3,0]"
244,15,7,0.510204,"[0,5,0,0,2]"
245,14,46,0.485586,"[2,35,0,8,1]"
246,15,33,0.273186,"[0,29,0,3,1]"
247,16,2,0.625,"[0,1,0,1,0]"
248,16,31,0.223725,"[0,28,0,2,1]"
249,17,6,0.625,"[0,4,0,1,1]"
250,17,25,0.096,"[0,24,0,1,0]"
251,18,4,0.46875,"[0,3,0,1,0]"
252,18,21,0,"[0,21,0,0,0]"
253,15,13,0.769231,"[2,6,0,5,0]"
254,16,11,0.785124,"[2,4,0,5,0]"
255,17,2,0,"[2,0,0,0,0]"
256,17,9,0.617284,"[0,4,0,5,0]"
257,16,2,0,"[0,2,0,0,0]"
258,13,616,0.670783,"[1,313,0,278,24]"
259,14,288,0.318799,"[0,42,0,245,1]"
260,15,232,0.249935,"[0,25,0,206,1]"
261,16,220,0.188688,"[0,17,0,202,1]"
262,17,97,0.0754597,"[0,2,0,94,1]"
263,18,96,0.0512695,"[0,1,0,94,1]"
264,19,95,0.0260387,"[0,1,0,94,0]"
265,20,49,0,"[0,0,0,49,0]"
266,20,46,0.0531663,"[0,1,0,45,0]"
267,21,17,0.138408,"[0,1,0,16,0]"
268,22,14,0,"[0,0,0,14,0]"
269,22,3,0.555556,"[0,1,0,2,0]"
270,21,29,0,"[0,0,0,29,0]"
271,19,1,0,"[0,0,0,0,1]"
272,18,1,0,"[0,1,0,0,0]"
273,17,123,0.267698,"[0,15,0,108,0]"
274,18,122,0.253964,"[0,14,0,108,0]"
275,19,32,0.46875,"[0,8,0,24,0]"
276,20,31,0.437045,"[0,7,0,24,0]"
277,21,23,0.283554,"[0,3,0,20,0]"
278,22,4,0.625,"[0,2,0,2,0]"
279,22,19,0.124654,"[0,1,0,18,0]"
280,23,17,0,"[0,0,0,17,0]"
281,23,2,0.625,"[0,1,0,1,0]"
282,21,8,0.625,"[0,4,0,4,0]"
283,20,1,0,"[0,1,0,0,0]"
284,19,90,0.155556,"[0,6,0,84,0]"
285,20,80,0.11875,"[0,4,0,76,0]"
286,21,47,0.0520599,"[0,1,0,46,0]"
287,22,24,0,"[0,0,0,24,0]"
288,22,23,0.10397,"[0,1,0,22,0]"
289,23,11,0.206611,"[0,1,0,10,0]"
290,24,2,0.625,"[0,1,0,1,0]"
291,24,9,0,"[0,0,0,9,0]"
292,23,12,0,"[0,0,0,12,0]"
293,21,33,0.206611,"[0,3,0,30,0]"
294,22,13,0.443787,"[0,3,0,10,0]"
295,23,1,0,"[0,1,0,0,0]"
296,23,12,0.347222,"[0,2,0,10,0]"
297,24,5,0,"[0,0,0,5,0]"
298,24,7,0.510204,"[0,2,0,5,0]"
299,22,20,0,"[0,0,0,20,0]"
300,20,10,0.4,"[0,2,0,8,0]"
301,18,1,0,"[0,1,0,0,0]"
302,16,12,0.555556,"[0,8,0,4,0]"
303,17,3,0,"[0,0,0,3,0]"
304,17,9,0.246914,"[0,8,0,1,0]"
305,15,56,0.528539,"[0,17,0,39,0]"
306,16,39,0.443787,"[0,9,0,30,0]"
307,17,15,0.155555,"[0,1,0,14,0]"
308,18,8,0,"[0,0,0,8,0]"
309,18,7,0.306122,"[0,1,0,6,0]"
310,17,24,0.555556,"[0,8,0,16,0]"
311,18,9,0.246914,"[0,8,0,1,0]"
312,18,15,0,"[0,0,0,15,0]"
313,16,17,0.622837,"[0,8,0,9,0]"
314,17,14,0.573979,"[0,5,0,9,0]"
315,18,1,0,"[0,1,0,0,0]"
316,18,13,0.532544,"[0,4,0,9,0]"
317,19,6,0.625,"[0,3,0,3,0]"
318,19,7,0.306122,"[0,1,0,6,0]"
319,17,3,0,"[0,3,0,0,0]"
320,14,328,0.377891,"[1,271,0,33,23]"
321,15,233,0.189541,"[1,214,0,16,2]"
322,16,208,0.0471522,"[0,204,0,4,0]"
323,17,142,0,"[0,142,0,0,0]"
324,17,66,0.142332,"[0,62,0,4,0]"
325,18,5,0.6,"[0,3,0,2,0]"
326,18,61,0.07928,"[0,59,0,2,0]"
327,19,59,0.0416547,"[0,58,0,1,0]"
328,20,18,0.131173,"[0,17,0,1,0]"
329,21,17,0,"[0,17,0,0,0]"
330,21,1,0,"[0,0,0,1,0]"
331,20,41,1.49012e-7,"[0,41,0,0,0]"
332,19,2,0.625,"[0,1,0,1,0]"
333,16,25,0.752,"[1,10,0,12,2]"
334,17,22,0.619835,"[0,10,0,12,0]"
335,18,10,0.6,"[0,6,0,4,0]"
336,18,12,0.555556,"[0,4,0,8,0]"
337,19,1,0,"[0,1,0,0,0]"
338,19,11,0.495868,"[0,3,0,8,0]"
339,20,7,0.306122,"[0,1,0,6,0]"
340,20,4,0.625,"[0,2,0,2,0]"
341,17,3,0.555556,"[1,0,0,0,2]"
342,15,95,0.698892,"[0,57,0,17,21]"
343,16,72,0.70409,"[0,42,0,10,20]"
344,17,30,0.555556,"[0,0,0,10,20]"
345,18,29,0.535077,"[0,0,0,9,20]"
346,19,3,0,"[0,0,0,0,3]"
347,19,26,0.565828,"[0,0,0,9,17]"
348,20,15,0.622222,"[0,0,0,7,8]"
349,21,11,0.619835,"[0,0,0,6,5]"
350,22,9,0.617284,"[0,0,0,4,5]"
351,22,2,0,"[0,0,0,2,0]"
352,21,4,0.46875,"[0,0,0,1,3]"
353,20,11,0.371901,"[0,0,0,2,9]"
354,21,8,0,"[0,0,0,0,8]"
355,21,3,0.555556,"[0,0,0,2,1]"
356,18,1,0,"[0,0,0,1,0]"
357,17,42,0,"[0,42,0,0,0]"
358,16,23,0.600189,"[0,15,0,7,1]"
359,17,6,0.347222,"[0,5,0,0,1]"
360,17,17,0.605536,"[0,10,0,7,0]"
361,18,3,0,"[0,0,0,3,0]"
362,18,14,0.510204,"[0,10,0,4,0]"
363,19,2,0,"[0,2,0,0,0]"
364,19,12,0.555556,"[0,8,0,4,0]"
365,20,3,0,"[0,0,0,3,0]"
366,20,9,0.246914,"[0,8,0,1,0]"
367,11,991,0.569805,"[64,36,138,40,713]"
368,12,950,0.526363,"[56,29,128,29,708]"
369,13,915,0.480919,"[51,15,128,17,704]"
370,14,51,0.760284,"[23,0,21,0,7]"
371,15,45,0.755556,"[18,0,21,0,6]"
372,16,30,0.663889,"[6,0,19,0,5]"
373,17,5,0,"[0,0,0,0,5]"
374,17,25,0.456,"[6,0,19,0,0]"
375,18,21,0.21542,"[2,0,19,0,0]"
376,19,13,0,"[0,0,13,0,0]"
377,19,8,0.46875,"[2,0,6,0,0]"
378,18,4,0,"[4,0,0,0,0]"
379,16,15,0.422222,"[12,0,2,0,1]"
380,17,14,0.318877,"[12,0,1,0,1]"
381,18,10,0.225,"[9,0,0,0,1]"
382,18,4,0.46875,"[3,0,1,0,0]"
383,17,1,0,"[0,0,1,0,0]"
384,15,6,0.347222,"[5,0,0,0,1]"
385,14,864,0.415173,"[28,15,107,17,697]"
386,15,770,0.302075,"[9,13,65,16,667]"
387,16,763,0.28499,"[9,10,65,12,667]"
388,17,756,0.275919,"[7,8,65,12,664]"
389,18,634,0.233825,"[7,6,41,10,570]"
390,19,590,0.0990233,"[4,6,4,10,566]"
391,20,15,0.422222,"[1,0,0,2,12]"
392,21,14,0.306122,"[0,0,0,2,12]"
393,22,5,0.6,"[0,0,0,2,3]"
394,22,9,0,"[0,0,0,0,9]"
395,21,1,0,"[1,0,0,0,0]"
396,20,575,0.0891645,"[3,6,4,8,554]"
397,21,27,0.665295,"[0,4,0,6,17]"
398,22,24,0.559896,"[0,2,0,5,17]"
399,23,3,0,"[0,0,0,3,0]"
400,23,21,0.408163,"[0,2,0,2,17]"
401,24,13,0.177515,"[0,1,0,0,12]"
402,25,10,0,"[0,0,0,0,10]"
403,25,3,0.555556,"[0,1,0,0,2]"
404,24,8,0.664062,"[0,1,0,2,5]"
405,22,3,0.555556,"[0,2,0,1,0]"
406,21,548,0.0495415,"[3,2,4,2,537]"
407,22,546,0.0452508,"[2,2,4,2,536]"
408,23,545,0.0408552,"[2,2,3,2,536]"
409,24,259,0.075692,"[1,2,3,2,251]"
410,25,5,0.6,"[0,0,2,0,3]"
411,25,254,0.0581638,"[1,2,1,2,248]"
412,26,252,0.0489731,"[1,1,1,2,247]"
413,27,5,0.4,"[0,0,0,1,4]"
414,27,247,0.0400759,"[1,1,1,1,243]"
415,28,123,0.0796484,"[1,1,1,1,119]"
416,29,75,0.0328888,"[0,0,0,1,74]"
417,30,38,0,"[0,0,0,0,38]"
418,30,37,0.0657414,"[0,0,0,1,36]"
419,31,6,0.347222,"[0,0,0,1,5]"
420,31,31,0,"[0,0,0,0,31]"
421,29,48,0.14974,"[1,1,1,0,45]"
422,30,40,0.0609374,"[0,0,1,0,39]"
423,31,39,0,"[0,0,0,0,39]"
424,31,1,0,"[0,0,1,0,0]"
425,30,8,0.507812,"[1,1,0,0,6]"
426,28,124,0,"[0,0,0,0,124]"
427,26,2,0.625,"[0,1,0,0,1]"
428,24,286,0.00871076,"[1,0,0,0,285]"
429,25,232,0,"[0,0,0,0,232]"
430,25,54,0.045439,"[1,0,0,0,53]"
431,26,38,0,"[0,0,0,0,38]"
432,26,16,0.146484,"[1,0,0,0,15]"
433,27,14,0,"[0,0,0,0,14]"
434,27,2,0.625,"[1,0,0,0,1]"
435,23,1,0,"[0,0,1,0,0]"
436,22,2,0.625,"[1,0,0,0,1]"
437,19,44,0.349948,"[3,0,37,0,4]"
438,20,3,0.555556,"[1,0,0,0,2]"
439,20,41,0.226056,"[2,0,37,0,2]"
440,21,2,0,"[2,0,0,0,0]"
441,21,39,0.12163,"[0,0,37,0,2]"
442,22,22,0,"[0,0,22,0,0]"
443,22,17,0.259516,"[0,0,15,0,2]"
444,23,13,0.325444,"[0,0,11,0,2]"
445,24,12,0.190972,"[0,0,11,0,1]"
446,25,11,0,"[0,0,11,0,0]"
447,25,1,0,"[0,0,0,0,1]"
448,24,1,0,"[0,0,0,0,1]"
449,23,4,0,"[0,0,4,0,0]"
450,18,122,0.458882,"[0,2,24,2,94]"
451,19,119,0.430407,"[0,2,21,2,94]"
452,20,98,0.146814,"[0,2,2,2,92]"
453,21,89,0.108888,"[0,2,1,1,85]"
454,22,87,0.0838949,"[0,2,0,1,84]"
455,23,55,0.0446282,"[0,0,0,1,54]"
456,24,50,0,"[0,0,0,0,50]"
457,24,5,0.4,"[0,0,0,1,4]"
458,23,32,0.146484,"[0,2,0,0,30]"
459,24,26,0,"[0,0,0,0,26]"
460,24,6,0.555556,"[0,2,0,0,4]"
461,22,2,0.625,"[0,0,1,0,1]"
462,21,9,0.462963,"[0,0,1,1,7]"
463,20,21,0.21542,"[0,0,19,0,2]"
464,21,10,0,"[0,0,10,0,0]"
465,21,11,0.371901,"[0,0,9,0,2]"
466,22,9,0,"[0,0,9,0,0]"
467,22,2,0,"[0,0,0,0,2]"
468,19,3,0,"[0,0,3,0,0]"
469,17,7,0.816326,"[2,2,0,0,3]"
470,16,7,0.612245,"[0,3,0,4,0]"
471,15,94,0.821356,"[19,2,42,1,30]"
472,16,37,0.474799,"[8,0,28,0,1]"
473,17,2,0,"[2,0,0,0,0]"
474,17,35,0.412245,"[6,0,28,0,1]"
475,18,10,0.675,"[6,0,3,0,1]"
476,18,25,0,"[0,0,25,0,0]"
477,16,57,0.802555,"[11,2,14,1,29]"
478,17,40,0.564062,"[4,2,4,1,29]"
479,18,38,0.500346,"[2,2,4,1,29]"
480,19,37,0.462016,"[2,1,4,1,29]"
481,20,29,0.315101,"[1,1,1,1,25]"
482,21,3,0.555556,"[0,0,1,0,2]"
483,21,26,0.266272,"[1,1,0,1,23]"
484,22,21,0.113379,"[0,1,0,0,20]"
485,23,11,0,"[0,0,0,0,11]"
486,23,10,0.225,"[0,1,0,0,9]"
487,22,5,0.7,"[1,0,0,1,3]"
488,20,8,0.742188,"[1,0,3,0,4]"
489,19,1,0,"[0,1,0,0,0]"
490,18,2,0,"[2,0,0,0,0]"
491,17,17,0.605536,"[7,0,10,0,0]"
492,18,4,0,"[4,0,0,0,0]"
493,18,13,0.443787,"[3,0,10,0,0]"
494,19,3,0,"[3,0,0,0,0]"
495,19,10,0,"[0,0,10,0,0]"
496,13,35,0.861224,"[5,14,0,12,4]"
497,14,16,0.615234,"[0,7,0,9,0]"
498,15,8,0.273438,"[0,1,0,7,0]"
499,15,8,0.46875,"[0,6,0,2,0]"
500,14,19,0.907202,"[5,7,0,3,4]"
501,15,15,0.833333,"[1,7,0,3,4]"
502,16,11,0.640496,"[1,7,0,3,0]"
503,17,1,0,"[1,0,0,0,0]"
504,17,10,0.525,"[0,7,0,3,0]"
505,16,4,0,"[0,0,0,0,4]"
506,15,4,0,"[4,0,0,0,0]"
507,12,41,0.983046,"[8,7,10,11,5]"
508,13,6,0.347222,"[5,1,0,0,0]"
509,13,35,0.953061,"[3,6,10,11,5]"
510,14,6,0.763889,"[0,2,3,0,1]"
511,14,29,0.936385,"[3,4,7,11,4]"
512,15,13,0.887574,"[2,2,5,0,4]"
513,16,9,0.864198,"[2,2,1,0,4]"
514,16,4,0,"[0,0,4,0,0]"
515,15,16,0.615234,"[1,2,2,11,0]"
516,16,10,0.225,"[0,1,0,9,0]"
517,16,6,0.902778,"[1,1,2,2,0]"
518,9,544,0.879058,"[47,87,95,59,256]"
519,10,122,0.599805,"[1,75,0,46,0]"
520,11,118,0.607404,"[1,71,0,46,0]"
521,12,107,0.625819,"[1,60,0,46,0]"
522,13,50,0.539,"[1,35,0,14,0]"
523,14,14,0.625,"[0,7,0,7,0]"
524,15,12,0.607639,"[0,5,0,7,0]"
525,16,1,0,"[0,0,0,1,0]"
526,16,11,0.619835,"[0,5,0,6,0]"
527,17,2,0,"[0,0,0,2,0]"
528,17,9,0.617284,"[0,5,0,4,0]"
529,15,2,0,"[0,2,0,0,0]"
530,14,36,0.445602,"[1,28,0,7,0]"
531,15,23,0.198488,"[0,21,0,2,0]"
532,16,2,0.625,"[0,1,0,1,0]"
533,16,21,0.113379,"[0,20,0,1,0]"
534,17,3,0.555556,"[0,2,0,1,0]"
535,17,18,0,"[0,18,0,0,0]"
536,15,13,0.695266,"[1,7,0,5,0]"
537,16,3,0,"[0,3,0,0,0]"
538,16,10,0.725,"[1,4,0,5,0]"
539,13,57,0.615574,"[0,25,0,32,0]"
540,14,23,0.595463,"[0,14,0,9,0]"
541,15,14,0.625,"[0,7,0,7,0]"
542,16,7,0.510204,"[0,5,0,2,0]"
543,16,7,0.510204,"[0,2,0,5,0]"
544,15,9,0.432099,"[0,7,0,2,0]"
545,14,34,0.547145,"[0,11,0,23,0]"
546,15,8,0,"[0,0,0,8,0]"
547,15,26,0.610207,"[0,11,0,15,0]"
548,16,22,0.542355,"[0,7,0,15,0]"
549,17,8,0.273438,"[0,7,0,1,0]"
550,17,14,0,"[0,0,0,14,0]"
551,16,4,0,"[0,4,0,0,0]"
552,12,11,0,"[0,11,0,0,0]"
553,11,4,0,"[0,4,0,0,0]"
554,10,422,0.709595,"[46,12,95,13,256]"
555,11,57,0.847953,"[14,2,19,0,22]"
556,12,29,0.7283,"[5,1,6,0,17]"
557,13,19,0.602493,"[4,1,1,0,13]"
558,14,16,0.400391,"[2,0,1,0,13]"
559,15,10,0,"[0,0,0,0,10]"
560,15,6,0.763889,"[2,0,1,0,3]"
561,14,3,0.555556,"[2,1,0,0,0]"
562,13,10,0.725,"[1,0,5,0,4]"
563,12,28,0.809949,"[9,1,13,0,5]"
564,13,15,0.811111,"[7,1,2,0,5]"
565,14,2,0,"[0,0,0,0,2]"
566,14,13,0.784024,"[7,1,2,0,3]"
567,15,4,0.78125,"[1,1,0,0,2]"
568,15,9,0.617284,"[6,0,2,0,1]"
569,13,13,0.325444,"[2,0,11,0,0]"
570,14,1,0,"[1,0,0,0,0]"
571,14,12,0.190972,"[1,0,11,0,0]"
572,15,8,0,"[0,0,8,0,0]"
573,15,4,0.46875,"[1,0,3,0,0]"
574,11,365,0.669919,"[32,10,76,13,234]"
