id,depth,n_node_samples,impurity,value
188,13,33,0,"[0,33,0,0,0]"
189,12,4,0.46875,"[0,1,0,3,0]"
190,11,7,0,"[0,7,0,0,0]"
191,10,28,0.532526,"[0,20,0,7,1]"
192,11,18,0.640432,"[0,11,0,6,1]"
193,12,6,0.555556,"[0,2,0,4,0]"
194,12,12,0.503472,"[0,9,0,2,1]"
195,13,4,0,"[0,4,0,0,0]"
196,13,8,0.664062,"[0,5,0,2,1]"
197,11,10,0.225,"[0,9,0,1,0]"
198,9,61,0.780032,"[3,34,3,9,12]"
199,10,35,0.906122,"[2,12,3,6,12]"
200,11,2,0,"[0,2,0,0,0]"
201,11,33,0.913682,"[2,10,3,6,12]"
202,12,23,0.855388,"[2,5,1,4,11]"
203,13,4,0,"[0,0,0,0,4]"
204,13,19,0.921053,"[2,5,1,4,7]"
205,14,8,0.703125,"[0,1,1,1,5]"
206,14,11,0.909091,"[2,4,0,3,2]"
207,15,1,0,"[0,0,0,1,0]"
208,15,10,0.9,"[2,4,0,2,2]"
209,12,10,0.825,"[0,5,2,2,1]"
210,10,26,0.336538,"[1,22,0,3,0]"
211,11,5,0.6,"[0,2,0,3,0]"
212,11,21,0.113379,"[1,20,0,0,0]"
213,12,2,0.625,"[1,1,0,0,0]"
214,12,19,0,"[0,19,0,0,0]"
215,8,16,0.820312,"[2,2,4,0,8]"
216,9,8,0.507812,"[0,1,1,0,6]"
217,9,8,0.898438,"[2,1,3,0,2]"
218,5,2362,0.654836,"[69,1365,1,887,40]"
219,6,66,0.803489,"[32,19,1,1,13]"
220,7,36,0.871914,"[13,10,1,1,11]"
221,8,2,0,"[2,0,0,0,0]"
222,8,34,0.878028,"[11,10,1,1,11]"
223,9,10,0.4,"[2,8,0,0,0]"
224,9,24,0.798611,"[9,2,1,1,11]"
225,10,5,0,"[0,0,0,0,5]"
226,10,19,0.8241,"[9,2,1,1,6]"
227,11,9,0.709876,"[3,0,1,0,5]"
228,11,10,0.725,"[6,2,0,1,1]"
229,7,30,0.630555,"[19,9,0,0,2]"
230,8,14,0.714286,"[4,8,0,0,2]"
231,9,3,0.555556,"[0,1,0,0,2]"
232,9,11,0.578512,"[4,7,0,0,0]"
233,10,1,0,"[1,0,0,0,0]"
234,10,10,0.525,"[3,7,0,0,0]"
235,8,16,0.146484,"[15,1,0,0,0]"
236,9,10,0,"[10,0,0,0,0]"
237,9,6,0.347222,"[5,1,0,0,0]"
238,6,2296,0.633773,"[37,1346,0,886,27]"
239,7,2203,0.632927,"[28,1283,0,865,27]"
240,8,1146,0.519249,"[28,253,0,838,27]"
241,9,77,0.750548,"[12,45,0,10,10]"
242,10,16,0.888672,"[2,6,0,3,5]"
243,11,8,0.664062,"[0,5,0,2,1]"
244,11,8,0.820312,"[2,1,0,1,4]"
245,10,61,0.680597,"[10,39,0,7,5]"
246,11,17,0.752595,"[9,3,0,0,5]"
247,12,6,0.555556,"[2,0,0,0,4]"
248,12,11,0.640496,"[7,3,0,0,1]"
249,13,6,0.763889,"[2,3,0,0,1]"
250,13,5,0,"[5,0,0,0,0]"
251,11,44,0.38094,"[1,36,0,7,0]"
252,12,43,0.348837,"[1,36,0,6,0]"
253,13,11,0,"[0,11,0,0,0]"
254,13,32,0.441895,"[1,25,0,6,0]"
255,14,24,0.542535,"[1,17,0,6,0]"
256,15,22,0.43905,"[0,17,0,5,0]"
257,16,11,0.206611,"[0,10,0,1,0]"
258,17,5,0,"[0,5,0,0,0]"
259,17,6,0.347222,"[0,5,0,1,0]"
260,16,11,0.578512,"[0,7,0,4,0]"
261,17,6,0.347222,"[0,5,0,1,0]"
262,17,5,0.6,"[0,2,0,3,0]"
263,15,2,0.625,"[1,0,0,1,0]"
264,14,8,0,"[0,8,0,0,0]"
265,12,1,0,"[0,0,0,1,0]"
266,9,1069,0.452159,"[16,208,0,828,17]"
267,10,953,0.340902,"[0,154,0,798,1]"
268,11,77,0.569236,"[0,27,0,50,0]"
269,12,38,0.623269,"[0,18,0,20,0]"
270,13,22,0.578512,"[0,8,0,14,0]"
271,14,3,0,"[0,3,0,0,0]"
272,14,19,0.484765,"[0,5,0,14,0]"
273,15,18,0.432099,"[0,4,0,14,0]"
274,16,13,0.325444,"[0,2,0,11,0]"
275,17,2,0,"[0,2,0,0,0]"
276,17,11,0,"[0,0,0,11,0]"
277,16,5,0.6,"[0,2,0,3,0]"
278,15,1,0,"[0,1,0,0,0]"
279,13,16,0.585938,"[0,10,0,6,0]"
280,14,8,0,"[0,8,0,0,0]"
281,14,8,0.46875,"[0,2,0,6,0]"
282,12,39,0.443787,"[0,9,0,30,0]"
283,13,3,0.555556,"[0,2,0,1,0]"
284,13,36,0.391589,"[0,7,0,29,0]"
285,14,8,0.625,"[0,4,0,4,0]"
286,14,28,0.239158,"[0,3,0,25,0]"
287,15,14,0,"[0,0,0,14,0]"
288,15,14,0.420918,"[0,3,0,11,0]"
289,16,3,0.555556,"[0,2,0,1,0]"
290,16,11,0.206611,"[0,1,0,10,0]"
291,17,8,0,"[0,0,0,8,0]"
292,17,3,0.555556,"[0,1,0,2,0]"
293,11,876,0.312334,"[0,127,0,748,1]"
294,12,92,0.549386,"[0,62,0,30,0]"
295,13,76,0.572628,"[0,49,0,27,0]"
296,14,55,0.62314,"[0,29,0,26,0]"
297,15,50,0.616,"[0,28,0,22,0]"
298,16,8,0.273438,"[0,7,0,1,0]"
299,16,42,0.625,"[0,21,0,21,0]"
300,17,32,0.615234,"[0,18,0,14,0]"
301,18,8,0.273438,"[0,7,0,1,0]"
302,18,24,0.62066,"[0,11,0,13,0]"
303,19,6,0.347222,"[0,1,0,5,0]"
304,19,18,0.617284,"[0,10,0,8,0]"
305,20,4,0,"[0,0,0,4,0]"
306,20,14,0.510204,"[0,10,0,4,0]"
307,21,13,0.443787,"[0,10,0,3,0]"
308,22,8,0.273438,"[0,7,0,1,0]"
309,22,5,0.6,"[0,3,0,2,0]"
310,21,1,0,"[0,0,0,1,0]"
311,17,10,0.525,"[0,3,0,7,0]"
312,15,5,0.4,"[0,1,0,4,0]"
313,14,21,0.113379,"[0,20,0,1,0]"
314,15,5,0.4,"[0,4,0,1,0]"
315,15,16,0,"[0,16,0,0,0]"
316,13,16,0.380859,"[0,13,0,3,0]"
317,14,14,0.306122,"[0,12,0,2,0]"
318,15,6,0.555556,"[0,4,0,2,0]"
319,15,8,0,"[0,8,0,0,0]"
320,14,2,0.625,"[0,1,0,1,0]"
321,12,784,0.193006,"[0,65,0,718,1]"
322,13,719,0.122204,"[0,36,0,682,1]"
323,14,718,0.119233,"[0,35,0,682,1]"
324,15,267,0.0638247,"[0,7,0,260,0]"
325,16,44,0.206611,"[0,4,0,40,0]"
326,17,20,0,"[0,0,0,20,0]"
327,17,24,0.347222,"[0,4,0,20,0]"
328,18,8,0,"[0,0,0,8,0]"
329,18,16,0.46875,"[0,4,0,12,0]"
330,19,15,0.4,"[0,3,0,12,0]"
331,20,2,0.625,"[0,1,0,1,0]"
332,20,13,0.325444,"[0,2,0,11,0]"
333,21,5,0,"[0,0,0,5,0]"
334,21,8,0.46875,"[0,2,0,6,0]"
335,19,1,0,"[0,1,0,0,0]"
336,16,223,0.0331798,"[0,3,0,220,0]"
337,17,91,0.0797005,"[0,3,0,88,0]"
338,18,56,0.0438455,"[0,1,0,55,0]"
339,19,55,1.49012e-7,"[0,0,0,55,0]"
340,19,1,0,"[0,1,0,0,0]"
341,18,35,0.134694,"[0,2,0,33,0]"
342,19,7,0.510204,"[0,2,0,5,0]"
343,19,28,0,"[0,0,0,28,0]"
344,17,132,0,"[0,0,0,132,0]"
345,15,451,0.150761,"[0,28,0,422,1]"
346,16,396,0.136769,"[0,23,0,373,0]"
347,17,18,0.617284,"[0,8,0,10,0]"
348,18,6,0.347222,"[0,1,0,5,0]"
349,18,12,0.607639,"[0,7,0,5,0]"
350,19,6,0.555556,"[0,2,0,4,0]"
351,19,6,0.347222,"[0,5,0,1,0]"
352,17,378,0.0952697,"[0,15,0,363,0]"
353,18,6,0.555556,"[0,4,0,2,0]"
354,18,372,0.0717387,"[0,11,0,361,0]"
355,19,371,0.0655691,"[0,10,0,361,0]"
356,20,202,0.106423,"[0,9,0,193,0]"
357,21,2,0.625,"[0,1,0,1,0]"
358,21,200,0.096,"[0,8,0,192,0]"
359,22,1,0,"[0,1,0,0,0]"
360,22,199,0.0848465,"[0,7,0,192,0]"
361,23,152,0.0483683,"[0,3,0,149,0]"
362,24,65,0.110059,"[0,3,0,62,0]"
363,25,63,0.0768454,"[0,2,0,61,0]"
364,26,31,0.150885,"[0,2,0,29,0]"
365,27,8,0,"[0,0,0,8,0]"
366,27,23,0.198488,"[0,2,0,21,0]"
367,28,13,0,"[0,0,0,13,0]"
368,28,10,0.4,"[0,2,0,8,0]"
369,26,32,0,"[0,0,0,32,0]"
370,25,2,0.625,"[0,1,0,1,0]"
371,24,87,0,"[0,0,0,87,0]"
372,23,47,0.194658,"[0,4,0,43,0]"
373,24,11,0.578512,"[0,4,0,7,0]"
374,25,2,0,"[0,0,0,2,0]"
375,25,9,0.617284,"[0,4,0,5,0]"
376,24,36,0,"[0,0,0,36,0]"
377,20,169,0.0147054,"[0,1,0,168,0]"
378,21,108,0,"[0,0,0,108,0]"
379,21,61,0.0403118,"[0,1,0,60,0]"
380,22,38,0,"[0,0,0,38,0]"
381,22,23,0.10397,"[0,1,0,22,0]"
382,23,2,0.625,"[0,1,0,1,0]"
383,23,21,0,"[0,0,0,21,0]"
384,19,1,0,"[0,1,0,0,0]"
385,16,55,0.247107,"[0,5,0,49,1]"
386,17,46,0.289461,"[0,5,0,40,1]"
387,18,37,0.186267,"[0,3,0,34,0]"
388,19,6,0.555556,"[0,2,0,4,0]"
389,19,31,0.0780438,"[0,1,0,30,0]"
390,20,29,0,"[0,0,0,29,0]"
391,20,2,0.625,"[0,1,0,1,0]"
392,18,9,0.617284,"[0,2,0,6,1]"
393,17,9,0,"[0,0,0,9,0]"
394,14,1,0,"[0,1,0,0,0]"
395,13,65,0.617751,"[0,29,0,36,0]"
396,14,53,0.560698,"[0,18,0,35,0]"
397,15,34,0.622837,"[0,16,0,18,0]"
398,16,27,0.555556,"[0,9,0,18,0]"
399,17,24,0.46875,"[0,6,0,18,0]"
400,18,19,0.33241,"[0,3,0,16,0]"
401,19,4,0.625,"[0,2,0,2,0]"
402,19,15,0.155555,"[0,1,0,14,0]"
403,20,12,0,"[0,0,0,12,0]"
404,20,3,0.555556,"[0,1,0,2,0]"
405,18,5,0.6,"[0,3,0,2,0]"
406,17,3,0,"[0,3,0,0,0]"
407,16,7,0,"[0,7,0,0,0]"
408,15,19,0.235457,"[0,2,0,17,0]"
409,16,14,0.306122,"[0,2,0,12,0]"
410,17,13,0.177515,"[0,1,0,12,0]"
411,18,6,0,"[0,0,0,6,0]"
412,18,7,0.306122,"[0,1,0,6,0]"
413,17,1,0,"[0,1,0,0,0]"
414,16,5,0,"[0,0,0,5,0]"
415,14,12,0.190972,"[0,11,0,1,0]"
416,15,1,0,"[0,0,0,1,0]"
417,15,11,0,"[0,11,0,0,0]"
418,10,116,0.847949,"[16,54,0,30,16]"
419,11,102,0.865773,"[14,44,0,29,15]"
420,12,6,0,"[0,6,0,0,0]"
421,12,96,0.882975,"[14,38,0,29,15]"
422,13,9,0.617284,"[6,1,0,2,0]"
423,13,87,0.855793,"[8,37,0,27,15]"
424,14,69,0.845936,"[3,27,0,24,15]"
425,15,25,0.736,"[0,14,0,5,6]"
426,16,19,0.817174,"[0,8,0,5,6]"
427,17,12,0.607639,"[0,7,0,5,0]"
428,18,6,0.347222,"[0,1,0,5,0]"
429,18,6,0,"[0,6,0,0,0]"
430,17,7,0.306122,"[0,1,0,0,6]"
431,16,6,0,"[0,6,0,0,0]"
432,15,44,0.84969,"[3,13,0,19,9]"
433,16,20,0.50625,"[2,3,0,15,0]"
434,17,13,0.576923,"[1,3,0,9,0]"
435,18,6,0.347222,"[1,0,0,5,0]"
436,18,7,0.612245,"[0,3,0,4,0]"
437,17,7,0.306122,"[1,0,0,6,0]"
438,16,24,0.820312,"[1,10,0,4,9]"
439,17,3,0,"[0,3,0,0,0]"
440,17,21,0.833333,"[1,7,0,4,9]"
441,18,13,0.576923,"[0,3,0,1,9]"
442,19,2,0.625,"[0,1,0,1,0]"
443,19,11,0.371901,"[0,2,0,0,9]"
444,20,1,0,"[0,1,0,0,0]"
445,20,10,0.225,"[0,1,0,0,9]"
446,18,8,0.742188,"[1,4,0,3,0]"
447,14,18,0.733025,"[5,10,0,3,0]"
448,15,15,0.622222,"[2,10,0,3,0]"
449,16,14,0.548469,"[1,10,0,3,0]"
450,17,13,0.443787,"[0,10,0,3,0]"
451,18,10,0.225,"[0,9,0,1,0]"
452,18,3,0.555556,"[0,1,0,2,0]"
453,17,1,0,"[1,0,0,0,0]"
454,16,1,0,"[1,0,0,0,0]"
455,15,3,0,"[3,0,0,0,0]"
456,11,14,0.57398,"[2,10,0,1,1]"
457,12,9,0.771605,"[2,5,0,1,1]"
458,12,5,0,"[0,5,0,0,0]"
459,8,1057,0.0622287,"[0,1030,0,27,0]"
460,9,4,0.625,"[0,2,0,2,0]"
461,9,1053,0.0579451,"[0,1028,0,25,0]"
462,10,130,0.0190827,"[0,129,0,1,0]"
463,10,923,0.0633152,"[0,899,0,24,0]"
464,11,443,0.0765099,"[0,429,0,14,0]"
465,12,266,0.116209,"[0,253,0,13,0]"
466,13,235,0.101856,"[0,225,0,10,0]"
467,14,125,0,"[0,125,0,0,0]"
468,14,110,0.206612,"[0,100,0,10,0]"
469,15,1,0,"[0,0,0,1,0]"
470,15,109,0.189378,"[0,100,0,9,0]"
471,16,83,0.24169,"[0,74,0,9,0]"
472,17,82,0.220107,"[0,74,0,8,0]"
473,18,58,0,"[0,58,0,0,0]"
474,18,24,0.555556,"[0,16,0,8,0]"
475,19,14,0.165816,"[0,13,0,1,0]"
476,20,11,0,"[0,11,0,0,0]"
477,20,3,0.555556,"[0,2,0,1,0]"
478,19,10,0.525,"[0,3,0,7,0]"
479,17,1,0,"[0,0,0,1,0]"
480,16,26,0,"[0,26,0,0,0]"
481,13,31,0.218522,"[0,28,0,3,0]"
482,14,1,0,"[0,0,0,1,0]"
483,14,30,0.155555,"[0,28,0,2,0]"
484,15,14,0,"[0,14,0,0,0]"
485,15,16,0.273438,"[0,14,0,2,0]"
486,16,7,0,"[0,7,0,0,0]"
487,16,9,0.432099,"[0,7,0,2,0]"
488,12,177,0.0140443,"[0,176,0,1,0]"
489,13,153,0,"[0,153,0,0,0]"
490,13,24,0.0998263,"[0,23,0,1,0]"
491,14,7,0.306122,"[0,6,0,1,0]"
492,14,17,0,"[0,17,0,0,0]"
493,11,480,0.050998,"[0,470,0,10,0]"
494,12,32,0.32959,"[0,27,0,5,0]"
495,13,7,0.510204,"[0,2,0,5,0]"
496,13,25,0,"[0,25,0,0,0]"
497,12,448,0.0275902,"[0,443,0,5,0]"
498,13,241,0.0507911,"[0,236,0,5,0]"
499,14,1,0,"[0,0,0,1,0]"
500,14,240,0.0409721,"[0,236,0,4,0]"
501,15,176,0.0141238,"[0,175,0,1,0]"
502,16,6,0.347222,"[0,5,0,1,0]"
503,16,170,0,"[0,170,0,0,0]"
504,15,64,0.111694,"[0,61,0,3,0]"
505,16,62,0.0780438,"[0,60,0,2,0]"
506,17,10,0.225,"[0,9,0,1,0]"
507,17,52,0.0471522,"[0,51,0,1,0]"
508,18,46,0,"[0,46,0,0,0]"
509,18,6,0.347222,"[0,5,0,1,0]"
510,16,2,0.625,"[0,1,0,1,0]"
511,13,207,0,"[0,207,0,0,0]"
512,7,93,0.600937,"[9,63,0,21,0]"
513,8,89,0.565269,"[9,63,0,17,0]"
514,9,74,0.517257,"[8,55,0,11,0]"
515,10,53,0.404058,"[6,43,0,4,0]"
516,11,7,0.612245,"[0,4,0,3,0]"
517,11,46,0.329631,"[6,39,0,1,0]"
518,12,33,0.144628,"[1,31,0,1,0]"
519,13,24,0,"[0,24,0,0,0]"
520,13,9,0.462963,"[1,7,0,1,0]"
521,12,13,0.591716,"[5,8,0,0,0]"
522,13,8,0,"[0,8,0,0,0]"
523,13,5,0,"[5,0,0,0,0]"
524,10,21,0.69161,"[2,12,0,7,0]"
525,11,2,0,"[2,0,0,0,0]"
526,11,19,0.581717,"[0,12,0,7,0]"
527,12,6,0.555556,"[0,2,0,4,0]"
528,12,13,0.443787,"[0,10,0,3,0]"
529,13,6,0.625,"[0,3,0,3,0]"
530,13,7,0,"[0,7,0,0,0]"
531,9,15,0.688889,"[1,8,0,6,0]"
532,10,14,0.612245,"[0,8,0,6,0]"
533,11,10,0.4,"[0,8,0,2,0]"
534,11,4,0,"[0,0,0,4,0]"
535,10,1,0,"[1,0,0,0,0]"
536,8,4,0,"[0,0,0,4,0]"
537,4,278,0.564056,"[14,199,7,50,8]"
538,5,277,0.559534,"[13,199,7,50,8]"
539,6,250,0.44096,"[5,195,0,49,1]"
540,7,116,0.585798,"[2,75,0,39,0]"
541,8,109,0.603064,"[2,68,0,39,0]"
542,9,97,0.568605,"[2,65,0,30,0]"
543,10,83,0.577007,"[0,53,0,30,0]"
544,11,81,0.565463,"[0,53,0,28,0]"
545,12,77,0.548153,"[0,52,0,25,0]"
546,13,46,0.283554,"[0,40,0,6,0]"
547,14,37,0.339664,"[0,31,0,6,0]"
548,15,11,0.495868,"[0,8,0,3,0]"
549,16,8,0.273438,"[0,7,0,1,0]"
550,16,3,0.555556,"[0,1,0,2,0]"
551,15,26,0.255177,"[0,23,0,3,0]"
552,16,19,0,"[0,19,0,0,0]"
553,16,7,0.612245,"[0,4,0,3,0]"
554,14,9,0,"[0,9,0,0,0]"
555,13,31,0.593132,"[0,12,0,19,0]"
556,14,2,0,"[0,2,0,0,0]"
557,14,29,0.564804,"[0,10,0,19,0]"
558,15,3,0,"[0,3,0,0,0]"
559,15,26,0.491864,"[0,7,0,19,0]"
560,16,2,0,"[0,2,0,0,0]"
561,16,24,0.412326,"[0,5,0,19,0]"
562,17,20,0.225,"[0,2,0,18,0]"
563,18,17,0.138408,"[0,1,0,16,0]"
564,19,5,0.4,"[0,1,0,4,0]"
565,19,12,0,"[0,0,0,12,0]"
566,18,3,0.555556,"[0,1,0,2,0]"
567,17,4,0.46875,"[0,3,0,1,0]"
568,12,4,0.46875,"[0,1,0,3,0]"
569,11,2,0,"[0,0,0,2,0]"
570,10,14,0.306122,"[2,12,0,0,0]"
571,11,7,0,"[0,7,0,0,0]"
572,11,7,0.510204,"[2,5,0,0,0]"
