id,depth,n_node_samples,impurity,value
83,7,48,0.636936,"[30,15,0,2,1]"
84,8,20,0.6375,"[5,13,0,1,1]"
85,9,2,0.625,"[1,0,0,1,0]"
86,9,18,0.532408,"[4,13,0,0,1]"
87,10,15,0.288889,"[2,13,0,0,0]"
88,11,5,0.6,"[2,3,0,0,0]"
89,11,10,0,"[0,10,0,0,0]"
90,10,3,0.555556,"[2,0,0,0,1]"
91,8,28,0.245536,"[25,2,0,1,0]"
92,9,3,0.555556,"[0,2,0,1,0]"
93,9,25,0,"[25,0,0,0,0]"
94,7,37,0.553324,"[27,5,2,1,2]"
95,8,1,0,"[0,1,0,0,0]"
96,8,36,0.522762,"[27,4,2,1,2]"
97,9,32,0.410156,"[26,2,2,0,2]"
98,10,11,0,"[11,0,0,0,0]"
99,10,21,0.578231,"[15,2,2,0,2]"
100,11,16,0.703125,"[10,2,2,0,2]"
101,12,11,0.392562,"[9,1,1,0,0]"
102,13,9,0.246914,"[8,0,1,0,0]"
103,13,2,0.625,"[1,1,0,0,0]"
104,12,5,0.9,"[1,1,1,0,2]"
105,11,5,0,"[5,0,0,0,0]"
106,9,4,0.78125,"[1,2,0,1,0]"
107,4,3835,0.958276,"[766,1086,220,703,1060]"
108,5,3130,0.957354,"[522,882,192,645,889]"
109,6,2974,0.944508,"[383,882,175,645,889]"
110,7,2947,0.943052,"[366,878,175,642,886]"
111,8,2800,0.939176,"[315,824,166,633,862]"
112,9,2793,0.939309,"[314,819,166,633,861]"
113,10,1325,0.867106,"[55,529,36,403,302]"
114,11,1050,0.849875,"[37,431,24,348,210]"
115,12,643,0.771365,"[22,62,18,331,210]"
116,13,417,0.687479,"[4,39,10,254,110]"
117,14,414,0.680456,"[3,37,10,254,110]"
118,15,53,0.768957,"[1,4,8,10,30]"
119,16,15,0.622222,"[0,3,0,10,2]"
120,17,13,0.473373,"[0,1,0,10,2]"
121,18,1,0,"[0,0,0,0,1]"
122,18,12,0.364583,"[0,1,0,10,1]"
123,19,4,0.78125,"[0,1,0,2,1]"
124,19,8,0,"[0,0,0,8,0]"
125,17,2,0,"[0,2,0,0,0]"
126,16,38,0.514197,"[1,1,8,0,28]"
127,17,32,0.285645,"[1,1,2,0,28]"
128,18,30,0.158333,"[1,1,0,0,28]"
129,19,26,0.0924556,"[1,0,0,0,25]"
130,20,23,0,"[0,0,0,0,23]"
131,20,3,0.555556,"[1,0,0,0,2]"
132,19,4,0.46875,"[0,1,0,0,3]"
133,18,2,0,"[0,0,2,0,0]"
134,17,6,0,"[0,0,6,0,0]"
135,15,361,0.60704,"[2,33,2,244,80]"
136,16,260,0.285392,"[0,33,1,226,0]"
137,17,14,0.625,"[0,7,0,7,0]"
138,18,11,0.578512,"[0,4,0,7,0]"
139,19,6,0.347222,"[0,1,0,5,0]"
140,19,5,0.6,"[0,3,0,2,0]"
141,18,3,0,"[0,3,0,0,0]"
142,17,246,0.245348,"[0,26,1,219,0]"
143,18,1,0,"[0,1,0,0,0]"
144,18,245,0.238193,"[0,25,1,219,0]"
145,19,210,0.185998,"[0,17,0,193,0]"
146,20,1,0,"[0,1,0,0,0]"
147,20,209,0.176736,"[0,16,0,193,0]"
148,21,6,0.625,"[0,3,0,3,0]"
149,21,203,0.149846,"[0,13,0,190,0]"
150,22,73,0.243948,"[0,8,0,65,0]"
151,23,1,0,"[0,1,0,0,0]"
152,23,72,0.219425,"[0,7,0,65,0]"
153,24,4,0.46875,"[0,3,0,1,0]"
154,24,68,0.138408,"[0,4,0,64,0]"
155,25,67,0.106928,"[0,3,0,64,0]"
156,26,14,0.420918,"[0,3,0,11,0]"
157,27,11,0.206611,"[0,1,0,10,0]"
158,28,3,0.555556,"[0,1,0,2,0]"
159,28,8,0,"[0,0,0,8,0]"
160,27,3,0.555556,"[0,2,0,1,0]"
161,26,53,0,"[0,0,0,53,0]"
162,25,1,0,"[0,1,0,0,0]"
163,22,130,0.0924557,"[0,5,0,125,0]"
164,23,125,0.0585598,"[0,3,0,122,0]"
165,24,2,0.625,"[0,1,0,1,0]"
166,24,123,0.0399895,"[0,2,0,121,0]"
167,25,116,0.0213659,"[0,1,0,115,0]"
168,26,59,0,"[0,0,0,59,0]"
169,26,57,0.0430901,"[0,1,0,56,0]"
170,27,19,0.124654,"[0,1,0,18,0]"
171,28,12,0,"[0,0,0,12,0]"
172,28,7,0.306122,"[0,1,0,6,0]"
173,27,38,0,"[0,0,0,38,0]"
174,25,7,0.306122,"[0,1,0,6,0]"
175,23,5,0.6,"[0,2,0,3,0]"
176,19,35,0.493878,"[0,8,1,26,0]"
177,20,15,0.288889,"[0,2,0,13,0]"
178,21,13,0.177515,"[0,1,0,12,0]"
179,22,6,0.347222,"[0,1,0,5,0]"
180,22,7,0,"[0,0,0,7,0]"
181,21,2,0.625,"[0,1,0,1,0]"
182,20,20,0.60625,"[0,6,1,13,0]"
183,21,2,0,"[0,2,0,0,0]"
184,21,18,0.532407,"[0,4,1,13,0]"
185,22,12,0.677083,"[0,4,1,7,0]"
186,23,1,0,"[0,1,0,0,0]"
187,23,11,0.640496,"[0,3,1,7,0]"
188,24,4,0.78125,"[0,2,1,1,0]"
189,24,7,0.306122,"[0,1,0,6,0]"
190,22,6,0,"[0,0,0,6,0]"
191,16,101,0.425448,"[2,0,1,18,80]"
192,17,22,0.614669,"[1,0,0,14,7]"
193,18,9,0.246914,"[0,0,0,8,1]"
194,18,13,0.710059,"[1,0,0,6,6]"
195,19,4,0,"[0,0,0,0,4]"
196,19,9,0.617284,"[1,0,0,6,2]"
197,17,79,0.179058,"[1,0,1,4,73]"
198,18,77,0.124389,"[1,0,0,3,73]"
199,19,70,0.0693877,"[0,0,0,2,68]"
200,20,6,0.347222,"[0,0,0,1,5]"
201,20,64,0.0384521,"[0,0,0,1,63]"
202,21,45,0,"[0,0,0,0,45]"
203,21,19,0.124654,"[0,0,0,1,18]"
204,22,1,0,"[0,0,0,1,0]"
205,22,18,0,"[0,0,0,0,18]"
206,19,7,0.561225,"[1,0,0,1,5]"
207,18,2,0.625,"[0,0,1,1,0]"
208,14,3,0.555556,"[1,2,0,0,0]"
209,13,226,0.837722,"[18,23,8,77,100]"
210,14,194,0.834573,"[13,20,7,73,81]"
211,15,8,0.273438,"[0,1,0,0,7]"
212,15,186,0.838681,"[13,19,7,73,74]"
213,16,64,0.307007,"[0,8,0,55,1]"
214,17,55,0.171074,"[0,3,0,51,1]"
215,18,3,0.555556,"[0,1,0,2,0]"
216,18,52,0.137759,"[0,2,0,49,1]"
217,19,51,0.0941944,"[0,2,0,49,0]"
218,20,2,0.625,"[0,1,0,1,0]"
219,20,49,0.0499791,"[0,1,0,48,0]"
220,21,30,0,"[0,0,0,30,0]"
221,21,19,0.124654,"[0,1,0,18,0]"
222,22,5,0.4,"[0,1,0,4,0]"
223,22,14,0,"[0,0,0,14,0]"
224,19,1,0,"[0,0,0,0,1]"
225,17,9,0.617284,"[0,5,0,4,0]"
226,16,122,0.746775,"[13,11,7,18,73]"
227,17,117,0.712433,"[8,11,7,18,73]"
228,18,115,0.697354,"[8,9,7,18,73]"
229,19,109,0.643675,"[5,7,6,18,73]"
230,20,51,0.428681,"[2,2,2,4,41]"
231,21,8,0.78125,"[0,2,0,2,4]"
232,21,43,0.316387,"[2,0,2,2,37]"
233,22,40,0.176562,"[1,0,0,2,37]"
234,23,37,0.0657414,"[0,0,0,1,36]"
235,24,2,0.625,"[0,0,0,1,1]"
236,24,35,0,"[0,0,0,0,35]"
237,23,3,0.833333,"[1,0,0,1,1]"
238,22,3,0.555556,"[1,0,2,0,0]"
239,20,58,0.778092,"[3,5,4,14,32]"
240,21,55,0.731405,"[3,5,1,14,32]"
241,22,11,0.495868,"[0,3,0,8,0]"
242,23,3,0,"[0,0,0,3,0]"
243,23,8,0.585938,"[0,3,0,5,0]"
244,22,44,0.55656,"[3,2,1,6,32]"
245,23,42,0.493197,"[2,2,0,6,32]"
246,24,40,0.420312,"[1,1,0,6,32]"
247,25,38,0.341066,"[0,1,0,5,32]"
248,26,36,0.246914,"[0,0,0,4,32]"
249,27,1,0,"[0,0,0,1,0]"
250,27,35,0.195918,"[0,0,0,3,32]"
251,28,22,0,"[0,0,0,0,22]"
252,28,13,0.443787,"[0,0,0,3,10]"
253,29,7,0,"[0,0,0,0,7]"
254,29,6,0.625,"[0,0,0,3,3]"
255,26,2,0.625,"[0,1,0,1,0]"
256,25,2,0.625,"[1,0,0,1,0]"
257,24,2,0.625,"[1,1,0,0,0]"
258,23,2,0.625,"[1,0,1,0,0]"
259,21,3,0,"[0,0,3,0,0]"
260,19,6,0.763889,"[3,2,1,0,0]"
261,18,2,0,"[0,2,0,0,0]"
262,17,5,0,"[5,0,0,0,0]"
263,14,32,0.74707,"[5,3,1,4,19]"
264,15,22,0.542355,"[1,1,0,4,16]"
265,16,21,0.47619,"[0,1,0,4,16]"
266,17,1,0,"[0,0,0,1,0]"
267,17,20,0.41875,"[0,1,0,3,16]"
268,18,13,0.576923,"[0,1,0,3,9]"
269,19,4,0.625,"[0,0,0,2,2]"
270,19,9,0.462963,"[0,1,0,1,7]"
271,18,7,0,"[0,0,0,0,7]"
272,16,1,0,"[1,0,0,0,0]"
273,15,10,0.875,"[4,2,1,0,3]"
274,12,407,0.218368,"[15,369,6,17,0]"
275,13,394,0.225061,"[15,356,6,17,0]"
276,14,392,0.214901,"[14,356,5,17,0]"
277,15,2,0,"[0,0,2,0,0]"
278,15,390,0.204388,"[14,356,3,17,0]"
279,16,366,0.174778,"[14,339,3,10,0]"
280,17,356,0.16055,"[12,332,3,9,0]"
281,18,220,0.120609,"[6,209,3,2,0]"
282,19,211,0.0923159,"[4,203,2,2,0]"
283,20,23,0.458412,"[3,18,1,1,0]"
284,21,18,0.131173,"[0,17,0,1,0]"
285,22,14,0.165816,"[0,13,0,1,0]"
286,23,2,0.625,"[0,1,0,1,0]"
287,23,12,0,"[0,12,0,0,0]"
288,22,4,0,"[0,4,0,0,0]"
289,21,5,0.7,"[3,1,1,0,0]"
290,20,188,0.0394692,"[1,185,1,1,0]"
291,21,4,0.46875,"[0,3,0,1,0]"
292,21,184,0.0269523,"[1,182,1,0,0]"
293,22,24,0.195312,"[1,22,1,0,0]"
294,23,22,0,"[0,22,0,0,0]"
295,23,2,0.625,"[1,0,1,0,0]"
296,22,160,0,"[0,160,0,0,0]"
297,19,9,0.617284,"[2,6,1,0,0]"
298,18,136,0.221805,"[6,123,0,7,0]"
299,19,7,0.510204,"[0,5,0,2,0]"
300,19,129,0.199507,"[6,118,0,5,0]"
301,20,74,0.127831,"[4,70,0,0,0]"
302,21,71,0.0347154,"[1,70,0,0,0]"
303,22,36,0,"[0,36,0,0,0]"
304,22,35,0.0693877,"[1,34,0,0,0]"
305,23,1,0,"[1,0,0,0,0]"
306,23,34,0,"[0,34,0,0,0]"
307,21,3,0,"[3,0,0,0,0]"
308,20,55,0.28595,"[2,48,0,5,0]"
309,21,1,0,"[0,0,0,1,0]"
310,21,54,0.253772,"[2,48,0,4,0]"
311,22,52,0.180288,"[1,48,0,3,0]"
312,23,6,0.625,"[1,4,0,1,0]"
313,23,46,0.10397,"[0,44,0,2,0]"
314,24,8,0,"[0,8,0,0,0]"
315,24,38,0.124654,"[0,36,0,2,0]"
316,25,22,0.206611,"[0,20,0,2,0]"
317,26,1,0,"[0,0,0,1,0]"
318,26,21,0.113379,"[0,20,0,1,0]"
319,27,19,0,"[0,19,0,0,0]"
320,27,2,0.625,"[0,1,0,1,0]"
321,25,16,0,"[0,16,0,0,0]"
322,22,2,0.625,"[1,0,0,1,0]"
323,17,10,0.575,"[2,7,0,1,0]"
324,16,24,0.516493,"[0,17,0,7,0]"
325,17,15,0.622222,"[0,8,0,7,0]"
326,18,8,0.585938,"[0,3,0,5,0]"
327,18,7,0.510204,"[0,5,0,2,0]"
328,17,9,0,"[0,9,0,0,0]"
329,14,2,0.625,"[1,0,1,0,0]"
330,13,13,0,"[0,13,0,0,0]"
331,11,275,0.89362,"[18,98,12,55,92]"
332,12,185,0.773923,"[2,95,1,54,33]"
333,13,145,0.74673,"[2,78,0,44,21]"
334,14,117,0.696545,"[2,70,0,31,14]"
335,15,101,0.717577,"[0,57,0,30,14]"
336,16,91,0.6847,"[0,55,0,24,12]"
337,17,52,0.0471522,"[0,51,0,1,0]"
338,18,24,0,"[0,24,0,0,0]"
339,18,28,0.0860969,"[0,27,0,1,0]"
340,19,3,0.555556,"[0,2,0,1,0]"
341,19,25,0,"[0,25,0,0,0]"
342,17,39,0.683761,"[0,4,0,23,12]"
343,18,17,0.570934,"[0,2,0,3,12]"
344,19,4,0.78125,"[0,1,0,2,1]"
345,19,13,0.340237,"[0,1,0,1,11]"
346,20,5,0,"[0,0,0,0,5]"
347,20,8,0.507812,"[0,1,0,1,6]"
348,18,22,0.206611,"[0,2,0,20,0]"
349,19,6,0.555556,"[0,2,0,4,0]"
350,19,16,0,"[0,0,0,16,0]"
351,16,10,0.7,"[0,2,0,6,2]"
352,15,16,0.400391,"[2,13,0,1,0]"
353,16,8,0.664062,"[2,5,0,1,0]"
354,16,8,0,"[0,8,0,0,0]"
355,14,28,0.800383,"[0,8,0,13,7]"
356,15,25,0.764,"[0,5,0,13,7]"
357,16,2,0,"[0,0,0,0,2]"
358,16,23,0.732514,"[0,5,0,13,5]"
359,17,13,0.769231,"[0,5,0,6,2]"
360,18,8,0.78125,"[0,4,0,2,2]"
361,18,5,0.4,"[0,1,0,4,0]"
362,17,10,0.525,"[0,0,0,7,3]"
363,15,3,0,"[0,3,0,0,0]"
364,13,40,0.832812,"[0,17,1,10,12]"
365,14,13,0.576923,"[0,9,0,3,1]"
366,15,9,0.709876,"[0,5,0,3,1]"
367,15,4,0,"[0,4,0,0,0]"
368,14,27,0.847051,"[0,8,1,7,11]"
369,15,4,0.46875,"[0,3,0,0,1]"
370,15,23,0.836484,"[0,5,1,7,10]"
371,16,12,0.364583,"[0,0,1,1,10]"
372,17,7,0,"[0,0,0,0,7]"
373,17,5,0.7,"[0,0,1,1,3]"
374,16,11,0.619835,"[0,5,0,6,0]"
375,17,3,0,"[0,3,0,0,0]"
376,17,8,0.46875,"[0,2,0,6,0]"
377,12,90,0.653086,"[16,3,11,1,59]"
378,13,85,0.602768,"[13,3,9,1,59]"
379,14,81,0.55365,"[10,3,8,1,59]"
380,15,78,0.508711,"[9,3,6,1,59]"
381,16,77,0.490386,"[9,2,6,1,59]"
382,17,76,0.472645,"[9,2,5,1,59]"
383,18,67,0.275117,"[3,1,3,1,59]"
384,19,66,0.246786,"[3,1,2,1,59]"
385,20,3,0.555556,"[0,0,0,1,2]"
386,20,63,0.222348,"[3,1,2,0,57]"
387,21,62,0.189256,"[3,0,2,0,57]"
388,22,61,0.155872,"[2,0,2,0,57]"
389,23,55,0.130579,"[1,0,2,0,52]"
390,24,54,0.0900205,"[1,0,1,0,52]"
391,25,1,0,"[1,0,0,0,0]"
392,25,53,0.0462798,"[0,0,1,0,52]"
393,26,52,0,"[0,0,0,0,52]"
394,26,1,0,"[0,0,1,0,0]"
395,24,1,0,"[0,0,1,0,0]"
396,23,6,0.347222,"[1,0,0,0,5]"
397,22,1,0,"[1,0,0,0,0]"
398,21,1,0,"[0,1,0,0,0]"
399,19,1,0,"[0,0,1,0,0]"
400,18,9,0.617284,"[6,1,2,0,0]"
401,17,1,0,"[0,0,1,0,0]"
402,16,1,0,"[0,1,0,0,0]"
403,15,3,0.555556,"[1,0,2,0,0]"
404,14,4,0.46875,"[3,0,1,0,0]"
405,13,5,0.6,"[3,0,2,0,0]"
406,10,1468,0.940571,"[259,290,130,230,559]"
407,11,467,0.704047,"[12,242,2,190,21]"
408,12,45,0.609877,"[6,31,2,6,0]"
409,13,44,0.587552,"[6,31,2,5,0]"
410,14,32,0.339355,"[0,27,1,4,0]"
411,15,14,0.165816,"[0,13,0,1,0]"
412,16,7,0.306122,"[0,6,0,1,0]"
413,16,7,0,"[0,7,0,0,0]"
414,15,18,0.455247,"[0,14,1,3,0]"
415,16,10,0.675,"[0,6,1,3,0]"
416,16,8,0,"[0,8,0,0,0]"
417,14,12,0.78125,"[6,4,1,1,0]"
418,15,8,0.507812,"[6,1,1,0,0]"
419,15,4,0.46875,"[0,3,0,1,0]"
420,13,1,0,"[0,0,0,1,0]"
421,12,422,0.696511,"[6,211,0,184,21]"
422,13,127,0.677196,"[5,51,0,69,2]"
423,14,75,0.630222,"[0,42,0,32,1]"
424,15,3,0.555556,"[0,0,0,2,1]"
425,15,72,0.607639,"[0,42,0,30,0]"
426,16,64,0.619507,"[0,35,0,29,0]"
427,17,24,0,"[0,24,0,0,0]"
428,17,40,0.498437,"[0,11,0,29,0]"
429,18,1,0,"[0,1,0,0,0]"
430,18,39,0.47666,"[0,10,0,29,0]"
431,19,22,0.294421,"[0,3,0,19,0]"
432,20,10,0.525,"[0,3,0,7,0]"
433,20,12,0,"[0,0,0,12,0]"
434,19,17,0.605536,"[0,7,0,10,0]"
435,20,9,0.432099,"[0,2,0,7,0]"
436,20,8,0.585938,"[0,5,0,3,0]"
437,16,8,0.273438,"[0,7,0,1,0]"
438,14,52,0.567677,"[5,9,0,37,1]"
439,15,47,0.46967,"[1,9,0,36,1]"
440,16,16,0.273438,"[0,2,0,14,0]"
441,17,6,0,"[0,0,0,6,0]"
442,17,10,0.4,"[0,2,0,8,0]"
443,16,31,0.55411,"[1,7,0,22,1]"
444,17,28,0.436862,"[0,5,0,22,1]"
445,18,14,0.165816,"[0,1,0,13,0]"
446,19,10,0,"[0,0,0,10,0]"
447,19,4,0.46875,"[0,1,0,3,0]"
448,18,14,0.625,"[0,4,0,9,1]"
449,19,9,0.740741,"[0,4,0,4,1]"
450,19,5,0,"[0,0,0,5,0]"
451,17,3,0.555556,"[1,2,0,0,0]"
452,15,5,0.4,"[4,0,0,1,0]"
453,13,295,0.68713,"[1,160,0,115,19]"
454,14,141,0.316886,"[0,120,0,21,0]"
455,15,80,0.146484,"[0,75,0,5,0]"
456,16,43,0,"[0,43,0,0,0]"
457,16,37,0.292184,"[0,32,0,5,0]"
458,17,35,0.195918,"[0,32,0,3,0]"
459,18,31,0.150885,"[0,29,0,2,0]"
460,19,28,0.0860969,"[0,27,0,1,0]"
461,20,27,0,"[0,27,0,0,0]"
462,20,1,0,"[0,0,0,1,0]"
463,19,3,0.555556,"[0,2,0,1,0]"
464,18,4,0.46875,"[0,3,0,1,0]"
465,17,2,0,"[0,0,0,2,0]"
466,15,61,0.483741,"[0,45,0,16,0]"
467,16,23,0.10397,"[0,22,0,1,0]"
468,17,10,0.225,"[0,9,0,1,0]"
469,17,13,0,"[0,13,0,0,0]"
470,16,38,0.597299,"[0,23,0,15,0]"
471,17,19,0.623269,"[0,9,0,10,0]"
472,18,12,0.607639,"[0,7,0,5,0]"
473,19,10,0.525,"[0,7,0,3,0]"
474,19,2,0,"[0,0,0,2,0]"
475,18,7,0.510204,"[0,2,0,5,0]"
476,17,19,0.484765,"[0,14,0,5,0]"
477,18,13,0,"[0,13,0,0,0]"
478,18,6,0.347222,"[0,1,0,5,0]"
479,14,154,0.680869,"[1,40,0,94,19]"
480,15,129,0.645845,"[1,25,0,84,19]"
481,16,117,0.570714,"[1,15,0,83,18]"
482,17,84,0.38655,"[0,8,0,69,7]"
483,18,11,0.72314,"[0,5,0,5,1]"
484,19,9,0.709876,"[0,3,0,5,1]"
485,19,2,0,"[0,2,0,0,0]"
486,18,73,0.278664,"[0,3,0,64,6]"
487,19,71,0.225154,"[0,1,0,64,6]"
488,20,17,0.363322,"[0,0,0,14,3]"
489,21,5,0.6,"[0,0,0,2,3]"
490,21,12,0,"[0,0,0,12,0]"
491,20,54,0.17404,"[0,1,0,50,3]"
492,21,50,0.097,"[0,1,0,48,1]"
493,22,45,0.054321,"[0,1,0,44,0]"
494,23,5,0.4,"[0,1,0,4,0]"
495,23,40,0,"[0,0,0,40,0]"
496,22,5,0.4,"[0,0,0,4,1]"
497,21,4,0.625,"[0,0,0,2,2]"
498,19,2,0,"[0,2,0,0,0]"
499,17,33,0.828742,"[1,7,0,14,11]"
500,18,8,0.273438,"[0,1,0,7,0]"
501,18,25,0.836,"[1,6,0,7,11]"
502,19,6,0.347222,"[0,0,0,1,5]"
503,19,19,0.872576,"[1,6,0,6,6]"
504,20,9,0.740741,"[1,4,0,0,4]"
505,20,10,0.7,"[0,2,0,6,2]"
506,16,12,0.364583,"[0,10,0,1,1]"
507,17,4,0.78125,"[0,2,0,1,1]"
508,17,8,0,"[0,8,0,0,0]"
509,15,25,0.6,"[0,15,0,10,0]"
510,16,22,0.619835,"[0,12,0,10,0]"
511,17,10,0,"[0,10,0,0,0]"
512,17,12,0.347222,"[0,2,0,10,0]"
513,18,5,0,"[0,0,0,5,0]"
514,18,7,0.510204,"[0,2,0,5,0]"
515,16,3,0,"[0,3,0,0,0]"
516,11,1001,0.787499,"[247,48,128,40,538]"
517,12,924,0.769362,"[210,42,117,38,517]"
518,13,131,0.70567,"[82,15,14,2,18]"
519,14,52,0.872781,"[23,6,9,1,13]"
520,15,40,0.839062,"[20,6,8,1,5]"
521,16,38,0.811981,"[20,4,8,1,5]"
522,17,29,0.865042,"[13,3,8,1,4]"
523,18,4,0.46875,"[1,0,3,0,0]"
524,18,25,0.86,"[12,3,5,1,4]"
525,19,19,0.879501,"[8,1,5,1,4]"
526,20,14,0.816327,"[7,1,1,1,4]"
527,21,13,0.754438,"[7,1,1,0,4]"
528,22,1,0,"[1,0,0,0,0]"
529,22,12,0.78125,"[6,1,1,0,4]"
530,23,6,0.555556,"[2,0,0,0,4]"
531,23,6,0.625,"[4,1,1,0,0]"
532,21,1,0,"[0,0,0,1,0]"
533,20,5,0.4,"[1,0,4,0,0]"
534,19,6,0.555556,"[4,2,0,0,0]"
535,17,9,0.462963,"[7,1,0,0,1]"
536,16,2,0,"[0,2,0,0,0]"
537,15,12,0.607639,"[3,0,1,0,8]"
538,16,2,0,"[2,0,0,0,0]"
539,16,10,0.425,"[1,0,1,0,8]"
540,14,79,0.526358,"[59,9,5,1,5]"
541,15,76,0.475675,"[59,8,4,1,4]"
542,16,6,0.625,"[3,3,0,0,0]"
543,16,70,0.435204,"[56,5,4,1,4]"
544,17,2,0,"[0,2,0,0,0]"
545,17,68,0.390895,"[56,3,4,1,4]"
546,18,46,0.154773,"[43,1,2,0,0]"
547,19,29,0,"[29,0,0,0,0]"
548,19,17,0.380623,"[14,1,2,0,0]"
549,20,1,0,"[0,0,1,0,0]"
550,20,16,0.283203,"[14,1,1,0,0]"
551,21,15,0.155555,"[14,0,1,0,0]"
552,22,11,0,"[11,0,0,0,0]"
553,22,4,0.46875,"[3,0,1,0,0]"
554,21,1,0,"[0,1,0,0,0]"
555,18,22,0.748967,"[13,2,2,1,4]"
556,19,13,0.902367,"[5,2,1,1,4]"
557,20,8,0.9375,"[1,2,1,1,3]"
558,20,5,0.4,"[4,0,0,0,1]"
559,19,9,0.246914,"[8,0,1,0,0]"
560,15,3,0.833333,"[0,1,1,0,1]"
561,13,793,0.697365,"[128,27,103,36,499]"
562,14,636,0.470604,"[50,26,27,36,497]"
563,15,528,0.353742,"[15,22,16,30,445]"
564,16,69,0.836484,"[1,19,0,22,27]"
565,17,57,0.784087,"[1,9,0,20,27]"
566,18,8,0.664062,"[0,5,0,2,1]"
567,18,49,0.720533,"[1,4,0,18,26]"
568,19,45,0.740741,"[1,4,0,18,22]"
569,20,15,0.6,"[0,1,0,10,4]"
570,21,6,0,"[0,0,0,6,0]"
571,21,9,0.740741,"[0,1,0,4,4]"
572,20,30,0.697222,"[1,3,0,8,18]"
573,21,4,0,"[0,0,0,0,4]"
