id,depth,n_node_samples,impurity,value
120,18,9,0.246914,"[0,1,0,8,0]"
121,17,86,0.0571255,"[0,1,0,84,1]"
122,18,81,0.0304832,"[0,1,0,80,0]"
123,19,56,0,"[0,0,0,56,0]"
124,19,25,0.096,"[0,1,0,24,0]"
125,20,22,0,"[0,0,0,22,0]"
126,20,3,0.555556,"[0,1,0,2,0]"
127,18,5,0.4,"[0,0,0,4,1]"
128,16,9,0.617284,"[0,4,0,5,0]"
129,15,4,0.46875,"[0,1,0,0,3]"
130,14,6,0.763889,"[0,3,0,1,2]"
131,12,272,0.0272694,"[0,269,0,3,0]"
132,13,83,1.49012e-7,"[0,83,0,0,0]"
133,13,189,0.0390528,"[0,186,0,3,0]"
134,14,109,0.0669137,"[0,106,0,3,0]"
135,15,2,0,"[0,0,0,2,0]"
136,15,107,0.0231463,"[0,106,0,1,0]"
137,16,98,0,"[0,98,0,0,0]"
138,16,9,0.246914,"[0,8,0,1,0]"
139,14,80,0,"[0,80,0,0,0]"
140,10,26,0.532544,"[0,8,0,18,0]"
141,11,21,0.306122,"[0,3,0,18,0]"
142,12,18,0.131173,"[0,1,0,17,0]"
143,13,9,0,"[0,0,0,9,0]"
144,13,9,0.246914,"[0,1,0,8,0]"
145,12,3,0.555556,"[0,2,0,1,0]"
146,11,5,0,"[0,5,0,0,0]"
147,9,856,0.572474,"[0,266,0,571,19]"
148,10,179,0.477357,"[0,46,0,133,0]"
149,11,63,0.624842,"[0,31,0,32,0]"
150,12,31,0.0780438,"[0,30,0,1,0]"
151,13,6,0.347222,"[0,5,0,1,0]"
152,13,25,0,"[0,25,0,0,0]"
153,12,32,0.0756836,"[0,1,0,31,0]"
154,13,13,0.177515,"[0,1,0,12,0]"
155,14,12,0,"[0,0,0,12,0]"
156,14,1,0,"[0,1,0,0,0]"
157,13,19,0,"[0,0,0,19,0]"
158,11,116,0.281473,"[0,15,0,101,0]"
159,12,88,0.353499,"[0,15,0,73,0]"
160,13,86,0.320781,"[0,13,0,73,0]"
161,14,56,0.394611,"[0,11,0,45,0]"
162,15,47,0.194658,"[0,4,0,43,0]"
163,16,37,0.127831,"[0,2,0,35,0]"
164,17,1,0,"[0,1,0,0,0]"
165,17,36,0.0675155,"[0,1,0,35,0]"
166,18,27,0,"[0,0,0,27,0]"
167,18,9,0.246914,"[0,1,0,8,0]"
168,16,10,0.4,"[0,2,0,8,0]"
169,15,9,0.432099,"[0,7,0,2,0]"
170,14,30,0.155555,"[0,2,0,28,0]"
171,15,15,0.288889,"[0,2,0,13,0]"
172,16,12,0.190972,"[0,1,0,11,0]"
173,17,7,0,"[0,0,0,7,0]"
174,17,5,0.4,"[0,1,0,4,0]"
175,16,3,0.555556,"[0,1,0,2,0]"
176,15,15,0,"[0,0,0,15,0]"
177,13,2,0,"[0,2,0,0,0]"
178,12,28,0,"[0,0,0,28,0]"
179,10,677,0.593798,"[0,220,0,438,19]"
180,11,452,0.616618,"[0,165,0,276,11]"
181,12,335,0.643974,"[0,132,0,192,11]"
182,13,219,0.389848,"[0,29,0,179,11]"
183,14,31,0.598335,"[0,10,0,20,1]"
184,15,10,0.4,"[0,8,0,2,0]"
185,15,21,0.31746,"[0,2,0,18,1]"
186,16,18,0.246914,"[0,2,0,16,0]"
187,17,16,0.146484,"[0,1,0,15,0]"
188,18,15,0,"[0,0,0,15,0]"
189,18,1,0,"[0,1,0,0,0]"
190,17,2,0.625,"[0,1,0,1,0]"
191,16,3,0.555556,"[0,0,0,2,1]"
192,14,188,0.339591,"[0,19,0,159,10]"
193,15,129,0.335166,"[0,17,0,109,3]"
194,16,2,0,"[0,0,0,0,2]"
195,16,127,0.306746,"[0,17,0,109,1]"
196,17,1,0,"[0,1,0,0,0]"
197,17,126,0.294312,"[0,16,0,109,1]"
198,18,121,0.225224,"[0,11,0,109,1]"
199,19,85,0.164014,"[0,6,0,79,0]"
200,20,63,0.215419,"[0,6,0,57,0]"
201,21,14,0,"[0,0,0,14,0]"
202,21,49,0.268638,"[0,6,0,43,0]"
203,22,39,0.325444,"[0,6,0,33,0]"
204,23,31,0.390219,"[0,6,0,25,0]"
205,24,25,0.264,"[0,3,0,22,0]"
206,25,24,0.190972,"[0,2,0,22,0]"
207,26,16,0,"[0,0,0,16,0]"
208,26,8,0.46875,"[0,2,0,6,0]"
209,25,1,0,"[0,1,0,0,0]"
210,24,6,0.625,"[0,3,0,3,0]"
211,23,8,0,"[0,0,0,8,0]"
212,22,10,0,"[0,0,0,10,0]"
213,20,22,0,"[0,0,0,22,0]"
214,19,36,0.356867,"[0,5,0,30,1]"
215,20,34,0.266003,"[0,3,0,30,1]"
216,21,30,0.158333,"[0,1,0,28,1]"
217,22,9,0.246914,"[0,1,0,8,0]"
218,22,21,0.113379,"[0,0,0,20,1]"
219,23,20,0,"[0,0,0,20,0]"
220,23,1,0,"[0,0,0,0,1]"
221,21,4,0.625,"[0,2,0,2,0]"
222,20,2,0,"[0,2,0,0,0]"
223,18,5,0,"[0,5,0,0,0]"
224,15,59,0.333237,"[0,2,0,50,7]"
225,16,25,0.188,"[0,1,0,23,1]"
226,17,4,0.46875,"[0,0,0,3,1]"
227,17,21,0.113379,"[0,1,0,20,0]"
228,18,8,0.273438,"[0,1,0,7,0]"
229,18,13,0,"[0,0,0,13,0]"
230,16,34,0.421713,"[0,1,0,27,6]"
231,17,28,0.0860969,"[0,1,0,27,0]"
232,18,21,0,"[0,0,0,21,0]"
233,18,7,0.306122,"[0,1,0,6,0]"
234,17,6,0,"[0,0,0,0,6]"
235,13,116,0.248774,"[0,103,0,13,0]"
236,14,101,0.161259,"[0,94,0,7,0]"
237,15,63,0.0768454,"[0,61,0,2,0]"
238,16,37,0,"[0,37,0,0,0]"
239,16,26,0.177515,"[0,24,0,2,0]"
240,17,11,0,"[0,11,0,0,0]"
241,17,15,0.288889,"[0,13,0,2,0]"
242,18,1,0,"[0,0,0,1,0]"
243,18,14,0.165816,"[0,13,0,1,0]"
244,19,8,0.273438,"[0,7,0,1,0]"
245,19,6,0,"[0,6,0,0,0]"
246,15,38,0.285665,"[0,33,0,5,0]"
247,16,7,0,"[0,7,0,0,0]"
248,16,31,0.338189,"[0,26,0,5,0]"
249,17,3,0,"[0,0,0,3,0]"
250,17,28,0.165816,"[0,26,0,2,0]"
251,18,13,0.325444,"[0,11,0,2,0]"
252,19,5,0,"[0,5,0,0,0]"
253,19,8,0.46875,"[0,6,0,2,0]"
254,18,15,0,"[0,15,0,0,0]"
255,14,15,0.6,"[0,9,0,6,0]"
256,15,11,0.371901,"[0,9,0,2,0]"
257,16,9,0.246914,"[0,8,0,1,0]"
258,16,2,0.625,"[0,1,0,1,0]"
259,15,4,0,"[0,0,0,4,0]"
260,12,117,0.506246,"[0,33,0,84,0]"
261,13,76,0.45187,"[0,18,0,58,0]"
262,14,58,0.122622,"[0,3,0,55,0]"
263,15,57,0.0846414,"[0,2,0,55,0]"
264,16,55,0.0446282,"[0,1,0,54,0]"
265,17,1,0,"[0,1,0,0,0]"
266,17,54,0,"[0,0,0,54,0]"
267,16,2,0.625,"[0,1,0,1,0]"
268,15,1,0,"[0,1,0,0,0]"
269,14,18,0.347222,"[0,15,0,3,0]"
270,15,13,0.443787,"[0,10,0,3,0]"
271,16,4,0,"[0,4,0,0,0]"
272,16,9,0.555556,"[0,6,0,3,0]"
273,15,5,0,"[0,5,0,0,0]"
274,13,41,0.580012,"[0,15,0,26,0]"
275,14,18,0.131173,"[0,1,0,17,0]"
276,15,16,0,"[0,0,0,16,0]"
277,15,2,0.625,"[0,1,0,1,0]"
278,14,23,0.595463,"[0,14,0,9,0]"
279,15,21,0.555556,"[0,14,0,7,0]"
280,16,4,0,"[0,4,0,0,0]"
281,16,17,0.605536,"[0,10,0,7,0]"
282,17,7,0,"[0,7,0,0,0]"
283,17,10,0.525,"[0,3,0,7,0]"
284,15,2,0,"[0,0,0,2,0]"
285,11,225,0.525728,"[0,55,0,162,8]"
286,12,40,0.654688,"[0,20,0,19,1]"
287,13,10,0.4,"[0,2,0,8,0]"
288,13,30,0.630556,"[0,18,0,11,1]"
289,14,6,0.625,"[0,1,0,4,1]"
290,14,24,0.516493,"[0,17,0,7,0]"
291,15,20,0.56875,"[0,13,0,7,0]"
292,16,11,0.206611,"[0,10,0,1,0]"
293,17,4,0.46875,"[0,3,0,1,0]"
294,17,7,0,"[0,7,0,0,0]"
295,16,9,0.555556,"[0,3,0,6,0]"
296,15,4,0,"[0,4,0,0,0]"
297,12,185,0.456611,"[0,35,0,143,7]"
298,13,172,0.389991,"[0,27,0,140,5]"
299,14,170,0.370329,"[0,27,0,140,3]"
300,15,48,0.625,"[0,24,0,24,0]"
301,16,3,0,"[0,3,0,0,0]"
302,16,45,0.622222,"[0,21,0,24,0]"
303,17,21,0.306122,"[0,18,0,3,0]"
304,18,15,0.155555,"[0,14,0,1,0]"
305,19,8,0.273438,"[0,7,0,1,0]"
306,19,7,0,"[0,7,0,0,0]"
307,18,6,0.555556,"[0,4,0,2,0]"
308,17,24,0.273438,"[0,3,0,21,0]"
309,18,5,0.6,"[0,3,0,2,0]"
310,18,19,0,"[0,0,0,19,0]"
311,15,122,0.118416,"[0,3,0,116,3]"
312,16,3,0.555556,"[0,0,0,1,2]"
313,16,119,0.0817384,"[0,3,0,115,1]"
314,17,44,0,"[0,0,0,44,0]"
315,17,75,0.127555,"[0,3,0,71,1]"
316,18,74,0.0972424,"[0,3,0,71,0]"
317,19,73,0.0666167,"[0,2,0,71,0]"
318,20,72,0.03424,"[0,1,0,71,0]"
319,21,66,0,"[0,0,0,66,0]"
320,21,6,0.347222,"[0,1,0,5,0]"
321,20,1,0,"[0,1,0,0,0]"
322,19,1,0,"[0,1,0,0,0]"
323,18,1,0,"[0,0,0,0,1]"
324,14,2,0,"[0,0,0,0,2]"
325,13,13,0.680473,"[0,8,0,3,2]"
326,14,12,0.625,"[0,8,0,2,2]"
327,15,9,0.740741,"[0,5,0,2,2]"
328,15,3,0,"[0,3,0,0,0]"
329,14,1,0,"[0,0,0,1,0]"
330,8,362,0.913319,"[25,70,47,69,151]"
331,9,38,0.929709,"[2,14,8,9,5]"
332,10,25,0.796,"[0,11,0,9,5]"
333,11,13,0.813609,"[0,3,0,5,5]"
334,12,10,0.775,"[0,3,0,5,2]"
335,12,3,0,"[0,0,0,0,3]"
336,11,12,0.555556,"[0,8,0,4,0]"
337,12,8,0.625,"[0,4,0,4,0]"
338,12,4,0,"[0,4,0,0,0]"
339,10,13,0.680473,"[2,3,8,0,0]"
340,11,7,0.306122,"[1,0,6,0,0]"
341,11,6,0.763889,"[1,3,2,0,0]"
342,9,324,0.891561,"[23,56,39,60,146]"
343,10,43,0.589508,"[3,8,0,30,2]"
344,11,42,0.561224,"[2,8,0,30,2]"
345,12,20,0.76875,"[2,5,0,11,2]"
346,13,9,0.462963,"[1,1,0,7,0]"
347,13,11,0.867769,"[1,4,0,4,2]"
348,14,8,0.742188,"[1,4,0,3,0]"
349,14,3,0.555556,"[0,0,0,1,2]"
350,12,22,0.294421,"[0,3,0,19,0]"
351,13,1,0,"[0,1,0,0,0]"
352,13,21,0.21542,"[0,2,0,19,0]"
353,14,1,0,"[0,1,0,0,0]"
354,14,20,0.11875,"[0,1,0,19,0]"
355,15,5,0.4,"[0,1,0,4,0]"
356,15,15,0,"[0,0,0,15,0]"
357,11,1,0,"[1,0,0,0,0]"
358,10,281,0.840605,"[20,48,39,30,144]"
359,11,250,0.81588,"[13,38,36,29,134]"
360,12,41,0.31975,"[1,0,35,0,5]"
361,13,10,0.725,"[1,0,4,0,5]"
362,13,31,0,"[0,0,31,0,0]"
363,12,209,0.704254,"[12,38,1,29,129]"
364,13,164,0.540229,"[9,15,1,18,121]"
365,14,117,0.441413,"[5,6,1,12,93]"
366,15,115,0.414556,"[3,6,1,12,93]"
367,16,97,0.458869,"[3,5,1,12,76]"
368,17,91,0.35503,"[0,3,0,12,76]"
369,18,58,0.457045,"[0,3,0,10,45]"
370,19,57,0.430902,"[0,2,0,10,45]"
371,20,50,0.229,"[0,1,0,4,45]"
372,21,47,0.194658,"[0,0,0,4,43]"
373,22,10,0.4,"[0,0,0,2,8]"
374,22,37,0.12783,"[0,0,0,2,35]"
375,23,19,0.235457,"[0,0,0,2,17]"
376,24,3,0.555556,"[0,0,0,2,1]"
377,24,16,0,"[0,0,0,0,16]"
378,23,18,0,"[0,0,0,0,18]"
379,21,3,0.555556,"[0,1,0,0,2]"
380,20,7,0.306122,"[0,1,0,6,0]"
381,19,1,0,"[0,1,0,0,0]"
382,18,33,0.142332,"[0,0,0,2,31]"
383,19,3,0.555556,"[0,0,0,1,2]"
384,19,30,0.0805555,"[0,0,0,1,29]"
385,20,29,0,"[0,0,0,0,29]"
386,20,1,0,"[0,0,0,1,0]"
387,17,6,0.763889,"[3,2,1,0,0]"
388,16,18,0.131173,"[0,1,0,0,17]"
389,17,2,0.625,"[0,1,0,0,1]"
390,17,16,0,"[0,0,0,0,16]"
391,15,2,0,"[2,0,0,0,0]"
392,14,47,0.7311,"[4,9,0,6,28]"
393,15,32,0.554199,"[0,4,0,5,23]"
394,16,5,0.7,"[0,1,0,3,1]"
395,16,27,0.397805,"[0,3,0,2,22]"
396,17,2,0,"[0,0,0,2,0]"
397,17,25,0.264,"[0,3,0,0,22]"
398,18,20,0.11875,"[0,1,0,0,19]"
399,19,8,0.273438,"[0,1,0,0,7]"
400,19,12,0,"[0,0,0,0,12]"
401,18,5,0.6,"[0,2,0,0,3]"
402,15,15,0.877778,"[4,5,0,1,5]"
403,16,11,0.805785,"[1,4,0,1,5]"
404,17,4,0.46875,"[0,3,0,1,0]"
405,17,7,0.561225,"[1,1,0,0,5]"
406,16,4,0.46875,"[3,1,0,0,0]"
407,13,45,0.803704,"[3,23,0,11,8]"
408,14,12,0.815972,"[0,3,0,5,4]"
409,15,4,0,"[0,0,0,0,4]"
410,15,8,0.585938,"[0,3,0,5,0]"
411,14,33,0.720845,"[3,20,0,6,4]"
412,15,12,0.347222,"[2,10,0,0,0]"
413,16,3,0.555556,"[2,1,0,0,0]"
414,16,9,0,"[0,9,0,0,0]"
415,15,21,0.816326,"[1,10,0,6,4]"
416,16,5,0.8,"[1,0,0,2,2]"
417,16,16,0.664062,"[0,10,0,4,2]"
418,17,1,0,"[0,0,0,1,0]"
419,17,15,0.622222,"[0,10,0,3,2]"
420,18,8,0,"[0,8,0,0,0]"
421,18,7,0.816326,"[0,2,0,3,2]"
422,11,31,0.913111,"[7,10,3,1,10]"
423,12,29,0.900713,"[5,10,3,1,10]"
424,13,24,0.833333,"[3,9,1,1,10]"
425,14,23,0.808129,"[2,9,1,1,10]"
426,15,15,0.655555,"[2,1,1,1,10]"
427,16,13,0.488166,"[1,1,1,0,10]"
428,17,9,0.246914,"[0,1,0,0,8]"
429,17,4,0.78125,"[1,0,1,0,2]"
430,16,2,0.625,"[1,0,0,1,0]"
431,15,8,0,"[0,8,0,0,0]"
432,14,1,0,"[1,0,0,0,0]"
433,13,5,0.8,"[2,1,2,0,0]"
434,12,2,0,"[2,0,0,0,0]"
435,7,416,0.841823,"[22,180,24,145,45]"
436,8,336,0.670794,"[9,179,1,142,5]"
437,9,278,0.646091,"[2,142,0,131,3]"
438,10,268,0.643344,"[2,133,0,131,2]"
439,11,228,0.639187,"[2,106,0,119,1]"
440,12,8,0.273438,"[0,7,0,1,0]"
441,12,220,0.637138,"[2,99,0,118,1]"
442,13,122,0.612235,"[1,46,0,74,1]"
443,14,119,0.603241,"[1,43,0,74,1]"
444,15,26,0.625,"[1,16,0,9,0]"
445,16,24,0.585937,"[1,16,0,7,0]"
446,17,9,0.617284,"[1,2,0,6,0]"
447,17,15,0.155555,"[0,14,0,1,0]"
448,18,12,0,"[0,12,0,0,0]"
449,18,3,0.555556,"[0,2,0,1,0]"
450,16,2,0,"[0,0,0,2,0]"
451,15,93,0.533877,"[0,27,0,65,1]"
452,16,30,0.0805555,"[0,1,0,29,0]"
453,17,25,0,"[0,0,0,25,0]"
454,17,5,0.4,"[0,1,0,4,0]"
455,16,63,0.628622,"[0,26,0,36,1]"
456,17,43,0.348837,"[0,6,0,36,1]"
457,18,42,0.313209,"[0,5,0,36,1]"
458,19,28,0.436862,"[0,5,0,22,1]"
459,20,7,0,"[0,0,0,7,0]"
460,20,21,0.538549,"[0,5,0,15,1]"
461,21,19,0.574792,"[0,5,0,13,1]"
462,22,17,0.449827,"[0,4,0,13,0]"
463,23,1,0,"[0,1,0,0,0]"
464,23,16,0.380859,"[0,3,0,13,0]"
465,24,1,0,"[0,1,0,0,0]"
466,24,15,0.288889,"[0,2,0,13,0]"
467,25,1,0,"[0,1,0,0,0]"
468,25,14,0.165816,"[0,1,0,13,0]"
469,26,12,0,"[0,0,0,12,0]"
470,26,2,0.625,"[0,1,0,1,0]"
471,22,2,0.625,"[0,1,0,0,1]"
472,21,2,0,"[0,0,0,2,0]"
473,19,14,0,"[0,0,0,14,0]"
474,18,1,0,"[0,1,0,0,0]"
475,17,20,0,"[0,20,0,0,0]"
476,14,3,0,"[0,3,0,0,0]"
477,13,98,0.632289,"[1,53,0,44,0]"
478,14,61,0.564365,"[0,40,0,21,0]"
479,15,17,0.622837,"[0,8,0,9,0]"
480,16,11,0.371901,"[0,2,0,9,0]"
481,17,7,0.510204,"[0,2,0,5,0]"
482,17,4,0,"[0,0,0,4,0]"
483,16,6,0,"[0,6,0,0,0]"
484,15,44,0.495868,"[0,32,0,12,0]"
485,16,33,0.0734618,"[0,32,0,1,0]"
486,17,18,0,"[0,18,0,0,0]"
487,17,15,0.155555,"[0,14,0,1,0]"
488,18,3,0.555556,"[0,2,0,1,0]"
489,18,12,0,"[0,12,0,0,0]"
490,16,11,0,"[0,0,0,11,0]"
491,14,37,0.61176,"[1,13,0,23,0]"
492,15,31,0.515088,"[0,9,0,22,0]"
493,16,30,0.488889,"[0,8,0,22,0]"
494,17,28,0.420918,"[0,6,0,22,0]"
495,18,22,0.495868,"[0,6,0,16,0]"
496,19,4,0,"[0,0,0,4,0]"
497,19,18,0.555556,"[0,6,0,12,0]"
498,20,1,0,"[0,1,0,0,0]"
499,20,17,0.519031,"[0,5,0,12,0]"
500,21,5,0.6,"[0,3,0,2,0]"
501,21,12,0.347222,"[0,2,0,10,0]"
502,22,5,0.6,"[0,2,0,3,0]"
503,22,7,0,"[0,0,0,7,0]"
504,18,6,0,"[0,0,0,6,0]"
505,17,2,0,"[0,2,0,0,0]"
506,16,1,0,"[0,1,0,0,0]"
507,15,6,0.625,"[1,4,0,1,0]"
508,11,40,0.567187,"[0,27,0,12,1]"
509,12,14,0.612245,"[0,6,0,8,0]"
510,13,9,0.617284,"[0,5,0,4,0]"
511,13,5,0.4,"[0,1,0,4,0]"
512,12,26,0.403106,"[0,21,0,4,1]"
513,13,18,0.131173,"[0,17,0,1,0]"
514,14,3,0.555556,"[0,2,0,1,0]"
515,14,15,0,"[0,15,0,0,0]"
516,13,8,0.742188,"[0,4,0,3,1]"
517,10,10,0.225,"[0,9,0,0,1]"
518,9,58,0.676278,"[7,37,1,11,2]"
519,10,15,0.622222,"[0,7,0,8,0]"
520,11,3,0,"[0,3,0,0,0]"
521,11,12,0.555556,"[0,4,0,8,0]"
522,12,8,0.625,"[0,4,0,4,0]"
523,12,4,0,"[0,0,0,4,0]"
524,10,43,0.598972,"[7,30,1,3,2]"
525,11,37,0.542367,"[6,27,1,3,0]"
526,12,2,0,"[2,0,0,0,0]"
527,12,35,0.479592,"[4,27,1,3,0]"
528,13,34,0.441177,"[3,27,1,3,0]"
529,14,23,0.293006,"[2,20,0,1,0]"
530,15,21,0.113379,"[0,20,0,1,0]"
531,16,2,0.625,"[0,1,0,1,0]"
532,16,19,0,"[0,19,0,0,0]"
533,15,2,0,"[2,0,0,0,0]"
534,14,11,0.681818,"[1,7,1,2,0]"
535,15,1,0,"[0,0,0,1,0]"
536,15,10,0.6,"[1,7,1,1,0]"
537,13,1,0,"[1,0,0,0,0]"
538,11,6,0.763889,"[1,3,0,0,2]"
539,8,80,0.799219,"[13,1,23,3,40]"
540,9,53,0.641687,"[4,1,11,2,35]"
541,10,51,0.598808,"[2,1,11,2,35]"
542,11,12,0.190972,"[0,0,11,0,1]"
543,12,4,0.46875,"[0,0,3,0,1]"
544,12,8,0,"[0,0,8,0,0]"
545,11,39,0.292571,"[2,1,0,2,34]"
546,12,38,0.242382,"[2,0,0,2,34]"
547,13,23,0.198488,"[2,0,0,0,21]"
548,14,21,0.113379,"[1,0,0,0,20]"
549,15,7,0.306122,"[1,0,0,0,6]"
550,15,14,0,"[0,0,0,0,14]"
551,14,2,0.625,"[1,0,0,0,1]"
552,13,15,0.288889,"[0,0,0,2,13]"
553,14,3,0.555556,"[0,0,0,2,1]"
554,14,12,0,"[0,0,0,0,12]"
555,12,1,0,"[0,1,0,0,0]"
556,10,2,0,"[2,0,0,0,0]"
557,9,27,0.819616,"[9,0,12,1,5]"
558,10,25,0.8,"[8,0,12,1,4]"
559,11,3,0.555556,"[2,0,0,1,0]"
560,11,22,0.743802,"[6,0,12,0,4]"
561,12,9,0.833333,"[3,0,3,0,3]"
562,12,13,0.576923,"[3,0,9,0,1]"
563,13,6,0.763889,"[2,0,3,0,1]"
564,13,7,0.306122,"[1,0,6,0,0]"
565,10,2,0.625,"[1,0,0,0,1]"
566,5,1798,0.823714,"[63,788,84,653,210]"
567,6,1194,0.82627,"[41,576,59,337,181]"
568,7,315,0.786672,"[35,16,59,29,176]"
569,8,247,0.654903,"[27,11,21,23,165]"
570,9,226,0.562299,"[23,11,5,23,164]"
571,10,212,0.52888,"[19,7,5,23,158]"
572,11,68,0.483888,"[11,1,2,2,52]"
573,12,27,0.253772,"[1,0,2,0,24]"
574,13,2,0.625,"[0,0,1,0,1]"
575,13,25,0.188,"[1,0,1,0,23]"
