id,depth,n_node_samples,impurity,value
98,14,1574,0.0591178,"[31,0,1536,0,7]"
99,15,1566,0.0502202,"[25,0,1534,0,7]"
100,16,103,0.304223,"[9,0,89,0,5]"
101,17,1,0,"[1,0,0,0,0]"
102,17,102,0.28763,"[8,0,89,0,5]"
103,18,10,0.525,"[3,0,7,0,0]"
104,18,92,0.249586,"[5,0,82,0,5]"
105,19,31,0.0780438,"[0,0,30,0,1]"
106,20,11,0.206611,"[0,0,10,0,1]"
107,21,2,0.625,"[0,0,1,0,1]"
108,21,9,0,"[0,0,9,0,0]"
109,20,20,0,"[0,0,20,0,0]"
110,19,61,0.327869,"[5,0,52,0,4]"
111,20,1,0,"[0,0,0,0,1]"
112,20,60,0.299305,"[5,0,52,0,3]"
113,21,6,0.763889,"[1,0,3,0,2]"
114,21,54,0.213477,"[4,0,49,0,1]"
115,22,51,0.183583,"[3,0,47,0,1]"
116,23,36,0.252701,"[3,0,32,0,1]"
117,24,8,0.742188,"[3,0,4,0,1]"
118,24,28,0,"[0,0,28,0,0]"
119,23,15,0,"[0,0,15,0,0]"
120,22,3,0.555556,"[1,0,2,0,0]"
121,16,1463,0.0304177,"[16,0,1445,0,2]"
122,17,1461,0.0287863,"[15,0,1444,0,2]"
123,18,1459,0.0271482,"[14,0,1443,0,2]"
124,19,101,0.0958239,"[3,0,97,0,1]"
125,20,24,0,"[0,0,24,0,0]"
126,20,77,0.124389,"[3,0,73,0,1]"
127,21,20,0.33125,"[2,0,17,0,1]"
128,22,5,0.7,"[1,0,3,0,1]"
129,22,15,0.155555,"[1,0,14,0,0]"
130,23,11,0,"[0,0,11,0,0]"
131,23,4,0.46875,"[1,0,3,0,0]"
132,21,57,0.0430901,"[1,0,56,0,0]"
133,22,54,0,"[0,0,54,0,0]"
134,22,3,0.555556,"[1,0,2,0,0]"
135,19,1358,0.021911,"[11,0,1346,0,1]"
136,20,654,0.033977,"[8,0,645,0,1]"
137,21,203,0,"[0,0,203,0,0]"
138,21,451,0.0489919,"[8,0,442,0,1]"
139,22,431,0.0456368,"[7,0,423,0,1]"
140,23,314,0.062249,"[7,0,306,0,1]"
141,24,298,0.0249144,"[3,0,295,0,0]"
142,25,201,0.0367567,"[3,0,198,0,0]"
143,26,103,0.0706947,"[3,0,100,0,0]"
144,27,56,0,"[0,0,56,0,0]"
145,27,47,0.149389,"[3,0,44,0,0]"
146,28,32,0,"[0,0,32,0,0]"
147,28,15,0.4,"[3,0,12,0,0]"
148,29,12,0.190972,"[1,0,11,0,0]"
149,30,7,0,"[0,0,7,0,0]"
150,30,5,0.4,"[1,0,4,0,0]"
151,29,3,0.555556,"[2,0,1,0,0]"
152,26,98,0,"[0,0,98,0,0]"
153,25,97,1.49012e-7,"[0,0,97,0,0]"
154,24,16,0.576172,"[4,0,11,0,1]"
155,25,4,0.625,"[2,0,2,0,0]"
156,25,12,0.503472,"[2,0,9,0,1]"
157,26,7,0.306122,"[0,0,6,0,1]"
158,26,5,0.6,"[2,0,3,0,0]"
159,23,117,0,"[0,0,117,0,0]"
160,22,20,0.11875,"[1,0,19,0,0]"
161,23,12,0,"[0,0,12,0,0]"
162,23,8,0.273438,"[1,0,7,0,0]"
163,20,704,0.0106078,"[3,0,701,0,0]"
164,21,432,0.0172405,"[3,0,429,0,0]"
165,22,357,0,"[0,0,357,0,0]"
166,22,75,0.0959999,"[3,0,72,0,0]"
167,23,45,0.155556,"[3,0,42,0,0]"
168,24,2,0.625,"[1,0,1,0,0]"
169,24,43,0.110871,"[2,0,41,0,0]"
170,25,39,0.062459,"[1,0,38,0,0]"
171,26,21,0,"[0,0,21,0,0]"
172,26,18,0.131173,"[1,0,17,0,0]"
173,27,1,0,"[1,0,0,0,0]"
174,27,17,0,"[0,0,17,0,0]"
175,25,4,0.46875,"[1,0,3,0,0]"
176,23,30,0,"[0,0,30,0,0]"
177,21,272,0,"[0,0,272,0,0]"
178,18,2,0.625,"[1,0,1,0,0]"
179,17,2,0.625,"[1,0,1,0,0]"
180,15,8,0.46875,"[6,0,2,0,0]"
181,14,5,0.4,"[1,0,4,0,0]"
182,13,72,0.60137,"[29,0,43,0,0]"
183,14,10,0.225,"[1,0,9,0,0]"
184,14,62,0.619147,"[28,0,34,0,0]"
185,15,52,0.591716,"[20,0,32,0,0]"
186,16,48,0.571831,"[17,0,31,0,0]"
187,17,46,0.549386,"[15,0,31,0,0]"
188,18,5,0,"[0,0,5,0,0]"
189,18,41,0.580012,"[15,0,26,0,0]"
190,19,36,0.607639,"[15,0,21,0,0]"
191,20,27,0.624143,"[13,0,14,0,0]"
192,21,9,0.246914,"[1,0,8,0,0]"
193,21,18,0.555556,"[12,0,6,0,0]"
194,22,5,0.6,"[2,0,3,0,0]"
195,22,13,0.443787,"[10,0,3,0,0]"
196,23,9,0,"[9,0,0,0,0]"
197,23,4,0.46875,"[1,0,3,0,0]"
198,20,9,0.432099,"[2,0,7,0,0]"
199,19,5,0,"[0,0,5,0,0]"
200,17,2,0,"[2,0,0,0,0]"
201,16,4,0.46875,"[3,0,1,0,0]"
202,15,10,0.4,"[8,0,2,0,0]"
203,12,7,0.612245,"[3,0,4,0,0]"
204,11,66,0.43905,"[15,0,51,0,0]"
205,12,43,0.300162,"[6,0,37,0,0]"
206,13,25,0,"[0,0,25,0,0]"
207,13,18,0.555556,"[6,0,12,0,0]"
208,14,17,0.519031,"[5,0,12,0,0]"
209,15,11,0.206611,"[1,0,10,0,0]"
210,16,2,0.625,"[1,0,1,0,0]"
211,16,9,0,"[0,0,9,0,0]"
212,15,6,0.555556,"[4,0,2,0,0]"
213,14,1,0,"[1,0,0,0,0]"
214,12,23,0.595463,"[9,0,14,0,0]"
215,13,15,0.4,"[3,0,12,0,0]"
216,14,13,0.177515,"[1,0,12,0,0]"
217,15,2,0.625,"[1,0,1,0,0]"
218,15,11,0,"[0,0,11,0,0]"
219,14,2,0,"[2,0,0,0,0]"
220,13,8,0.46875,"[6,0,2,0,0]"
221,10,23,0.198488,"[21,0,2,0,0]"
222,11,10,0.4,"[8,0,2,0,0]"
223,11,13,0,"[13,0,0,0,0]"
224,9,8,0,"[8,0,0,0,0]"
225,6,67,0.664402,"[37,1,27,0,2]"
226,7,28,0.455995,"[22,1,3,0,2]"
227,8,21,0.31746,"[18,1,2,0,0]"
228,9,1,0,"[0,0,1,0,0]"
229,9,20,0.23125,"[18,1,1,0,0]"
230,10,16,0.146484,"[15,1,0,0,0]"
231,11,1,0,"[0,1,0,0,0]"
232,11,15,0,"[15,0,0,0,0]"
233,10,4,0.46875,"[3,0,1,0,0]"
234,8,7,0.714286,"[4,0,1,0,2]"
235,7,39,0.591716,"[15,0,24,0,0]"
236,8,10,0.225,"[9,0,1,0,0]"
237,8,29,0.410226,"[6,0,23,0,0]"
238,9,12,0,"[0,0,12,0,0]"
239,9,17,0.570934,"[6,0,11,0,0]"
240,10,5,0,"[0,0,5,0,0]"
241,10,12,0.625,"[6,0,6,0,0]"
242,11,4,0.46875,"[3,0,1,0,0]"
243,11,8,0.585938,"[3,0,5,0,0]"
244,5,320,0.757495,"[132,4,147,1,36]"
245,6,104,0.748197,"[54,3,36,0,11]"
246,7,24,0.516493,"[18,2,3,0,1]"
247,8,15,0.3,"[13,1,1,0,0]"
248,9,14,0.165816,"[13,1,0,0,0]"
249,10,1,0,"[0,1,0,0,0]"
250,10,13,0,"[13,0,0,0,0]"
251,9,1,0,"[0,0,1,0,0]"
252,8,9,0.771605,"[5,1,2,0,1]"
253,7,80,0.764453,"[36,1,33,0,10]"
254,8,62,0.774584,"[20,1,31,0,10]"
255,9,3,0,"[0,0,0,0,3]"
256,9,59,0.743321,"[20,1,31,0,7]"
257,10,13,0.680473,"[2,0,8,0,3]"
258,11,2,0.625,"[1,0,0,0,1]"
259,11,11,0.53719,"[1,0,8,0,2]"
260,12,10,0.4,"[0,0,8,0,2]"
261,12,1,0,"[1,0,0,0,0]"
262,10,46,0.736059,"[18,1,23,0,4]"
263,11,36,0.661651,"[11,1,22,0,2]"
264,12,2,0,"[2,0,0,0,0]"
265,12,34,0.63365,"[9,1,22,0,2]"
266,13,26,0.543639,"[4,1,19,0,2]"
267,14,3,0.833333,"[1,1,1,0,0]"
268,14,23,0.453686,"[3,0,18,0,2]"
269,15,22,0.392562,"[2,0,18,0,2]"
270,16,21,0.31746,"[1,0,18,0,2]"
271,17,3,0.555556,"[1,0,2,0,0]"
272,17,18,0.246914,"[0,0,16,0,2]"
273,18,17,0.138408,"[0,0,16,0,1]"
274,19,6,0.347222,"[0,0,5,0,1]"
275,19,11,0,"[0,0,11,0,0]"
276,18,1,0,"[0,0,0,0,1]"
277,16,1,0,"[1,0,0,0,0]"
278,15,1,0,"[1,0,0,0,0]"
279,13,8,0.585938,"[5,0,3,0,0]"
280,11,10,0.575,"[7,0,1,0,2]"
281,8,18,0.246914,"[16,0,2,0,0]"
282,9,9,0.432099,"[7,0,2,0,0]"
283,9,9,0,"[9,0,0,0,0]"
284,6,216,0.740098,"[78,1,111,1,25]"
285,7,2,0,"[2,0,0,0,0]"
286,7,214,0.738929,"[76,1,111,1,25]"
287,8,109,0.692282,"[57,1,45,1,5]"
288,9,92,0.70091,"[42,1,44,1,4]"
289,10,11,0.681818,"[7,1,0,1,2]"
290,11,1,0,"[0,1,0,0,0]"
291,11,10,0.575,"[7,0,0,1,2]"
292,10,81,0.647005,"[35,0,44,0,2]"
293,11,24,0.585938,"[15,0,9,0,0]"
294,12,22,0.542355,"[15,0,7,0,0]"
295,13,5,0,"[5,0,0,0,0]"
296,13,17,0.605536,"[10,0,7,0,0]"
297,14,6,0,"[6,0,0,0,0]"
298,14,11,0.578512,"[4,0,7,0,0]"
299,15,6,0,"[0,0,6,0,0]"
300,15,5,0.4,"[4,0,1,0,0]"
301,12,2,0,"[0,0,2,0,0]"
302,11,57,0.623269,"[20,0,35,0,2]"
303,12,2,0,"[2,0,0,0,0]"
304,12,55,0.608264,"[18,0,35,0,2]"
305,13,27,0.665295,"[12,0,14,0,1]"
306,14,7,0.561225,"[5,0,1,0,1]"
307,14,20,0.56875,"[7,0,13,0,0]"
308,15,14,0.306122,"[2,0,12,0,0]"
309,16,1,0,"[1,0,0,0,0]"
310,16,13,0.177515,"[1,0,12,0,0]"
311,17,6,0.347222,"[1,0,5,0,0]"
312,17,7,0,"[0,0,7,0,0]"
313,15,6,0.347222,"[5,0,1,0,0]"
314,13,28,0.487883,"[6,0,21,0,1]"
315,14,22,0.387397,"[3,0,18,0,1]"
316,15,18,0.25463,"[1,0,16,0,1]"
317,16,8,0,"[0,0,8,0,0]"
318,16,10,0.425,"[1,0,8,0,1]"
319,15,4,0.625,"[2,0,2,0,0]"
320,14,6,0.625,"[3,0,3,0,0]"
321,9,17,0.268166,"[15,0,1,0,1]"
322,10,16,0.146484,"[15,0,1,0,0]"
323,11,12,0,"[12,0,0,0,0]"
324,11,4,0.46875,"[3,0,1,0,0]"
325,10,1,0,"[0,0,0,0,1]"
326,8,105,0.669841,"[19,0,66,0,20]"
327,9,96,0.611708,"[16,0,65,0,15]"
328,10,51,0.414264,"[3,0,41,0,7]"
329,11,8,0.585938,"[0,0,3,0,5]"
330,11,43,0.265008,"[3,0,38,0,2]"
331,12,12,0.607639,"[3,0,8,0,1]"
332,13,4,0.78125,"[2,0,1,0,1]"
333,13,8,0.273438,"[1,0,7,0,0]"
334,12,31,0.0780438,"[0,0,30,0,1]"
335,13,30,0,"[0,0,30,0,0]"
336,13,1,0,"[0,0,0,0,1]"
337,10,45,0.750617,"[13,0,24,0,8]"
338,11,38,0.742729,"[9,0,21,0,8]"
339,12,33,0.651974,"[4,0,21,0,8]"
340,13,30,0.575,"[3,0,21,0,6]"
341,14,29,0.543995,"[3,0,21,0,5]"
342,15,1,0,"[1,0,0,0,0]"
343,15,28,0.500638,"[2,0,21,0,5]"
344,16,10,0,"[0,0,10,0,0]"
345,16,18,0.671296,"[2,0,11,0,5]"
346,17,16,0.537109,"[0,0,11,0,5]"
347,18,4,0,"[0,0,0,0,4]"
348,18,12,0.190972,"[0,0,11,0,1]"
349,19,2,0.625,"[0,0,1,0,1]"
350,19,10,0,"[0,0,10,0,0]"
351,17,2,0,"[2,0,0,0,0]"
352,14,1,0,"[0,0,0,0,1]"
353,13,3,0.555556,"[1,0,0,0,2]"
354,12,5,0,"[5,0,0,0,0]"
355,11,7,0.612245,"[4,0,3,0,0]"
356,9,9,0.709876,"[3,0,1,0,5]"
357,4,111,0.700024,"[58,4,45,0,4]"
358,5,13,0.828402,"[4,2,6,0,1]"
359,6,4,0.625,"[0,2,2,0,0]"
360,6,9,0.740741,"[4,0,4,0,1]"
361,5,98,0.670814,"[54,2,39,0,3]"
362,6,83,0.695674,"[39,2,39,0,3]"
363,7,57,0.673284,"[23,0,31,0,3]"
364,8,56,0.654496,"[23,0,31,0,2]"
365,9,8,0.273438,"[7,0,1,0,0]"
366,9,48,0.62066,"[16,0,30,0,2]"
367,10,47,0.611136,"[15,0,30,0,2]"
368,11,40,0.482812,"[9,0,30,0,1]"
369,12,1,0,"[1,0,0,0,0]"
370,12,39,0.456936,"[8,0,30,0,1]"
371,13,21,0.555556,"[7,0,14,0,0]"
372,14,4,0,"[4,0,0,0,0]"
373,14,17,0.363322,"[3,0,14,0,0]"
374,15,5,0,"[0,0,5,0,0]"
375,15,12,0.46875,"[3,0,9,0,0]"
376,16,8,0.585938,"[3,0,5,0,0]"
377,16,4,0,"[0,0,4,0,0]"
378,13,18,0.25463,"[1,0,16,0,1]"
379,14,5,0.4,"[0,0,4,0,1]"
380,14,13,0.177515,"[1,0,12,0,0]"
381,15,10,0,"[0,0,10,0,0]"
382,15,3,0.555556,"[1,0,2,0,0]"
383,11,7,0.306122,"[6,0,0,0,1]"
384,10,1,0,"[1,0,0,0,0]"
385,8,1,0,"[0,0,0,0,1]"
386,7,26,0.650888,"[16,2,8,0,0]"
387,8,11,0.785124,"[4,2,5,0,0]"
388,9,3,0,"[3,0,0,0,0]"
389,9,8,0.664062,"[1,2,5,0,0]"
390,8,15,0.4,"[12,0,3,0,0]"
391,9,5,0.6,"[3,0,2,0,0]"
392,9,10,0.225,"[9,0,1,0,0]"
393,6,15,0,"[15,0,0,0,0]"
394,3,2392,0.814382,"[264,493,89,284,1262]"
395,4,1623,0.850472,"[118,453,35,280,737]"
396,5,1228,0.762765,"[70,184,27,250,697]"
397,6,1168,0.746545,"[68,167,27,223,683]"
398,7,390,0.781443,"[1,84,0,194,111]"
399,8,366,0.758514,"[1,66,0,192,107]"
400,9,64,0.687866,"[1,6,0,19,38]"
401,10,12,0.607639,"[0,0,0,7,5]"
402,11,1,0,"[0,0,0,0,1]"
403,11,11,0.578512,"[0,0,0,7,4]"
404,12,6,0.555556,"[0,0,0,2,4]"
405,12,5,0,"[0,0,0,5,0]"
406,10,52,0.662907,"[1,6,0,12,33]"
407,11,11,0.702479,"[1,6,0,4,0]"
408,12,3,0,"[0,3,0,0,0]"
409,12,8,0.742188,"[1,3,0,4,0]"
410,11,41,0.392624,"[0,0,0,8,33]"
411,12,9,0.555556,"[0,0,0,3,6]"
412,12,32,0.32959,"[0,0,0,5,27]"
413,13,26,0.255177,"[0,0,0,3,23]"
414,14,16,0.380859,"[0,0,0,3,13]"
415,15,9,0.555556,"[0,0,0,3,6]"
416,15,7,0,"[0,0,0,0,7]"
417,14,10,0,"[0,0,0,0,10]"
418,13,6,0.555556,"[0,0,0,2,4]"
419,9,302,0.725215,"[0,60,0,173,69]"
420,10,283,0.706589,"[0,48,0,167,68]"
421,11,105,0.653515,"[0,24,0,67,14]"
422,12,1,0,"[0,1,0,0,0]"
423,12,104,0.64742,"[0,23,0,67,14]"
424,13,73,0.522612,"[0,11,0,54,8]"
425,14,60,0.288889,"[0,0,0,52,8]"
426,15,7,0.612245,"[0,0,0,4,3]"
427,15,53,0.213599,"[0,0,0,48,5]"
428,16,34,0.138408,"[0,0,0,32,2]"
429,17,33,0.0734618,"[0,0,0,32,1]"
430,18,4,0.46875,"[0,0,0,3,1]"
431,18,29,0,"[0,0,0,29,0]"
432,17,1,0,"[0,0,0,0,1]"
433,16,19,0.33241,"[0,0,0,16,3]"
434,17,18,0.246914,"[0,0,0,16,2]"
435,18,15,0,"[0,0,0,15,0]"
436,18,3,0.555556,"[0,0,0,1,2]"
437,17,1,0,"[0,0,0,0,1]"
438,14,13,0.325444,"[0,11,0,2,0]"
439,15,12,0.190972,"[0,11,0,1,0]"
440,16,4,0.46875,"[0,3,0,1,0]"
441,16,8,0,"[0,8,0,0,0]"
442,15,1,0,"[0,0,0,1,0]"
443,13,31,0.796046,"[0,12,0,13,6]"
444,14,24,0.78125,"[0,6,0,12,6]"
445,15,3,0,"[0,0,0,3,0]"
446,15,21,0.816327,"[0,6,0,9,6]"
447,16,18,0.833333,"[0,6,0,6,6]"
448,17,7,0.714286,"[0,4,0,1,2]"
449,17,11,0.785124,"[0,2,0,5,4]"
450,18,6,0.555556,"[0,2,0,0,4]"
451,18,5,0,"[0,0,0,5,0]"
452,16,3,0,"[0,0,0,3,0]"
453,14,7,0.306122,"[0,6,0,1,0]"
454,11,178,0.717712,"[0,24,0,100,54]"
455,12,153,0.675595,"[0,24,0,95,34]"
456,13,138,0.606359,"[0,21,0,94,23]"
457,14,18,0.810185,"[0,4,0,7,7]"
458,15,4,0,"[0,4,0,0,0]"
459,15,14,0.625,"[0,0,0,7,7]"
460,16,3,0,"[0,0,0,0,3]"
461,16,11,0.578512,"[0,0,0,7,4]"
462,17,7,0.612245,"[0,0,0,3,4]"
463,17,4,0,"[0,0,0,4,0]"
464,14,120,0.54566,"[0,17,0,87,16]"
465,15,27,0.655007,"[0,15,0,11,1]"
466,16,20,0.49375,"[0,15,0,4,1]"
467,17,18,0.432099,"[0,14,0,4,0]"
468,18,1,0,"[0,0,0,1,0]"
469,18,17,0.363322,"[0,14,0,3,0]"
470,19,9,0,"[0,9,0,0,0]"
471,19,8,0.585938,"[0,5,0,3,0]"
472,17,2,0.625,"[0,1,0,0,1]"
473,16,7,0,"[0,0,0,7,0]"
474,15,93,0.382125,"[0,2,0,76,15]"
475,16,74,0.24653,"[0,2,0,66,6]"
476,17,58,0.124108,"[0,2,0,55,1]"
477,18,54,0.0900205,"[0,1,0,52,1]"
478,19,1,0,"[0,1,0,0,0]"
479,19,53,0.0462798,"[0,0,0,52,1]"
480,20,43,0,"[0,0,0,43,0]"
481,20,10,0.225,"[0,0,0,9,1]"
482,18,4,0.46875,"[0,1,0,3,0]"
483,17,16,0.537109,"[0,0,0,11,5]"
484,18,11,0.371901,"[0,0,0,9,2]"
485,19,5,0.6,"[0,0,0,3,2]"
486,19,6,0,"[0,0,0,6,0]"
487,18,5,0.6,"[0,0,0,2,3]"
488,16,19,0.623269,"[0,0,0,10,9]"
489,17,2,0,"[0,0,0,0,2]"
490,17,17,0.605536,"[0,0,0,10,7]"
491,18,3,0,"[0,0,0,3,0]"
492,18,14,0.625,"[0,0,0,7,7]"
493,19,6,0.555556,"[0,0,0,4,2]"
494,19,8,0.585938,"[0,0,0,3,5]"
495,13,15,0.522222,"[0,3,0,1,11]"
496,14,14,0.446428,"[0,2,0,1,11]"
497,15,13,0.340237,"[0,1,0,1,11]"
498,16,10,0,"[0,0,0,0,10]"
499,16,3,0.833333,"[0,1,0,1,1]"
500,15,1,0,"[0,1,0,0,0]"
501,14,1,0,"[0,1,0,0,0]"
502,12,25,0.4,"[0,0,0,5,20]"
503,13,19,0.235457,"[0,0,0,2,17]"
504,14,10,0.4,"[0,0,0,2,8]"
505,14,9,0,"[0,0,0,0,9]"
506,13,6,0.625,"[0,0,0,3,3]"
507,10,19,0.623269,"[0,12,0,6,1]"
508,11,11,0.702479,"[0,4,0,6,1]"
509,12,6,0.347222,"[0,1,0,5,0]"
510,12,5,0.7,"[0,3,0,1,1]"
511,11,8,0,"[0,8,0,0,0]"
512,8,24,0.503472,"[0,18,0,2,4]"
513,9,21,0.408163,"[0,17,0,2,2]"
514,10,18,0.246914,"[0,16,0,2,0]"
515,11,7,0.510204,"[0,5,0,2,0]"
516,11,11,0,"[0,11,0,0,0]"
517,10,3,0.555556,"[0,1,0,0,2]"
518,9,3,0.555556,"[0,1,0,0,2]"
519,7,778,0.547578,"[67,83,27,29,572]"
520,8,176,0.770677,"[23,34,7,12,100]"
521,9,50,0.756,"[2,28,0,10,10]"
522,10,33,0.803489,"[0,15,0,8,10]"
523,11,15,0.655556,"[0,5,0,1,9]"
524,12,3,0,"[0,0,0,0,3]"
525,12,12,0.711806,"[0,5,0,1,6]"
526,13,7,0.561225,"[0,5,0,1,1]"
527,13,5,0,"[0,0,0,0,5]"
528,11,18,0.671296,"[0,10,0,7,1]"
529,12,5,0,"[0,5,0,0,0]"
530,12,13,0.695266,"[0,5,0,7,1]"
531,13,11,0.640496,"[0,3,0,7,1]"
532,14,3,0.555556,"[0,2,0,0,1]"
533,14,8,0.273438,"[0,1,0,7,0]"
534,13,2,0,"[0,2,0,0,0]"
535,10,17,0.484429,"[2,13,0,2,0]"
536,11,7,0.714286,"[2,4,0,1,0]"
537,11,10,0.225,"[0,9,0,1,0]"
538,9,126,0.570515,"[21,6,7,2,90]"
539,10,125,0.56048,"[21,5,7,2,90]"
540,11,14,0.803571,"[4,1,2,0,7]"
541,12,3,0.555556,"[1,0,2,0,0]"
542,12,11,0.640496,"[3,1,0,0,7]"
543,13,2,0.625,"[1,1,0,0,0]"
544,13,9,0.432099,"[2,0,0,0,7]"
545,11,111,0.517206,"[17,4,5,2,83]"
546,12,102,0.401768,"[12,1,5,1,83]"
547,13,7,0.714286,"[4,0,2,0,1]"
548,13,95,0.30831,"[8,1,3,1,82]"
549,14,91,0.254196,"[5,1,3,1,81]"
550,15,80,0.149219,"[3,0,1,1,75]"
551,16,78,0.123685,"[2,0,1,1,74]"
552,17,74,0.0981555,"[2,0,1,0,71]"
553,18,70,0.0698979,"[1,0,1,0,68]"
554,19,8,0.273438,"[1,0,0,0,7]"
555,19,62,0.0396723,"[0,0,1,0,61]"
556,20,39,0,"[0,0,0,0,39]"
557,20,23,0.10397,"[0,0,1,0,22]"
558,21,22,0,"[0,0,0,0,22]"
559,21,1,0,"[0,0,1,0,0]"
560,18,4,0.46875,"[1,0,0,0,3]"
561,17,4,0.46875,"[0,0,0,1,3]"
562,16,2,0.625,"[1,0,0,0,1]"
563,15,11,0.785124,"[2,1,2,0,6]"
564,16,5,0.4,"[0,1,0,0,4]"
565,16,6,0.833333,"[2,0,2,0,2]"
566,14,4,0.46875,"[3,0,0,0,1]"
567,12,9,0.709876,"[5,3,0,1,0]"
568,10,1,0,"[0,1,0,0,0]"
569,8,602,0.46424,"[44,49,20,17,472]"
570,9,571,0.42543,"[35,40,19,17,460]"
571,10,557,0.397253,"[31,36,17,16,457]"
572,11,551,0.390537,"[31,34,17,15,454]"
573,12,544,0.380707,"[31,31,16,15,451]"
574,13,6,0.625,"[1,4,0,0,1]"
