id,depth,n_node_samples,impurity,value
44,7,2777,0.832115,"[81,885,17,1196,598]"
45,8,629,0.836162,"[28,258,4,225,114]"
46,9,526,0.824041,"[14,203,3,208,98]"
47,10,483,0.825403,"[11,178,2,195,97]"
48,11,323,0.848206,"[8,107,2,123,83]"
49,12,88,0.822572,"[2,36,0,32,18]"
50,13,69,0.691031,"[0,33,0,32,4]"
51,14,35,0.626531,"[0,21,0,13,1]"
52,15,16,0.400391,"[0,2,0,13,1]"
53,16,3,0.833333,"[0,1,0,1,1]"
54,16,13,0.177515,"[0,1,0,12,0]"
55,17,7,0,"[0,0,0,7,0]"
56,17,6,0.347222,"[0,1,0,5,0]"
57,15,19,0,"[0,19,0,0,0]"
58,14,34,0.694204,"[0,12,0,19,3]"
59,15,30,0.675,"[0,9,0,18,3]"
60,16,26,0.565828,"[0,9,0,17,0]"
61,17,10,0,"[0,0,0,10,0]"
62,17,16,0.615234,"[0,9,0,7,0]"
63,18,11,0.371901,"[0,9,0,2,0]"
64,19,5,0,"[0,5,0,0,0]"
65,19,6,0.555556,"[0,4,0,2,0]"
66,18,5,0,"[0,0,0,5,0]"
67,16,4,0.46875,"[0,0,0,1,3]"
68,15,4,0.46875,"[0,3,0,1,0]"
69,13,19,0.526316,"[2,3,0,0,14]"
70,14,17,0.363322,"[0,3,0,0,14]"
71,15,13,0,"[0,0,0,0,13]"
72,15,4,0.46875,"[0,3,0,0,1]"
73,14,2,0,"[2,0,0,0,0]"
74,12,235,0.851924,"[6,71,2,91,65]"
75,13,143,0.828402,"[3,32,0,58,50]"
76,14,94,0.63462,"[0,31,0,58,5]"
77,15,15,0,"[0,15,0,0,0]"
78,15,79,0.519949,"[0,16,0,58,5]"
79,16,54,0.290638,"[0,2,0,47,5]"
80,17,18,0.501543,"[0,0,0,13,5]"
81,18,13,0,"[0,0,0,13,0]"
82,18,5,0,"[0,0,0,0,5]"
83,17,36,0.131173,"[0,2,0,34,0]"
84,18,16,0,"[0,0,0,16,0]"
85,18,20,0.225,"[0,2,0,18,0]"
86,19,19,0.124654,"[0,1,0,18,0]"
87,20,7,0.306122,"[0,1,0,6,0]"
88,20,12,0,"[0,0,0,12,0]"
89,19,1,0,"[0,1,0,0,0]"
90,16,25,0.616,"[0,14,0,11,0]"
91,17,5,0,"[0,5,0,0,0]"
92,17,20,0.61875,"[0,9,0,11,0]"
93,18,9,0.246914,"[0,1,0,8,0]"
94,18,11,0.495868,"[0,8,0,3,0]"
95,19,6,0.347222,"[0,5,0,1,0]"
96,19,5,0.6,"[0,3,0,2,0]"
97,14,49,0.190546,"[3,1,0,0,45]"
98,15,22,0.304752,"[2,1,0,0,19]"
99,16,3,0.555556,"[1,0,0,0,2]"
100,16,19,0.242382,"[1,1,0,0,17]"
101,17,10,0.425,"[1,1,0,0,8]"
102,17,9,0,"[0,0,0,0,9]"
103,15,27,0.0891632,"[1,0,0,0,26]"
104,16,9,0.246914,"[1,0,0,0,8]"
105,16,18,0,"[0,0,0,0,18]"
106,13,92,0.829395,"[3,39,2,33,15]"
107,14,84,0.838648,"[3,33,2,32,14]"
108,15,38,0.427632,"[0,30,0,7,1]"
109,16,14,0.165816,"[0,13,0,1,0]"
110,17,2,0.625,"[0,1,0,1,0]"
111,17,12,0,"[0,12,0,0,0]"
112,16,24,0.542535,"[0,17,0,6,1]"
113,17,16,0.146484,"[0,15,0,1,0]"
114,18,10,0,"[0,10,0,0,0]"
115,18,6,0.347222,"[0,5,0,1,0]"
116,17,8,0.664062,"[0,2,0,5,1]"
117,15,46,0.767958,"[3,3,2,25,13]"
118,16,29,0.374554,"[0,2,0,24,3]"
119,17,26,0.177515,"[0,0,0,24,2]"
120,18,5,0.6,"[0,0,0,3,2]"
121,18,21,0,"[0,0,0,21,0]"
122,17,3,0.555556,"[0,2,0,0,1]"
123,16,17,0.752595,"[3,1,2,1,10]"
124,17,16,0.693359,"[3,1,2,0,10]"
125,18,15,0.633333,"[3,1,1,0,10]"
126,19,13,0.488166,"[1,1,1,0,10]"
127,20,9,0.246914,"[0,1,0,0,8]"
128,20,4,0.78125,"[1,0,1,0,2]"
129,19,2,0,"[2,0,0,0,0]"
130,18,1,0,"[0,0,1,0,0]"
131,17,1,0,"[0,0,0,1,0]"
132,14,8,0.507812,"[0,6,0,1,1]"
133,11,160,0.740723,"[3,71,0,72,14]"
134,12,153,0.698663,"[0,71,0,72,10]"
135,13,89,0.69625,"[0,34,0,48,7]"
136,14,81,0.672916,"[0,26,0,48,7]"
137,15,50,0.143,"[0,2,0,47,1]"
138,16,4,0.46875,"[0,1,0,3,0]"
139,16,46,0.105151,"[0,1,0,44,1]"
140,17,45,0.054321,"[0,1,0,44,0]"
141,18,39,0,"[0,0,0,39,0]"
142,18,6,0.347222,"[0,1,0,5,0]"
143,17,1,0,"[0,0,0,0,1]"
144,15,31,0.452654,"[0,24,0,1,6]"
145,16,1,0,"[0,0,0,0,1]"
146,16,30,0.413889,"[0,24,0,1,5]"
147,17,21,0.538549,"[0,15,0,1,5]"
148,18,16,0.537109,"[0,11,0,0,5]"
149,19,11,0,"[0,11,0,0,0]"
150,19,5,0,"[0,0,0,0,5]"
151,18,5,0.4,"[0,4,0,1,0]"
152,17,9,0,"[0,9,0,0,0]"
153,14,8,0,"[0,8,0,0,0]"
154,13,64,0.653687,"[0,37,0,24,3]"
155,14,39,0.407626,"[0,31,0,8,0]"
156,15,3,0,"[0,0,0,3,0]"
157,15,36,0.298997,"[0,31,0,5,0]"
158,16,8,0.585938,"[0,5,0,3,0]"
159,16,28,0.165816,"[0,26,0,2,0]"
160,17,4,0.625,"[0,2,0,2,0]"
161,17,24,0,"[0,24,0,0,0]"
162,14,25,0.648,"[0,6,0,16,3]"
163,15,5,0.4,"[0,4,0,1,0]"
164,15,20,0.50625,"[0,2,0,15,3]"
165,16,16,0.146484,"[0,1,0,15,0]"
166,17,9,0,"[0,0,0,9,0]"
167,17,7,0.306122,"[0,1,0,6,0]"
168,16,4,0.46875,"[0,1,0,0,3]"
169,12,7,0.612245,"[3,0,0,0,4]"
170,10,43,0.705787,"[3,25,1,13,1]"
171,11,23,0.581285,"[1,16,1,5,0]"
172,12,17,0.138408,"[0,16,0,1,0]"
173,13,9,0,"[0,9,0,0,0]"
174,13,8,0.273438,"[0,7,0,1,0]"
175,12,6,0.625,"[1,0,1,4,0]"
176,11,20,0.78125,"[2,9,0,8,1]"
177,12,1,0,"[0,0,0,1,0]"
178,12,19,0.782548,"[2,9,0,7,1]"
179,13,16,0.810547,"[2,6,0,7,1]"
180,14,10,0.6,"[1,1,0,7,1]"
181,14,6,0.347222,"[1,5,0,0,0]"
182,13,3,0,"[0,3,0,0,0]"
183,9,103,0.806155,"[14,55,1,17,16]"
184,10,77,0.597487,"[2,53,1,16,5]"
185,11,54,0.210048,"[0,49,0,5,0]"
186,12,53,0.174439,"[0,49,0,4,0]"
187,13,34,0.259515,"[0,30,0,4,0]"
188,14,7,0,"[0,7,0,0,0]"
189,14,27,0.315501,"[0,23,0,4,0]"
190,15,18,0.131173,"[0,17,0,1,0]"
191,16,5,0.4,"[0,4,0,1,0]"
192,16,13,0,"[0,13,0,0,0]"
193,15,9,0.555556,"[0,6,0,3,0]"
194,13,19,0,"[0,19,0,0,0]"
195,12,1,0,"[0,0,0,1,0]"
196,11,23,0.855388,"[2,4,1,11,5]"
197,12,16,0.595703,"[0,2,0,11,3]"
198,13,15,0.533333,"[0,2,0,11,2]"
199,14,4,0,"[0,0,0,4,0]"
200,14,11,0.661157,"[0,2,0,7,2]"
201,15,10,0.575,"[0,1,0,7,2]"
202,15,1,0,"[0,1,0,0,0]"
203,13,1,0,"[0,0,0,0,1]"
204,12,7,0.918367,"[2,2,1,0,2]"
205,10,26,0.75074,"[12,2,0,1,11]"
206,11,17,0.66609,"[3,2,0,1,11]"
207,12,16,0.595703,"[3,2,0,0,11]"
208,13,2,0.625,"[1,1,0,0,0]"
209,13,14,0.446428,"[2,1,0,0,11]"
210,14,7,0,"[0,0,0,0,7]"
211,14,7,0.714286,"[2,1,0,0,4]"
212,12,1,0,"[0,0,0,1,0]"
213,11,9,0,"[9,0,0,0,0]"
214,8,2148,0.823787,"[53,627,13,971,484]"
215,9,246,0.824782,"[18,112,1,81,34]"
216,10,159,0.84431,"[10,48,1,70,30]"
217,11,54,0.858196,"[5,12,0,13,24]"
218,12,48,0.799696,"[2,9,0,13,24]"
219,13,14,0.57398,"[1,1,0,2,10]"
220,14,12,0.503472,"[0,1,0,2,9]"
221,15,5,0.6,"[0,0,0,2,3]"
222,15,7,0.306122,"[0,1,0,0,6]"
223,14,2,0.625,"[1,0,0,0,1]"
224,13,34,0.836938,"[1,8,0,11,14]"
225,14,13,0.177515,"[1,0,0,0,12]"
226,15,10,0,"[0,0,0,0,10]"
227,15,3,0.555556,"[1,0,0,0,2]"
228,14,21,0.714286,"[0,8,0,11,2]"
229,15,19,0.609418,"[0,8,0,11,0]"
230,16,18,0.594136,"[0,7,0,11,0]"
231,17,6,0.347222,"[0,5,0,1,0]"
232,17,12,0.347222,"[0,2,0,10,0]"
233,18,3,0.555556,"[0,2,0,1,0]"
234,18,9,0,"[0,0,0,9,0]"
235,16,1,0,"[0,1,0,0,0]"
236,15,2,0,"[0,0,0,0,2]"
237,12,6,0.625,"[3,3,0,0,0]"
238,11,105,0.727664,"[5,36,1,57,6]"
239,12,99,0.706306,"[4,31,1,57,6]"
240,13,98,0.696064,"[3,31,1,57,6]"
241,14,57,0.666359,"[0,28,0,27,2]"
242,15,32,0.563965,"[0,21,0,11,0]"
243,16,3,0,"[0,0,0,3,0]"
244,16,29,0.499406,"[0,21,0,8,0]"
245,17,19,0.581717,"[0,12,0,7,0]"
246,18,3,0,"[0,0,0,3,0]"
247,18,16,0.46875,"[0,12,0,4,0]"
248,19,13,0.325444,"[0,11,0,2,0]"
249,20,9,0.432099,"[0,7,0,2,0]"
250,20,4,0,"[0,4,0,0,0]"
251,19,3,0.555556,"[0,1,0,2,0]"
252,17,10,0.225,"[0,9,0,1,0]"
253,15,25,0.632,"[0,7,0,16,2]"
254,16,21,0.487528,"[0,3,0,16,2]"
255,17,19,0.436288,"[0,3,0,15,1]"
256,18,15,0.288889,"[0,2,0,13,0]"
257,19,14,0.165816,"[0,1,0,13,0]"
258,20,7,0,"[0,0,0,7,0]"
259,20,7,0.306122,"[0,1,0,6,0]"
260,19,1,0,"[0,1,0,0,0]"
261,18,4,0.78125,"[0,1,0,2,1]"
262,17,2,0.625,"[0,0,0,1,1]"
263,16,4,0,"[0,4,0,0,0]"
264,14,41,0.554729,"[3,3,1,30,4]"
265,15,11,0.640496,"[0,1,0,7,3]"
266,16,9,0.462963,"[0,1,0,7,1]"
267,16,2,0,"[0,0,0,0,2]"
268,15,30,0.494444,"[3,2,1,23,1]"
269,16,24,0.0998263,"[0,0,0,23,1]"
270,17,6,0.347222,"[0,0,0,5,1]"
271,17,18,0,"[0,0,0,18,0]"
272,16,6,0.763889,"[3,2,1,0,0]"
273,13,1,0,"[1,0,0,0,0]"
274,12,6,0.347222,"[1,5,0,0,0]"
275,10,87,0.540362,"[8,64,0,11,4]"
276,11,60,0.265972,"[3,53,0,4,0]"
277,12,14,0.778061,"[3,7,0,4,0]"
278,13,6,0.763889,"[3,2,0,1,0]"
279,13,8,0.585938,"[0,5,0,3,0]"
280,12,46,0,"[0,46,0,0,0]"
281,11,27,0.888203,"[5,11,0,7,4]"
282,12,5,0.8,"[1,0,0,2,2]"
283,12,22,0.821281,"[4,11,0,5,2]"
284,13,16,0.908203,"[4,5,0,5,2]"
285,14,9,0.802469,"[0,4,0,3,2]"
286,14,7,0.714286,"[4,1,0,2,0]"
287,13,6,0,"[0,6,0,0,0]"
288,9,1902,0.814216,"[35,515,12,890,450]"
289,10,1769,0.803472,"[28,474,7,852,408]"
290,11,1719,0.802511,"[26,451,6,830,406]"
291,12,245,0.579509,"[19,10,4,38,174]"
292,13,233,0.553888,"[18,6,4,36,169]"
293,14,232,0.548686,"[17,6,4,36,169]"
294,15,24,0.716146,"[14,5,0,0,5]"
295,16,17,0.570934,"[12,3,0,0,2]"
296,17,3,0,"[0,3,0,0,0]"
297,17,14,0.306122,"[12,0,0,0,2]"
298,18,10,0.4,"[8,0,0,0,2]"
299,18,4,0,"[4,0,0,0,0]"
300,16,7,0.816326,"[2,2,0,0,3]"
301,15,208,0.434715,"[3,1,4,36,164]"
302,16,98,0.505779,"[0,0,1,26,71]"
303,17,21,0.21542,"[0,0,0,19,2]"
304,18,9,0,"[0,0,0,9,0]"
305,18,12,0.347222,"[0,0,0,10,2]"
306,19,7,0.510204,"[0,0,0,5,2]"
307,19,5,0,"[0,0,0,5,0]"
308,17,77,0.235706,"[0,0,1,7,69]"
309,18,8,0.585938,"[0,0,0,3,5]"
310,18,69,0.170132,"[0,0,1,4,64]"
311,19,25,0.348,"[0,0,1,3,21]"
312,20,2,0,"[0,0,0,2,0]"
313,20,23,0.203214,"[0,0,1,1,21]"
314,21,19,0.124654,"[0,0,0,1,18]"
315,22,6,0.347222,"[0,0,0,1,5]"
316,22,13,0,"[0,0,0,0,13]"
317,21,4,0.46875,"[0,0,1,0,3]"
318,19,44,0.0555268,"[0,0,0,1,43]"
319,20,21,0.113379,"[0,0,0,1,20]"
320,21,5,0.4,"[0,0,0,1,4]"
321,21,16,0,"[0,0,0,0,16]"
322,20,23,0,"[0,0,0,0,23]"
323,16,110,0.344215,"[3,1,3,10,93]"
324,17,3,0.833333,"[1,0,1,1,0]"
325,17,107,0.295877,"[2,1,2,9,93]"
326,18,103,0.221274,"[0,1,0,9,93]"
327,19,8,0.46875,"[0,0,0,6,2]"
328,19,95,0.101662,"[0,1,0,3,91]"
329,20,94,0.0772409,"[0,0,0,3,91]"
330,21,22,0.206611,"[0,0,0,2,20]"
331,22,3,0.555556,"[0,0,0,2,1]"
332,22,19,0,"[0,0,0,0,19]"
333,21,72,0.03424,"[0,0,0,1,71]"
334,22,17,0.138408,"[0,0,0,1,16]"
335,23,14,0,"[0,0,0,0,14]"
336,23,3,0.555556,"[0,0,0,1,2]"
337,22,55,1.49012e-7,"[0,0,0,0,55]"
338,20,1,0,"[0,1,0,0,0]"
339,18,4,0.625,"[2,0,2,0,0]"
340,14,1,0,"[1,0,0,0,0]"
341,13,12,0.850694,"[1,4,0,2,5]"
342,14,5,0.4,"[1,0,0,0,4]"
343,14,7,0.714286,"[0,4,0,2,1]"
344,12,1474,0.746231,"[7,441,2,792,232]"
345,13,1473,0.746054,"[7,440,2,792,232]"
346,14,1112,0.599196,"[7,111,2,760,232]"
347,15,1056,0.577573,"[7,103,2,740,204]"
348,16,990,0.534637,"[2,78,2,721,187]"
349,17,598,0.470611,"[0,37,1,460,100]"
350,18,580,0.444404,"[0,36,1,456,87]"
351,19,320,0.573804,"[0,22,1,222,75]"
352,20,319,0.570086,"[0,21,1,222,75]"
353,21,24,0.190972,"[0,0,0,22,2]"
354,22,22,0,"[0,0,0,22,0]"
355,22,2,0,"[0,0,0,0,2]"
356,21,295,0.59256,"[0,21,1,200,73]"
357,22,222,0.545816,"[0,20,0,160,42]"
358,23,173,0.268302,"[0,20,0,152,1]"
359,24,171,0.248453,"[0,18,0,152,1]"
360,25,152,0.210461,"[0,13,0,138,1]"
361,26,64,0.0756836,"[0,2,0,62,0]"
362,27,19,0.235457,"[0,2,0,17,0]"
363,28,18,0.131173,"[0,1,0,17,0]"
364,29,10,0,"[0,0,0,10,0]"
365,29,8,0.273438,"[0,1,0,7,0]"
366,28,1,0,"[0,1,0,0,0]"
367,27,45,0,"[0,0,0,45,0]"
368,26,88,0.297973,"[0,11,0,76,1]"
369,27,61,0.369524,"[0,11,0,50,0]"
370,28,41,0.0594885,"[0,1,0,40,0]"
371,29,9,0.246914,"[0,1,0,8,0]"
372,29,32,0,"[0,0,0,32,0]"
373,28,20,0.625,"[0,10,0,10,0]"
374,29,10,0.4,"[0,2,0,8,0]"
375,29,10,0.4,"[0,8,0,2,0]"
376,27,27,0.0891632,"[0,0,0,26,1]"
377,28,21,0,"[0,0,0,21,0]"
378,28,6,0.347222,"[0,0,0,5,1]"
379,25,19,0.484765,"[0,5,0,14,0]"
380,26,4,0,"[0,4,0,0,0]"
381,26,15,0.155555,"[0,1,0,14,0]"
382,27,7,0,"[0,0,0,7,0]"
383,27,8,0.273438,"[0,1,0,7,0]"
384,24,2,0,"[0,2,0,0,0]"
385,23,49,0.341524,"[0,0,0,8,41]"
386,24,17,0.622837,"[0,0,0,8,9]"
387,25,10,0.525,"[0,0,0,7,3]"
388,25,7,0.306122,"[0,0,0,1,6]"
389,24,32,0,"[0,0,0,0,32]"
390,22,73,0.648808,"[0,1,1,40,31]"
391,23,36,0,"[0,0,0,36,0]"
392,23,37,0.356099,"[0,1,1,4,31]"
393,24,31,0.223725,"[0,0,1,2,28]"
394,25,28,0.165816,"[0,0,0,2,26]"
395,26,8,0,"[0,0,0,0,8]"
396,26,20,0.225,"[0,0,0,2,18]"
397,27,3,0.555556,"[0,0,0,1,2]"
398,27,17,0.138408,"[0,0,0,1,16]"
399,28,4,0.46875,"[0,0,0,1,3]"
400,28,13,0,"[0,0,0,0,13]"
401,25,3,0.555556,"[0,0,1,0,2]"
402,24,6,0.763889,"[0,1,0,2,3]"
403,20,1,0,"[0,1,0,0,0]"
404,19,260,0.231213,"[0,14,0,234,12]"
405,20,16,0.673828,"[0,1,0,9,6]"
406,21,3,0,"[0,0,0,0,3]"
407,21,13,0.576923,"[0,1,0,9,3]"
408,22,9,0.246914,"[0,1,0,8,0]"
409,22,4,0.46875,"[0,0,0,1,3]"
410,20,244,0.182789,"[0,13,0,225,6]"
411,21,217,0.162777,"[0,12,0,202,3]"
412,22,209,0.135299,"[0,12,0,197,0]"
413,23,208,0.12522,"[0,11,0,197,0]"
414,24,164,0.156436,"[0,11,0,153,0]"
415,25,11,0.578512,"[0,4,0,7,0]"
416,26,1,0,"[0,1,0,0,0]"
417,26,10,0.525,"[0,3,0,7,0]"
418,25,153,0.109146,"[0,7,0,146,0]"
419,26,106,0.154192,"[0,7,0,99,0]"
420,27,70,0.225,"[0,7,0,63,0]"
421,28,19,0.415512,"[0,4,0,15,0]"
422,29,4,0,"[0,4,0,0,0]"
423,29,15,0,"[0,0,0,15,0]"
424,28,51,0.138408,"[0,3,0,48,0]"
425,29,40,0.0609374,"[0,1,0,39,0]"
426,30,19,0.124654,"[0,1,0,18,0]"
427,31,18,0,"[0,0,0,18,0]"
428,31,1,0,"[0,1,0,0,0]"
429,30,21,0,"[0,0,0,21,0]"
430,29,11,0.371901,"[0,2,0,9,0]"
431,30,1,0,"[0,1,0,0,0]"
432,30,10,0.225,"[0,1,0,9,0]"
433,27,36,0,"[0,0,0,36,0]"
434,26,47,1.49012e-7,"[0,0,0,47,0]"
435,24,44,0,"[0,0,0,44,0]"
436,23,1,0,"[0,1,0,0,0]"
437,22,8,0.585938,"[0,0,0,5,3]"
438,21,27,0.325789,"[0,1,0,23,3]"
439,22,17,0.475779,"[0,1,0,13,3]"
440,23,15,0.4,"[0,0,0,12,3]"
441,24,9,0.555556,"[0,0,0,6,3]"
442,24,6,0,"[0,0,0,6,0]"
443,23,2,0.625,"[0,1,0,1,0]"
444,22,10,0,"[0,0,0,10,0]"
445,18,18,0.532407,"[0,1,0,4,13]"
446,19,2,0.625,"[0,1,0,0,1]"
447,19,16,0.46875,"[0,0,0,4,12]"
448,20,5,0.4,"[0,0,0,4,1]"
449,20,11,0,"[0,0,0,0,11]"
450,17,392,0.620575,"[2,41,1,261,87]"
451,18,352,0.592253,"[2,39,0,243,68]"
452,19,279,0.319176,"[0,36,0,238,5]"
453,20,253,0.207471,"[0,22,0,230,1]"
454,21,141,0.149389,"[0,9,0,132,0]"
455,22,17,0.363322,"[0,3,0,14,0]"
456,23,9,0,"[0,0,0,9,0]"
457,23,8,0.585938,"[0,3,0,5,0]"
458,22,124,0.115114,"[0,6,0,118,0]"
459,23,81,0.171468,"[0,6,0,75,0]"
460,24,78,0.0924556,"[0,3,0,75,0]"
461,25,49,0,"[0,0,0,49,0]"
462,25,29,0.231867,"[0,3,0,26,0]"
463,26,8,0.46875,"[0,2,0,6,0]"
464,26,21,0.113379,"[0,1,0,20,0]"
465,27,2,0.625,"[0,1,0,1,0]"
466,27,19,0,"[0,0,0,19,0]"
467,24,3,0,"[0,3,0,0,0]"
468,23,43,0,"[0,0,0,43,0]"
469,21,112,0.276028,"[0,13,0,98,1]"
470,22,105,0.156916,"[0,6,0,98,1]"
471,23,31,0.338189,"[0,5,0,26,0]"
472,24,29,0.297265,"[0,4,0,25,0]"
473,25,25,0.184,"[0,2,0,23,0]"
474,26,6,0.555556,"[0,2,0,4,0]"
475,26,19,0,"[0,0,0,19,0]"
476,25,4,0.625,"[0,2,0,2,0]"
477,24,2,0.625,"[0,1,0,1,0]"
478,23,74,0.0661979,"[0,1,0,72,1]"
479,24,60,0,"[0,0,0,60,0]"
480,24,14,0.318877,"[0,1,0,12,1]"
481,25,8,0.507812,"[0,1,0,6,1]"
482,25,6,0,"[0,0,0,6,0]"
483,22,7,0,"[0,7,0,0,0]"
484,20,26,0.739645,"[0,14,0,8,4]"
485,21,11,0.640496,"[0,3,0,7,1]"
486,22,4,0.46875,"[0,3,0,1,0]"
487,22,7,0.306122,"[0,0,0,6,1]"
488,21,15,0.522222,"[0,11,0,1,3]"
489,22,14,0.446429,"[0,11,0,1,2]"
490,23,3,0.555556,"[0,1,0,0,2]"
491,23,11,0.206611,"[0,10,0,1,0]"
492,24,5,0.4,"[0,4,0,1,0]"
493,24,6,0,"[0,6,0,0,0]"
494,22,1,0,"[0,0,0,0,1]"
495,19,73,0.310096,"[2,3,0,5,63]"
496,20,70,0.291837,"[1,3,0,5,61]"
497,21,69,0.265175,"[1,2,0,5,61]"
498,22,39,0.386259,"[1,1,0,5,32]"
499,23,8,0.703125,"[1,1,0,1,5]"
500,23,31,0.280957,"[0,0,0,4,27]"
501,24,4,0.46875,"[0,0,0,3,1]"
502,24,27,0.0891632,"[0,0,0,1,26]"
503,25,15,0,"[0,0,0,0,15]"
504,25,12,0.190972,"[0,0,0,1,11]"
505,26,1,0,"[0,0,0,1,0]"
506,26,11,0,"[0,0,0,0,11]"
507,22,30,0.0805555,"[0,1,0,0,29]"
508,23,15,0.155555,"[0,1,0,0,14]"
509,24,7,0.306122,"[0,1,0,0,6]"
510,24,8,0,"[0,0,0,0,8]"
511,23,15,0,"[0,0,0,0,15]"
512,21,1,0,"[0,1,0,0,0]"
513,20,3,0.555556,"[1,0,0,0,2]"
514,18,40,0.710938,"[0,2,1,18,19]"
515,19,33,0.691001,"[0,2,1,11,19]"
516,20,13,0.591716,"[0,0,0,8,5]"
517,21,1,0,"[0,0,0,0,1]"
518,21,12,0.555556,"[0,0,0,8,4]"
519,22,3,0,"[0,0,0,3,0]"
520,22,9,0.617284,"[0,0,0,5,4]"
521,20,20,0.59375,"[0,2,1,3,14]"
522,21,5,0.7,"[0,1,0,3,1]"
523,21,15,0.3,"[0,1,1,0,13]"
524,22,13,0.177515,"[0,0,1,0,12]"
525,23,4,0.46875,"[0,0,1,0,3]"
526,23,9,0,"[0,0,0,0,9]"
527,22,2,0.625,"[0,1,0,0,1]"
528,19,7,0,"[0,0,0,7,0]"
529,16,66,0.876951,"[5,25,0,19,17]"
530,17,52,0.836723,"[3,23,0,16,10]"
531,18,31,0.572321,"[0,20,0,11,0]"
532,19,20,0.61875,"[0,11,0,9,0]"
533,20,4,0,"[0,4,0,0,0]"
534,20,16,0.615234,"[0,7,0,9,0]"
535,21,13,0.532544,"[0,4,0,9,0]"
536,22,1,0,"[0,1,0,0,0]"
537,22,12,0.46875,"[0,3,0,9,0]"
538,23,3,0.555556,"[0,2,0,1,0]"
539,23,9,0.246914,"[0,1,0,8,0]"
540,21,3,0,"[0,3,0,0,0]"
541,19,11,0.371901,"[0,9,0,2,0]"
542,20,4,0,"[0,4,0,0,0]"
543,20,7,0.510204,"[0,5,0,2,0]"
544,18,21,0.844671,"[3,3,0,5,10]"
545,19,11,0.743802,"[3,2,0,0,6]"
546,20,1,0,"[0,1,0,0,0]"
547,20,10,0.675,"[3,1,0,0,6]"
548,19,10,0.725,"[0,1,0,5,4]"
549,17,14,0.829082,"[2,2,0,3,7]"
550,18,4,0.625,"[0,2,0,2,0]"
551,18,10,0.575,"[2,0,0,1,7]"
552,15,56,0.752551,"[0,8,0,20,28]"
553,16,28,0.589923,"[0,7,0,19,2]"
554,17,19,0.415512,"[0,4,0,15,0]"
555,18,18,0.347222,"[0,3,0,15,0]"
556,19,7,0.612245,"[0,3,0,4,0]"
557,19,11,0,"[0,0,0,11,0]"
558,18,1,0,"[0,1,0,0,0]"
559,17,9,0.802469,"[0,3,0,4,2]"
560,16,28,0.169005,"[0,1,0,1,26]"
561,17,1,0,"[0,0,0,1,0]"
562,17,27,0.0891632,"[0,1,0,0,26]"
563,18,25,0,"[0,0,0,0,25]"
564,18,2,0.625,"[0,1,0,0,1]"
565,14,361,0.201963,"[0,329,0,32,0]"
566,15,287,0.0427952,"[0,282,0,5,0]"
567,16,3,0.555556,"[0,2,0,1,0]"
568,16,284,0.0347154,"[0,280,0,4,0]"
569,17,193,0.0507396,"[0,189,0,4,0]"
570,18,137,0.018115,"[0,136,0,1,0]"
571,19,95,0,"[0,95,0,0,0]"
572,19,42,0.0581065,"[0,41,0,1,0]"
573,20,35,0,"[0,35,0,0,0]"
