id,depth,n_node_samples,impurity,value
300,7,956,0.683368,"[157,155,604,21,19]"
301,8,544,0.85717,"[116,155,234,21,18]"
302,9,191,0.709822,"[38,22,117,2,12]"
303,10,169,0.581212,"[38,0,117,2,12]"
304,11,32,0.715332,"[12,0,17,1,2]"
305,12,26,0.591716,"[10,0,16,0,0]"
306,13,22,0.495868,"[6,0,16,0,0]"
307,14,18,0.347222,"[3,0,15,0,0]"
308,15,16,0.146484,"[1,0,15,0,0]"
309,16,13,0,"[0,0,13,0,0]"
310,16,3,0.555556,"[1,0,2,0,0]"
311,15,2,0,"[2,0,0,0,0]"
312,14,4,0.46875,"[3,0,1,0,0]"
313,13,4,0,"[4,0,0,0,0]"
314,12,6,0.902778,"[2,0,1,1,2]"
315,11,137,0.532261,"[26,0,100,1,10]"
316,12,5,0.4,"[4,0,1,0,0]"
317,12,132,0.504907,"[22,0,99,1,10]"
318,13,32,0.822754,"[13,0,12,1,6]"
319,14,6,0.763889,"[0,0,2,1,3]"
320,14,26,0.735947,"[13,0,10,0,3]"
321,15,13,0.680473,"[8,0,2,0,3]"
322,16,7,0.765306,"[3,0,1,0,3]"
323,16,6,0.347222,"[5,0,1,0,0]"
324,15,13,0.591716,"[5,0,8,0,0]"
325,16,2,0,"[2,0,0,0,0]"
326,16,11,0.495868,"[3,0,8,0,0]"
327,17,9,0.246914,"[1,0,8,0,0]"
328,17,2,0,"[2,0,0,0,0]"
329,13,100,0.29175,"[9,0,87,0,4]"
330,14,99,0.274462,"[8,0,87,0,4]"
331,15,95,0.241274,"[7,0,85,0,3]"
332,16,2,0.625,"[0,0,1,0,1]"
333,16,93,0.222569,"[7,0,84,0,2]"
334,17,21,0.657596,"[6,0,13,0,2]"
335,18,19,0.595568,"[4,0,13,0,2]"
336,19,18,0.54784,"[3,0,13,0,2]"
337,20,7,0.816326,"[3,0,2,0,2]"
338,20,11,0,"[0,0,11,0,0]"
339,19,1,0,"[1,0,0,0,0]"
340,18,2,0,"[2,0,0,0,0]"
341,17,72,0.03424,"[1,0,71,0,0]"
342,18,69,0,"[0,0,69,0,0]"
343,18,3,0.555556,"[1,0,2,0,0]"
344,15,4,0.78125,"[1,0,2,0,1]"
345,14,1,0,"[1,0,0,0,0]"
346,10,22,0,"[0,22,0,0,0]"
347,9,353,0.870222,"[78,133,117,19,6]"
348,10,296,0.840628,"[43,126,103,18,6]"
349,11,154,0.591267,"[43,2,103,0,6]"
350,12,7,0,"[7,0,0,0,0]"
351,12,147,0.559026,"[36,2,103,0,6]"
352,13,144,0.542414,"[33,2,103,0,6]"
353,14,77,0.637544,"[24,0,48,0,5]"
354,15,68,0.576882,"[16,0,47,0,5]"
355,16,42,0.657596,"[12,0,26,0,4]"
356,17,1,0,"[1,0,0,0,0]"
357,17,41,0.645449,"[11,0,26,0,4]"
358,18,31,0.567118,"[5,0,22,0,4]"
359,19,22,0.294421,"[0,0,19,0,3]"
360,20,3,0,"[0,0,3,0,0]"
361,20,19,0.33241,"[0,0,16,0,3]"
362,21,9,0.555556,"[0,0,6,0,3]"
363,21,10,0,"[0,0,10,0,0]"
364,19,9,0.709876,"[5,0,3,0,1]"
365,18,10,0.6,"[6,0,4,0,0]"
366,16,26,0.403106,"[4,0,21,0,1]"
367,17,18,0.25463,"[1,0,16,0,1]"
368,18,4,0.46875,"[0,0,3,0,1]"
369,18,14,0.165816,"[1,0,13,0,0]"
370,19,13,0,"[0,0,13,0,0]"
371,19,1,0,"[1,0,0,0,0]"
372,17,8,0.585938,"[3,0,5,0,0]"
373,15,9,0.246914,"[8,0,1,0,0]"
374,14,67,0.383716,"[9,2,55,0,1]"
375,15,3,0.555556,"[2,0,1,0,0]"
376,15,64,0.343628,"[7,2,54,0,1]"
377,16,4,0.625,"[2,2,0,0,0]"
378,16,60,0.228472,"[5,0,54,0,1]"
379,17,1,0,"[1,0,0,0,0]"
380,17,59,0.196783,"[4,0,54,0,1]"
381,18,58,0.162753,"[3,0,54,0,1]"
382,19,3,0.555556,"[0,0,2,0,1]"
383,19,55,0.128926,"[3,0,52,0,0]"
384,20,53,0.0907795,"[2,0,51,0,0]"
385,21,3,0.555556,"[1,0,2,0,0]"
386,21,50,0.0490001,"[1,0,49,0,0]"
387,22,41,1.49012e-7,"[0,0,41,0,0]"
388,22,9,0.246914,"[1,0,8,0,0]"
389,20,2,0.625,"[1,0,1,0,0]"
390,18,1,0,"[1,0,0,0,0]"
391,13,3,0,"[3,0,0,0,0]"
392,11,142,0.276731,"[0,124,0,18,0]"
393,12,71,0.416584,"[0,56,0,15,0]"
394,13,60,0.374305,"[0,49,0,11,0]"
395,14,14,0.573979,"[0,5,0,9,0]"
396,15,11,0.619835,"[0,5,0,6,0]"
397,16,8,0.585938,"[0,5,0,3,0]"
398,16,3,0,"[0,0,0,3,0]"
399,15,3,0,"[0,0,0,3,0]"
400,14,46,0.10397,"[0,44,0,2,0]"
401,15,20,0,"[0,20,0,0,0]"
402,15,26,0.177515,"[0,24,0,2,0]"
403,16,17,0,"[0,17,0,0,0]"
404,16,9,0.432099,"[0,7,0,2,0]"
405,13,11,0.578512,"[0,7,0,4,0]"
406,14,9,0.432099,"[0,7,0,2,0]"
407,14,2,0,"[0,0,0,2,0]"
408,12,71,0.101171,"[0,68,0,3,0]"
409,13,2,0.625,"[0,1,0,1,0]"
410,13,69,0.0703633,"[0,67,0,2,0]"
411,14,47,0.101856,"[0,45,0,2,0]"
412,15,1,0,"[0,0,0,1,0]"
413,15,46,0.0531663,"[0,45,0,1,0]"
414,16,23,0,"[0,23,0,0,0]"
415,16,23,0.10397,"[0,22,0,1,0]"
416,17,20,0.11875,"[0,19,0,1,0]"
417,18,12,0,"[0,12,0,0,0]"
418,18,8,0.273438,"[0,7,0,1,0]"
419,17,3,0,"[0,3,0,0,0]"
420,14,22,0,"[0,22,0,0,0]"
421,10,57,0.684057,"[35,7,14,1,0]"
422,11,46,0.719518,"[26,5,14,1,0]"
423,12,31,0.616545,"[21,3,6,1,0]"
424,13,23,0.741966,"[13,3,6,1,0]"
425,14,20,0.6625,"[13,3,3,1,0]"
426,15,8,0.898438,"[3,2,2,1,0]"
427,15,12,0.364583,"[10,1,1,0,0]"
428,16,11,0.206611,"[10,1,0,0,0]"
429,17,8,0,"[8,0,0,0,0]"
430,17,3,0.555556,"[2,1,0,0,0]"
431,16,1,0,"[0,0,1,0,0]"
432,14,3,0,"[0,0,3,0,0]"
433,13,8,0,"[8,0,0,0,0]"
434,12,15,0.733333,"[5,2,8,0,0]"
435,13,2,0,"[0,2,0,0,0]"
436,13,13,0.591716,"[5,0,8,0,0]"
437,14,1,0,"[1,0,0,0,0]"
438,14,12,0.555556,"[4,0,8,0,0]"
439,15,8,0.625,"[4,0,4,0,0]"
440,15,4,0,"[0,0,4,0,0]"
441,11,11,0.371901,"[9,2,0,0,0]"
442,12,10,0.225,"[9,1,0,0,0]"
443,12,1,0,"[0,1,0,0,0]"
444,8,412,0.229478,"[41,0,370,0,1]"
445,9,22,0.542355,"[7,0,15,0,0]"
446,10,6,0.555556,"[4,0,2,0,0]"
447,10,16,0.380859,"[3,0,13,0,0]"
448,11,4,0.46875,"[3,0,1,0,0]"
449,11,12,0,"[0,0,12,0,0]"
450,9,390,0.204783,"[34,0,355,0,1]"
451,10,378,0.154828,"[24,0,353,0,1]"
452,11,377,0.149424,"[23,0,353,0,1]"
453,12,1,0,"[1,0,0,0,0]"
454,12,376,0.14396,"[22,0,353,0,1]"
455,13,299,0.0966153,"[11,0,287,0,1]"
456,14,296,0.0818628,"[9,0,286,0,1]"
457,15,24,0.542535,"[6,0,17,0,1]"
458,16,14,0.318877,"[1,0,12,0,1]"
459,17,1,0,"[0,0,0,0,1]"
460,17,13,0.177515,"[1,0,12,0,0]"
461,18,1,0,"[1,0,0,0,0]"
462,18,12,0,"[0,0,12,0,0]"
463,16,10,0.625,"[5,0,5,0,0]"
464,15,272,0.0272694,"[3,0,269,0,0]"
465,16,44,0.158833,"[3,0,41,0,0]"
466,17,28,0.239158,"[3,0,25,0,0]"
467,18,27,0.171468,"[2,0,25,0,0]"
468,19,10,0.4,"[2,0,8,0,0]"
469,19,17,0,"[0,0,17,0,0]"
470,18,1,0,"[1,0,0,0,0]"
471,17,16,0,"[0,0,16,0,0]"
472,16,228,0,"[0,0,228,0,0]"
473,14,3,0.555556,"[2,0,1,0,0]"
474,13,77,0.306122,"[11,0,66,0,0]"
475,14,69,0.168032,"[5,0,64,0,0]"
476,15,52,0.13591,"[3,0,49,0,0]"
477,16,48,0,"[0,0,48,0,0]"
478,16,4,0.46875,"[3,0,1,0,0]"
479,15,17,0.259515,"[2,0,15,0,0]"
480,16,14,0.165816,"[1,0,13,0,0]"
481,17,8,0,"[0,0,8,0,0]"
482,17,6,0.347222,"[1,0,5,0,0]"
483,16,3,0.555556,"[1,0,2,0,0]"
484,14,8,0.46875,"[6,0,2,0,0]"
485,11,1,0,"[1,0,0,0,0]"
486,10,12,0.347222,"[10,0,2,0,0]"
487,11,9,0,"[9,0,0,0,0]"
488,11,3,0.555556,"[1,0,2,0,0]"
489,7,29,0.0832343,"[28,0,1,0,0]"
490,8,14,0.165816,"[13,0,1,0,0]"
491,9,5,0.4,"[4,0,1,0,0]"
492,9,9,0,"[9,0,0,0,0]"
493,8,15,0,"[15,0,0,0,0]"
494,5,262,0.725009,"[153,52,52,2,3]"
495,6,47,0.151652,"[1,44,0,2,0]"
496,7,39,0.062459,"[1,38,0,0,0]"
497,8,9,0.246914,"[1,8,0,0,0]"
498,8,30,0,"[0,30,0,0,0]"
499,7,8,0.46875,"[0,6,0,2,0]"
500,6,215,0.550135,"[152,8,52,0,3]"
501,7,4,0,"[0,4,0,0,0]"
502,7,211,0.524696,"[152,4,52,0,3]"
503,8,125,0.62704,"[79,4,39,0,3]"
504,9,108,0.529621,"[78,3,25,0,2]"
505,10,50,0.671,"[25,0,23,0,2]"
506,11,42,0.674603,"[18,0,22,0,2]"
507,12,37,0.65011,"[13,0,22,0,2]"
508,13,20,0.41875,"[3,0,16,0,1]"
509,14,15,0.3,"[1,0,13,0,1]"
510,15,1,0,"[1,0,0,0,0]"
511,15,14,0.165816,"[0,0,13,0,1]"
512,16,10,0,"[0,0,10,0,0]"
513,16,4,0.46875,"[0,0,3,0,1]"
514,14,5,0.6,"[2,0,3,0,0]"
515,13,17,0.657439,"[10,0,6,0,1]"
516,14,4,0.46875,"[3,0,0,0,1]"
517,14,13,0.621302,"[7,0,6,0,0]"
518,15,4,0.46875,"[3,0,1,0,0]"
519,15,9,0.617284,"[4,0,5,0,0]"
520,12,5,0,"[5,0,0,0,0]"
521,11,8,0.273438,"[7,0,1,0,0]"
522,10,58,0.201397,"[53,3,2,0,0]"
523,11,1,0,"[0,0,1,0,0]"
524,11,57,0.165435,"[53,3,1,0,0]"
525,12,46,0.0531663,"[45,0,1,0,0]"
526,13,21,0.113379,"[20,0,1,0,0]"
527,14,13,0,"[13,0,0,0,0]"
528,14,8,0.273438,"[7,0,1,0,0]"
529,13,25,0,"[25,0,0,0,0]"
530,12,11,0.495868,"[8,3,0,0,0]"
531,13,4,0.46875,"[1,3,0,0,0]"
532,13,7,0,"[7,0,0,0,0]"
533,9,17,0.389273,"[1,1,14,0,1]"
534,10,15,0.3,"[1,0,13,0,1]"
535,11,2,0.625,"[1,0,1,0,0]"
536,11,13,0.177515,"[0,0,12,0,1]"
537,12,3,0.555556,"[0,0,2,0,1]"
538,12,10,0,"[0,0,10,0,0]"
539,10,2,0.625,"[0,1,1,0,0]"
540,8,86,0.320781,"[73,0,13,0,0]"
541,9,45,0.202469,"[41,0,4,0,0]"
542,10,24,0.347222,"[20,0,4,0,0]"
543,11,1,0,"[0,0,1,0,0]"
544,11,23,0.283554,"[20,0,3,0,0]"
545,12,12,0.46875,"[9,0,3,0,0]"
546,13,9,0.246914,"[8,0,1,0,0]"
547,13,3,0.555556,"[1,0,2,0,0]"
548,12,11,0,"[11,0,0,0,0]"
549,10,21,0,"[21,0,0,0,0]"
550,9,41,0.428317,"[32,0,9,0,0]"
551,10,12,0,"[12,0,0,0,0]"
552,10,29,0.535077,"[20,0,9,0,0]"
553,11,3,0,"[0,0,3,0,0]"
554,11,26,0.443787,"[20,0,6,0,0]"
555,12,17,0.570934,"[11,0,6,0,0]"
556,13,7,0.510204,"[2,0,5,0,0]"
557,13,10,0.225,"[9,0,1,0,0]"
558,12,9,0,"[9,0,0,0,0]"
559,4,3924,0.799075,"[172,423,61,1669,1599]"
560,5,2958,0.776942,"[120,290,36,1424,1088]"
561,6,2294,0.722232,"[77,195,17,1292,713]"
562,7,1494,0.778951,"[60,138,17,628,651]"
563,8,1463,0.770657,"[55,126,16,622,644]"
564,9,743,0.379667,"[49,18,16,44,616]"
565,10,665,0.279422,"[21,7,12,41,584]"
566,11,583,0.242292,"[11,5,9,36,522]"
567,12,1,0,"[0,0,1,0,0]"
568,12,582,0.238889,"[11,5,8,36,522]"
569,13,580,0.235813,"[11,4,8,36,521]"
570,14,572,0.212021,"[8,2,8,34,520]"
571,15,492,0.225922,"[7,2,6,33,444]"
572,16,481,0.212395,"[6,2,4,32,437]"
573,17,472,0.197916,"[5,2,4,29,432]"
574,18,3,0.555556,"[0,1,0,0,2]"
575,18,469,0.194228,"[5,1,4,29,430]"
