id,depth,n_node_samples,impurity,value
90,1,13081,0.99981,"[2504,2562,2656,2658,2701]"
91,2,9339,0.967287,"[1861,2235,595,2560,2088]"
92,3,7451,0.962099,"[1433,1702,456,2229,1631]"
93,4,5681,0.951368,"[919,1183,370,1905,1304]"
94,5,5354,0.935636,"[614,1174,358,1904,1304]"
95,6,3218,0.671486,"[83,1158,3,1852,122]"
96,7,2907,0.654613,"[67,1000,3,1735,102]"
97,8,2656,0.610731,"[10,894,0,1674,78]"
98,9,14,0.165816,"[0,13,0,1,0]"
99,10,8,0,"[0,8,0,0,0]"
100,10,6,0.347222,"[0,5,0,1,0]"
101,9,2642,0.608669,"[10,881,0,1673,78]"
102,10,1556,0.569634,"[4,474,0,1045,33]"
103,11,1334,0.549615,"[3,385,0,921,25]"
104,12,1267,0.52207,"[1,334,0,907,25]"
105,13,499,0.471685,"[0,120,0,375,4]"
106,14,108,0.0454389,"[0,106,0,2,0]"
107,15,97,0.0255077,"[0,96,0,1,0]"
108,16,73,0,"[0,73,0,0,0]"
109,16,24,0.0998263,"[0,23,0,1,0]"
110,17,11,0.206611,"[0,10,0,1,0]"
111,18,1,0,"[0,0,0,1,0]"
112,18,10,0,"[0,10,0,0,0]"
113,17,13,0,"[0,13,0,0,0]"
114,15,11,0.206611,"[0,10,0,1,0]"
115,16,6,0,"[0,6,0,0,0]"
116,16,5,0.4,"[0,4,0,1,0]"
117,14,391,0.110707,"[0,14,0,373,4]"
118,15,376,0.0965334,"[0,11,0,361,4]"
119,16,254,0.05797,"[0,4,0,248,2]"
120,17,50,0.143,"[0,2,0,47,1]"
121,18,3,0.555556,"[0,1,0,2,0]"
122,18,47,0.102988,"[0,1,0,45,1]"
123,19,42,0.0581065,"[0,1,0,41,0]"
124,20,21,0.113379,"[0,1,0,20,0]"
125,21,4,0.46875,"[0,1,0,3,0]"
126,21,17,0,"[0,0,0,17,0]"
127,20,21,0,"[0,0,0,21,0]"
128,19,5,0.4,"[0,0,0,4,1]"
129,17,204,0.0363441,"[0,2,0,201,1]"
130,18,112,0,"[0,0,0,112,0]"
131,18,92,0.0794541,"[0,2,0,89,1]"
132,19,62,0,"[0,0,0,62,0]"
133,19,30,0.230556,"[0,2,0,27,1]"
134,20,11,0,"[0,0,0,11,0]"
135,20,19,0.34626,"[0,2,0,16,1]"
136,21,3,0.555556,"[0,2,0,1,0]"
137,21,16,0.146484,"[0,0,0,15,1]"
138,22,15,0,"[0,0,0,15,0]"
139,22,1,0,"[0,0,0,0,1]"
140,16,122,0.173173,"[0,7,0,113,2]"
141,17,8,0.625,"[0,4,0,4,0]"
142,17,114,0.105994,"[0,3,0,109,2]"
143,18,4,0.625,"[0,0,0,2,2]"
144,18,110,0.0663224,"[0,3,0,107,0]"
145,19,15,0.288889,"[0,2,0,13,0]"
146,20,14,0.165816,"[0,1,0,13,0]"
147,21,7,0,"[0,0,0,7,0]"
148,21,7,0.306122,"[0,1,0,6,0]"
149,20,1,0,"[0,1,0,0,0]"
150,19,95,0.0260387,"[0,1,0,94,0]"
151,20,90,0,"[0,0,0,90,0]"
152,20,5,0.4,"[0,1,0,4,0]"
153,15,15,0.4,"[0,3,0,12,0]"
154,16,10,0.525,"[0,3,0,7,0]"
155,16,5,0,"[0,0,0,5,0]"
156,13,768,0.552203,"[1,214,0,532,21]"
157,14,425,0.50537,"[1,107,0,310,7]"
158,15,178,0.613638,"[0,101,0,77,0]"
159,16,70,0.253061,"[0,62,0,8,0]"
160,17,37,0,"[0,37,0,0,0]"
161,17,33,0.459137,"[0,25,0,8,0]"
162,18,8,0,"[0,0,0,8,0]"
163,18,25,0,"[0,25,0,0,0]"
164,16,108,0.576775,"[0,39,0,69,0]"
165,17,24,0,"[0,24,0,0,0]"
166,17,84,0.366709,"[0,15,0,69,0]"
167,18,26,0.565828,"[0,9,0,17,0]"
168,19,14,0.612245,"[0,8,0,6,0]"
169,20,12,0.625,"[0,6,0,6,0]"
170,21,1,0,"[0,1,0,0,0]"
171,21,11,0.619835,"[0,5,0,6,0]"
172,22,8,0.46875,"[0,2,0,6,0]"
173,22,3,0,"[0,3,0,0,0]"
174,20,2,0,"[0,2,0,0,0]"
175,19,12,0.190972,"[0,1,0,11,0]"
176,20,2,0.625,"[0,1,0,1,0]"
177,20,10,0,"[0,0,0,10,0]"
178,18,58,0.231867,"[0,6,0,52,0]"
179,19,57,0.200062,"[0,5,0,52,0]"
180,20,2,0,"[0,2,0,0,0]"
181,20,55,0.128926,"[0,3,0,52,0]"
182,21,36,0,"[0,0,0,36,0]"
183,21,19,0.33241,"[0,3,0,16,0]"
184,22,1,0,"[0,1,0,0,0]"
185,22,18,0.246914,"[0,2,0,16,0]"
186,23,10,0,"[0,0,0,10,0]"
187,23,8,0.46875,"[0,2,0,6,0]"
188,19,1,0,"[0,1,0,0,0]"
189,15,247,0.135923,"[1,6,0,233,7]"
190,16,242,0.109965,"[1,5,0,231,5]"
191,17,1,0,"[0,1,0,0,0]"
192,17,241,0.100678,"[1,4,0,231,5]"
193,18,200,0.0369376,"[0,3,0,197,0]"
194,19,58,0.0832343,"[0,2,0,56,0]"
195,20,56,0.0438455,"[0,1,0,55,0]"
196,21,19,0.124654,"[0,1,0,18,0]"
197,22,18,0,"[0,0,0,18,0]"
198,22,1,0,"[0,1,0,0,0]"
199,21,37,0,"[0,0,0,37,0]"
200,20,2,0.625,"[0,1,0,1,0]"
201,19,142,0.0174817,"[0,1,0,141,0]"
202,20,15,0.155555,"[0,1,0,14,0]"
203,21,1,0,"[0,1,0,0,0]"
204,21,14,0,"[0,0,0,14,0]"
205,20,127,0,"[0,0,0,127,0]"
206,18,41,0.370315,"[1,1,0,34,5]"
207,19,27,0.253772,"[1,0,0,24,2]"
208,20,26,0.177515,"[0,0,0,24,2]"
209,21,23,0,"[0,0,0,23,0]"
210,21,3,0.555556,"[0,0,0,1,2]"
211,20,1,0,"[1,0,0,0,0]"
212,19,14,0.548469,"[0,1,0,10,3]"
213,20,9,0.709877,"[0,1,0,5,3]"
214,20,5,0,"[0,0,0,5,0]"
215,16,5,0.8,"[0,1,0,2,2]"
216,14,343,0.60264,"[0,107,0,222,14]"
217,15,130,0.245118,"[0,11,0,116,3]"
218,16,128,0.232697,"[0,10,0,115,3]"
219,17,124,0.221774,"[0,10,0,112,2]"
220,18,48,0.322266,"[0,5,0,41,2]"
221,19,43,0.262304,"[0,4,0,38,1]"
222,20,33,0.330578,"[0,4,0,28,1]"
223,21,1,0,"[0,1,0,0,0]"
224,21,32,0.280762,"[0,3,0,28,1]"
225,22,11,0,"[0,0,0,11,0]"
226,22,21,0.402494,"[0,3,0,17,1]"
227,23,3,0,"[0,3,0,0,0]"
228,23,18,0.131173,"[0,0,0,17,1]"
229,24,12,0,"[0,0,0,12,0]"
230,24,6,0.347222,"[0,0,0,5,1]"
231,20,10,0,"[0,0,0,10,0]"
232,19,5,0.7,"[0,1,0,3,1]"
233,18,76,0.153653,"[0,5,0,71,0]"
234,19,39,0,"[0,0,0,39,0]"
235,19,37,0.292184,"[0,5,0,32,0]"
236,20,36,0.246914,"[0,4,0,32,0]"
237,21,32,0,"[0,0,0,32,0]"
238,21,4,0,"[0,4,0,0,0]"
239,20,1,0,"[0,1,0,0,0]"
240,17,4,0.46875,"[0,0,0,3,1]"
241,16,2,0.625,"[0,1,0,1,0]"
242,15,213,0.683176,"[0,96,0,106,11]"
243,16,122,0.502553,"[0,88,0,34,0]"
244,17,28,0.165816,"[0,2,0,26,0]"
245,18,2,0.625,"[0,1,0,1,0]"
246,18,26,0.0924556,"[0,1,0,25,0]"
247,19,10,0.225,"[0,1,0,9,0]"
248,19,16,0,"[0,0,0,16,0]"
249,17,94,0.194658,"[0,86,0,8,0]"
250,18,76,0.153653,"[0,71,0,5,0]"
251,19,75,0.126222,"[0,71,0,4,0]"
252,20,51,0.1807,"[0,47,0,4,0]"
253,21,48,0.146484,"[0,45,0,3,0]"
254,22,44,0.0555268,"[0,43,0,1,0]"
255,23,42,0,"[0,42,0,0,0]"
256,23,2,0.625,"[0,1,0,1,0]"
257,22,4,0.625,"[0,2,0,2,0]"
258,21,3,0.555556,"[0,2,0,1,0]"
259,20,24,0,"[0,24,0,0,0]"
260,19,1,0,"[0,0,0,1,0]"
261,18,18,0.347222,"[0,15,0,3,0]"
262,19,1,0,"[0,0,0,1,0]"
263,19,17,0.259515,"[0,15,0,2,0]"
264,20,14,0,"[0,14,0,0,0]"
265,20,3,0.555556,"[0,1,0,2,0]"
266,16,91,0.43956,"[0,8,0,72,11]"
267,17,22,0.655992,"[0,5,0,14,3]"
268,18,20,0.58125,"[0,3,0,14,3]"
269,19,2,0,"[0,2,0,0,0]"
270,19,18,0.455247,"[0,1,0,14,3]"
271,20,5,0,"[0,0,0,5,0]"
272,20,13,0.576923,"[0,1,0,9,3]"
273,21,4,0.46875,"[0,1,0,0,3]"
274,21,9,0,"[0,0,0,9,0]"
275,18,2,0,"[0,2,0,0,0]"
276,17,69,0.347616,"[0,3,0,58,8]"
277,18,63,0.254472,"[0,3,0,56,4]"
278,19,3,0.555556,"[0,0,0,1,2]"
279,19,60,0.195139,"[0,3,0,55,2]"
280,20,3,0.555556,"[0,1,0,2,0]"
281,20,57,0.166205,"[0,2,0,53,2]"
282,21,35,0.0693877,"[0,1,0,34,0]"
283,22,25,0,"[0,0,0,25,0]"
284,22,10,0.225,"[0,1,0,9,0]"
285,21,22,0.304752,"[0,1,0,19,2]"
286,22,7,0,"[0,0,0,7,0]"
287,22,15,0.422222,"[0,1,0,12,2]"
288,23,5,0,"[0,0,0,5,0]"
289,23,10,0.575,"[0,1,0,7,2]"
290,18,6,0.555556,"[0,0,0,2,4]"
291,12,67,0.470038,"[2,51,0,14,0]"
292,13,64,0.441895,"[2,50,0,12,0]"
293,14,48,0.506727,"[1,35,0,12,0]"
294,15,46,0.454868,"[0,35,0,11,0]"
295,16,45,0.432099,"[0,35,0,10,0]"
296,17,10,0.6,"[0,6,0,4,0]"
297,17,35,0.355102,"[0,29,0,6,0]"
298,18,22,0,"[0,22,0,0,0]"
299,18,13,0.621302,"[0,7,0,6,0]"
300,19,7,0.510204,"[0,2,0,5,0]"
301,19,6,0.347222,"[0,5,0,1,0]"
302,16,1,0,"[0,0,0,1,0]"
303,15,2,0.625,"[1,0,0,1,0]"
304,14,16,0.146484,"[1,15,0,0,0]"
305,15,14,0,"[0,14,0,0,0]"
306,15,2,0.625,"[1,1,0,0,0]"
307,13,3,0.555556,"[0,1,0,2,0]"
308,11,222,0.657465,"[1,89,0,124,8]"
309,12,74,0.267074,"[0,65,0,9,0]"
310,13,9,0.432099,"[0,2,0,7,0]"
311,13,65,0.0745562,"[0,63,0,2,0]"
312,14,20,0.225,"[0,18,0,2,0]"
313,15,2,0.625,"[0,1,0,1,0]"
314,15,18,0.131173,"[0,17,0,1,0]"
315,16,8,0.273438,"[0,7,0,1,0]"
316,16,10,0,"[0,10,0,0,0]"
317,14,45,0,"[0,45,0,0,0]"
318,12,148,0.458706,"[1,24,0,115,8]"
319,13,140,0.386862,"[0,23,0,114,3]"
320,14,8,0.585938,"[0,3,0,5,0]"
321,14,132,0.368314,"[0,20,0,109,3]"
322,15,3,0,"[0,3,0,0,0]"
323,15,129,0.335166,"[0,17,0,109,3]"
324,16,60,0.195139,"[0,3,0,55,2]"
325,17,59,0.160873,"[0,2,0,55,2]"
326,18,58,0.124108,"[0,2,0,55,1]"
327,19,26,0.177515,"[0,2,0,24,0]"
328,20,15,0.288889,"[0,2,0,13,0]"
329,21,14,0.165816,"[0,1,0,13,0]"
330,22,5,0.4,"[0,1,0,4,0]"
331,22,9,0,"[0,0,0,9,0]"
332,21,1,0,"[0,1,0,0,0]"
333,20,11,0,"[0,0,0,11,0]"
334,19,32,0.0756836,"[0,0,0,31,1]"
335,20,24,0,"[0,0,0,24,0]"
336,20,8,0.273438,"[0,0,0,7,1]"
337,18,1,0,"[0,0,0,0,1]"
338,17,1,0,"[0,1,0,0,0]"
339,16,69,0.432682,"[0,14,0,54,1]"
340,17,66,0.402319,"[0,12,0,53,1]"
341,18,64,0.361938,"[0,10,0,53,1]"
342,19,32,0.217285,"[0,2,0,29,1]"
343,20,2,0.625,"[0,1,0,1,0]"
344,20,30,0.158333,"[0,1,0,28,1]"
345,21,28,0.0860969,"[0,1,0,27,0]"
346,22,13,0.177515,"[0,1,0,12,0]"
347,23,5,0.4,"[0,1,0,4,0]"
348,23,8,0,"[0,0,0,8,0]"
349,22,15,0,"[0,0,0,15,0]"
350,21,2,0.625,"[0,0,0,1,1]"
351,19,32,0.46875,"[0,8,0,24,0]"
352,20,12,0,"[0,0,0,12,0]"
353,20,20,0.6,"[0,8,0,12,0]"
354,21,9,0.432099,"[0,7,0,2,0]"
355,21,11,0.206611,"[0,1,0,10,0]"
356,22,3,0.555556,"[0,1,0,2,0]"
357,22,8,0,"[0,0,0,8,0]"
358,18,2,0,"[0,2,0,0,0]"
359,17,3,0.555556,"[0,2,0,1,0]"
360,13,8,0.703125,"[1,1,0,1,5]"
361,10,1086,0.654256,"[6,407,0,628,45]"
362,11,766,0.666014,"[5,344,0,394,23]"
363,12,80,0.675,"[0,24,0,48,8]"
364,13,37,0.759679,"[0,16,0,16,5]"
365,14,21,0.538549,"[0,1,0,15,5]"
366,15,2,0,"[0,0,0,0,2]"
367,15,19,0.436288,"[0,1,0,15,3]"
368,16,4,0.78125,"[0,1,0,1,2]"
369,16,15,0.155555,"[0,0,0,14,1]"
370,17,10,0,"[0,0,0,10,0]"
371,17,5,0.4,"[0,0,0,4,1]"
372,14,16,0.146484,"[0,15,0,1,0]"
373,15,7,0.306122,"[0,6,0,1,0]"
374,15,9,0,"[0,9,0,0,0]"
375,13,43,0.508383,"[0,8,0,32,3]"
376,14,35,0.440816,"[0,8,0,27,0]"
377,15,30,0.225,"[0,3,0,27,0]"
378,16,9,0.555556,"[0,3,0,6,0]"
379,16,21,0,"[0,0,0,21,0]"
380,15,5,0,"[0,5,0,0,0]"
381,14,8,0.585938,"[0,0,0,5,3]"
382,12,686,0.65935,"[5,320,0,346,15]"
383,13,533,0.616814,"[0,297,0,236,0]"
384,14,506,0.619376,"[0,277,0,229,0]"
385,15,61,0.395055,"[0,49,0,12,0]"
386,16,60,0.374305,"[0,49,0,11,0]"
387,17,51,0.29604,"[0,44,0,7,0]"
388,18,21,0.113379,"[0,20,0,1,0]"
389,19,20,0,"[0,20,0,0,0]"
390,19,1,0,"[0,0,0,1,0]"
391,18,30,0.4,"[0,24,0,6,0]"
392,19,29,0.356718,"[0,24,0,5,0]"
393,20,19,0.235457,"[0,17,0,2,0]"
394,21,8,0.46875,"[0,6,0,2,0]"
395,21,11,0,"[0,11,0,0,0]"
396,20,10,0.525,"[0,7,0,3,0]"
397,19,1,0,"[0,0,0,1,0]"
398,17,9,0.617284,"[0,5,0,4,0]"
399,16,1,0,"[0,0,0,1,0]"
400,15,445,0.624618,"[0,228,0,217,0]"
401,16,407,0.624966,"[0,202,0,205,0]"
402,17,235,0.331643,"[0,37,0,198,0]"
403,18,208,0.299961,"[0,29,0,179,0]"
404,19,49,0.487297,"[0,13,0,36,0]"
405,20,45,0.432099,"[0,10,0,35,0]"
406,21,38,0.33241,"[0,6,0,32,0]"
407,22,37,0.292184,"[0,5,0,32,0]"
408,23,5,0.6,"[0,3,0,2,0]"
409,23,32,0.146484,"[0,2,0,30,0]"
410,24,28,0.0860969,"[0,1,0,27,0]"
411,25,17,0,"[0,0,0,17,0]"
412,25,11,0.206611,"[0,1,0,10,0]"
413,26,5,0,"[0,0,0,5,0]"
414,26,6,0.347222,"[0,1,0,5,0]"
415,24,4,0.46875,"[0,1,0,3,0]"
416,22,1,0,"[0,1,0,0,0]"
417,21,7,0.612245,"[0,4,0,3,0]"
418,20,4,0.46875,"[0,3,0,1,0]"
419,19,159,0.226257,"[0,16,0,143,0]"
420,20,3,0.555556,"[0,2,0,1,0]"
421,20,156,0.204224,"[0,14,0,142,0]"
422,21,1,0,"[0,1,0,0,0]"
423,21,155,0.192092,"[0,13,0,142,0]"
424,22,6,0.555556,"[0,2,0,4,0]"
425,22,149,0.170938,"[0,11,0,138,0]"
426,23,91,0.0537375,"[0,2,0,89,0]"
427,24,13,0.177515,"[0,1,0,12,0]"
428,25,12,0,"[0,0,0,12,0]"
429,25,1,0,"[0,1,0,0,0]"
430,24,78,0.0316402,"[0,1,0,77,0]"
431,25,13,0.177515,"[0,1,0,12,0]"
432,26,12,0.190972,"[0,1,0,11,0]"
433,27,6,0.347222,"[0,1,0,5,0]"
434,27,6,0,"[0,0,0,6,0]"
435,26,1,0,"[0,0,0,1,0]"
436,25,65,0,"[0,0,0,65,0]"
437,23,58,0.327735,"[0,9,0,49,0]"
438,24,1,0,"[0,1,0,0,0]"
439,24,57,0.301631,"[0,8,0,49,0]"
440,25,1,0,"[0,1,0,0,0]"
441,25,56,0.273437,"[0,7,0,49,0]"
442,26,39,0.368179,"[0,7,0,32,0]"
443,27,38,0.33241,"[0,6,0,32,0]"
444,28,10,0.6,"[0,4,0,6,0]"
445,28,28,0.165816,"[0,2,0,26,0]"
446,29,17,0.259515,"[0,2,0,15,0]"
447,30,8,0.46875,"[0,2,0,6,0]"
448,30,9,0,"[0,0,0,9,0]"
449,29,11,0,"[0,0,0,11,0]"
450,27,1,0,"[0,1,0,0,0]"
451,26,17,0,"[0,0,0,17,0]"
452,18,27,0.521262,"[0,8,0,19,0]"
453,19,25,0.456,"[0,6,0,19,0]"
454,20,5,0,"[0,0,0,5,0]"
455,20,20,0.525,"[0,6,0,14,0]"
456,21,14,0.612245,"[0,6,0,8,0]"
457,22,4,0.46875,"[0,3,0,1,0]"
458,22,10,0.525,"[0,3,0,7,0]"
459,21,6,0,"[0,0,0,6,0]"
460,19,2,0,"[0,2,0,0,0]"
461,17,172,0.0976035,"[0,165,0,7,0]"
462,18,109,1.49012e-7,"[0,109,0,0,0]"
463,18,63,0.246913,"[0,56,0,7,0]"
464,19,33,0.371901,"[0,27,0,6,0]"
465,20,4,0.46875,"[0,1,0,3,0]"
466,20,29,0.231867,"[0,26,0,3,0]"
467,21,19,0,"[0,19,0,0,0]"
468,21,10,0.525,"[0,7,0,3,0]"
469,19,30,0.0805555,"[0,29,0,1,0]"
470,20,23,0,"[0,23,0,0,0]"
471,20,7,0.306122,"[0,6,0,1,0]"
472,16,38,0.540166,"[0,26,0,12,0]"
473,17,36,0.501543,"[0,26,0,10,0]"
474,18,32,0.427246,"[0,25,0,7,0]"
475,19,4,0,"[0,4,0,0,0]"
476,19,28,0.46875,"[0,21,0,7,0]"
477,20,16,0.615234,"[0,9,0,7,0]"
478,21,13,0.532544,"[0,9,0,4,0]"
479,22,11,0.578512,"[0,7,0,4,0]"
480,23,2,0,"[0,0,0,2,0]"
481,23,9,0.432099,"[0,7,0,2,0]"
482,22,2,0,"[0,2,0,0,0]"
483,21,3,0,"[0,0,0,3,0]"
484,20,12,0,"[0,12,0,0,0]"
485,18,4,0.46875,"[0,1,0,3,0]"
486,17,2,0,"[0,0,0,2,0]"
487,14,27,0.48011,"[0,20,0,7,0]"
488,15,2,0,"[0,0,0,2,0]"
489,15,25,0.4,"[0,20,0,5,0]"
490,16,3,0,"[0,3,0,0,0]"
491,16,22,0.43905,"[0,17,0,5,0]"
492,17,5,0.6,"[0,2,0,3,0]"
493,17,17,0.259515,"[0,15,0,2,0]"
494,18,7,0,"[0,7,0,0,0]"
495,18,10,0.4,"[0,8,0,2,0]"
496,13,153,0.562284,"[5,23,0,110,15]"
497,14,144,0.514926,"[4,17,0,108,15]"
498,15,73,0.162319,"[0,3,0,68,2]"
499,16,54,0.0900205,"[0,1,0,52,1]"
500,17,52,0.0471522,"[0,1,0,51,0]"
501,18,50,0,"[0,0,0,50,0]"
502,18,2,0.625,"[0,1,0,1,0]"
503,17,2,0.625,"[0,0,0,1,1]"
504,16,19,0.34626,"[0,2,0,16,1]"
505,17,18,0.246914,"[0,2,0,16,0]"
506,18,7,0,"[0,0,0,7,0]"
507,18,11,0.371901,"[0,2,0,9,0]"
508,19,4,0,"[0,0,0,4,0]"
509,19,7,0.510204,"[0,2,0,5,0]"
510,17,1,0,"[0,0,0,0,1]"
511,15,71,0.758778,"[4,14,0,40,13]"
512,16,15,0.722222,"[1,9,0,3,2]"
513,17,12,0.46875,"[0,9,0,3,0]"
514,18,6,0.625,"[0,3,0,3,0]"
515,18,6,0,"[0,6,0,0,0]"
516,17,3,0.555556,"[1,0,0,0,2]"
517,16,56,0.642538,"[3,5,0,37,11]"
518,17,54,0.613855,"[3,5,0,37,9]"
519,18,17,0.787197,"[1,4,0,9,3]"
520,19,15,0.722222,"[1,2,0,9,3]"
521,20,13,0.606509,"[1,1,0,9,2]"
522,21,9,0.246914,"[0,1,0,8,0]"
523,21,4,0.78125,"[1,0,0,1,2]"
524,20,2,0.625,"[0,1,0,0,1]"
525,19,2,0,"[0,2,0,0,0]"
526,18,37,0.496713,"[2,1,0,28,6]"
527,19,21,0.31746,"[1,0,0,18,2]"
528,20,6,0,"[0,0,0,6,0]"
529,20,15,0.422222,"[1,0,0,12,2]"
530,21,8,0,"[0,0,0,8,0]"
531,21,7,0.714286,"[1,0,0,4,2]"
532,19,16,0.673828,"[1,1,0,10,4]"
533,20,14,0.510204,"[0,0,0,10,4]"
534,21,3,0,"[0,0,0,0,3]"
535,21,11,0.206611,"[0,0,0,10,1]"
536,22,3,0.555556,"[0,0,0,2,1]"
537,22,8,0,"[0,0,0,8,0]"
538,20,2,0.625,"[1,1,0,0,0]"
539,17,2,0,"[0,0,0,0,2]"
540,14,9,0.617284,"[1,6,0,2,0]"
541,11,320,0.527222,"[1,63,0,234,22]"
542,12,43,0.210925,"[0,4,0,39,0]"
543,13,6,0.555556,"[0,2,0,4,0]"
544,13,37,0.127831,"[0,2,0,35,0]"
545,14,3,0.555556,"[0,2,0,1,0]"
546,14,34,0,"[0,0,0,34,0]"
547,12,277,0.56592,"[1,59,0,195,22]"
548,13,272,0.550085,"[1,54,0,195,22]"
549,14,268,0.536276,"[1,50,0,195,22]"
550,15,80,0.405469,"[1,7,0,65,7]"
551,16,72,0.442708,"[1,7,0,57,7]"
552,17,71,0.423031,"[1,7,0,57,6]"
553,18,2,0.625,"[0,1,0,0,1]"
554,18,69,0.380697,"[1,6,0,57,5]"
555,19,3,0.555556,"[0,0,0,1,2]"
556,19,66,0.336892,"[1,6,0,56,3]"
557,20,2,0.625,"[0,1,0,0,1]"
558,20,64,0.283813,"[1,5,0,56,2]"
559,21,56,0.243144,"[0,5,0,50,1]"
560,22,26,0,"[0,0,0,26,0]"
561,22,30,0.413889,"[0,5,0,24,1]"
562,23,22,0.211777,"[0,1,0,20,1]"
563,24,7,0.561225,"[0,1,0,5,1]"
564,24,15,0,"[0,0,0,15,0]"
565,23,8,0.625,"[0,4,0,4,0]"
566,21,8,0.507812,"[1,0,0,6,1]"
567,17,1,0,"[0,0,0,0,1]"
568,16,8,0,"[0,0,0,8,0]"
569,15,188,0.578953,"[0,43,0,130,15]"
570,16,178,0.593912,"[0,42,0,121,15]"
571,17,147,0.544912,"[0,28,0,106,13]"
572,18,139,0.555872,"[0,28,0,99,12]"
573,19,15,0.4,"[0,0,0,3,12]"
574,20,12,0.190972,"[0,0,0,1,11]"
575,21,9,0,"[0,0,0,0,9]"
576,21,3,0.555556,"[0,0,0,1,2]"
