id,depth,n_node_samples,impurity,value
574,12,16,0.527344,"[1,1,1,1,12]"
575,13,14,0.459184,"[1,0,1,1,11]"
576,14,1,0,"[0,0,0,1,0]"
577,14,13,0.340237,"[1,0,1,0,11]"
578,15,1,0,"[1,0,0,0,0]"
579,15,12,0.190972,"[0,0,1,0,11]"
580,16,11,0,"[0,0,0,0,11]"
581,16,1,0,"[0,0,1,0,0]"
582,13,2,0.625,"[0,1,0,0,1]"
583,12,20,0.46875,"[0,5,0,15,0]"
584,13,7,0,"[0,0,0,7,0]"
585,13,13,0.591716,"[0,5,0,8,0]"
586,14,2,0,"[0,2,0,0,0]"
587,14,11,0.495868,"[0,3,0,8,0]"
588,15,7,0,"[0,0,0,7,0]"
589,15,4,0.46875,"[0,3,0,1,0]"
590,11,78,0.345168,"[4,4,0,66,4]"
591,12,75,0.275556,"[2,3,0,66,4]"
592,13,64,0.112915,"[0,2,0,61,1]"
593,14,1,0,"[0,1,0,0,0]"
594,14,63,0.0774753,"[0,1,0,61,1]"
595,15,56,0.0438455,"[0,0,0,55,1]"
596,16,52,0,"[0,0,0,52,0]"
597,16,4,0.46875,"[0,0,0,3,1]"
598,15,7,0.306122,"[0,1,0,6,0]"
599,13,11,0.847107,"[2,1,0,5,3]"
600,14,6,0.347222,"[0,1,0,5,0]"
601,14,5,0.6,"[2,0,0,0,3]"
602,12,3,0.555556,"[2,1,0,0,0]"
603,7,2461,0.886598,"[118,272,665,355,1051]"
604,8,565,0.85529,"[32,60,125,74,274]"
605,9,533,0.850341,"[31,57,107,74,264]"
606,10,507,0.836903,"[26,53,100,70,258]"
607,11,448,0.803908,"[11,44,88,65,240]"
608,12,403,0.767953,"[9,40,65,58,231]"
609,13,394,0.778508,"[9,40,65,58,222]"
610,14,294,0.715298,"[5,39,18,52,180]"
611,15,162,0.851718,"[2,37,8,45,70]"
612,16,12,0.677083,"[0,7,0,4,1]"
613,17,7,0.306122,"[0,6,0,1,0]"
614,17,5,0.7,"[0,1,0,3,1]"
615,16,150,0.838333,"[2,30,8,41,69]"
616,17,145,0.820095,"[2,29,5,40,69]"
617,18,69,0.649023,"[0,29,0,38,2]"
618,19,43,0.670633,"[0,23,0,18,2]"
619,20,27,0.315501,"[0,23,0,4,0]"
620,21,13,0.532544,"[0,9,0,4,0]"
621,22,3,0,"[0,0,0,3,0]"
622,22,10,0.225,"[0,9,0,1,0]"
623,21,14,0,"[0,14,0,0,0]"
624,20,16,0.273438,"[0,0,0,14,2]"
625,21,3,0.555556,"[0,0,0,1,2]"
626,21,13,0,"[0,0,0,13,0]"
627,19,26,0.443787,"[0,6,0,20,0]"
628,20,23,0.359168,"[0,4,0,19,0]"
629,21,2,0,"[0,2,0,0,0]"
630,21,21,0.21542,"[0,2,0,19,0]"
631,22,20,0.11875,"[0,1,0,19,0]"
632,23,9,0.246914,"[0,1,0,8,0]"
633,23,11,0,"[0,0,0,11,0]"
634,22,1,0,"[0,1,0,0,0]"
635,20,3,0.555556,"[0,2,0,1,0]"
636,18,76,0.271381,"[2,0,5,2,67]"
637,19,75,0.247111,"[2,0,4,2,67]"
638,20,72,0.165413,"[2,0,1,2,67]"
639,21,71,0.134894,"[2,0,0,2,67]"
640,22,61,0.0403118,"[1,0,0,0,60]"
641,23,58,0,"[0,0,0,0,58]"
642,23,3,0.555556,"[1,0,0,0,2]"
643,22,10,0.575,"[1,0,0,2,7]"
644,21,1,0,"[0,0,1,0,0]"
645,20,3,0,"[0,0,3,0,0]"
646,19,1,0,"[0,0,1,0,0]"
647,17,5,0.7,"[0,1,3,1,0]"
648,15,132,0.370322,"[3,2,10,7,110]"
649,16,118,0.218149,"[2,2,1,6,107]"
650,17,110,0.0886364,"[2,0,1,1,106]"
651,18,3,0.833333,"[1,0,0,1,1]"
652,18,107,0.0460739,"[1,0,1,0,105]"
653,19,8,0.273438,"[1,0,0,0,7]"
654,19,99,0.0249975,"[0,0,1,0,98]"
655,20,24,0.0998263,"[0,0,1,0,23]"
656,21,21,0,"[0,0,0,0,21]"
657,21,3,0.555556,"[0,0,1,0,2]"
658,20,75,0,"[0,0,0,0,75]"
659,17,8,0.664062,"[0,2,0,5,1]"
660,16,14,0.663265,"[1,0,9,1,3]"
661,17,3,0.555556,"[0,0,0,1,2]"
662,17,11,0.392562,"[1,0,9,0,1]"
663,18,8,0,"[0,0,8,0,0]"
664,18,3,0.833333,"[1,0,1,0,1]"
665,14,100,0.74675,"[4,1,47,6,42]"
666,15,54,0.470679,"[1,1,4,6,42]"
667,16,50,0.355,"[1,0,3,4,42]"
668,17,3,0.555556,"[0,0,2,0,1]"
669,17,47,0.288592,"[1,0,1,4,41]"
670,18,37,0.129657,"[0,0,1,1,35]"
671,19,14,0.318877,"[0,0,1,1,12]"
672,20,8,0,"[0,0,0,0,8]"
673,20,6,0.625,"[0,0,1,1,4]"
674,19,23,0,"[0,0,0,0,23]"
675,18,10,0.675,"[1,0,0,3,6]"
676,16,4,0.78125,"[0,1,1,2,0]"
677,15,46,0.15241,"[3,0,43,0,0]"
678,16,45,0.106173,"[2,0,43,0,0]"
679,17,2,0.625,"[1,0,1,0,0]"
680,17,43,0.0567874,"[1,0,42,0,0]"
681,18,18,0.131173,"[1,0,17,0,0]"
682,19,12,0,"[0,0,12,0,0]"
683,19,6,0.347222,"[1,0,5,0,0]"
684,18,25,0,"[0,0,25,0,0]"
685,16,1,0,"[1,0,0,0,0]"
686,13,9,0,"[0,0,0,0,9]"
687,12,45,0.830864,"[2,4,23,7,9]"
688,13,27,0.943073,"[1,4,7,7,8]"
689,14,19,0.803324,"[0,4,0,7,8]"
690,15,11,0.743802,"[0,3,0,6,2]"
691,16,2,0,"[0,2,0,0,0]"
692,16,9,0.617284,"[0,1,0,6,2]"
693,15,8,0.507812,"[0,1,0,1,6]"
694,14,8,0.273438,"[1,0,7,0,0]"
695,13,18,0.25463,"[1,0,16,0,1]"
696,14,2,0.625,"[1,0,1,0,0]"
697,14,16,0.146484,"[0,0,15,0,1]"
698,15,9,0,"[0,0,9,0,0]"
699,15,7,0.306122,"[0,0,6,0,1]"
700,11,59,0.963085,"[15,9,12,5,18]"
701,12,57,0.964143,"[13,9,12,5,18]"
702,13,48,0.957031,"[13,7,12,3,13]"
703,14,44,0.954287,"[10,6,12,3,13]"
704,15,33,0.920569,"[8,3,6,3,13]"
705,16,20,0.83125,"[2,2,5,1,10]"
706,17,18,0.794753,"[2,2,3,1,10]"
707,18,15,0.655555,"[2,1,1,1,10]"
708,19,1,0,"[0,0,0,1,0]"
709,19,14,0.57398,"[2,1,1,0,10]"
710,20,11,0.206611,"[0,1,0,0,10]"
711,21,3,0.555556,"[0,1,0,0,2]"
712,21,8,0,"[0,0,0,0,8]"
713,20,3,0.555556,"[2,0,1,0,0]"
714,18,3,0.555556,"[0,1,2,0,0]"
715,17,2,0,"[0,0,2,0,0]"
716,16,13,0.872781,"[6,1,1,2,3]"
717,17,5,0.8,"[0,1,0,2,2]"
718,17,8,0.507812,"[6,0,1,0,1]"
719,15,11,0.743802,"[2,3,6,0,0]"
720,16,3,0,"[0,3,0,0,0]"
721,16,8,0.46875,"[2,0,6,0,0]"
722,14,4,0.46875,"[3,1,0,0,0]"
723,13,9,0.740741,"[0,2,0,2,5]"
724,12,2,0,"[2,0,0,0,0]"
725,10,26,0.987426,"[5,4,7,4,6]"
726,11,15,0.9,"[5,3,0,2,5]"
727,12,11,0.847107,"[1,3,0,2,5]"
728,13,8,0.742188,"[1,3,0,0,4]"
729,13,3,0.555556,"[0,0,0,2,1]"
730,12,4,0,"[4,0,0,0,0]"
731,11,11,0.681818,"[0,1,7,2,1]"
732,12,6,0.902778,"[0,1,2,2,1]"
733,12,5,0,"[0,0,5,0,0]"
734,9,32,0.720215,"[1,3,18,0,10]"
735,10,14,0.803571,"[0,3,5,0,6]"
736,11,12,0.711806,"[0,1,5,0,6]"
737,12,2,0,"[0,0,0,0,2]"
738,12,10,0.725,"[0,1,5,0,4]"
739,11,2,0,"[0,2,0,0,0]"
740,10,18,0.532407,"[1,0,13,0,4]"
741,11,7,0.306122,"[1,0,6,0,0]"
742,11,11,0.578512,"[0,0,7,0,4]"
743,12,9,0.432099,"[0,0,7,0,2]"
744,12,2,0,"[0,0,0,0,2]"
745,8,1896,0.893017,"[86,212,540,281,777]"
746,9,1385,0.787004,"[54,212,78,281,760]"
747,10,1287,0.751022,"[38,174,70,258,747]"
748,11,1057,0.650974,"[16,133,50,158,700]"
749,12,260,0.601627,"[4,32,18,24,182]"
750,13,167,0.721342,"[3,27,13,22,102]"
751,14,60,0.767361,"[1,5,8,12,34]"
752,15,53,0.797437,"[0,5,8,12,28]"
753,16,14,0.65051,"[0,3,0,9,2]"
754,17,11,0.371901,"[0,0,0,9,2]"
755,18,5,0.6,"[0,0,0,3,2]"
756,18,6,0,"[0,0,0,6,0]"
757,17,3,0,"[0,3,0,0,0]"
758,16,39,0.631164,"[0,2,8,3,26]"
759,17,33,0.502755,"[0,1,4,3,25]"
760,18,3,0.555556,"[0,0,0,2,1]"
761,18,30,0.425,"[0,1,4,1,24]"
762,19,29,0.368609,"[0,1,4,0,24]"
763,20,3,0,"[0,0,3,0,0]"
764,20,26,0.181213,"[0,1,1,0,24]"
765,21,21,0,"[0,0,0,0,21]"
766,21,5,0.7,"[0,1,1,0,3]"
767,19,1,0,"[0,0,0,1,0]"
768,17,6,0.625,"[0,1,4,0,1]"
769,15,7,0.306122,"[1,0,0,0,6]"
770,14,107,0.678225,"[2,22,5,10,68]"
771,15,74,0.191289,"[0,1,2,3,68]"
772,16,17,0.475779,"[0,1,0,3,13]"
773,17,4,0.625,"[0,0,0,2,2]"
774,17,13,0.340237,"[0,1,0,1,11]"
775,18,12,0.190972,"[0,0,0,1,11]"
776,19,2,0.625,"[0,0,0,1,1]"
777,19,10,0,"[0,0,0,0,10]"
778,18,1,0,"[0,1,0,0,0]"
779,16,57,0.0846414,"[0,0,2,0,55]"
780,17,52,0,"[0,0,0,0,52]"
781,17,5,0.6,"[0,0,2,0,3]"
782,15,33,0.672635,"[2,21,3,7,0]"
783,16,32,0.639648,"[1,21,3,7,0]"
784,17,13,0.828402,"[1,6,2,4,0]"
785,18,10,0.6,"[0,6,0,4,0]"
786,18,3,0.555556,"[1,0,2,0,0]"
787,17,19,0.436288,"[0,15,1,3,0]"
788,18,5,0.8,"[0,2,1,2,0]"
789,18,14,0.165816,"[0,13,0,1,0]"
790,19,10,0,"[0,10,0,0,0]"
791,19,4,0.46875,"[0,3,0,1,0]"
792,16,1,0,"[1,0,0,0,0]"
793,13,93,0.317089,"[1,5,5,2,80]"
794,14,83,0.197053,"[1,0,5,1,76]"
795,15,78,0.123685,"[1,0,2,1,74]"
796,16,1,0,"[0,0,0,1,0]"
797,16,77,0.0944511,"[1,0,2,0,74]"
798,17,54,0.132887,"[1,0,2,0,51]"
799,18,37,0.18992,"[1,0,2,0,34]"
800,19,36,0.131173,"[0,0,2,0,34]"
801,20,24,0,"[0,0,0,0,24]"
802,20,12,0.347222,"[0,0,2,0,10]"
803,21,11,0.206611,"[0,0,1,0,10]"
804,22,9,0,"[0,0,0,0,9]"
805,22,2,0.625,"[0,0,1,0,1]"
806,21,1,0,"[0,0,1,0,0]"
807,19,1,0,"[1,0,0,0,0]"
808,18,17,0,"[0,0,0,0,17]"
809,17,23,0,"[0,0,0,0,23]"
810,15,5,0.6,"[0,0,3,0,2]"
811,14,10,0.725,"[0,5,0,1,4]"
812,12,797,0.66427,"[12,101,32,134,518]"
813,13,794,0.661015,"[12,101,31,132,518]"
814,14,787,0.656886,"[12,101,30,128,516]"
815,15,674,0.675498,"[10,96,22,115,431]"
816,16,666,0.663101,"[6,94,20,115,431]"
817,17,559,0.468869,"[6,7,20,95,431]"
818,18,54,0.679012,"[1,0,3,31,19]"
819,19,19,0.33241,"[0,0,0,16,3]"
820,20,16,0,"[0,0,0,16,0]"
821,20,3,0,"[0,0,0,0,3]"
822,19,35,0.74898,"[1,0,3,15,16]"
823,20,24,0.677083,"[0,0,2,14,8]"
824,21,10,0.4,"[0,0,2,0,8]"
825,21,14,0,"[0,0,0,14,0]"
826,20,11,0.557851,"[1,0,1,1,8]"
827,21,9,0.462963,"[1,0,1,0,7]"
828,21,2,0.625,"[0,0,0,1,1]"
829,18,505,0.396147,"[5,7,17,64,412]"
830,19,504,0.393381,"[5,7,17,63,412]"
831,20,13,0.606509,"[1,1,0,9,2]"
832,21,10,0.225,"[0,1,0,9,0]"
833,21,3,0.555556,"[1,0,0,0,2]"
834,20,491,0.361517,"[4,6,17,54,410]"
835,21,113,0.430927,"[1,2,0,21,89]"
836,22,106,0.346431,"[1,2,0,14,89]"
837,23,105,0.3322,"[1,2,0,13,89]"
838,24,104,0.314811,"[1,1,0,13,89]"
839,25,7,0.306122,"[0,0,0,6,1]"
840,25,97,0.214422,"[1,1,0,7,88]"
841,26,16,0.273438,"[0,0,0,2,14]"
842,27,7,0,"[0,0,0,0,7]"
843,27,9,0.432099,"[0,0,0,2,7]"
844,26,81,0.20157,"[1,1,0,5,74]"
845,27,78,0.181213,"[1,1,0,4,72]"
846,28,77,0.154748,"[1,1,0,3,72]"
847,29,5,0.6,"[0,0,0,2,3]"
848,29,72,0.101273,"[1,1,0,1,69]"
849,30,7,0.561225,"[0,1,0,1,5]"
850,30,65,0.0378698,"[1,0,0,0,64]"
851,31,49,0,"[0,0,0,0,49]"
852,31,16,0.146484,"[1,0,0,0,15]"
853,32,4,0.46875,"[1,0,0,0,3]"
854,32,12,0,"[0,0,0,0,12]"
855,28,1,0,"[0,0,0,1,0]"
856,27,3,0.555556,"[0,0,0,1,2]"
857,24,1,0,"[0,1,0,0,0]"
858,23,1,0,"[0,0,0,1,0]"
859,22,7,0,"[0,0,0,7,0]"
860,21,378,0.336287,"[3,4,17,33,321]"
861,22,275,0.273653,"[1,2,10,20,242]"
862,23,270,0.239403,"[0,2,9,17,242]"
863,24,2,0,"[0,0,0,2,0]"
864,24,268,0.225377,"[0,2,9,15,242]"
865,25,11,0,"[0,0,0,11,0]"
866,25,257,0.139745,"[0,2,9,4,242]"
867,26,230,0.0742913,"[0,1,5,1,223]"
868,27,5,0.4,"[0,0,4,0,1]"
869,27,225,0.033037,"[0,1,1,1,222]"
870,28,223,0.0222705,"[0,1,1,0,221]"
871,29,200,0.0124375,"[0,1,0,0,199]"
872,30,182,0,"[0,0,0,0,182]"
873,30,18,0.131173,"[0,1,0,0,17]"
874,31,10,0,"[0,0,0,0,10]"
875,31,8,0.273438,"[0,1,0,0,7]"
876,29,23,0.10397,"[0,0,1,0,22]"
877,30,10,0.225,"[0,0,1,0,9]"
878,30,13,0,"[0,0,0,0,13]"
879,28,2,0.625,"[0,0,0,1,1]"
880,26,27,0.58642,"[0,1,4,3,19]"
881,27,16,0.517578,"[0,1,1,2,12]"
882,28,15,0.422222,"[0,0,1,2,12]"
883,29,13,0.177515,"[0,0,0,1,12]"
884,30,4,0.46875,"[0,0,0,1,3]"
885,30,9,0,"[0,0,0,0,9]"
886,29,2,0.625,"[0,0,1,1,0]"
887,28,1,0,"[0,1,0,0,0]"
888,27,11,0.640496,"[0,0,3,1,7]"
889,28,9,0.462963,"[0,0,1,1,7]"
890,28,2,0,"[0,0,2,0,0]"
891,23,5,0.7,"[1,0,1,3,0]"
892,22,103,0.488029,"[2,2,7,13,79]"
893,23,8,0.664062,"[1,0,2,0,5]"
894,23,95,0.463989,"[1,2,5,13,74]"
895,24,6,0.555556,"[0,0,0,4,2]"
896,24,89,0.414405,"[1,2,5,9,72]"
897,25,16,0.693359,"[0,1,0,7,8]"
898,26,4,0.46875,"[0,1,0,3,0]"
899,26,12,0.555556,"[0,0,0,4,8]"
900,27,3,0,"[0,0,0,3,0]"
901,27,9,0.246914,"[0,0,0,1,8]"
902,25,73,0.281948,"[1,1,5,2,64]"
903,26,11,0.53719,"[0,1,2,0,8]"
904,27,9,0.246914,"[0,0,1,0,8]"
905,27,2,0.625,"[0,1,1,0,0]"
906,26,62,0.225676,"[1,0,3,2,56]"
907,27,60,0.159028,"[1,0,1,2,56]"
908,28,43,0.110871,"[0,0,0,2,41]"
909,29,20,0,"[0,0,0,0,20]"
910,29,23,0.198488,"[0,0,0,2,21]"
911,30,20,0,"[0,0,0,0,20]"
912,30,3,0.555556,"[0,0,0,2,1]"
913,28,17,0.268166,"[1,0,1,0,15]"
914,29,5,0.7,"[1,0,1,0,3]"
915,29,12,0,"[0,0,0,0,12]"
916,27,2,0,"[0,0,2,0,0]"
917,19,1,0,"[0,0,0,1,0]"
918,17,107,0.379946,"[0,87,0,20,0]"
919,18,57,0.124654,"[0,54,0,3,0]"
920,19,41,1.49012e-7,"[0,41,0,0,0]"
921,19,16,0.380859,"[0,13,0,3,0]"
922,20,3,0,"[0,3,0,0,0]"
923,20,13,0.443787,"[0,10,0,3,0]"
924,21,3,0,"[0,3,0,0,0]"
925,21,10,0.525,"[0,7,0,3,0]"
926,18,50,0.561,"[0,33,0,17,0]"
927,19,11,0.206611,"[0,10,0,1,0]"
928,20,5,0.4,"[0,4,0,1,0]"
929,20,6,0,"[0,6,0,0,0]"
930,19,39,0.604865,"[0,23,0,16,0]"
931,20,24,0.46875,"[0,18,0,6,0]"
932,21,10,0,"[0,10,0,0,0]"
933,21,14,0.612245,"[0,8,0,6,0]"
934,22,11,0.619835,"[0,5,0,6,0]"
935,23,4,0.46875,"[0,3,0,1,0]"
936,23,7,0.510204,"[0,2,0,5,0]"
937,22,3,0,"[0,3,0,0,0]"
938,20,15,0.555556,"[0,5,0,10,0]"
939,21,8,0.273438,"[0,1,0,7,0]"
940,21,7,0.612245,"[0,4,0,3,0]"
941,16,8,0.78125,"[4,2,2,0,0]"
942,15,113,0.517073,"[2,5,8,13,85]"
943,16,38,0.666551,"[1,0,4,9,24]"
944,17,17,0.813149,"[0,0,4,7,6]"
945,18,6,0.347222,"[0,0,0,5,1]"
946,18,11,0.785124,"[0,0,4,2,5]"
947,19,5,0.8,"[0,0,2,2,1]"
948,19,6,0.555556,"[0,0,2,0,4]"
949,17,21,0.31746,"[1,0,0,2,18]"
950,18,2,0,"[0,0,0,2,0]"
951,18,19,0.124654,"[1,0,0,0,18]"
952,19,18,0,"[0,0,0,0,18]"
953,19,1,0,"[1,0,0,0,0]"
954,16,75,0.410222,"[1,5,4,4,61]"
955,17,3,0.833333,"[1,0,1,0,1]"
956,17,72,0.369888,"[0,5,3,4,60]"
957,18,70,0.320918,"[0,5,1,4,60]"
958,19,69,0.296156,"[0,4,1,4,60]"
959,20,33,0.392562,"[0,3,0,3,27]"
960,21,4,0.625,"[0,2,0,2,0]"
961,21,29,0.163496,"[0,1,0,1,27]"
962,22,6,0.347222,"[0,0,0,1,5]"
963,22,23,0.10397,"[0,1,0,0,22]"
964,23,4,0.46875,"[0,1,0,0,3]"
965,23,19,0,"[0,0,0,0,19]"
966,20,36,0.196759,"[0,1,1,1,33]"
967,21,2,0.625,"[0,1,1,0,0]"
968,21,34,0.0713667,"[0,0,0,1,33]"
969,22,26,0,"[0,0,0,0,26]"
970,22,8,0.273438,"[0,0,0,1,7]"
971,19,1,0,"[0,1,0,0,0]"
972,18,2,0,"[0,0,2,0,0]"
973,14,7,0.714286,"[0,0,1,4,2]"
974,13,3,0.555556,"[0,0,1,2,0]"
975,11,230,0.900898,"[22,41,20,100,47]"
976,12,128,0.532837,"[0,30,0,92,6]"
977,13,53,0.736917,"[0,21,0,26,6]"
978,14,48,0.643446,"[0,21,0,26,1]"
979,15,2,0,"[0,0,0,2,0]"
980,15,46,0.648629,"[0,21,0,24,1]"
981,16,4,0,"[0,0,0,4,0]"
982,16,42,0.653345,"[0,21,0,20,1]"
983,17,29,0.63912,"[0,17,0,11,1]"
984,18,19,0.574792,"[0,13,0,5,1]"
985,19,10,0,"[0,10,0,0,0]"
986,19,9,0.709876,"[0,3,0,5,1]"
987,18,10,0.6,"[0,4,0,6,0]"
988,17,13,0.532544,"[0,4,0,9,0]"
989,18,10,0.225,"[0,1,0,9,0]"
990,18,3,0,"[0,3,0,0,0]"
991,14,5,0,"[0,0,0,0,5]"
992,13,75,0.264,"[0,9,0,66,0]"
993,14,2,0.625,"[0,1,0,1,0]"
994,14,73,0.243948,"[0,8,0,65,0]"
995,15,7,0.510204,"[0,2,0,5,0]"
996,15,66,0.206611,"[0,6,0,60,0]"
997,16,43,0.300162,"[0,6,0,37,0]"
998,17,21,0.113379,"[0,1,0,20,0]"
999,18,3,0.555556,"[0,1,0,2,0]"
1000,18,18,0,"[0,0,0,18,0]"
1001,17,22,0.43905,"[0,5,0,17,0]"
1002,18,12,0.555556,"[0,4,0,8,0]"
1003,19,1,0,"[0,1,0,0,0]"
1004,19,11,0.495868,"[0,3,0,8,0]"
1005,20,10,0.4,"[0,2,0,8,0]"
1006,20,1,0,"[0,1,0,0,0]"
1007,18,10,0.225,"[0,1,0,9,0]"
1008,16,23,0,"[0,0,0,23,0]"
1009,12,102,0.919598,"[22,11,20,8,41]"
1010,13,84,0.909155,"[13,11,17,7,36]"
1011,14,14,0.931122,"[2,2,1,5,4]"
1012,15,9,0.709877,"[0,1,0,5,3]"
1013,15,5,0.9,"[2,1,1,0,1]"
1014,14,70,0.870918,"[11,9,16,2,32]"
1015,15,56,0.794005,"[7,9,7,2,31]"
1016,16,45,0.598765,"[0,9,3,2,31]"
1017,17,28,0.727041,"[0,8,2,2,16]"
1018,18,18,0.555556,"[0,3,1,1,13]"
1019,19,4,0.46875,"[0,3,0,1,0]"
1020,19,14,0.165816,"[0,0,1,0,13]"
1021,20,12,0,"[0,0,0,0,12]"
1022,20,2,0.625,"[0,0,1,0,1]"
1023,18,10,0.8,"[0,5,1,1,3]"
1024,17,17,0.268166,"[0,1,1,0,15]"
1025,18,11,0,"[0,0,0,0,11]"
1026,18,6,0.625,"[0,1,1,0,4]"
1027,16,11,0.578512,"[7,0,4,0,0]"
1028,17,4,0,"[4,0,0,0,0]"
1029,17,7,0.612245,"[3,0,4,0,0]"
1030,15,14,0.625,"[4,0,9,0,1]"
1031,16,13,0.532544,"[4,0,9,0,0]"
1032,17,6,0,"[0,0,6,0,0]"
1033,17,7,0.612245,"[4,0,3,0,0]"
1034,16,1,0,"[0,0,0,0,1]"
1035,13,18,0.802469,"[9,0,3,1,5]"
1036,14,7,0.765306,"[1,0,1,1,4]"
1037,14,11,0.53719,"[8,0,2,0,1]"
1038,15,3,0.555556,"[1,0,2,0,0]"
1039,15,8,0.273438,"[7,0,0,0,1]"
1040,10,98,0.929561,"[16,38,8,23,13]"
1041,11,82,0.889352,"[12,35,3,21,11]"
1042,12,15,0.855556,"[3,7,2,0,3]"
1043,13,2,0,"[0,0,2,0,0]"
1044,13,13,0.754438,"[3,7,0,0,3]"
1045,14,4,0.46875,"[0,1,0,0,3]"
1046,14,9,0.555556,"[3,6,0,0,0]"
1047,12,67,0.868234,"[9,28,1,21,8]"
1048,13,42,0.7072,"[1,20,0,19,2]"
1049,14,35,0.685714,"[0,18,0,15,2]"
1050,15,32,0.673828,"[0,18,0,12,2]"
1051,16,3,0.555556,"[0,2,0,0,1]"
1052,16,29,0.653983,"[0,16,0,12,1]"
1053,17,21,0.623583,"[0,10,0,11,0]"
1054,18,6,0.347222,"[0,1,0,5,0]"
1055,18,15,0.6,"[0,9,0,6,0]"
1056,19,11,0.619835,"[0,5,0,6,0]"
1057,20,7,0.306122,"[0,1,0,6,0]"
1058,20,4,0,"[0,4,0,0,0]"
1059,19,4,0,"[0,4,0,0,0]"
1060,17,8,0.507812,"[0,6,0,1,1]"
1061,15,3,0,"[0,0,0,3,0]"
1062,14,7,0.714286,"[1,2,0,4,0]"
1063,13,25,0.912,"[8,8,1,2,6]"
1064,14,12,0.850694,"[2,2,1,1,6]"
1065,15,8,0.507812,"[1,1,0,0,6]"
1066,15,4,0.9375,"[1,1,1,1,0]"
1067,14,13,0.710059,"[6,6,0,1,0]"
1068,15,2,0,"[2,0,0,0,0]"
1069,15,11,0.702479,"[4,6,0,1,0]"
1070,16,6,0.347222,"[0,5,0,1,0]"
1071,16,5,0.4,"[4,1,0,0,0]"
1072,11,16,0.966797,"[4,3,5,2,2]"
1073,12,7,0.765306,"[4,0,1,1,1]"
1074,12,9,0.833333,"[0,3,4,1,1]"
1075,9,511,0.221947,"[32,0,462,0,17]"
1076,10,418,0.169768,"[15,0,388,0,15]"
1077,11,54,0.325789,"[2,0,46,0,6]"
1078,12,9,0.617284,"[0,0,4,0,5]"
1079,12,45,0.158025,"[2,0,42,0,1]"
1080,13,8,0.507812,"[1,0,6,0,1]"
1081,13,37,0.0657414,"[1,0,36,0,0]"
1082,14,30,0,"[0,0,30,0,0]"
1083,14,7,0.306122,"[1,0,6,0,0]"
1084,11,364,0.144174,"[13,0,342,0,9]"
1085,12,53,0.370238,"[4,0,44,0,5]"
1086,13,41,0.458061,"[4,0,32,0,5]"
1087,14,39,0.387903,"[3,0,32,0,4]"
1088,15,30,0.480555,"[3,0,23,0,4]"
1089,16,27,0.397805,"[2,0,22,0,3]"
1090,17,25,0.272,"[2,0,22,0,1]"
1091,18,8,0,"[0,0,8,0,0]"
1092,18,17,0.380623,"[2,0,14,0,1]"
1093,19,10,0.225,"[1,0,9,0,0]"
1094,19,7,0.561225,"[1,0,5,0,1]"
1095,17,2,0,"[0,0,0,0,2]"
1096,16,3,0.833333,"[1,0,1,0,1]"
1097,15,9,0,"[0,0,9,0,0]"
1098,14,2,0.625,"[1,0,0,0,1]"
1099,13,12,0,"[0,0,12,0,0]"
1100,12,311,0.101064,"[9,0,298,0,4]"
1101,13,75,0.0328888,"[1,0,74,0,0]"
1102,14,41,0.0594885,"[1,0,40,0,0]"
1103,15,32,0,"[0,0,32,0,0]"
1104,15,9,0.246914,"[1,0,8,0,0]"
1105,14,34,0,"[0,0,34,0,0]"
1106,13,236,0.122091,"[8,0,224,0,4]"
1107,14,154,0.0785334,"[5,0,149,0,0]"
1108,15,11,0.495868,"[3,0,8,0,0]"
1109,16,6,0.625,"[3,0,3,0,0]"
1110,16,5,0,"[0,0,5,0,0]"
1111,15,143,0.0344761,"[2,0,141,0,0]"
1112,16,142,0.0174817,"[1,0,141,0,0]"
1113,17,78,0,"[0,0,78,0,0]"
1114,17,64,0.0384521,"[1,0,63,0,0]"
1115,18,32,0.0756836,"[1,0,31,0,0]"
1116,19,12,0.190972,"[1,0,11,0,0]"
1117,20,11,0,"[0,0,11,0,0]"
1118,20,1,0,"[1,0,0,0,0]"
1119,19,20,0,"[0,0,20,0,0]"
1120,18,32,0,"[0,0,32,0,0]"
1121,16,1,0,"[1,0,0,0,0]"
1122,14,82,0.199658,"[3,0,75,0,4]"
1123,15,70,0.167857,"[1,0,65,0,4]"
1124,16,66,0.142332,"[0,0,62,0,4]"
1125,17,4,0.625,"[0,0,2,0,2]"
1126,17,62,0.0780438,"[0,0,60,0,2]"
1127,18,38,0,"[0,0,38,0,0]"
1128,18,24,0.190972,"[0,0,22,0,2]"
1129,19,15,0,"[0,0,15,0,0]"
1130,19,9,0.432099,"[0,0,7,0,2]"
1131,16,4,0.46875,"[1,0,3,0,0]"
1132,15,12,0.347222,"[2,0,10,0,0]"
1133,16,8,0.46875,"[2,0,6,0,0]"
1134,16,4,0,"[0,0,4,0,0]"
1135,10,93,0.416233,"[17,0,74,0,2]"
1136,11,36,0.619213,"[11,0,23,0,2]"
1137,12,12,0.555556,"[8,0,4,0,0]"
1138,13,6,0.625,"[3,0,3,0,0]"
1139,13,6,0.347222,"[5,0,1,0,0]"
1140,12,24,0.438368,"[3,0,19,0,2]"
1141,13,22,0.304752,"[1,0,19,0,2]"
1142,14,2,0,"[0,0,0,0,2]"
1143,14,20,0.11875,"[1,0,19,0,0]"
