id,depth,n_node_samples,impurity,value
91,16,2,0,"[2,0,0,0,0]"
92,12,19,0.124654,"[1,0,18,0,0]"
93,13,17,0,"[0,0,17,0,0]"
94,13,2,0.625,"[1,0,1,0,0]"
95,10,3,0,"[3,0,0,0,0]"
96,9,16,0.283203,"[14,0,1,0,1]"
97,10,6,0,"[6,0,0,0,0]"
98,10,10,0.425,"[8,0,1,0,1]"
99,8,20,0.31875,"[17,0,3,0,0]"
100,9,1,0,"[0,0,1,0,0]"
101,9,19,0.235457,"[17,0,2,0,0]"
102,10,2,0.625,"[1,0,1,0,0]"
103,10,17,0.138408,"[16,0,1,0,0]"
104,11,15,0,"[15,0,0,0,0]"
105,11,2,0.625,"[1,0,1,0,0]"
106,5,14,0.420918,"[11,0,3,0,0]"
107,6,3,0,"[3,0,0,0,0]"
108,6,11,0.495868,"[8,0,3,0,0]"
109,7,2,0,"[2,0,0,0,0]"
110,7,9,0.555556,"[6,0,3,0,0]"
111,4,1864,0.986332,"[395,309,432,242,486]"
112,5,525,0.7,"[25,280,0,205,15]"
113,6,179,0.62381,"[20,121,0,31,7]"
114,7,146,0.630512,"[13,97,0,31,5]"
115,8,53,0.331079,"[2,45,0,6,0]"
116,9,21,0.510204,"[0,15,0,6,0]"
117,10,15,0.6,"[0,9,0,6,0]"
118,11,11,0.619835,"[0,5,0,6,0]"
119,12,8,0.585938,"[0,5,0,3,0]"
120,12,3,0,"[0,0,0,3,0]"
121,11,4,0,"[0,4,0,0,0]"
122,10,6,0,"[0,6,0,0,0]"
123,9,32,0.146484,"[2,30,0,0,0]"
124,10,1,0,"[1,0,0,0,0]"
125,10,31,0.0780438,"[1,30,0,0,0]"
126,11,9,0.246914,"[1,8,0,0,0]"
127,11,22,0,"[0,22,0,0,0]"
128,8,93,0.747774,"[11,52,0,25,5]"
129,9,84,0.723143,"[8,49,0,22,5]"
130,10,13,0,"[0,13,0,0,0]"
131,10,71,0.78655,"[8,36,0,22,5]"
132,11,25,0.728,"[4,15,0,4,2]"
133,12,17,0.484429,"[2,13,0,0,2]"
134,13,7,0.714286,"[2,4,0,0,1]"
135,13,10,0.225,"[0,9,0,0,1]"
136,12,8,0.78125,"[2,2,0,4,0]"
137,11,46,0.783318,"[4,21,0,18,3]"
138,12,17,0.475779,"[1,13,0,3,0]"
139,13,4,0,"[0,4,0,0,0]"
140,13,13,0.576923,"[1,9,0,3,0]"
141,14,1,0,"[0,0,0,1,0]"
142,14,12,0.503472,"[1,9,0,2,0]"
143,15,8,0.273438,"[1,7,0,0,0]"
144,15,4,0.625,"[0,2,0,2,0]"
145,12,29,0.793698,"[3,8,0,15,3]"
146,13,23,0.718336,"[2,4,0,14,3]"
147,14,22,0.676653,"[1,4,0,14,3]"
148,15,16,0.605469,"[1,1,0,11,3]"
149,16,15,0.522222,"[1,0,0,11,3]"
150,17,6,0,"[0,0,0,6,0]"
151,17,9,0.709877,"[1,0,0,5,3]"
152,16,1,0,"[0,1,0,0,0]"
153,15,6,0.625,"[0,3,0,3,0]"
154,14,1,0,"[1,0,0,0,0]"
155,13,6,0.625,"[1,4,0,1,0]"
156,9,9,0.833333,"[3,3,0,3,0]"
157,7,33,0.528007,"[7,24,0,0,2]"
158,8,23,0.453686,"[3,18,0,0,2]"
159,9,12,0.607639,"[3,8,0,0,1]"
160,10,3,0,"[0,3,0,0,0]"
161,10,9,0.709876,"[3,5,0,0,1]"
162,9,11,0.206611,"[0,10,0,0,1]"
163,10,1,0,"[0,0,0,0,1]"
164,10,10,0,"[0,10,0,0,0]"
165,8,10,0.6,"[4,6,0,0,0]"
166,6,346,0.668979,"[5,159,0,174,8]"
167,7,196,0.638536,"[4,114,0,76,2]"
168,8,172,0.650943,"[3,94,0,73,2]"
169,9,71,0.658599,"[2,34,0,35,0]"
170,10,27,0.397805,"[2,22,0,3,0]"
171,11,7,0.714286,"[2,4,0,1,0]"
172,11,20,0.225,"[0,18,0,2,0]"
173,12,3,0.555556,"[0,1,0,2,0]"
174,12,17,0,"[0,17,0,0,0]"
175,10,44,0.495868,"[0,12,0,32,0]"
176,11,32,0.212402,"[0,3,0,29,0]"
177,12,1,0,"[0,1,0,0,0]"
178,12,31,0.150885,"[0,2,0,29,0]"
179,13,19,0.235457,"[0,2,0,17,0]"
180,14,17,0.138408,"[0,1,0,16,0]"
181,15,8,0.273438,"[0,1,0,7,0]"
182,15,9,0,"[0,0,0,9,0]"
183,14,2,0.625,"[0,1,0,1,0]"
184,13,12,0,"[0,0,0,12,0]"
185,11,12,0.46875,"[0,9,0,3,0]"
186,12,5,0.6,"[0,2,0,3,0]"
187,12,7,0,"[0,7,0,0,0]"
188,9,101,0.631311,"[1,60,0,38,2]"
189,10,3,0,"[0,3,0,0,0]"
190,10,98,0.638536,"[1,57,0,38,2]"
191,11,95,0.645429,"[1,54,0,38,2]"
192,12,53,0.633677,"[1,22,0,30,0]"
193,13,51,0.640138,"[1,22,0,28,0]"
194,14,44,0.652118,"[1,21,0,22,0]"
195,15,11,0.495868,"[0,8,0,3,0]"
196,16,2,0,"[0,0,0,2,0]"
197,16,9,0.246914,"[0,8,0,1,0]"
198,15,33,0.640496,"[1,13,0,19,0]"
199,16,15,0.555556,"[0,10,0,5,0]"
200,17,2,0,"[0,2,0,0,0]"
201,17,13,0.591716,"[0,8,0,5,0]"
202,18,7,0.306122,"[0,6,0,1,0]"
203,18,6,0.555556,"[0,2,0,4,0]"
204,16,18,0.455247,"[1,3,0,14,0]"
205,17,2,0.625,"[0,1,0,1,0]"
206,17,16,0.400391,"[1,2,0,13,0]"
207,18,5,0.7,"[1,1,0,3,0]"
208,18,11,0.206611,"[0,1,0,10,0]"
209,19,5,0,"[0,0,0,5,0]"
210,19,6,0.347222,"[0,1,0,5,0]"
211,14,7,0.306122,"[0,1,0,6,0]"
212,13,2,0,"[0,0,0,2,0]"
213,12,42,0.47619,"[0,32,0,8,2]"
214,13,12,0.607639,"[0,7,0,5,0]"
215,14,2,0,"[0,0,0,2,0]"
216,14,10,0.525,"[0,7,0,3,0]"
217,13,30,0.363889,"[0,25,0,3,2]"
218,14,15,0,"[0,15,0,0,0]"
219,14,15,0.622222,"[0,10,0,3,2]"
220,15,12,0.711806,"[0,7,0,3,2]"
221,16,5,0.4,"[0,4,0,1,0]"
222,16,7,0.816326,"[0,3,0,2,2]"
223,15,3,0,"[0,3,0,0,0]"
224,11,3,0,"[0,3,0,0,0]"
225,8,24,0.360243,"[1,20,0,3,0]"
226,9,2,0.625,"[1,1,0,0,0]"
227,9,22,0.294421,"[0,19,0,3,0]"
228,10,2,0.625,"[0,1,0,1,0]"
229,10,20,0.225,"[0,18,0,2,0]"
230,11,12,0.347222,"[0,10,0,2,0]"
231,12,2,0,"[0,2,0,0,0]"
232,12,10,0.4,"[0,8,0,2,0]"
233,11,8,0,"[0,8,0,0,0]"
234,7,150,0.601889,"[1,45,0,98,6]"
235,8,149,0.598171,"[1,44,0,98,6]"
236,9,77,0.622365,"[0,36,0,41,0]"
237,10,72,0.617284,"[0,32,0,40,0]"
238,11,43,0.621958,"[0,23,0,20,0]"
239,12,41,0.624628,"[0,21,0,20,0]"
240,13,21,0.555556,"[0,7,0,14,0]"
241,14,2,0,"[0,2,0,0,0]"
242,14,19,0.484765,"[0,5,0,14,0]"
243,15,5,0,"[0,0,0,5,0]"
244,15,14,0.573979,"[0,5,0,9,0]"
245,16,11,0.619835,"[0,5,0,6,0]"
246,17,3,0,"[0,3,0,0,0]"
247,17,8,0.46875,"[0,2,0,6,0]"
248,16,3,0,"[0,0,0,3,0]"
249,13,20,0.525,"[0,14,0,6,0]"
250,14,16,0.273438,"[0,14,0,2,0]"
251,15,8,0,"[0,8,0,0,0]"
252,15,8,0.46875,"[0,6,0,2,0]"
253,14,4,0,"[0,0,0,4,0]"
254,12,2,0,"[0,2,0,0,0]"
255,11,29,0.535077,"[0,9,0,20,0]"
256,12,16,0.625,"[0,8,0,8,0]"
257,13,6,0.347222,"[0,5,0,1,0]"
258,13,10,0.525,"[0,3,0,7,0]"
259,12,13,0.177515,"[0,1,0,12,0]"
260,13,7,0,"[0,0,0,7,0]"
261,13,6,0.347222,"[0,1,0,5,0]"
262,10,5,0.4,"[0,4,0,1,0]"
263,9,72,0.442226,"[1,8,0,57,6]"
264,10,65,0.339645,"[0,6,0,55,4]"
265,11,62,0.258195,"[0,4,0,55,3]"
266,12,1,0,"[0,0,0,0,1]"
267,12,61,0.22709,"[0,4,0,55,2]"
268,13,48,0.0998263,"[0,2,0,46,0]"
269,14,6,0.555556,"[0,2,0,4,0]"
270,14,42,0,"[0,0,0,42,0]"
271,13,13,0.591716,"[0,2,0,9,2]"
272,14,11,0.392562,"[0,1,0,9,1]"
273,15,2,0.625,"[0,0,0,1,1]"
274,15,9,0.246914,"[0,1,0,8,0]"
275,14,2,0.625,"[0,1,0,0,1]"
276,11,3,0.555556,"[0,2,0,0,1]"
277,10,7,0.918367,"[1,2,0,2,2]"
278,8,1,0,"[0,1,0,0,0]"
279,5,1339,0.868238,"[370,29,432,37,471]"
280,6,717,0.668552,"[165,27,31,37,457]"
281,7,554,0.603699,"[102,23,21,25,383]"
282,8,474,0.512594,"[56,21,15,24,358]"
283,9,448,0.452495,"[42,15,13,24,354]"
284,10,371,0.344737,"[19,12,2,24,314]"
285,11,59,0.667912,"[17,6,0,0,36]"
286,12,32,0.441895,"[6,1,0,0,25]"
287,13,12,0.677083,"[4,1,0,0,7]"
288,14,11,0.578512,"[4,0,0,0,7]"
289,15,7,0.306122,"[1,0,0,0,6]"
290,15,4,0.46875,"[3,0,0,0,1]"
291,14,1,0,"[0,1,0,0,0]"
292,13,20,0.225,"[2,0,0,0,18]"
293,14,19,0.124654,"[1,0,0,0,18]"
294,15,18,0,"[0,0,0,0,18]"
295,15,1,0,"[1,0,0,0,0]"
296,14,1,0,"[1,0,0,0,0]"
297,12,27,0.792181,"[11,5,0,0,11]"
298,13,8,0.664062,"[2,5,0,0,1]"
299,13,19,0.623269,"[9,0,0,0,10]"
300,14,10,0.6,"[6,0,0,0,4]"
301,14,9,0.555556,"[3,0,0,0,6]"
302,11,312,0.24963,"[2,6,2,24,278]"
303,12,112,0.167211,"[0,0,1,7,104]"
304,13,92,0.200555,"[0,0,1,7,84]"
305,14,91,0.179326,"[0,0,1,6,84]"
306,15,11,0.495868,"[0,0,0,3,8]"
307,16,6,0.625,"[0,0,0,3,3]"
308,16,5,0,"[0,0,0,0,5]"
309,15,80,0.119922,"[0,0,1,3,76]"
310,16,79,0.0913315,"[0,0,0,3,76]"
311,17,50,0.141,"[0,0,0,3,47]"
312,18,23,0.283554,"[0,0,0,3,20]"
313,19,2,0,"[0,0,0,2,0]"
314,19,21,0.113379,"[0,0,0,1,20]"
315,20,5,0.4,"[0,0,0,1,4]"
316,20,16,0,"[0,0,0,0,16]"
317,18,27,0,"[0,0,0,0,27]"
318,17,29,0,"[0,0,0,0,29]"
319,16,1,0,"[0,0,1,0,0]"
320,14,1,0,"[0,0,0,1,0]"
321,13,20,0,"[0,0,0,0,20]"
322,12,200,0.293562,"[2,6,1,17,174]"
323,13,67,0.426598,"[0,2,0,12,53]"
324,14,29,0.612366,"[0,2,0,8,19]"
325,15,27,0.521262,"[0,0,0,8,19]"
326,16,16,0.615234,"[0,0,0,7,9]"
327,17,5,0.4,"[0,0,0,1,4]"
328,17,11,0.619835,"[0,0,0,6,5]"
329,18,9,0.617284,"[0,0,0,4,5]"
330,18,2,0,"[0,0,0,2,0]"
331,16,11,0.206611,"[0,0,0,1,10]"
332,17,1,0,"[0,0,0,1,0]"
333,17,10,0,"[0,0,0,0,10]"
334,15,2,0,"[0,2,0,0,0]"
335,14,38,0.235457,"[0,0,0,4,34]"
336,15,37,0.186267,"[0,0,0,3,34]"
337,16,35,0.134694,"[0,0,0,2,33]"
338,17,19,0,"[0,0,0,0,19]"
339,17,16,0.273438,"[0,0,0,2,14]"
340,18,1,0,"[0,0,0,1,0]"
341,18,15,0.155555,"[0,0,0,1,14]"
342,19,8,0,"[0,0,0,0,8]"
343,19,7,0.306122,"[0,0,0,1,6]"
344,16,2,0.625,"[0,0,0,1,1]"
345,15,1,0,"[0,0,0,1,0]"
346,13,133,0.212137,"[2,4,1,5,121]"
347,14,125,0.1528,"[1,3,0,4,117]"
348,15,102,0.0949153,"[1,3,0,0,98]"
349,16,100,0.07325,"[1,2,0,0,97]"
350,17,96,0.0512695,"[1,1,0,0,94]"
351,18,87,0.0284054,"[0,1,0,0,86]"
352,19,52,0,"[0,0,0,0,52]"
353,19,35,0.0693877,"[0,1,0,0,34]"
354,20,7,0.306122,"[0,1,0,0,6]"
355,20,28,0,"[0,0,0,0,28]"
356,18,9,0.246914,"[1,0,0,0,8]"
357,17,4,0.46875,"[0,1,0,0,3]"
358,16,2,0.625,"[0,1,0,0,1]"
359,15,23,0.359168,"[0,0,0,4,19]"
360,16,6,0.625,"[0,0,0,3,3]"
361,16,17,0.138408,"[0,0,0,1,16]"
362,17,13,0,"[0,0,0,0,13]"
363,17,4,0.46875,"[0,0,0,1,3]"
364,14,8,0.859375,"[1,1,1,1,4]"
365,10,77,0.773739,"[23,3,11,0,40]"
366,11,50,0.584,"[9,1,5,0,35]"
367,12,39,0.39119,"[4,1,2,0,32]"
368,13,34,0.268166,"[2,0,2,0,30]"
369,14,30,0.230555,"[1,0,2,0,27]"
370,15,11,0,"[0,0,0,0,11]"
371,15,19,0.34626,"[1,0,2,0,16]"
372,16,18,0.246914,"[0,0,2,0,16]"
373,17,5,0,"[0,0,0,0,5]"
374,17,13,0.325444,"[0,0,2,0,11]"
375,18,8,0,"[0,0,0,0,8]"
376,18,5,0.6,"[0,0,2,0,3]"
377,16,1,0,"[1,0,0,0,0]"
378,14,4,0.46875,"[1,0,0,0,3]"
379,13,5,0.8,"[2,1,0,0,2]"
380,12,11,0.805785,"[5,0,3,0,3]"
381,13,4,0.46875,"[3,0,1,0,0]"
382,13,7,0.816326,"[2,0,2,0,3]"
383,11,27,0.802469,"[14,2,6,0,5]"
384,12,16,0.888672,"[5,2,6,0,3]"
385,13,6,0.625,"[3,0,0,0,3]"
386,13,10,0.7,"[2,2,6,0,0]"
387,12,11,0.371901,"[9,0,0,0,2]"
388,13,7,0,"[7,0,0,0,0]"
389,13,4,0.625,"[2,0,0,0,2]"
390,9,26,0.784024,"[14,6,2,0,4]"
391,10,18,0.841049,"[8,5,1,0,4]"
392,11,16,0.810547,"[8,3,1,0,4]"
393,12,14,0.854592,"[6,3,1,0,4]"
394,13,12,0.78125,"[6,1,1,0,4]"
395,14,3,0.555556,"[0,1,0,0,2]"
396,14,9,0.617284,"[6,0,1,0,2]"
397,13,2,0,"[0,2,0,0,0]"
398,12,2,0,"[2,0,0,0,0]"
399,11,2,0,"[0,2,0,0,0]"
400,10,8,0.507812,"[6,1,1,0,0]"
401,8,80,0.706641,"[46,2,6,1,25]"
402,9,5,0.6,"[0,0,2,0,3]"
403,9,75,0.667556,"[46,2,4,1,22]"
404,10,47,0.572657,"[33,2,2,0,10]"
405,11,23,0.723062,"[13,1,2,0,7]"
406,12,18,0.794753,"[8,1,2,0,7]"
407,13,13,0.828402,"[4,1,2,0,6]"
408,14,7,0.714286,"[4,1,0,0,2]"
409,14,6,0.555556,"[0,0,2,0,4]"
410,13,5,0.4,"[4,0,0,0,1]"
411,12,5,0,"[5,0,0,0,0]"
412,11,24,0.360243,"[20,1,0,0,3]"
413,12,16,0.498047,"[12,1,0,0,3]"
414,13,14,0.420918,"[11,0,0,0,3]"
415,14,10,0,"[10,0,0,0,0]"
416,14,4,0.46875,"[1,0,0,0,3]"
417,13,2,0.625,"[1,1,0,0,0]"
418,12,8,0,"[8,0,0,0,0]"
419,10,28,0.742985,"[13,0,2,1,12]"
420,11,21,0.719955,"[8,0,1,1,11]"
421,12,18,0.640432,"[6,0,0,1,11]"
422,13,5,0.4,"[4,0,0,1,0]"
423,13,13,0.325444,"[2,0,0,0,11]"
424,14,1,0,"[1,0,0,0,0]"
425,14,12,0.190972,"[1,0,0,0,11]"
426,15,11,0,"[0,0,0,0,11]"
427,15,1,0,"[1,0,0,0,0]"
428,12,3,0.555556,"[2,0,1,0,0]"
429,11,7,0.561225,"[5,0,1,0,1]"
430,7,163,0.793406,"[63,4,10,12,74]"
431,8,39,0.438856,"[31,3,0,1,4]"
432,9,5,0.8,"[2,1,0,0,2]"
433,9,34,0.330882,"[29,2,0,1,2]"
434,10,2,0.625,"[1,1,0,0,0]"
435,10,32,0.285645,"[28,1,0,1,2]"
436,11,5,0.6,"[3,0,0,0,2]"
437,11,27,0.174897,"[25,1,0,1,0]"
438,12,23,0.10397,"[22,1,0,0,0]"
439,13,17,0,"[17,0,0,0,0]"
440,13,6,0.347222,"[5,1,0,0,0]"
441,12,4,0.46875,"[3,0,0,1,0]"
442,8,124,0.750358,"[32,1,10,11,70]"
443,9,94,0.606043,"[14,1,3,11,65]"
444,10,79,0.529563,"[13,0,0,8,58]"
445,11,12,0.78125,"[5,0,0,2,5]"
446,12,9,0.740741,"[2,0,0,2,5]"
447,12,3,0,"[3,0,0,0,0]"
448,11,67,0.439964,"[8,0,0,6,53]"
449,12,54,0.325789,"[2,0,0,6,46]"
450,13,53,0.291919,"[1,0,0,6,46]"
451,14,8,0.585938,"[0,0,0,3,5]"
452,14,45,0.206173,"[1,0,0,3,41]"
453,15,5,0.6,"[0,0,0,2,3]"
454,15,40,0.120313,"[1,0,0,1,38]"
455,16,6,0.625,"[1,0,0,1,4]"
456,16,34,0,"[0,0,0,0,34]"
457,13,1,0,"[1,0,0,0,0]"
458,12,13,0.621302,"[6,0,0,0,7]"
459,13,5,0,"[0,0,0,0,5]"
460,13,8,0.46875,"[6,0,0,0,2]"
461,10,15,0.866667,"[1,1,3,3,7]"
462,11,1,0,"[0,0,1,0,0]"
463,11,14,0.841837,"[1,1,2,3,7]"
464,12,2,0.625,"[1,1,0,0,0]"
465,12,12,0.711806,"[0,0,2,3,7]"
466,13,1,0,"[0,0,0,1,0]"
467,13,11,0.661157,"[0,0,2,2,7]"
468,14,2,0.625,"[0,0,0,1,1]"
469,14,9,0.617284,"[0,0,2,1,6]"
470,9,30,0.697222,"[18,0,7,0,5]"
471,10,17,0.752595,"[9,0,3,0,5]"
472,11,10,0.725,"[4,0,1,0,5]"
473,11,7,0.510204,"[5,0,2,0,0]"
474,10,13,0.532544,"[9,0,4,0,0]"
475,11,6,0,"[6,0,0,0,0]"
476,11,7,0.612245,"[3,0,4,0,0]"
477,6,622,0.594035,"[205,2,401,0,14]"
478,7,584,0.581781,"[182,2,386,0,14]"
479,8,502,0.520508,"[126,2,362,0,12]"
480,9,488,0.498155,"[113,2,361,0,12]"
481,10,30,0.852778,"[11,1,10,0,8]"
482,11,27,0.857339,"[8,1,10,0,8]"
483,12,22,0.852273,"[8,1,5,0,8]"
484,13,6,0.625,"[4,0,1,0,1]"
485,13,16,0.849609,"[4,1,4,0,7]"
486,14,11,0.681818,"[1,1,2,0,7]"
487,15,3,0.555556,"[0,0,2,0,1]"
488,15,8,0.507812,"[1,1,0,0,6]"
489,14,5,0.6,"[3,0,2,0,0]"
490,12,5,0,"[0,0,5,0,0]"
491,11,3,0,"[3,0,0,0,0]"
492,10,458,0.453736,"[102,1,351,0,4]"
493,11,421,0.433125,"[87,1,329,0,4]"
494,12,400,0.370203,"[66,1,329,0,4]"
495,13,396,0.360662,"[63,1,328,0,4]"
496,14,382,0.365944,"[63,1,315,0,3]"
497,15,141,0.491801,"[32,1,105,0,3]"
498,16,140,0.484949,"[31,1,105,0,3]"
499,17,117,0.422785,"[20,1,93,0,3]"
500,18,18,0.671296,"[5,0,11,0,2]"
501,19,14,0.561225,"[2,0,10,0,2]"
502,20,2,0.625,"[0,0,1,0,1]"
503,20,12,0.503472,"[2,0,9,0,1]"
504,21,8,0,"[0,0,8,0,0]"
505,21,4,0.78125,"[2,0,1,0,1]"
506,19,4,0.46875,"[3,0,1,0,0]"
507,18,99,0.363483,"[15,1,82,0,1]"
508,19,97,0.333989,"[13,1,82,0,1]"
509,20,36,0.457176,"[6,1,28,0,1]"
510,21,5,0.7,"[3,1,1,0,0]"
511,21,31,0.288762,"[3,0,27,0,1]"
512,22,6,0.763889,"[3,0,2,0,1]"
513,22,25,0,"[0,0,25,0,0]"
514,20,61,0.253964,"[7,0,54,0,0]"
515,21,38,0.375693,"[7,0,31,0,0]"
516,22,23,0.10397,"[1,0,22,0,0]"
517,23,5,0.4,"[1,0,4,0,0]"
518,23,18,0,"[0,0,18,0,0]"
519,22,15,0.6,"[6,0,9,0,0]"
520,23,5,0,"[0,0,5,0,0]"
521,23,10,0.6,"[6,0,4,0,0]"
522,21,23,0,"[0,0,23,0,0]"
523,19,2,0,"[2,0,0,0,0]"
524,17,23,0.623819,"[11,0,12,0,0]"
525,18,13,0.532544,"[4,0,9,0,0]"
526,19,2,0,"[2,0,0,0,0]"
527,19,11,0.371901,"[2,0,9,0,0]"
528,20,1,0,"[1,0,0,0,0]"
529,20,10,0.225,"[1,0,9,0,0]"
530,18,10,0.525,"[7,0,3,0,0]"
531,16,1,0,"[1,0,0,0,0]"
532,15,241,0.280212,"[31,0,210,0,0]"
533,16,45,0.51358,"[13,0,32,0,0]"
534,17,26,0.255177,"[3,0,23,0,0]"
535,18,16,0,"[0,0,16,0,0]"
536,18,10,0.525,"[3,0,7,0,0]"
537,17,19,0.623269,"[10,0,9,0,0]"
538,18,11,0.578512,"[7,0,4,0,0]"
539,19,4,0.46875,"[1,0,3,0,0]"
540,19,7,0.306122,"[6,0,1,0,0]"
541,18,8,0.585938,"[3,0,5,0,0]"
542,16,196,0.208507,"[18,0,178,0,0]"
543,17,190,0.147922,"[12,0,178,0,0]"
544,18,188,0.125906,"[10,0,178,0,0]"
545,19,183,0.0792798,"[6,0,177,0,0]"
546,20,181,0.0671528,"[5,0,176,0,0]"
547,21,179,0.0411972,"[3,0,176,0,0]"
548,22,173,0.0143673,"[1,0,172,0,0]"
549,23,132,0,"[0,0,132,0,0]"
550,23,41,0.0594885,"[1,0,40,0,0]"
551,24,10,0.225,"[1,0,9,0,0]"
552,24,31,0,"[0,0,31,0,0]"
553,22,6,0.555556,"[2,0,4,0,0]"
554,21,2,0,"[2,0,0,0,0]"
555,20,2,0.625,"[1,0,1,0,0]"
556,19,5,0.4,"[4,0,1,0,0]"
557,18,2,0,"[2,0,0,0,0]"
558,17,6,0,"[6,0,0,0,0]"
559,14,14,0.165816,"[0,0,13,0,1]"
560,15,4,0.46875,"[0,0,3,0,1]"
561,15,10,0,"[0,0,10,0,0]"
562,13,4,0.46875,"[3,0,1,0,0]"
563,12,21,0,"[21,0,0,0,0]"
564,11,37,0.60263,"[15,0,22,0,0]"
565,12,19,0.484765,"[14,0,5,0,0]"
566,13,7,0.612245,"[4,0,3,0,0]"
567,13,12,0.347222,"[10,0,2,0,0]"
568,14,5,0.6,"[3,0,2,0,0]"
569,14,7,0,"[7,0,0,0,0]"
570,12,18,0.131173,"[1,0,17,0,0]"
571,13,4,0.46875,"[1,0,3,0,0]"
572,13,14,0,"[0,0,14,0,0]"
573,9,14,0.165816,"[13,0,1,0,0]"
574,10,7,0,"[7,0,0,0,0]"
575,10,7,0.306122,"[6,0,1,0,0]"
